first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
ernitôlbelbatnem,ernitôlbelbatnem,pprss,pp,ss,tôlb,er_ni,elba_tnem,ernitôlbelbatnem,control,s,1.0,2,e,o,ernitôlbelbatnom,0
erléuttnem,urléuttnem,prs,p,s,léut,er,tnem,erléuttnem,control,p,0.0,0,e,u,urléuttnem,1
dédiotion,dédiotion,prs,p,s,diot,dé,ion,dédiotion,target,p,0.0,0,d,x,xédiotion,0
insilique,insilique,prs,p,s,sil,in,ique,insilique,target,r,,0,s,d,indilique,0
mocelba,mofelba,rs,,s,moc,,elba,mocelba,control,r,,2,c,f,mofelba,1
trec,trec,r,,,trec,,,trec,control,r,,1,r,m,tmec,0
refoirif,refoirif,prs,p,s,foir,re,if,refoirif,target,s,0.0,1,f,h,refoirih,0
érpsédniléuteuqitnem,érpsédniléuteuqitnem,ppprss,ppp,ss,léut,érp_séd_ni,euqi_tnem,érpsédniléuteuqitnem,control,r,,3,t,d,érpsédniléudeuqitnem,0
comelité,comelité,rss,,ss,com,,el_ité,comelité,target,s,1.0,2,é,a,comelita,0
reindémait,reindémait,pppr,ppp,,mait,re_in_dé,,reindémait,target,p,1.0,1,n,r,reirdémait,0
léuttneleetsi,léuttneleetsi,rsss,,sss,léut,,tne_le_etsi,léuttneleetsi,control,s,1.0,0,l,r,léuttnereetsi,0
érpernitiameviéti,érpernitiameviéti,ppprss,ppp,ss,tiam,érp_er_ni,evi_éti,érpernitiameviéti,control,r,,1,i,a,érpernitaameviéti,0
foirelité,foirelaté,rss,,ss,foir,,el_ité,foirelité,target,s,1.0,0,i,a,foirelaté,1
entartent,entartent,prs,p,s,tart,en,ent,entartent,target,r,,3,t,s,entarsent,0
prévionelment,prévionalment,rsss,,sss,prév,,ion_el_ment,prévionelment,target,s,1.0,0,e,a,prévionalment,1
erédnasla,erédnasla,pprs,pp,s,nas,er_éd,la,erédnasla,control,p,0.0,1,r,n,enédnasla,0
insurboit,insunboit,ppr,pp,,boit,in_sur,,insurboit,target,p,1.0,2,r,n,insunboit,1
niuossiateria,niuossiateria,pprs,pp,s,siat,ni_uos,eria,niuossiateria,control,s,0.0,0,e,u,niuossiaturia,0
rejaunionaire,rejaunionaire,prss,p,ss,jaun,re,ion_aire,rejaunionaire,target,p,0.0,1,e,i,rijaunionaire,0
recrus,recrus,pr,p,,crus,re,,recrus,target,r,,3,s,d,recrud,0
rèimnoieria,mèimnoieria,rss,,ss,rèim,,noi_eria,rèimnoieria,control,r,,0,r,m,mèimnoieria,1
ernirussurctnaleetsi,erninussurctnaleetsi,ppprsss,ppp,sss,surc,er_ni_rus,tna_le_etsi,ernirussurctnaleetsi,control,p,2.0,0,r,n,erninussurctnaleetsi,1
préreinbic,prérainbic,pppr,ppp,,bic,pré_re_in,,préreinbic,target,p,1.0,1,e,a,prérainbic,1
reinsurdirablement,reinsurdirablement,ppprss,ppp,ss,dir,re_in_sur,able_ment,reinsurdirablement,target,p,0.0,1,e,é,réinsurdirablement,0
nemocelbatnem,nemocelbatnem,prss,p,ss,moc,ne,elba_tnem,nemocelbatnem,control,s,1.0,3,m,l,nemocelbatnel,0
niretnivérpeuqitnem,liretnivérpeuqitnem,pprss,pp,ss,vérp,ni_retni,euqi_tnem,niretnivérpeuqitnem,control,p,0.0,0,n,l,liretnivérpeuqitnem,1
bouralité,bouralité,rss,,ss,bour,,al_ité,bouralité,target,s,1.0,2,é,o,bouralito,0
erniédnuajnoile,erniédnuajnoile,ppprss,ppp,ss,nuaj,er_ni_éd,noi_le,erniédnuajnoile,control,r,,1,u,e,erniédneajnoile,0
ernirussnal,ernurussnal,pppr,ppp,,snal,er_ni_rus,,ernirussnal,control,p,1.0,1,i,u,ernurussnal,1
désinboitalité,désinboitilité,pprss,pp,ss,boit,dés_in,al_ité,désinboitalité,target,s,0.0,0,a,i,désinboitilité,1
ertôlbnoi,irtôlbnoi,prs,p,s,tôlb,er,noi,ertôlbnoi,control,p,0.0,0,e,i,irtôlbnoi,1
rideuqitnem,rideuqitnem,rss,,ss,rid,,euqi_tnem,rideuqitnem,control,s,1.0,1,n,r,rideuqitrem,0
ernort,ernort,pr,p,,nort,er,,ernort,control,r,,0,n,l,erlort,0
dépouleux,dépouleux,prs,p,s,poul,dé,eux,dépouleux,target,p,0.0,1,é,e,depouleux,0
édnas,édnus,pr,p,,nas,éd,,édnas,control,r,,1,a,u,édnus,1
redémaitablement,redémaitablement,pprss,pp,ss,mait,re_dé,able_ment,redémaitablement,target,p,1.0,0,d,t,retémaitablement,0
rejurion,renurion,prs,p,s,jur,re,ion,rejurion,target,r,,0,j,n,renurion,1
tronionelment,tronionelment,rsss,,sss,tron,,ion_el_ment,tronionelment,target,s,2.0,1,e,o,tronionelmont,0
ermelknoiletnem,ermerknoiletnem,prsss,p,sss,melk,er,noi_le_tnem,ermelknoiletnem,control,r,,2,l,r,ermerknoiletnem,1
redirionel,resirionel,prss,p,ss,dir,re,ion_el,redirionel,target,r,,0,d,s,resirionel,1
surenblôt,surenblôt,ppr,pp,,blôt,sur_en,,surenblôt,target,p,1.0,0,e,o,suronblôt,0
erniédcibtneleetsi,erniodcibtneleetsi,ppprsss,ppp,sss,cib,er_ni_éd,tne_le_etsi,erniédcibtneleetsi,control,p,2.0,0,é,o,erniodcibtneleetsi,1
reklemeux,reklumeux,prs,p,s,klem,re,eux,reklemeux,target,r,,2,e,u,reklumeux,1
erniédtrocnoiletnem,erniédtrocnoiletnem,ppprsss,ppp,sss,troc,er_ni_éd,noi_le_tnem,erniédtrocnoiletnem,control,r,,1,r,n,erniédtnocnoiletnem,0
décom,décom,pr,p,,com,dé,,décom,target,r,,1,o,i,décim,0
ertreceviéti,ertreceviéti,prss,p,ss,trec,er,evi_éti,ertreceviéti,control,s,0.0,1,v,t,ertrecetiéti,0
intaisionaire,intaisionaire,prss,p,ss,tais,in,ion_aire,intaisionaire,target,s,1.0,0,a,o,intaisionoire,0
indéprév,indéprév,ppr,pp,,prév,in_dé,,indéprév,target,r,,0,p,s,indésrév,0
reinsurfoirion,reinsurfoirion,ppprs,ppp,s,foir,re_in_sur,ion,reinsurfoirion,target,s,0.0,1,o,e,reinsurfoirien,0
ernitôlbelbatnem,ernitôlbelbatnem,pprss,pp,ss,tôlb,er_ni,elba_tnem,ernitôlbelbatnem,control,r,,1,ô,a,ernitalbelbatnem,0
ernimelktneleetsi,ernimelktneleetsi,pprsss,pp,sss,melk,er_ni,tne_le_etsi,ernimelktneleetsi,control,s,0.0,0,t,v,ernimelkvneleetsi,0
tarteur,tarteur,rs,,s,tart,,eur,tarteur,target,r,,2,r,n,tanteur,0
érpsédnifabtne,érpsédnifabtne,ppprs,ppp,s,fab,érp_séd_ni,tne,érpsédnifabtne,control,p,2.0,0,n,r,érpsédrifabtne,0
ernitiobnoiletnem,ernitiobnoiletnem,pprsss,pp,sss,tiob,er_ni,noi_le_tnem,ernitiobnoiletnem,control,s,0.0,0,n,m,ernitiobmoiletnem,0
détronment,détrenment,prs,p,s,tron,dé,ment,détronment,target,r,,2,o,e,détrenment,1
erniédlif,erniédlif,pppr,ppp,,lif,er_ni_éd,,erniédlif,control,p,0.0,0,e,i,irniédlif,0
surpoul,surpoul,pr,p,,poul,sur,,surpoul,target,r,,2,u,a,surpoal,0
rèimtnaleetsi,nèimtnaleetsi,rsss,,sss,rèim,,tna_le_etsi,rèimtnaleetsi,control,r,,0,r,n,nèimtnaleetsi,1
erluop,irluop,pr,p,,luop,er,,erluop,control,p,0.0,0,e,i,irluop,1
erniédmier,erniésmier,pppr,ppp,,mier,er_ni_éd,,erniédmier,control,p,2.0,1,d,s,erniésmier,1
édrid,édrid,pr,p,,rid,éd,,édrid,control,r,,1,i,e,édred,0
préreindiotionaire,préraindiotionaire,ppprss,ppp,ss,diot,pré_re_in,ion_aire,préreindiotionaire,target,p,1.0,1,e,a,préraindiotionaire,1
tuélion,tuéluon,rs,,s,tuél,,ion,tuélion,target,s,0.0,0,i,u,tuéluon,1
ernisurctna,ernisurctna,pprs,pp,s,surc,er_ni,tna,ernisurctna,control,s,0.0,0,t,q,ernisurcqna,0
rereimionelment,rereimionelment,prsss,p,sss,reim,re,ion_el_ment,rereimionelment,target,s,0.0,0,i,u,rereimuonelment,0
érpertôlbleéti,érpertôlblééti,pprss,pp,ss,tôlb,érp_er,le_éti,érpertôlbleéti,control,s,0.0,1,e,é,érpertôlblééti,1
luopeviéti,leopeviéti,rss,,ss,luop,,evi_éti,luopeviéti,control,r,,1,u,e,leopeviéti,1
redirion,radirion,prs,p,s,dir,re,ion,redirion,target,p,0.0,1,e,a,radirion,1
surcertionelment,surcertionelmint,prsss,p,sss,cert,sur,ion_el_ment,surcertionelment,target,s,2.0,1,e,i,surcertionelmint,1
enbaf,enbaf,pr,p,,baf,en,,enbaf,target,p,0.0,1,n,r,erbaf,0
vérp,varp,r,,,vérp,,,vérp,control,r,,1,é,a,varp,1
préreincom,préraincom,pppr,ppp,,com,pré_re_in,,préreincom,target,p,1.0,1,e,a,préraincom,1
redédiotionelité,redédiotionelété,pprsss,pp,sss,diot,re_dé,ion_el_ité,redédiotionelité,target,s,2.0,0,i,é,redédiotionelété,1
erniédtoidnoieria,erniédtoidnoieria,ppprss,ppp,ss,toid,er_ni_éd,noi_eria,erniédtoidnoieria,control,p,2.0,0,é,o,erniodtoidnoieria,0
ernirusmiernoile,ernirusmiernoile,ppprss,ppp,ss,mier,er_ni_rus,noi_le,ernirusmiernoile,control,s,0.0,2,i,e,ernirusmiernoele,0
préreinblôtionel,préreinblôtionel,ppprss,ppp,ss,blôt,pré_re_in,ion_el,préreinblôtionel,target,p,0.0,2,é,e,prereinblôtionel,0
préremièreux,préremièreex,pprs,pp,s,mièr,pré_re,eux,préremièreux,target,s,0.0,1,u,e,préremièreex,1
erniédsiatnoile,ernoédsiatnoile,ppprss,ppp,ss,siat,er_ni_éd,noi_le,erniédsiatnoile,control,p,1.0,1,i,o,ernoédsiatnoile,1
ensan,unsan,pr,p,,san,en,,ensan,target,p,0.0,0,e,u,unsan,1
ersurctnaleetsi,irsurctnaleetsi,prsss,p,sss,surc,er,tna_le_etsi,ersurctnaleetsi,control,p,0.0,0,e,i,irsurctnaleetsi,1
préreincertanteliste,préreincurtanteliste,ppprsss,ppp,sss,cert,pré_re_in,ant_el_iste,préreincertanteliste,target,r,,1,e,u,préreincurtanteliste,1
reinsurjaunion,reinsurjauniin,ppprs,ppp,s,jaun,re_in_sur,ion,reinsurjaunion,target,s,0.0,1,o,i,reinsurjauniin,1
reinmaitionel,reinmaitionel,pprss,pp,ss,mait,re_in,ion_el,reinmaitionel,target,s,0.0,2,n,j,reinmaitiojel,0
nirioftneleetsi,nirioftneleetsi,prsss,p,sss,riof,ni,tne_le_etsi,nirioftneleetsi,control,s,0.0,0,t,s,niriofsneleetsi,0
erniédtôlbtnem,arniédtôlbtnem,ppprs,ppp,s,tôlb,er_ni_éd,tnem,erniédtôlbtnem,control,p,0.0,0,e,a,arniédtôlbtnem,1
décertionelment,décentionelment,prsss,p,sss,cert,dé,ion_el_ment,décertionelment,target,r,,2,r,n,décentionelment,1
redéklemeur,redeklemeur,pprs,pp,s,klem,re_dé,eur,redéklemeur,target,p,1.0,1,é,e,redeklemeur,1
recertionelité,mecertionelité,prsss,p,sss,cert,re,ion_el_ité,recertionelité,target,p,0.0,0,r,m,mecertionelité,1
niretnitrectnemeria,niretnitrectnameria,pprss,pp,ss,trec,ni_retni,tnem_eria,niretnitrectnemeria,control,s,0.0,2,e,a,niretnitrectnameria,1
relakment,relakment,prs,p,s,lak,re,ment,relakment,target,s,0.0,3,t,d,relakmend,0
snaltnem,snaltnen,rs,,s,snal,,tnem,snaltnem,control,s,0.0,3,m,n,snaltnen,1
erniédmelknoiletnem,arniédmelknoiletnem,ppprsss,ppp,sss,melk,er_ni_éd,noi_le_tnem,erniédmelknoiletnem,control,p,0.0,0,e,a,arniédmelknoiletnem,1
remièranteliste,remièranteliste,prsss,p,sss,mièr,re,ant_el_iste,remièranteliste,target,s,0.0,1,n,l,remièralteliste,0
reindécertanteliste,reindécerdanteliste,ppprsss,ppp,sss,cert,re_in_dé,ant_el_iste,reindécertanteliste,target,r,,3,t,d,reindécerdanteliste,1
reblôtionelité,neblôtionelité,prsss,p,sss,blôt,re,ion_el_ité,reblôtionelité,target,p,0.0,0,r,n,neblôtionelité,1
démièrenteliste,demièrenteliste,prsss,p,sss,mièr,dé,ent_el_iste,démièrenteliste,target,p,0.0,1,é,e,demièrenteliste,1
erniluoptnem,urniluoptnem,pprs,pp,s,luop,er_ni,tnem,erniluoptnem,control,p,0.0,0,e,u,urniluoptnem,1
niluopnoiletnem,niluopnoiletnem,prsss,p,sss,luop,ni,noi_le_tnem,niluopnoiletnem,control,r,,0,l,r,niruopnoiletnem,0
erédcibnoileemsi,eréddibnoileemsi,pprsss,pp,sss,cib,er_éd,noi_le_emsi,erédcibnoileemsi,control,r,,0,c,d,eréddibnoileemsi,1
trecnoileemsi,trecnoileemsi,rsss,,sss,trec,,noi_le_emsi,trecnoileemsi,control,s,0.0,0,n,r,trecroileemsi,0
niédrèim,niédreim,ppr,pp,,rèim,ni_éd,,niédrèim,control,r,,1,è,e,niédreim,1
ensanablement,insanablement,prss,p,ss,san,en,able_ment,ensanablement,target,p,0.0,0,e,i,insanablement,1
préreinbourment,préreinbourment,ppprs,ppp,s,bour,pré_re_in,ment,préreinbourment,target,p,1.0,0,r,n,préneinbourment,0
redécrusal,redécrusar,pprs,pp,s,crus,re_dé,al,redécrusal,target,s,0.0,1,l,r,redécrusar,1
snaleria,snalerea,rs,,s,snal,,eria,snaleria,control,s,0.0,2,i,e,snalerea,1
reindédiotionelité,reondédiotionelité,ppprsss,ppp,sss,diot,re_in_dé,ion_el_ité,reindédiotionelité,target,p,1.0,0,i,o,reondédiotionelité,1
lémnoiletnem,lémnoiletnem,rsss,,sss,lém,,noi_le_tnem,lémnoiletnem,control,s,2.0,3,m,l,lémnoiletnel,0
bafionelisme,bufionelisme,rsss,,sss,baf,,ion_el_isme,bafionelisme,target,r,,1,a,u,bufionelisme,1
rebourique,rebourique,prs,p,s,bour,re,ique,rebourique,target,p,0.0,1,e,a,rabourique,0
reinfoirmentaire,meinfoirmentaire,pprss,pp,ss,foir,re_in,ment_aire,reinfoirmentaire,target,p,0.0,0,r,m,meinfoirmentaire,1
ernirusliseria,ernirusliseria,ppprs,ppp,s,lis,er_ni_rus,eria,ernirusliseria,control,p,0.0,1,r,n,ennirusliseria,0
erniédtôlbeuqitnem,erniédtôlbeuqitnem,ppprss,ppp,ss,tôlb,er_ni_éd,euqi_tnem,erniédtôlbeuqitnem,control,r,,0,t,d,erniéddôlbeuqitnem,0
édlémnoiletnem,éslémnoiletnem,prsss,p,sss,lém,éd,noi_le_tnem,édlémnoiletnem,control,p,0.0,1,d,s,éslémnoiletnem,1
netrat,netrat,pr,p,,trat,ne,,netrat,control,r,,3,t,c,netrac,0
snalnoileemsi,snalloileemsi,rsss,,sss,snal,,noi_le_emsi,snalnoileemsi,control,s,0.0,0,n,l,snalloileemsi,1
ernirujeviéti,ernirujesiéti,pprss,pp,ss,ruj,er_ni,evi_éti,ernirujeviéti,control,s,0.0,1,v,s,ernirujesiéti,1
ruskalnoiletnem,ruskalnoiletnem,prsss,p,sss,kal,rus,noi_le_tnem,ruskalnoiletnem,control,s,1.0,0,l,r,ruskalnoiretnem,0
remél,ramél,pr,p,,mél,re,,remél,target,p,0.0,1,e,a,ramél,1
redétaisionelisme,redétaisionelisme,pprsss,pp,sss,tais,re_dé,ion_el_isme,redétaisionelisme,target,r,,3,s,f,redétaifionelisme,0
repoul,rupoul,pr,p,,poul,re,,repoul,target,p,0.0,1,e,u,rupoul,1
érperkalnoileéti,érperkalnoileéti,pprsss,pp,sss,kal,érp_er,noi_le_éti,érperkalnoileéti,control,r,,2,l,n,érperkannoileéti,0
tuélant,teélant,rs,,s,tuél,,ant,tuélant,target,r,,1,u,e,teélant,1
nirustiamleéti,nirustiamleéti,pprss,pp,ss,tiam,ni_rus,le_éti,nirustiamleéti,control,p,0.0,0,n,r,rirustiamleéti,0
mièrionelité,mièrionalité,rsss,,sss,mièr,,ion_el_ité,mièrionelité,target,s,1.0,0,e,a,mièrionalité,1
erfab,orfab,pr,p,,fab,er,,erfab,control,p,0.0,0,e,o,orfab,1
tratnoile,tretnoile,rss,,ss,trat,,noi_le,tratnoile,control,r,,2,a,e,tretnoile,1
trateuqi,tmateuqi,rs,,s,trat,,euqi,trateuqi,control,r,,1,r,m,tmateuqi,1
encrus,encmus,pr,p,,crus,en,,encrus,target,r,,1,r,m,encmus,1
reinprévionelité,reinprévionelité,pprsss,pp,sss,prév,re_in,ion_el_ité,reinprévionelité,target,s,1.0,1,l,r,reinprévionerité,0
trecnoieria,tlecnoieria,rss,,ss,trec,,noi_eria,trecnoieria,control,r,,1,r,l,tlecnoieria,1
rebouralité,rebouralité,prss,p,ss,bour,re,al_ité,rebouralité,target,r,,3,r,l,reboulalité,0
comaitelité,comaitelité,prss,p,ss,mait,co,el_ité,comaitelité,target,r,,3,t,h,comaihelité,0
rujtnaleetsi,rujtnaleetsi,rsss,,sss,ruj,,tna_le_etsi,rujtnaleetsi,control,r,,1,u,e,rejtnaleetsi,0
érpertrattna,érpartrattna,pprs,pp,s,trat,érp_er,tna,érpertrattna,control,p,1.0,0,e,a,érpartrattna,1
reinmièrionelment,reinmièrionelment,pprsss,pp,sss,mièr,re_in,ion_el_ment,reinmièrionelment,target,r,,0,m,n,reinnièrionelment,0
ervérpnoile,ervérpnoilo,prss,p,ss,vérp,er,noi_le,ervérpnoile,control,s,1.0,1,e,o,ervérpnoilo,1
ertiobtnemeria,ertiobtnemeria,prss,p,ss,tiob,er,tnem_eria,ertiobtnemeria,control,p,0.0,0,e,u,urtiobtnemeria,0
érpernilémnoiletnem,érpernilémnoiletnem,ppprsss,ppp,sss,lém,érp_er_ni,noi_le_tnem,érpernilémnoiletnem,control,p,0.0,1,r,l,élpernilémnoiletnem,0
erniluop,erniluop,ppr,pp,,luop,er_ni,,erniluop,control,r,,3,p,t,erniluot,0
prérebafelité,prérebaferité,pprss,pp,ss,baf,pré_re,el_ité,prérebafelité,target,s,0.0,1,l,r,prérebaferité,1
necibelbatnem,necibelbatnem,prss,p,ss,cib,ne,elba_tnem,necibelbatnem,control,s,1.0,3,m,n,necibelbatnen,0
sédninorttnemeria,sédninorttnemeria,pprss,pp,ss,nort,séd_ni,tnem_eria,sédninorttnemeria,control,p,1.0,1,i,e,sédnenorttnemeria,0
édsurctneleetsi,édsurctneleetsi,prsss,p,sss,surc,éd,tne_le_etsi,édsurctneleetsi,control,p,0.0,0,é,u,udsurctneleetsi,0
prédésinfilionelment,prédésinfilionelment,ppprsss,ppp,sss,fil,pré_dés_in,ion_el_ment,prédésinfilionelment,target,r,,1,i,o,prédésinfolionelment,0
tôlbtnemeria,tômbtnemeria,rss,,ss,tôlb,,tnem_eria,tôlbtnemeria,control,r,,2,l,m,tômbtnemeria,1
reindébafal,reindébefal,ppprs,ppp,s,baf,re_in_dé,al,reindébafal,target,r,,1,a,e,reindébefal,1
reinsurlakablement,reinsurlakablement,ppprss,ppp,ss,lak,re_in_sur,able_ment,reinsurlakablement,target,s,0.0,3,e,o,reinsurlakabloment,0
norteuqitnem,norteuqipnem,rss,,ss,nort,,euqi_tnem,norteuqitnem,control,s,1.0,0,t,p,norteuqipnem,1
érpernirèimtnem,érpelnirèimtnem,ppprs,ppp,s,rèim,érp_er_ni,tnem,érpernirèimtnem,control,p,1.0,1,r,l,érpelnirèimtnem,1
ertoidnoi,ertoidnoi,prs,p,s,toid,er,noi,ertoidnoi,control,s,0.0,0,n,r,ertoidroi,0
trattna,trattna,rs,,s,trat,,tna,trattna,control,s,0.0,1,n,l,trattla,0
crus,crus,r,,,crus,,,crus,target,r,,1,r,m,cmus,0
encertionelment,encertionelment,prsss,p,sss,cert,en,ion_el_ment,encertionelment,target,s,1.0,0,e,é,encertionélment,0
édlémelbatnem,édlémelbatnem,prss,p,ss,lém,éd,elba_tnem,édlémelbatnem,control,r,,1,é,a,édlamelbatnem,0
lifnoi,lifnoi,rs,,s,lif,,noi,lifnoi,control,s,0.0,2,i,e,lifnoe,0
lifnoile,lifnoile,rss,,ss,lif,,noi_le,lifnoile,control,s,1.0,1,e,u,lifnoilu,0
inklem,inklem,pr,p,,klem,in,,inklem,target,p,0.0,1,n,r,irklem,0
érpernas,érsernas,ppr,pp,,nas,érp_er,,érpernas,control,p,0.0,2,p,s,érsernas,1
erédfabtneleetsi,erédfabtneneetsi,pprsss,pp,sss,fab,er_éd,tne_le_etsi,erédfabtneleetsi,control,s,1.0,0,l,n,erédfabtneneetsi,1
ernimiertnem,ernimiertnel,pprs,pp,s,mier,er_ni,tnem,ernimiertnem,control,s,0.0,3,m,l,ernimiertnel,1
érpertôlb,érperfôlb,ppr,pp,,tôlb,érp_er,,érpertôlb,control,r,,0,t,f,érperfôlb,1
érpertroctnaleetsi,érpertroctnaleetsi,pprsss,pp,sss,troc,érp_er,tna_le_etsi,érpertroctnaleetsi,control,r,,2,o,é,érpertréctnaleetsi,0
reindiotionel,reindiotionel,pprss,pp,ss,diot,re_in,ion_el,reindiotionel,target,r,,0,d,s,reinsiotionel,0
erniléuttneleetsi,erniléuttneleetsi,pprsss,pp,sss,léut,er_ni,tne_le_etsi,erniléuttneleetsi,control,s,0.0,2,e,i,erniléuttnileetsi,0
reindéprévionaire,reindéprévionaire,ppprss,ppp,ss,prév,re_in_dé,ion_aire,reindéprévionaire,target,s,1.0,2,r,l,reindéprévionaile,0
sédniridlaéti,sédniradlaéti,pprss,pp,ss,rid,séd_ni,la_éti,sédniridlaéti,control,r,,1,i,a,sédniradlaéti,1
reindélans,reindélans,pppr,ppp,,lans,re_in_dé,,reindélans,target,r,,1,a,à,reindélàns,0
rusmelkelbatnem,rusmelkelbatnem,prss,p,ss,melk,rus,elba_tnem,rusmelkelbatnem,control,r,,1,e,o,rusmolkelbatnem,0
reinsurfilionel,reinsurfilionol,ppprss,ppp,ss,fil,re_in_sur,ion_el,reinsurfilionel,target,s,1.0,0,e,o,reinsurfilionol,1
reinsurlakiquement,reinsurlakiquemunt,ppprss,ppp,ss,lak,re_in_sur,ique_ment,reinsurlakiquement,target,s,1.0,1,e,u,reinsurlakiquemunt,1
ernirusluopelbatnem,ernirusluopelbatnem,ppprss,ppp,ss,luop,er_ni_rus,elba_tnem,ernirusluopelbatnem,control,r,,0,l,r,ernirusruopelbatnem,0
ernitratnoileéti,ernitratnoilaéti,pprsss,pp,sss,trat,er_ni,noi_le_éti,ernitratnoileéti,control,s,1.0,1,e,a,ernitratnoilaéti,1
reindémél,reindémél,pppr,ppp,,mél,re_in_dé,,reindémél,target,r,,1,é,o,reindémol,0
ernikalnoileéti,ernikalnoileéti,pprsss,pp,sss,kal,er_ni,noi_le_éti,ernikalnoileéti,control,r,,0,k,p,ernipalnoileéti,0
neridnoiletnem,neridnoinetnem,prsss,p,sss,rid,ne,noi_le_tnem,neridnoiletnem,control,s,1.0,0,l,n,neridnoinetnem,1
luopnoi,luosnoi,rs,,s,luop,,noi,luopnoi,control,r,,3,p,s,luosnoi,1
neléut,leléut,pr,p,,léut,ne,,neléut,control,p,0.0,0,n,l,leléut,1
erlifxue,erlafxue,prs,p,s,lif,er,xue,erlifxue,control,r,,1,i,a,erlafxue,1
érperniridtnaleetsi,érperriridtnaleetsi,ppprsss,ppp,sss,rid,érp_er_ni,tna_le_etsi,érperniridtnaleetsi,control,p,2.0,0,n,r,érperriridtnaleetsi,1
erédtiam,erédtiam,ppr,pp,,tiam,er_éd,,erédtiam,control,r,,2,a,u,erédtium,0
niédtôlb,niédtôlb,ppr,pp,,tôlb,ni_éd,,niédtôlb,control,p,0.0,1,i,o,noédtôlb,0
boitenteliste,boitenteliste,rsss,,sss,boit,,ent_el_iste,boitenteliste,target,r,,1,o,u,buitenteliste,0
reincom,neincom,ppr,pp,,com,re_in,,reincom,target,p,0.0,0,r,n,neincom,1
redélansion,redélansion,pprs,pp,s,lans,re_dé,ion,redélansion,target,p,0.0,1,e,a,radélansion,0
prédépoulal,prédépoulal,pprs,pp,s,poul,pré_dé,al,prédépoulal,target,s,0.0,0,a,i,prédépoulil,0
rujnoi,lujnoi,rs,,s,ruj,,noi,rujnoi,control,r,,0,r,l,lujnoi,1
érpernimocnoile,érpernimocnoine,ppprss,ppp,ss,moc,érp_er_ni,noi_le,érpernimocnoile,control,s,1.0,0,l,n,érpernimocnoine,1
préinsouslans,préinseuslans,pppr,ppp,,lans,pré_in_sous,,préinsouslans,target,p,2.0,1,o,e,préinseuslans,1
certalisme,cervalisme,rss,,ss,cert,,al_isme,certalisme,target,r,,3,t,v,cervalisme,1
reindébic,ràindébic,pppr,ppp,,bic,re_in_dé,,reindébic,target,p,0.0,1,e,à,ràindébic,1
érpédlisnoieria,érpédlisnoueria,pprss,pp,ss,lis,érp_éd,noi_eria,érpédlisnoieria,control,s,0.0,2,i,u,érpédlisnoueria,1
détaisionelment,détaisionelment,prsss,p,sss,tais,dé,ion_el_ment,détaisionelment,target,s,1.0,1,l,r,détaisionerment,0
édridnoi,édridnoi,prs,p,s,rid,éd,noi,édridnoi,control,p,0.0,1,d,c,écridnoi,0
resan,résan,pr,p,,san,re,,resan,target,p,0.0,1,e,é,résan,1
netroctne,retroctne,prs,p,s,troc,ne,tne,netroctne,control,p,0.0,0,n,r,retroctne,1
