first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
recortelité,recortelité,prss,p,ss,cort,re,el_ité,recortelité,target,r,,0,c,b,rebortelité,0
préretronablement,préretrolablement,pprss,pp,ss,tron,pré_re,able_ment,préretronablement,target,r,,3,n,l,préretrolablement,1
reindétron,reindétrun,pppr,ppp,,tron,re_in_dé,,reindétron,target,r,,2,o,u,reindétrun,1
redébour,redébour,ppr,pp,,bour,re_dé,,redébour,target,p,0.0,1,e,é,rédébour,0
ersiattnem,ersiattnem,prs,p,s,siat,er,tnem,ersiattnem,control,r,,0,s,t,ertiattnem,0
melknoile,melknoile,rss,,ss,melk,,noi_le,melknoile,control,s,0.0,1,o,i,melkniile,0
neluoptna,neluostna,prs,p,s,luop,ne,tna,neluoptna,control,r,,3,p,s,neluostna,1
ernirusrèimnoiletnem,ernirusrèimnoiletnem,ppprsss,ppp,sss,rèim,er_ni_rus,noi_le_tnem,ernirusrèimnoiletnem,control,p,1.0,0,n,j,erjirusrèimnoiletnem,0
reindébourant,reindébourant,ppprs,ppp,s,bour,re_in_dé,ant,reindébourant,target,s,0.0,2,t,g,reindébourang,0
klemmentaire,klemmentaire,rss,,ss,klem,,ment_aire,klemmentaire,target,r,,3,m,n,klenmentaire,0
préinsoustuélmentaire,préinsoussuélmentaire,ppprss,ppp,ss,tuél,pré_in_sous,ment_aire,préinsoustuélmentaire,target,r,,0,t,s,préinsoussuélmentaire,1
édnastnemeria,odnastnemeria,prss,p,ss,nas,éd,tnem_eria,édnastnemeria,control,p,0.0,0,é,o,odnastnemeria,1
reinsurreimionelité,reinsurreimionenité,ppprsss,ppp,sss,reim,re_in_sur,ion_el_ité,reinsurreimionelité,target,s,1.0,1,l,n,reinsurreimionenité,1
erlifle,erlifle,prs,p,s,lif,er,le,erlifle,control,p,0.0,1,r,m,emlifle,0
redépoulanteliste,redépoulantaliste,pprsss,pp,sss,poul,re_dé,ant_el_iste,redépoulanteliste,target,s,1.0,0,e,a,redépoulantaliste,1
recrusent,recrusunt,prs,p,s,crus,re,ent,recrusent,target,s,0.0,0,e,u,recrusunt,1
reindébourent,reindébourent,ppprs,ppp,s,bour,re_in_dé,ent,reindébourent,target,s,0.0,0,e,a,reindébourant,0
ertiamnoi,ertiamnoi,prs,p,s,tiam,er,noi,ertiamnoi,control,s,0.0,2,i,e,ertiamnoe,0
erruobtnaleetsi,êrruobtnaleetsi,prsss,p,sss,ruob,er,tna_le_etsi,erruobtnaleetsi,control,p,0.0,0,e,ê,êrruobtnaleetsi,1
préreindiotablement,préreindiotablement,ppprss,ppp,ss,diot,pré_re_in,able_ment,préreindiotablement,target,s,1.0,2,n,r,préreindiotablemert,0
endirent,endirent,prs,p,s,dir,en,ent,endirent,target,s,0.0,2,t,p,endirenp,0
ruscibtne,ruscibtne,prs,p,s,cib,rus,tne,ruscibtne,control,p,0.0,2,s,d,rudcibtne,0
préreintron,préreintror,pppr,ppp,,tron,pré_re_in,,préreintron,target,r,,3,n,r,préreintror,1
reinsursilion,reinsursilion,ppprs,ppp,s,sil,re_in_sur,ion,reinsursilion,target,s,0.0,1,o,é,reinsursilién,0
diotiveité,duotiveité,rss,,ss,diot,,ive_ité,diotiveité,target,r,,1,i,u,duotiveité,1
inmièr,inmièr,pr,p,,mièr,in,,inmièr,target,p,0.0,1,n,m,immièr,0
préreinbic,préreinbic,pppr,ppp,,bic,pré_re_in,,préreinbic,target,p,2.0,0,i,a,préreanbic,0
melktne,melkcne,rs,,s,melk,,tne,melktne,control,s,0.0,0,t,c,melkcne,1
reindépoulionelment,reindépouliorelment,ppprsss,ppp,sss,poul,re_in_dé,ion_el_ment,reindépoulionelment,target,s,0.0,2,n,r,reindépouliorelment,1
norttne,norttne,rs,,s,nort,,tne,norttne,control,s,0.0,1,n,r,norttre,0
vérpelbatnem,vérpelbatnem,rss,,ss,vérp,,elba_tnem,vérpelbatnem,control,s,0.0,1,l,j,vérpejbatnem,0
niédtiamnoi,niédtiamnoi,pprs,pp,s,tiam,ni_éd,noi,niédtiamnoi,control,p,0.0,1,i,à,nàédtiamnoi,0
encrusaire,emcrusaire,prs,p,s,crus,en,aire,encrusaire,target,p,0.0,1,n,m,emcrusaire,1
ersiatnoi,ensiatnoi,prs,p,s,siat,er,noi,ersiatnoi,control,p,0.0,1,r,n,ensiatnoi,1
inbourionelisme,inbourionelismi,prsss,p,sss,bour,in,ion_el_isme,inbourionelisme,target,s,2.0,3,e,i,inbourionelismi,1
snalnoieria,snalnoieria,rss,,ss,snal,,noi_eria,snalnoieria,control,s,0.0,0,n,r,snalroieria,0
erniruskalnoileemsi,erniroskalnoileemsi,ppprsss,ppp,sss,kal,er_ni_rus,noi_le_emsi,erniruskalnoileemsi,control,p,2.0,1,u,o,erniroskalnoileemsi,1
érperniléuttneleetsi,érperniléuttnileetsi,ppprsss,ppp,sss,léut,érp_er_ni,tne_le_etsi,érperniléuttneleetsi,control,s,0.0,2,e,i,érperniléuttnileetsi,1
reindétuélant,reindétuélanc,ppprs,ppp,s,tuél,re_in_dé,ant,reindétuélant,target,s,0.0,2,t,c,reindétuélanc,1
erniédnastne,erniédnastne,ppprs,ppp,s,nas,er_ni_éd,tne,erniédnastne,control,r,,1,a,u,erniédnustne,0
mocnoileéti,mocnoijeéti,rsss,,sss,moc,,noi_le_éti,mocnoileéti,control,s,1.0,0,l,j,mocnoijeéti,1
cortant,cortart,rs,,s,cort,,ant,cortant,target,s,0.0,1,n,r,cortart,1
errèimnoileéti,errèimnoileéti,prsss,p,sss,rèim,er,noi_le_éti,errèimnoileéti,control,s,1.0,0,l,m,errèimnoimeéti,0
reinsurmélment,reinsurmélment,ppprs,ppp,s,mél,re_in_sur,ment,reinsurmélment,target,s,0.0,0,m,n,reinsurmélnent,0
érpsédnivérptnem,érpsédnivérptnem,ppprs,ppp,s,vérp,érp_séd_ni,tnem,érpsédnivérptnem,control,r,,2,r,n,érpsédnivénptnem,0
niuossnaleuqitnem,niuossnaleuqivnem,pprss,pp,ss,snal,ni_uos,euqi_tnem,niuossnaleuqitnem,control,s,1.0,0,t,v,niuossnaleuqivnem,1
inklemablement,irklemablement,prss,p,ss,klem,in,able_ment,inklemablement,target,p,0.0,1,n,r,irklemablement,1
reinsurboural,reinsurboeral,ppprs,ppp,s,bour,re_in_sur,al,reinsurboural,target,r,,2,u,e,reinsurboeral,1
redébourent,redébourent,pprs,pp,s,bour,re_dé,ent,redébourent,target,s,0.0,2,t,s,redébourens,0
prédéklemionelité,prédéklemaonelité,pprsss,pp,sss,klem,pré_dé,ion_el_ité,prédéklemionelité,target,s,0.0,0,i,a,prédéklemaonelité,1
reindépoulment,reindépoulmànt,ppprs,ppp,s,poul,re_in_dé,ment,reindépoulment,target,s,0.0,1,e,à,reindépoulmànt,1
comment,homment,rs,,s,com,,ment,comment,target,r,,0,c,h,homment,1
préreinbourenteliste,tréreinbourenteliste,ppprsss,ppp,sss,bour,pré_re_in,ent_el_iste,préreinbourenteliste,target,p,0.0,0,p,t,tréreinbourenteliste,1
treceuqitnem,treceuqetnem,rss,,ss,trec,,euqi_tnem,treceuqitnem,control,s,0.0,3,i,e,treceuqetnem,1
erniédléuttneleetsi,erniésléuttneleetsi,ppprsss,ppp,sss,léut,er_ni_éd,tne_le_etsi,erniédléuttneleetsi,control,p,2.0,1,d,s,erniésléuttneleetsi,1
lémeuqitnem,lémeuqitnem,rss,,ss,lém,,euqi_tnem,lémeuqitnem,control,r,,2,m,l,léleuqitnem,0
foirionel,foirionel,rss,,ss,foir,,ion_el,foirionel,target,r,,2,i,o,foorionel,0
sédnikalnoiletnem,tédnikalnoiletnem,pprsss,pp,sss,kal,séd_ni,noi_le_tnem,sédnikalnoiletnem,control,p,0.0,0,s,t,tédnikalnoiletnem,1
ercibnoi,orcibnoi,prs,p,s,cib,er,noi,ercibnoi,control,p,0.0,0,e,o,orcibnoi,1
ernirusrujnoi,ernarusrujnoi,ppprs,ppp,s,ruj,er_ni_rus,noi,ernirusrujnoi,control,p,1.0,1,i,a,ernarusrujnoi,1
reinsurbafionelment,reinsurbefionelment,ppprsss,ppp,sss,baf,re_in_sur,ion_el_ment,reinsurbafionelment,target,r,,1,a,e,reinsurbefionelment,1
préremièreux,préremièreut,pprs,pp,s,mièr,pré_re,eux,préremièreux,target,s,0.0,2,x,t,préremièreut,1
neluop,neluop,pr,p,,luop,ne,,neluop,control,r,,0,l,n,nenuop,0
érperfabxue,érperfadxue,pprs,pp,s,fab,érp_er,xue,érperfabxue,control,r,,2,b,d,érperfadxue,1
rusnefabnoile,rusnefabnoile,pprss,pp,ss,fab,rus_ne,noi_le,rusnefabnoile,control,p,1.0,1,e,u,rusnufabnoile,0
niédlif,niédlif,ppr,pp,,lif,ni_éd,,niédlif,control,p,0.0,0,n,r,riédlif,0
erniédsiattna,erniédsiattna,ppprs,ppp,s,siat,er_ni_éd,tna,erniédsiattna,control,s,0.0,2,a,e,erniédsiattne,0
erninasnoiletnem,érninasnoiletnem,pprsss,pp,sss,nas,er_ni,noi_le_tnem,erninasnoiletnem,control,p,0.0,0,e,é,érninasnoiletnem,1
érpernasnoile,érpernasneile,pprss,pp,ss,nas,érp_er,noi_le,érpernasnoile,control,s,0.0,1,o,e,érpernasneile,1
reinsurbafment,reinsurbafmelt,ppprs,ppp,s,baf,re_in_sur,ment,reinsurbafment,target,s,0.0,2,n,l,reinsurbafmelt,1
érpernuajelbatnem,érpernualelbatnem,pprss,pp,ss,nuaj,érp_er,elba_tnem,érpernuajelbatnem,control,r,,3,j,l,érpernualelbatnem,1
reblôtaire,reblôtaire,prs,p,s,blôt,re,aire,reblôtaire,target,p,0.0,1,e,i,riblôtaire,0
ernirusrèimelbatnem,ernirusrèimelbatnem,ppprss,ppp,ss,rèim,er_ni_rus,elba_tnem,ernirusrèimelbatnem,control,r,,3,m,n,ernirusrèinelbatnem,0
érpédnas,érpédnas,ppr,pp,,nas,érp_éd,,érpédnas,control,r,,0,n,l,érpédlas,0
reinsurprév,reinsurprév,pppr,ppp,,prév,re_in_sur,,reinsurprév,target,p,0.0,1,e,u,ruinsurprév,0
redécrusionelment,redécrosionelment,pprsss,pp,sss,crus,re_dé,ion_el_ment,redécrusionelment,target,r,,2,u,o,redécrosionelment,1
ernortlaéti,ernortlaéti,prss,p,ss,nort,er,la_éti,ernortlaéti,control,r,,0,n,r,errortlaéti,0
ernorteuqitnem,ernorteaqitnem,prss,p,ss,nort,er,euqi_tnem,ernorteuqitnem,control,s,0.0,1,u,a,ernorteaqitnem,1
surendirionelment,surendinionelment,pprsss,pp,sss,dir,sur_en,ion_el_ment,surendirionelment,target,r,,2,r,n,surendinionelment,1
moc,moc,r,,,moc,,,moc,control,r,,2,c,s,mos,0
ernirusnuajnoileéti,ernirusnuajnoileéti,ppprsss,ppp,sss,nuaj,er_ni_rus,noi_le_éti,ernirusnuajnoileéti,control,r,,1,u,e,ernirusneajnoileéti,0
surenfoiranteliste,surenfoilanteliste,pprsss,pp,sss,foir,sur_en,ant_el_iste,surenfoiranteliste,target,r,,3,r,l,surenfoilanteliste,1
reindéfoirenteliste,reindéqoirenteliste,ppprsss,ppp,sss,foir,re_in_dé,ent_el_iste,reindéfoirenteliste,target,r,,0,f,q,reindéqoirenteliste,1
rusnenuajtnaleetsi,rusnenuajtnaleetsi,pprsss,pp,sss,nuaj,rus_ne,tna_le_etsi,rusnenuajtnaleetsi,control,r,,0,n,r,rusneruajtnaleetsi,0
diotionel,diotionel,rss,,ss,diot,,ion_el,diotionel,target,s,1.0,0,e,é,diotionél,0
erniédmoctnemeria,erniédloctnemeria,ppprss,ppp,ss,moc,er_ni_éd,tnem_eria,erniédmoctnemeria,control,r,,0,m,l,erniédloctnemeria,1
reindédiotelité,reindédiopelité,ppprss,ppp,ss,diot,re_in_dé,el_ité,reindédiotelité,target,r,,3,t,p,reindédiopelité,1
enboit,elboit,pr,p,,boit,en,,enboit,target,p,0.0,1,n,l,elboit,1
moc,mog,r,,,moc,,,moc,control,r,,2,c,g,mog,1
erniédkalnoieria,enniédkalnoieria,ppprss,ppp,ss,kal,er_ni_éd,noi_eria,erniédkalnoieria,control,p,0.0,1,r,n,enniédkalnoieria,1
reindéfilion,reindéfilion,ppprs,ppp,s,fil,re_in_dé,ion,reindéfilion,target,p,2.0,1,é,e,reindefilion,0
érperninort,érperninort,pppr,ppp,,nort,érp_er_ni,,érperninort,control,r,,0,n,m,érpernimort,0
prédésinreim,prédésinreim,pppr,ppp,,reim,pré_dés_in,,prédésinreim,target,r,,2,i,e,prédésinreem,0
ernilémeuqitnem,ernilémeuqitnem,pprss,pp,ss,lém,er_ni,euqi_tnem,ernilémeuqitnem,control,s,0.0,2,q,f,ernilémeufitnem,0
erédriofeuqitnem,erédriofeuqitnem,pprss,pp,ss,riof,er_éd,euqi_tnem,erédriofeuqitnem,control,s,0.0,1,u,o,erédriofeoqitnem,0
ernimelk,ernimelk,ppr,pp,,melk,er_ni,,ernimelk,control,p,1.0,0,n,r,errimelk,0
désinlakionelment,désinlakionelment,pprsss,pp,sss,lak,dés_in,ion_el_ment,désinlakionelment,target,s,2.0,3,t,s,désinlakionelmens,0
erniédridtnem,erniédridtnem,ppprs,ppp,s,rid,er_ni_éd,tnem,erniédridtnem,control,p,0.0,1,r,l,elniédridtnem,0
refilel,refilel,prs,p,s,fil,re,el,refilel,target,p,0.0,1,e,i,rifilel,0
ermier,ermier,pr,p,,mier,er,,ermier,control,r,,1,i,u,ermuer,0
reindébaf,reindébaf,pppr,ppp,,baf,re_in_dé,,reindébaf,target,r,,0,b,t,reindétaf,0
erédtrectne,erédtrectre,pprs,pp,s,trec,er_éd,tne,erédtrectne,control,s,0.0,1,n,r,erédtrectre,1
tiobeuqitnem,tiobuuqitnem,rss,,ss,tiob,,euqi_tnem,tiobeuqitnem,control,s,0.0,0,e,u,tiobuuqitnem,1
tiobtnemeria,tiobtnemiria,rss,,ss,tiob,,tnem_eria,tiobtnemeria,control,s,1.0,0,e,i,tiobtnemiria,1
nemocnoi,nemocnoi,prs,p,s,moc,ne,noi,nemocnoi,control,r,,0,m,l,nelocnoi,0
erliseuqitnem,erliseuqutnem,prss,p,ss,lis,er,euqi_tnem,erliseuqitnem,control,s,0.0,3,i,u,erliseuqutnem,1
rujnoileéti,rujnoileéti,rsss,,sss,ruj,,noi_le_éti,rujnoileéti,control,r,,1,u,i,rijnoileéti,0
érperniléutéti,érperniléutéte,ppprs,ppp,s,léut,érp_er_ni,éti,érperniléutéti,control,s,0.0,2,i,e,érperniléutéte,1
surceria,surcenia,rs,,s,surc,,eria,surceria,control,s,0.0,1,r,n,surcenia,1
erruobnoileemsi,erruobnoileemsi,prsss,p,sss,ruob,er,noi_le_emsi,erruobnoileemsi,control,r,,2,o,é,erruébnoileemsi,0
tartionelment,tartionelment,rsss,,sss,tart,,ion_el_ment,tartionelment,target,s,1.0,0,e,u,tartionulment,0
