first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
érpnisuoslémtnemeria,érpnisuoslémtnemeria,ppprss,ppp,ss,lém,érp_ni_suos,tnem_eria,érpnisuoslémtnemeria,control,p,1.0,0,n,r,érprisuoslémtnemeria,0
recortablement,recortablement,prss,p,ss,cort,re,able_ment,recortablement,target,p,0.0,1,e,o,rocortablement,0
entronionelité,entronionelité,prsss,p,sss,tron,en,ion_el_ité,entronionelité,target,s,1.0,1,l,n,entronionenité,0
erniédmoceviéti,erniédmoceviéti,ppprss,ppp,ss,moc,er_ni_éd,evi_éti,erniédmoceviéti,control,r,,1,o,e,erniédmeceviéti,0
melktne,melktne,rs,,s,melk,,tne,melktne,control,r,,0,m,r,relktne,0
recortable,recortable,prs,p,s,cort,re,able,recortable,target,s,0.0,1,b,t,recortatle,0
retais,letais,pr,p,,tais,re,,retais,target,p,0.0,0,r,l,letais,1
indiotionelité,indiotionelité,prsss,p,sss,diot,in,ion_el_ité,indiotionelité,target,p,0.0,0,i,a,andiotionelité,0
érpernicibelbatnem,érpemnicibelbatnem,ppprss,ppp,ss,cib,érp_er_ni,elba_tnem,érpernicibelbatnem,control,p,1.0,1,r,m,érpemnicibelbatnem,1
dirionelisme,cirionelisme,rsss,,sss,dir,,ion_el_isme,dirionelisme,target,r,,0,d,c,cirionelisme,1
reinsurklem,reinsunklem,pppr,ppp,,klem,re_in_sur,,reinsurklem,target,p,2.0,2,r,n,reinsunklem,1
relakal,relakal,prs,p,s,lak,re,al,relakal,target,s,0.0,1,l,r,relakar,0
ertrec,ertrec,pr,p,,trec,er,,ertrec,control,p,0.0,1,r,l,eltrec,0
reinsurcert,reinsurcert,pppr,ppp,,cert,re_in_sur,,reinsurcert,target,r,,1,e,u,reinsurcurt,0
érpertiameviéti,érpertiameviéti,pprss,pp,ss,tiam,érp_er,evi_éti,érpertiameviéti,control,s,1.0,0,é,e,érpertiamevieti,0
nirujtnem,nirultnem,prs,p,s,ruj,ni,tnem,nirujtnem,control,r,,2,j,l,nirultnem,1
érpédlém,érpédlél,ppr,pp,,lém,érp_éd,,érpédlém,control,r,,2,m,l,érpédlél,1
préremaitionel,prérelaitionel,pprss,pp,ss,mait,pré_re,ion_el,préremaitionel,target,r,,0,m,l,prérelaitionel,1
redédirablement,redédirablement,pprss,pp,ss,dir,re_dé,able_ment,redédirablement,target,s,0.0,3,e,è,redédirablèment,0
érperniriof,érperniriod,pppr,ppp,,riof,érp_er_ni,,érperniriof,control,r,,3,f,d,érperniriod,1
erédrujnoile,erédrujnoilé,pprss,pp,ss,ruj,er_éd,noi_le,erédrujnoile,control,s,1.0,1,e,é,erédrujnoilé,1
niuosrèimnoi,niuosrèomnoi,pprs,pp,s,rèim,ni_uos,noi,niuosrèimnoi,control,r,,2,i,o,niuosrèomnoi,1
ersiatla,ersiatla,prs,p,s,siat,er,la,ersiatla,control,r,,0,s,t,ertiatla,0
transpoulablement,transpoulablement,prss,p,ss,poul,trans,able_ment,transpoulablement,target,r,,3,l,m,transpoumablement,0
enreimant,enreimant,prs,p,s,reim,en,ant,enreimant,target,s,0.0,1,n,r,enreimart,0
ersiattneleetsi,ersiattneleetsi,prsss,p,sss,siat,er,tne_le_etsi,ersiattneleetsi,control,s,1.0,0,l,m,ersiattnemeetsi,0
erliftnem,erleftnem,prs,p,s,lif,er,tnem,erliftnem,control,r,,1,i,e,erleftnem,1
fabnoileéti,fabnoileéti,rsss,,sss,fab,,noi_le_éti,fabnoileéti,control,s,1.0,1,e,à,fabnoilàéti,0
délakiquement,délakiquemunt,prss,p,ss,lak,dé,ique_ment,délakiquement,target,s,1.0,1,e,u,délakiquemunt,1
érpnisuostrocnoiletnem,érpnisuostrocnoiletnen,ppprsss,ppp,sss,troc,érp_ni_suos,noi_le_tnem,érpnisuostrocnoiletnem,control,s,2.0,3,m,n,érpnisuostrocnoiletnen,1
retaiselité,retaiselité,prss,p,ss,tais,re,el_ité,retaiselité,target,r,,3,s,t,retaitelité,0
dirionelité,dirionelité,rsss,,sss,dir,,ion_el_ité,dirionelité,target,r,,1,i,o,dorionelité,0
ruobtna,ruobtna,rs,,s,ruob,,tna,ruobtna,control,s,0.0,1,n,m,ruobtma,0
niretnilistnaleetsi,niretnilistnaleetsi,pprsss,pp,sss,lis,ni_retni,tna_le_etsi,niretnilistnaleetsi,control,s,0.0,0,t,g,niretnilisgnaleetsi,0
sédnikaltneleetsi,sédnikaltneleetsi,pprsss,pp,sss,kal,séd_ni,tne_le_etsi,sédnikaltneleetsi,control,p,1.0,0,n,m,sédmikaltneleetsi,0
reinblôtment,reinblôtment,pprs,pp,s,blôt,re_in,ment,reinblôtment,target,s,0.0,3,t,c,reinblôtmenc,0
snalleéti,snalleéti,rss,,ss,snal,,le_éti,snalleéti,control,s,0.0,1,e,u,snalluéti,0
erédlém,elédlém,ppr,pp,,lém,er_éd,,erédlém,control,p,0.0,1,r,l,elédlém,1
erédtiam,emédtiam,ppr,pp,,tiam,er_éd,,erédtiam,control,p,0.0,1,r,m,emédtiam,1
erniléuttnemeria,erniléuttnemeria,pprss,pp,ss,léut,er_ni,tnem_eria,erniléuttnemeria,control,s,0.0,0,t,d,erniléutdnemeria,0
érpernitôlbnoi,érpernitôrbnoi,ppprs,ppp,s,tôlb,érp_er_ni,noi,érpernitôlbnoi,control,r,,2,l,r,érpernitôrbnoi,1
ensan,ensar,pr,p,,san,en,,ensan,target,r,,2,n,r,ensar,1
poul,poul,r,,,poul,,,poul,target,r,,0,p,v,voul,0
repoulenteliste,repoulenteliste,prsss,p,sss,poul,re,ent_el_iste,repoulenteliste,target,s,1.0,0,e,é,repoulentéliste,0
erlifnoileemsi,erlifnoineemsi,prsss,p,sss,lif,er,noi_le_emsi,erlifnoileemsi,control,s,1.0,0,l,n,erlifnoineemsi,1
préretuélent,préretuélont,pprs,pp,s,tuél,pré_re,ent,préretuélent,target,s,0.0,0,e,o,préretuélont,1
érperlifrue,érperlafrue,pprs,pp,s,lif,érp_er,rue,érperlifrue,control,r,,1,i,a,érperlafrue,1
poursan,poursan,pr,p,,san,pour,,poursan,target,r,,1,a,u,poursun,0
redécortant,resécortant,pprs,pp,s,cort,re_dé,ant,redécortant,target,p,1.0,0,d,s,resécortant,1
reinsurboit,reinsurboit,pppr,ppp,,boit,re_in_sur,,reinsurboit,target,p,0.0,0,r,n,neinsurboit,0
erniédtiobéti,erniédtiobéti,ppprs,ppp,s,tiob,er_ni_éd,éti,erniédtiobéti,control,p,2.0,0,é,e,erniedtiobéti,0
prédésintaisable,prédésintaisable,ppprs,ppp,s,tais,pré_dés_in,able,prédésintaisable,target,r,,2,i,u,prédésintausable,0
erniruscibnoileéti,erniruscibnoileéti,ppprsss,ppp,sss,cib,er_ni_rus,noi_le_éti,erniruscibnoileéti,control,p,0.0,0,e,o,orniruscibnoileéti,0
toidnoile,toidnoile,rss,,ss,toid,,noi_le,toidnoile,control,s,0.0,0,n,r,toidroile,0
erniédtôlbnoiletnem,erniédtôlbnoilutnem,ppprsss,ppp,sss,tôlb,er_ni_éd,noi_le_tnem,erniédtôlbnoiletnem,control,s,1.0,1,e,u,erniédtôlbnoilutnem,1
reindécomeux,reindécomeux,ppprs,ppp,s,com,re_in_dé,eux,reindécomeux,target,p,1.0,0,i,a,reandécomeux,0
mélent,mélent,rs,,s,mél,,ent,mélent,target,s,0.0,1,n,r,mélert,0
erniruskallaéti,erniruskallaéti,ppprss,ppp,ss,kal,er_ni_rus,la_éti,erniruskallaéti,control,r,,0,k,s,ernirussallaéti,0
mélenteliste,nélenteliste,rsss,,sss,mél,,ent_el_iste,mélenteliste,target,r,,0,m,n,nélenteliste,1
ernitrattnem,ernitrattnem,pprs,pp,s,trat,er_ni,tnem,ernitrattnem,control,s,0.0,0,t,s,ernitratsnem,0
boitistique,boitistique,rss,,ss,boit,,ist_ique,boitistique,target,r,,0,b,p,poitistique,0
reindétuélanteliste,reindétuéranteliste,ppprsss,ppp,sss,tuél,re_in_dé,ant_el_iste,reindétuélanteliste,target,r,,3,l,r,reindétuéranteliste,1
édcib,édcib,pr,p,,cib,éd,,édcib,control,p,0.0,1,d,s,éscib,0
reindéklemaire,reindéklemaire,ppprs,ppp,s,klem,re_in_dé,aire,reindéklemaire,target,r,,0,k,p,reindéplemaire,0
refoirenteliste,nefoirenteliste,prsss,p,sss,foir,re,ent_el_iste,refoirenteliste,target,p,0.0,0,r,n,nefoirenteliste,1
comeux,comeux,rs,,s,com,,eux,comeux,target,s,0.0,0,e,i,comiux,0
inbicionelisme,anbicionelisme,prsss,p,sss,bic,in,ion_el_isme,inbicionelisme,target,p,0.0,0,i,a,anbicionelisme,1
filiquement,filoquement,rss,,ss,fil,,ique_ment,filiquement,target,s,0.0,0,i,o,filoquement,1
érperfabnoileéti,irperfabnoileéti,pprsss,pp,sss,fab,érp_er,noi_le_éti,érperfabnoileéti,control,p,0.0,0,é,i,irperfabnoileéti,1
érpernikaltnem,érpernikaltnem,ppprs,ppp,s,kal,érp_er_ni,tnem,érpernikaltnem,control,r,,0,k,s,érpernisaltnem,0
reindélansité,reindilansité,ppprs,ppp,s,lans,re_in_dé,ité,reindélansité,target,p,2.0,1,é,i,reindilansité,1
dépoulenteliste,dépoalenteliste,prsss,p,sss,poul,dé,ent_el_iste,dépoulenteliste,target,r,,2,u,a,dépoalenteliste,1
tuélable,tuélablo,rs,,s,tuél,,able,tuélable,target,s,0.0,3,e,o,tuélablo,1
prérecomablement,prerecomablement,pprss,pp,ss,com,pré_re,able_ment,prérecomablement,target,p,0.0,2,é,e,prerecomablement,1
érpnisuostôlb,érpnisuostôlb,pppr,ppp,,tôlb,érp_ni_suos,,érpnisuostôlb,control,r,,0,t,c,érpnisuoscôlb,0
érpersnalnoiletnem,érpersnalnoiletnem,pprsss,pp,sss,snal,érp_er,noi_le_tnem,érpersnalnoiletnem,control,r,,2,a,ê,érpersnêlnoiletnem,0
reindéfilant,reindédilant,ppprs,ppp,s,fil,re_in_dé,ant,reindéfilant,target,r,,0,f,d,reindédilant,1
surensilenteliste,surensilelteliste,pprsss,pp,sss,sil,sur_en,ent_el_iste,surensilenteliste,target,s,0.0,1,n,l,surensilelteliste,1
sédnitratnoieria,sédnitratnoieria,pprss,pp,ss,trat,séd_ni,noi_eria,sédnitratnoieria,control,p,1.0,0,n,r,sédritratnoieria,0
reindécortalisme,reindécortalisme,ppprss,ppp,ss,cort,re_in_dé,al_isme,reindécortalisme,target,r,,1,o,u,reindécurtalisme,0
surbafel,surqafel,prs,p,s,baf,sur,el,surbafel,target,r,,0,b,q,surqafel,1
diranteliste,dirantelisto,rsss,,sss,dir,,ant_el_iste,diranteliste,target,s,2.0,3,e,o,dirantelisto,1
prévmentaire,drévmentaire,rss,,ss,prév,,ment_aire,prévmentaire,target,r,,0,p,d,drévmentaire,1
netiobnoiletnem,netiobnoiletnem,prsss,p,sss,tiob,ne,noi_le_tnem,netiobnoiletnem,control,r,,0,t,s,nesiobnoiletnem,0
ernirustiameria,ernimustiameria,ppprs,ppp,s,tiam,er_ni_rus,eria,ernirustiameria,control,p,2.0,0,r,m,ernimustiameria,1
vérplaéti,vérplaéti,rss,,ss,vérp,,la_éti,vérplaéti,control,s,1.0,0,é,ê,vérplaêti,0
retniluopnoi,retniluoxnoi,prs,p,s,luop,retni,noi,retniluopnoi,control,r,,3,p,x,retniluoxnoi,1
erniédlifnoileéti,erniédlifnoileéti,ppprsss,ppp,sss,lif,er_ni_éd,noi_le_éti,erniédlifnoileéti,control,p,2.0,0,é,a,erniadlifnoileéti,0
préinsousfoirmentaire,préinsousfoirlentaire,ppprss,ppp,ss,foir,pré_in_sous,ment_aire,préinsousfoirmentaire,target,s,0.0,0,m,l,préinsousfoirlentaire,1
léuttnemeria,léuttnemeria,rss,,ss,léut,,tnem_eria,léuttnemeria,control,r,,1,é,i,liuttnemeria,0
reindémaitanteliste,reindemaitanteliste,ppprsss,ppp,sss,mait,re_in_dé,ant_el_iste,reindémaitanteliste,target,p,2.0,1,é,e,reindemaitanteliste,1
tiameria,tiamerie,rs,,s,tiam,,eria,tiameria,control,s,0.0,3,a,e,tiamerie,1
édfabnoiletnem,udfabnoiletnem,prsss,p,sss,fab,éd,noi_le_tnem,édfabnoiletnem,control,p,0.0,0,é,u,udfabnoiletnem,1
klemmentaire,klemmentaire,rss,,ss,klem,,ment_aire,klemmentaire,target,r,,2,e,é,klémmentaire,0
mait,nait,r,,,mait,,,mait,target,r,,0,m,n,nait,1
reindélansenteliste,reindélansenteliste,ppprsss,ppp,sss,lans,re_in_dé,ent_el_iste,reindélansenteliste,target,s,2.0,2,t,z,reindélansentelisze,0
melknoiletnem,mulknoiletnem,rsss,,sss,melk,,noi_le_tnem,melknoiletnem,control,r,,1,e,u,mulknoiletnem,1
incrus,incrus,pr,p,,crus,in,,incrus,target,p,0.0,0,i,o,oncrus,0
surenlakité,surenlasité,pprs,pp,s,lak,sur_en,ité,surenlakité,target,r,,2,k,s,surenlasité,1
érpermelknoileemsi,érpermelknoileemsi,pprsss,pp,sss,melk,érp_er,noi_le_emsi,érpermelknoileemsi,control,p,0.0,0,é,e,erpermelknoileemsi,0
resanablement,resanablement,prss,p,ss,san,re,able_ment,resanablement,target,p,0.0,1,e,i,risanablement,0
prérepoulionelité,préresoulionelité,pprsss,pp,sss,poul,pré_re,ion_el_ité,prérepoulionelité,target,r,,0,p,s,préresoulionelité,1
prédésinmélionelment,pmédésinmélionelment,ppprsss,ppp,sss,mél,pré_dés_in,ion_el_ment,prédésinmélionelment,target,p,0.0,1,r,m,pmédésinmélionelment,1
enblôt,enclôt,pr,p,,blôt,en,,enblôt,target,r,,0,b,c,enclôt,1
reinsurtaisalité,reinsurtaisalisé,ppprss,ppp,ss,tais,re_in_sur,al_ité,reinsurtaisalité,target,s,1.0,1,t,s,reinsurtaisalisé,1
ernisurctnaleetsi,ernisurctnaleetsi,pprsss,pp,sss,surc,er_ni,tna_le_etsi,ernisurctnaleetsi,control,r,,0,s,p,ernipurctnaleetsi,0
ernilisnoileéti,errilisnoileéti,pprsss,pp,sss,lis,er_ni,noi_le_éti,ernilisnoileéti,control,p,1.0,0,n,r,errilisnoileéti,1
niédcibnoileéti,niédcicnoileéti,pprsss,pp,sss,cib,ni_éd,noi_le_éti,niédcibnoileéti,control,r,,2,b,c,niédcicnoileéti,1
redétart,redétart,ppr,pp,,tart,re_dé,,redétart,target,p,0.0,0,r,l,ledétart,0
erniédmierelbatnem,erniédmierelbatnen,ppprss,ppp,ss,mier,er_ni_éd,elba_tnem,erniédmierelbatnem,control,s,1.0,3,m,n,erniédmierelbatnen,1
rideuqi,rideuqi,rs,,s,rid,,euqi,rideuqi,control,r,,1,i,a,radeuqi,0
redétuélionelment,medétuélionelment,pprsss,pp,sss,tuél,re_dé,ion_el_ment,redétuélionelment,target,p,0.0,0,r,m,medétuélionelment,1
erniédvérplaemsi,erneédvérplaemsi,ppprss,ppp,ss,vérp,er_ni_éd,la_emsi,erniédvérplaemsi,control,p,1.0,1,i,e,erneédvérplaemsi,1
recrusment,recrusment,prs,p,s,crus,re,ment,recrusment,target,s,0.0,1,e,a,recrusmant,0
niédtiam,niédtiam,ppr,pp,,tiam,ni_éd,,niédtiam,control,p,0.0,0,n,m,miédtiam,0
ridtnemeria,ridtnemeriu,rss,,ss,rid,,tnem_eria,ridtnemeria,control,s,1.0,3,a,u,ridtnemeriu,1
bourmentaire,bourmentaire,rss,,ss,bour,,ment_aire,bourmentaire,target,r,,2,u,i,boirmentaire,0
ernirusmelkeria,ernirusmelkeria,ppprs,ppp,s,melk,er_ni_rus,eria,ernirusmelkeria,control,r,,2,l,n,ernirusmenkeria,0
érpernilisnoiletnem,érpernilisnoiletnem,ppprsss,ppp,sss,lis,érp_er_ni,noi_le_tnem,érpernilisnoiletnem,control,s,2.0,1,n,y,érpernilisnoiletyem,0
silionaire,sileonaire,rss,,ss,sil,,ion_aire,silionaire,target,s,0.0,0,i,e,sileonaire,1
