first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
enklemionelment,enklemionelment,prsss,p,sss,klem,en,ion_el_ment,enklemionelment,target,s,0.0,0,i,a,enklemaonelment,0
déjaunanteliste,téjaunanteliste,prsss,p,sss,jaun,dé,ant_el_iste,déjaunanteliste,target,p,0.0,0,d,t,téjaunanteliste,1
repoulion,ropoulion,prs,p,s,poul,re,ion,repoulion,target,p,0.0,1,e,o,ropoulion,1
trectne,tnectne,rs,,s,trec,,tne,trectne,control,r,,1,r,n,tnectne,1
lakmentaire,lakmentaire,rss,,ss,lak,,ment_aire,lakmentaire,target,s,1.0,2,r,n,lakmentaine,0
érpsédnisnal,érpségnisnal,pppr,ppp,,snal,érp_séd_ni,,érpsédnisnal,control,p,1.0,2,d,g,érpségnisnal,1
ersnaléti,ersraléti,prs,p,s,snal,er,éti,ersnaléti,control,r,,1,n,r,ersraléti,1
dédir,dédir,pr,p,,dir,dé,,dédir,target,r,,1,i,o,dédor,0
erédtiamrue,erédtiamlue,pprs,pp,s,tiam,er_éd,rue,erédtiamrue,control,s,0.0,0,r,l,erédtiamlue,1
endirment,eldirment,prs,p,s,dir,en,ment,endirment,target,p,0.0,1,n,l,eldirment,1
saniquement,saniquement,rss,,ss,san,,ique_ment,saniquement,target,r,,0,s,p,paniquement,0
préreinprévionel,préreinprévionel,ppprss,ppp,ss,prév,pré_re_in,ion_el,préreinprévionel,target,r,,1,r,l,préreinplévionel,0
enboureux,enboureux,prs,p,s,bour,en,eux,enboureux,target,r,,1,o,a,enbaureux,0
ermiernoileéti,ermiernoileéti,prsss,p,sss,mier,er,noi_le_éti,ermiernoileéti,control,r,,1,i,a,ermaernoileéti,0
surcelbatnem,sircelbatnem,rss,,ss,surc,,elba_tnem,surcelbatnem,control,r,,1,u,i,sircelbatnem,1
préresan,préresan,ppr,pp,,san,pré_re,,préresan,target,r,,1,a,u,préresun,0
reinsurreim,reinsurreim,pppr,ppp,,reim,re_in_sur,,reinsurreim,target,p,0.0,0,r,l,leinsurreim,0
érperniriofleéti,érperniriofleési,ppprss,ppp,ss,riof,érp_er_ni,le_éti,érperniriofleéti,control,s,1.0,1,t,s,érperniriofleési,1
rèimtneleetsi,rèimtneleetfi,rsss,,sss,rèim,,tne_le_etsi,rèimtneleetsi,control,s,2.0,2,s,f,rèimtneleetfi,1
préinsouscort,préinsouscort,pppr,ppp,,cort,pré_in_sous,,préinsouscort,target,r,,1,o,ê,préinsouscêrt,0
nenuajxue,nenuajxue,prs,p,s,nuaj,ne,xue,nenuajxue,control,s,0.0,0,x,h,nenuajhue,0
retronanteliste,revronanteliste,prsss,p,sss,tron,re,ant_el_iste,retronanteliste,target,r,,0,t,v,revronanteliste,1
sanionelité,sanionelité,rsss,,sss,san,,ion_el_ité,sanionelité,target,r,,2,n,m,samionelité,0
léutnoileemsi,léutnoileemsi,rsss,,sss,léut,,noi_le_emsi,léutnoileemsi,control,r,,1,é,e,leutnoileemsi,0
érpsédnimoctnaleetsi,érpsédnémoctnaleetsi,ppprsss,ppp,sss,moc,érp_séd_ni,tna_le_etsi,érpsédnimoctnaleetsi,control,p,2.0,1,i,é,érpsédnémoctnaleetsi,1
lémelba,lémalba,rs,,s,lém,,elba,lémelba,control,s,0.0,0,e,a,lémalba,1
rujelbatnem,nujelbatnem,rss,,ss,ruj,,elba_tnem,rujelbatnem,control,r,,0,r,n,nujelbatnem,1
désinreimablement,désinroimablement,pprss,pp,ss,reim,dés_in,able_ment,désinreimablement,target,r,,1,e,o,désinroimablement,1
tronionelment,tronienelment,rsss,,sss,tron,,ion_el_ment,tronionelment,target,s,0.0,1,o,e,tronienelment,1
erruj,erruj,pr,p,,ruj,er,,erruj,control,r,,0,r,n,ernuj,0
ernirusmelkeuqitnem,ernirusmelkeuqitnem,ppprss,ppp,ss,melk,er_ni_rus,euqi_tnem,ernirusmelkeuqitnem,control,r,,3,k,p,ernirusmelpeuqitnem,0
désintart,désinçart,ppr,pp,,tart,dés_in,,désintart,target,r,,0,t,ç,désinçart,1
érpernitiamtna,érpernitiamtna,ppprs,ppp,s,tiam,érp_er_ni,tna,érpernitiamtna,control,s,0.0,1,n,r,érpernitiamtra,0
niédlisnoileéti,niédlisnoileéti,pprsss,pp,sss,lis,ni_éd,noi_le_éti,niédlisnoileéti,control,r,,2,s,p,niédlipnoileéti,0
rediotionelité,rediotionelité,prsss,p,sss,diot,re,ion_el_ité,rediotionelité,target,r,,2,o,a,rediationelité,0
trocnoileéti,tlocnoileéti,rsss,,sss,troc,,noi_le_éti,trocnoileéti,control,r,,1,r,l,tlocnoileéti,1
snaléti,snaléta,rs,,s,snal,,éti,snaléti,control,s,0.0,2,i,a,snaléta,1
entuélionelisme,entuélionelisme,prsss,p,sss,tuél,en,ion_el_isme,entuélionelisme,target,p,0.0,1,n,l,eltuélionelisme,0
erniédnasnoileéti,erniédnapnoileéti,ppprsss,ppp,sss,nas,er_ni_éd,noi_le_éti,erniédnasnoileéti,control,r,,2,s,p,erniédnapnoileéti,1
erédtrectne,erédtrectre,pprs,pp,s,trec,er_éd,tne,erédtrectne,control,s,0.0,1,n,r,erédtrectre,1
prévment,prévmelt,rs,,s,prév,,ment,prévment,target,s,0.0,2,n,l,prévmelt,1
rustratnoileéti,rustratnoileéti,prsss,p,sss,trat,rus,noi_le_éti,rustratnoileéti,control,s,2.0,1,t,s,rustratnoileési,0
reindécrusenteliste,reindécresenteliste,ppprsss,ppp,sss,crus,re_in_dé,ent_el_iste,reindécrusenteliste,target,r,,2,u,e,reindécresenteliste,1
erninasnoileéti,erninesnoileéti,pprsss,pp,sss,nas,er_ni,noi_le_éti,erninasnoileéti,control,r,,1,a,e,erninesnoileéti,1
erniédcib,erniédcib,pppr,ppp,,cib,er_ni_éd,,erniédcib,control,p,2.0,0,é,e,erniedcib,0
netiamtnem,netiamtnem,prs,p,s,tiam,ne,tnem,netiamtnem,control,s,0.0,3,m,n,netiamtnen,0
prédébour,prédécour,ppr,pp,,bour,pré_dé,,prédébour,target,r,,0,b,c,prédécour,1
reklemel,reklemil,prs,p,s,klem,re,el,reklemel,target,s,0.0,0,e,i,reklemil,1
préreinbour,préreanbour,pppr,ppp,,bour,pré_re_in,,préreinbour,target,p,2.0,0,i,a,préreanbour,1
erédléutnoileemsi,erédléotnoileemsi,pprsss,pp,sss,léut,er_éd,noi_le_emsi,erédléutnoileemsi,control,r,,2,u,o,erédléotnoileemsi,1
ernirustratelbatnem,elnirustratelbatnem,ppprss,ppp,ss,trat,er_ni_rus,elba_tnem,ernirustratelbatnem,control,p,0.0,1,r,l,elnirustratelbatnem,1
érperruobnoiletnem,érperruobnoiletnem,pprsss,pp,sss,ruob,érp_er,noi_le_tnem,érperruobnoiletnem,control,s,1.0,1,e,a,érperruobnoilatnem,0
édcib,idcib,pr,p,,cib,éd,,édcib,control,p,0.0,0,é,i,idcib,1
prédésintart,prédésantart,pppr,ppp,,tart,pré_dés_in,,prédésintart,target,p,2.0,0,i,a,prédésantart,1
ernirusvérp,ernirusvérp,pppr,ppp,,vérp,er_ni_rus,,ernirusvérp,control,r,,3,p,x,ernirusvérx,0
erédruobnoiletnem,erédruobnoiletnem,pprsss,pp,sss,ruob,er_éd,noi_le_tnem,erédruobnoiletnem,control,s,0.0,1,o,i,erédruobniiletnem,0
rebourionaire,rebourionaire,prss,p,ss,bour,re,ion_aire,rebourionaire,target,s,1.0,3,e,a,rebourionaira,0
reinsurreimionaire,reinsurreimionairo,ppprss,ppp,ss,reim,re_in_sur,ion_aire,reinsurreimionaire,target,s,1.0,3,e,o,reinsurreimionairo,1
redécertent,redécertent,pprs,pp,s,cert,re_dé,ent,redécertent,target,r,,1,e,ê,redécêrtent,0
prédésinsanionaire,prédésinsinionaire,ppprss,ppp,ss,san,pré_dés_in,ion_aire,prédésinsanionaire,target,r,,1,a,i,prédésinsinionaire,1
préreintronmentaire,préreentronmentaire,ppprss,ppp,ss,tron,pré_re_in,ment_aire,préreintronmentaire,target,p,2.0,0,i,e,préreentronmentaire,1
reprévionelment,reprévionelmelt,prsss,p,sss,prév,re,ion_el_ment,reprévionelment,target,s,2.0,2,n,l,reprévionelmelt,1
niruslisnoileéti,niruslisnoileéti,pprsss,pp,sss,lis,ni_rus,noi_le_éti,niruslisnoileéti,control,r,,2,s,c,niruslicnoileéti,0
bourionelisme,bourionelisme,rsss,,sss,bour,,ion_el_isme,bourionelisme,target,r,,1,o,i,biurionelisme,0
érpédfab,érpédfab,ppr,pp,,fab,érp_éd,,érpédfab,control,p,1.0,0,é,e,érpedfab,0
redécrusionelment,redécrusionerment,pprsss,pp,sss,crus,re_dé,ion_el_ment,redécrusionelment,target,s,1.0,1,l,r,redécrusionerment,1
trecnoiletnem,trecnoiletnem,rsss,,sss,trec,,noi_le_tnem,trecnoiletnem,control,r,,2,e,a,tracnoiletnem,0
netiobeviéti,netiobeviéti,prss,p,ss,tiob,ne,evi_éti,netiobeviéti,control,p,0.0,0,n,l,letiobeviéti,0
prédésinjaunanteliste,prédétinjaunanteliste,ppprsss,ppp,sss,jaun,pré_dés_in,ant_el_iste,prédésinjaunanteliste,target,p,1.0,2,s,t,prédétinjaunanteliste,1
erédriofnoieria,erédriofnoieria,pprss,pp,ss,riof,er_éd,noi_eria,erédriofnoieria,control,r,,1,i,o,erédroofnoieria,0
reintarteur,raintarteur,pprs,pp,s,tart,re_in,eur,reintarteur,target,p,0.0,1,e,a,raintarteur,1
erniédtiamtnemeria,erniédtiamtnemeria,ppprss,ppp,ss,tiam,er_ni_éd,tnem_eria,erniédtiamtnemeria,control,p,0.0,1,r,n,enniédtiamtnemeria,0
ruobleéti,ruopleéti,rss,,ss,ruob,,le_éti,ruobleéti,control,r,,3,b,p,ruopleéti,1
léuteuqitnem,léuseuqitnem,rss,,ss,léut,,euqi_tnem,léuteuqitnem,control,r,,3,t,s,léuseuqitnem,1
nirustratnoiletnem,nilustratnoiletnem,pprsss,pp,sss,trat,ni_rus,noi_le_tnem,nirustratnoiletnem,control,p,1.0,0,r,l,nilustratnoiletnem,1
érpédléutelbatnem,érpédléutelbatnem,pprss,pp,ss,léut,érp_éd,elba_tnem,érpédléutelbatnem,control,p,0.0,1,r,n,énpédléutelbatnem,0
siattnem,saattnem,rs,,s,siat,,tnem,siattnem,control,r,,1,i,a,saattnem,1
ernasnoileemsi,arnasnoileemsi,prsss,p,sss,nas,er,noi_le_emsi,ernasnoileemsi,control,p,0.0,0,e,a,arnasnoileemsi,1
édnort,édnojt,pr,p,,nort,éd,,édnort,control,r,,2,r,j,édnojt,1
nilisrue,nilisrue,prs,p,s,lis,ni,rue,nilisrue,control,p,0.0,1,i,u,nulisrue,0
erridnoiletnem,enridnoiletnem,prsss,p,sss,rid,er,noi_le_tnem,erridnoiletnem,control,p,0.0,1,r,n,enridnoiletnem,1
reinblôtent,meinblôtent,pprs,pp,s,blôt,re_in,ent,reinblôtent,target,p,0.0,0,r,m,meinblôtent,1
erédtôlb,erédtôlb,ppr,pp,,tôlb,er_éd,,erédtôlb,control,p,1.0,1,d,p,eréptôlb,0
érprujtnemeria,érprujtnemeria,prss,p,ss,ruj,érp,tnem_eria,érprujtnemeria,control,s,1.0,1,r,y,érprujtnemeyia,0
ernirussurcnoileéti,ernirussurcnoileéti,ppprsss,ppp,sss,surc,er_ni_rus,noi_le_éti,ernirussurcnoileéti,control,r,,1,u,i,ernirussircnoileéti,0
nitoidnoieria,ritoidnoieria,prss,p,ss,toid,ni,noi_eria,nitoidnoieria,control,p,0.0,0,n,r,ritoidnoieria,1
surencortablement,surelcortablement,pprss,pp,ss,cort,sur_en,able_ment,surencortablement,target,p,1.0,1,n,l,surelcortablement,1
erédriofnoi,erédraofnoi,pprs,pp,s,riof,er_éd,noi,erédriofnoi,control,r,,1,i,a,erédraofnoi,1
surceuqi,surceuqi,rs,,s,surc,,euqi,surceuqi,control,s,0.0,2,q,d,surceudi,0
comelité,comelivé,rss,,ss,com,,el_ité,comelité,target,s,1.0,1,t,v,comelivé,1
nesiattnem,nesiattnem,prs,p,s,siat,ne,tnem,nesiattnem,control,p,0.0,1,e,o,nosiattnem,0
lislaéti,lislaéti,rss,,ss,lis,,la_éti,lislaéti,control,r,,1,i,a,laslaéti,0
certal,cirtal,rs,,s,cert,,al,certal,target,r,,1,e,i,cirtal,1
édrid,éprid,pr,p,,rid,éd,,édrid,control,p,0.0,1,d,p,éprid,1
reinfil,reinfil,ppr,pp,,fil,re_in,,reinfil,target,r,,2,l,r,reinfir,0
prédésinlans,prédésinlant,pppr,ppp,,lans,pré_dés_in,,prédésinlans,target,r,,3,s,t,prédésinlant,1
nelémnoi,nelemnoi,prs,p,s,lém,ne,noi,nelémnoi,control,r,,1,é,e,nelemnoi,1
silalité,silalité,rss,,ss,sil,,al_ité,silalité,target,s,1.0,2,é,u,silalitu,0
niédrèimtna,niédrèimtna,pprs,pp,s,rèim,ni_éd,tna,niédrèimtna,control,r,,2,i,e,niédrèemtna,0
trattnaleetsi,trattraleetsi,rsss,,sss,trat,,tna_le_etsi,trattnaleetsi,control,s,0.0,1,n,r,trattraleetsi,1
reinsurtaisablement,reinsurtaisablement,ppprss,ppp,ss,tais,re_in_sur,able_ment,reinsurtaisablement,target,s,1.0,0,m,r,reinsurtaisablerent,0
prédéboitent,prédébootent,pprs,pp,s,boit,pré_dé,ent,prédéboitent,target,r,,2,i,o,prédébootent,1
mier,muer,r,,,mier,,,mier,control,r,,1,i,u,muer,1
reindirionel,reindirionel,pprss,pp,ss,dir,re_in,ion_el,reindirionel,target,s,0.0,0,i,o,reindiroonel,0
prédésincomanteliste,prédésincomarteliste,ppprsss,ppp,sss,com,pré_dés_in,ant_el_iste,prédésincomanteliste,target,s,0.0,1,n,r,prédésincomarteliste,1
lansenteliste,lansenteliste,rsss,,sss,lans,,ent_el_iste,lansenteliste,target,s,2.0,3,e,i,lansentelisti,0
érpsédnitôlbnoiletnem,érpsédnitôlbnoiletnem,ppprsss,ppp,sss,tôlb,érp_séd_ni,noi_le_tnem,érpsédnitôlbnoiletnem,control,s,2.0,1,n,m,érpsédnitôlbnoiletmem,0
repréventeliste,repréventelistu,prsss,p,sss,prév,re,ent_el_iste,repréventeliste,target,s,2.0,3,e,u,repréventelistu,1
cibnoi,cibnoi,rs,,s,cib,,noi,cibnoi,control,r,,2,b,t,citnoi,0
détart,détart,pr,p,,tart,dé,,détart,target,r,,0,t,s,désart,0
tratnoieria,tratnoieroa,rss,,ss,trat,,noi_eria,tratnoieria,control,s,1.0,2,i,o,tratnoieroa,1
redéblôtant,nedéblôtant,pprs,pp,s,blôt,re_dé,ant,redéblôtant,target,p,0.0,0,r,n,nedéblôtant,1
reklem,meklem,pr,p,,klem,re,,reklem,target,p,0.0,0,r,m,meklem,1
lak,lak,r,,,lak,,,lak,target,r,,1,a,e,lek,0
préreinlakment,préreinlakment,ppprs,ppp,s,lak,pré_re_in,ment,préreinlakment,target,p,0.0,0,p,s,sréreinlakment,0
ervérpnoileéti,ervérpnoaleéti,prsss,p,sss,vérp,er,noi_le_éti,ervérpnoileéti,control,s,0.0,2,i,a,ervérpnoaleéti,1
reinsursan,reinsursan,pppr,ppp,,san,re_in_sur,,reinsursan,target,r,,2,n,r,reinsursar,0
insursil,ilsursil,ppr,pp,,sil,in_sur,,insursil,target,p,0.0,1,n,l,ilsursil,1
reindécomionelité,reindécomionelité,ppprsss,ppp,sss,com,re_in_dé,ion_el_ité,reindécomionelité,target,s,2.0,1,t,v,reindécomionelivé,0
dirité,derité,rs,,s,dir,,ité,dirité,target,r,,1,i,e,derité,1
insurlak,ensurlak,ppr,pp,,lak,in_sur,,insurlak,target,p,0.0,0,i,e,ensurlak,1
reintronionelment,reintlonionelment,pprsss,pp,sss,tron,re_in,ion_el_ment,reintronionelment,target,r,,1,r,l,reintlonionelment,1
sédnitiobnoileéti,sétnitiobnoileéti,pprsss,pp,sss,tiob,séd_ni,noi_le_éti,sédnitiobnoileéti,control,p,0.0,2,d,t,sétnitiobnoileéti,1
miernoileéti,miernoileéti,rsss,,sss,mier,,noi_le_éti,miernoileéti,control,s,0.0,2,i,u,miernouleéti,0
niédléutnoile,niadléutnoile,pprss,pp,ss,léut,ni_éd,noi_le,niédléutnoile,control,p,1.0,0,é,a,niadléutnoile,1
ernitrecnoileéti,ernitrecnoileéti,pprsss,pp,sss,trec,er_ni,noi_le_éti,ernitrecnoileéti,control,s,2.0,1,t,c,ernitrecnoileéci,0
inintersanistique,inintersanestique,pprss,pp,ss,san,in_inter,ist_ique,inintersanistique,target,s,0.0,0,i,e,inintersanestique,1
mièrionaire,mièrionaire,rss,,ss,mièr,,ion_aire,mièrionaire,target,s,1.0,1,i,a,mièrionaare,0
liftne,liftne,rs,,s,lif,,tne,liftne,control,s,0.0,0,t,c,lifcne,0
reindédiot,raindédiot,pppr,ppp,,diot,re_in_dé,,reindédiot,target,p,0.0,1,e,a,raindédiot,1
redétuélionelisme,redétuélionelisme,pprsss,pp,sss,tuél,re_dé,ion_el_isme,redétuélionelisme,target,s,2.0,3,e,é,redétuélionelismé,0
léutnoi,léutnoi,rs,,s,léut,,noi,léutnoi,control,s,0.0,2,i,u,léutnou,0
rebicenteliste,rebicenteriste,prsss,p,sss,bic,re,ent_el_iste,rebicenteliste,target,s,1.0,1,l,r,rebicenteriste,1
édriof,edriof,pr,p,,riof,éd,,édriof,control,p,0.0,0,é,e,edriof,1
erniédtrat,erniédtrat,pppr,ppp,,trat,er_ni_éd,,erniédtrat,control,p,2.0,0,é,a,erniadtrat,0
erniédtrecelbatnem,erniédtrecelbatnem,ppprss,ppp,ss,trec,er_ni_éd,elba_tnem,erniédtrecelbatnem,control,s,0.0,1,l,r,erniédtrecerbatnem,0
trecnoiletnem,tresnoiletnem,rsss,,sss,trec,,noi_le_tnem,trecnoiletnem,control,r,,3,c,s,tresnoiletnem,1
érpsédnimocnoiletnem,érpdédnimocnoiletnem,ppprsss,ppp,sss,moc,érp_séd_ni,noi_le_tnem,érpsédnimocnoiletnem,control,p,1.0,0,s,d,érpdédnimocnoiletnem,1
reindélakmentaire,reindélakmentaira,ppprss,ppp,ss,lak,re_in_dé,ment_aire,reindélakmentaire,target,s,1.0,3,e,a,reindélakmentaira,1
lansablement,lansablement,rss,,ss,lans,,able_ment,lansablement,target,s,1.0,1,e,u,lansablemunt,0
préreincomment,préreincomment,ppprs,ppp,s,com,pré_re_in,ment,préreincomment,target,p,1.0,0,r,m,prémeincomment,0
érpernas,érpernas,ppr,pp,,nas,érp_er,,érpernas,control,p,1.0,0,e,i,érpirnas,0
direnteliste,direntelaste,rsss,,sss,dir,,ent_el_iste,direnteliste,target,s,2.0,0,i,a,direntelaste,1
luopeuqitnem,luopeuqitrem,rss,,ss,luop,,euqi_tnem,luopeuqitnem,control,s,1.0,1,n,r,luopeuqitrem,1
nuajtneleetsi,nuajtneleetsi,rsss,,sss,nuaj,,tne_le_etsi,nuajtneleetsi,control,s,2.0,2,s,t,nuajtneleetti,0
ermiertna,urmiertna,prs,p,s,mier,er,tna,ermiertna,control,p,0.0,0,e,u,urmiertna,1
reinsurreimanteliste,reinsurreimanteliste,ppprsss,ppp,sss,reim,re_in_sur,ant_el_iste,reinsurreimanteliste,target,p,1.0,0,i,u,reunsurreimanteliste,0
reindélansionaire,reindélansionaire,ppprss,ppp,ss,lans,re_in_dé,ion_aire,reindélansionaire,target,r,,2,n,r,reindélarsionaire,0
tiamrue,tiammue,rs,,s,tiam,,rue,tiamrue,control,s,0.0,0,r,m,tiammue,1
ernifabnoieria,ermifabnoieria,pprss,pp,ss,fab,er_ni,noi_eria,ernifabnoieria,control,p,1.0,0,n,m,ermifabnoieria,1
reindépoul,reindépoul,pppr,ppp,,poul,re_in_dé,,reindépoul,target,r,,0,p,s,reindésoul,0
remaitablement,remaitablement,prss,p,ss,mait,re,able_ment,remaitablement,target,p,0.0,1,e,i,rimaitablement,0
prédésinbaf,prédésinbuf,pppr,ppp,,baf,pré_dés_in,,prédésinbaf,target,r,,1,a,u,prédésinbuf,1
siatlaéti,siatlaéti,rss,,ss,siat,,la_éti,siatlaéti,control,r,,0,s,f,fiatlaéti,0
erniédridnoileemsi,erniésridnoileemsi,ppprsss,ppp,sss,rid,er_ni_éd,noi_le_emsi,erniédridnoileemsi,control,p,2.0,1,d,s,erniésridnoileemsi,1
cibelbatnem,cibelbatnom,rss,,ss,cib,,elba_tnem,cibelbatnem,control,s,1.0,2,e,o,cibelbatnom,1
erniruslifnoile,erniruslifnoile,ppprss,ppp,ss,lif,er_ni_rus,noi_le,erniruslifnoile,control,s,0.0,1,o,é,erniruslifnéile,0
errèim,ejrèim,pr,p,,rèim,er,,errèim,control,p,0.0,1,r,j,ejrèim,1
nekaleria,nekaleria,prs,p,s,kal,ne,eria,nekaleria,control,s,0.0,2,i,a,nekaleraa,0
neriof,neriof,pr,p,,riof,ne,,neriof,control,r,,3,f,s,nerios,0
érpsédniriofxue,érpsédniriofxue,ppprs,ppp,s,riof,érp_séd_ni,xue,érpsédniriofxue,control,r,,1,i,e,érpsédnireofxue,0
siatxue,siatxue,rs,,s,siat,,xue,siatxue,control,s,0.0,1,u,a,siatxae,0
ernirusmier,ernirusrier,pppr,ppp,,mier,er_ni_rus,,ernirusmier,control,r,,0,m,r,ernirusrier,1
remaitionelité,remaitionelité,prsss,p,sss,mait,re,ion_el_ité,remaitionelité,target,p,0.0,1,e,i,rimaitionelité,0
érpertrecnoiletnem,érpertrecnoiletnem,pprsss,pp,sss,trec,érp_er,noi_le_tnem,érpertrecnoiletnem,control,r,,0,t,z,érperzrecnoiletnem,0
miertneleetsi,miertneleetsi,rsss,,sss,mier,,tne_le_etsi,miertneleetsi,control,r,,3,r,l,mieltneleetsi,0
indépoulant,indépoulént,pprs,pp,s,poul,in_dé,ant,indépoulant,target,s,0.0,0,a,é,indépoulént,1
mièristique,mièristique,rss,,ss,mièr,,ist_ique,mièristique,target,s,1.0,2,u,e,mièristiqee,0
redésanel,redésanel,pprs,pp,s,san,re_dé,el,redésanel,target,p,1.0,1,é,a,redasanel,0
redéfoireur,redéfoireur,pprs,pp,s,foir,re_dé,eur,redéfoireur,target,s,0.0,0,e,i,redéfoiriur,0
rebafionelisme,rebafionilisme,prsss,p,sss,baf,re,ion_el_isme,rebafionelisme,target,s,1.0,0,e,i,rebafionilisme,1
édsiat,épsiat,pr,p,,siat,éd,,édsiat,control,p,0.0,1,d,p,épsiat,1
ersnaltnemeria,ersnaltnemeria,prss,p,ss,snal,er,tnem_eria,ersnaltnemeria,control,s,1.0,2,i,u,ersnaltnemerua,0
retuélenteliste,retéélenteliste,prsss,p,sss,tuél,re,ent_el_iste,retuélenteliste,target,r,,1,u,é,retéélenteliste,1
préreincrusable,préreuncrusable,ppprs,ppp,s,crus,pré_re_in,able,préreincrusable,target,p,2.0,0,i,u,préreuncrusable,1
érpernifab,énpernifab,pppr,ppp,,fab,érp_er_ni,,érpernifab,control,p,0.0,1,r,n,énpernifab,1
reinsurlansionel,reinsurlansionel,ppprss,ppp,ss,lans,re_in_sur,ion_el,reinsurlansionel,target,s,1.0,1,l,r,reinsurlansioner,0
érperniliselbatnem,érpernilitelbatnem,ppprss,ppp,ss,lis,érp_er_ni,elba_tnem,érperniliselbatnem,control,r,,2,s,t,érpernilitelbatnem,1
érpertrec,ércertrec,ppr,pp,,trec,érp_er,,érpertrec,control,p,0.0,2,p,c,ércertrec,1
érpernicibeuqitnem,érpernicibeuqitnem,ppprss,ppp,ss,cib,érp_er_ni,euqi_tnem,érpernicibeuqitnem,control,s,1.0,1,n,r,érpernicibeuqitrem,0
ervérpeuqitnem,ervérpeuqitnem,prss,p,ss,vérp,er,euqi_tnem,ervérpeuqitnem,control,p,0.0,1,r,m,emvérpeuqitnem,0
recomité,recomité,prs,p,s,com,re,ité,recomité,target,r,,0,c,p,repomité,0
erniédlifrue,erniédlifrue,ppprs,ppp,s,lif,er_ni_éd,rue,erniédlifrue,control,s,0.0,1,u,a,erniédlifrae,0
redécom,redécom,ppr,pp,,com,re_dé,,redécom,target,p,0.0,0,r,m,medécom,0
lakenteliste,lakelteliste,rsss,,sss,lak,,ent_el_iste,lakenteliste,target,s,0.0,1,n,l,lakelteliste,1
niédlif,niédlaf,ppr,pp,,lif,ni_éd,,niédlif,control,r,,1,i,a,niédlaf,1
erédrioftne,erédrioftne,pprs,pp,s,riof,er_éd,tne,erédrioftne,control,r,,1,i,e,erédreoftne,0
cibelbatnem,cibelbatnem,rss,,ss,cib,,elba_tnem,cibelbatnem,control,r,,2,b,t,citelbatnem,0
érpsédniruobla,érpsédniruoble,ppprs,ppp,s,ruob,érp_séd_ni,la,érpsédniruobla,control,s,0.0,1,a,e,érpsédniruoble,1
indéfoirionel,indéfoireonel,pprss,pp,ss,foir,in_dé,ion_el,indéfoirionel,target,s,0.0,0,i,e,indéfoireonel,1
maitionelment,maitionelment,rsss,,sss,mait,,ion_el_ment,maitionelment,target,r,,1,a,e,meitionelment,0
jurmentaire,junmentaire,rss,,ss,jur,,ment_aire,jurmentaire,target,r,,2,r,n,junmentaire,1
filion,filion,rs,,s,fil,,ion,filion,target,s,0.0,1,o,u,filiun,0
insanion,insanion,prs,p,s,san,in,ion,insanion,target,p,0.0,0,i,u,unsanion,0
