first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
erliftnem,erligtnem,prs,p,s,lif,er,tnem,erliftnem,control,r,,2,f,g,erligtnem,1
ertrecnoileéti,ertrecnoileéti,prsss,p,sss,trec,er,noi_le_éti,ertrecnoileéti,control,s,0.0,1,o,e,ertrecneileéti,0
déreimionelité,déreimionelité,prsss,p,sss,reim,dé,ion_el_ité,déreimionelité,target,r,,2,i,a,déreamionelité,0
diral,dirul,rs,,s,dir,,al,diral,target,s,0.0,0,a,u,dirul,1
reintartenteliste,reintarsenteliste,pprsss,pp,sss,tart,re_in,ent_el_iste,reintartenteliste,target,r,,3,t,s,reintarsenteliste,1
sédnivérp,sédnivarp,ppr,pp,,vérp,séd_ni,,sédnivérp,control,r,,1,é,a,sédnivarp,1
rejaunionelment,rejaunionelment,prsss,p,sss,jaun,re,ion_el_ment,rejaunionelment,target,s,2.0,3,t,p,rejaunionelmenp,0
sédnitrocnoieria,sédnitrocnoieria,pprss,pp,ss,troc,séd_ni,noi_eria,sédnitrocnoieria,control,r,,3,c,s,sédnitrosnoieria,0
ninortnoiletnem,ninirtnoiletnem,prsss,p,sss,nort,ni,noi_le_tnem,ninortnoiletnem,control,r,,1,o,i,ninirtnoiletnem,1
reindébicité,reindébicité,ppprs,ppp,s,bic,re_in_dé,ité,reindébicité,target,r,,2,c,v,reindébivité,0
préreintroneur,préreinqroneur,ppprs,ppp,s,tron,pré_re_in,eur,préreintroneur,target,r,,0,t,q,préreinqroneur,1
infil,onfil,pr,p,,fil,in,,infil,target,p,0.0,0,i,o,onfil,1
redébour,redébour,ppr,pp,,bour,re_dé,,redébour,target,p,1.0,1,é,u,redubour,0
jureur,jereur,rs,,s,jur,,eur,jureur,target,r,,1,u,e,jereur,1
nirujnoileemsi,nirujnoileemsi,prsss,p,sss,ruj,ni,noi_le_emsi,nirujnoileemsi,control,p,0.0,1,i,u,nurujnoileemsi,0
cortalisme,cortalisne,rss,,ss,cort,,al_isme,cortalisme,target,s,1.0,2,m,n,cortalisne,1
retaisionelité,retaisionelité,prsss,p,sss,tais,re,ion_el_ité,retaisionelité,target,r,,0,t,c,recaisionelité,0
désinpoulment,désinpoulmens,pprs,pp,s,poul,dés_in,ment,désinpoulment,target,s,0.0,3,t,s,désinpoulmens,1
reinsurbafablement,reinsurbafoblement,ppprss,ppp,ss,baf,re_in_sur,able_ment,reinsurbafablement,target,s,0.0,0,a,o,reinsurbafoblement,1
reintaision,reintaision,pprs,pp,s,tais,re_in,ion,reintaision,target,s,0.0,2,n,m,reintaisiom,0
ernirustiamnoieria,ernirustiamnoieria,ppprss,ppp,ss,tiam,er_ni_rus,noi_eria,ernirustiamnoieria,control,r,,3,m,n,ernirustiannoieria,0
érpernirujrue,érpernirujrue,ppprs,ppp,s,ruj,érp_er_ni,rue,érpernirujrue,control,r,,2,j,l,érpernirulrue,0
erridnoileéti,errédnoileéti,prsss,p,sss,rid,er,noi_le_éti,erridnoileéti,control,r,,1,i,é,errédnoileéti,1
melknoi,menknoi,rs,,s,melk,,noi,melknoi,control,r,,2,l,n,menknoi,1
lémnoieria,lémnoieria,rss,,ss,lém,,noi_eria,lémnoieria,control,s,0.0,2,i,a,lémnoaeria,0
érpernirioftneleetsi,érpernirioftneleetsi,ppprsss,ppp,sss,riof,érp_er_ni,tne_le_etsi,érpernirioftneleetsi,control,s,1.0,1,e,ê,érpernirioftnelêetsi,0
préreinreimmentaire,préreinreimmentaire,ppprss,ppp,ss,reim,pré_re_in,ment_aire,préreinreimmentaire,target,p,1.0,0,r,n,préneinreimmentaire,0
remél,rimél,pr,p,,mél,re,,remél,target,p,0.0,1,e,i,rimél,1
reindédir,reindédir,pppr,ppp,,dir,re_in_dé,,reindédir,target,r,,2,r,l,reindédil,0
désindiotment,désindiotmert,pprs,pp,s,diot,dés_in,ment,désindiotment,target,s,0.0,2,n,r,désindiotmert,1
erniédmelk,erniadmelk,pppr,ppp,,melk,er_ni_éd,,erniédmelk,control,p,2.0,0,é,a,erniadmelk,1
erkaltnemeria,erkaltnemeria,prss,p,ss,kal,er,tnem_eria,erkaltnemeria,control,s,0.0,2,e,i,erkaltnimeria,0
nesurctnemeria,nesurctnemeréa,prss,p,ss,surc,ne,tnem_eria,nesurctnemeria,control,s,1.0,2,i,é,nesurctnemeréa,1
érpernimiernoileemsi,érpernimiernoileimsi,ppprsss,ppp,sss,mier,érp_er_ni,noi_le_emsi,érpernimiernoileemsi,control,s,2.0,0,e,i,érpernimiernoileimsi,1
maitment,maitment,rs,,s,mait,,ment,maitment,target,r,,0,m,l,laitment,0
reinbafalité,reinbafalité,pprss,pp,ss,baf,re_in,al_ité,reinbafalité,target,s,1.0,1,t,d,reinbafalidé,0
erniédmelktna,erriédmelktna,ppprs,ppp,s,melk,er_ni_éd,tna,erniédmelktna,control,p,1.0,0,n,r,erriédmelktna,1
prédétartiquement,prédétartiquement,pprss,pp,ss,tart,pré_dé,ique_ment,prédétartiquement,target,p,0.0,0,p,d,drédétartiquement,0
juriquement,juriquement,rss,,ss,jur,,ique_ment,juriquement,target,r,,1,u,i,jiriquement,0
érpernimier,érpermimier,pppr,ppp,,mier,érp_er_ni,,érpernimier,control,p,2.0,0,n,m,érpermimier,1
dépoulmentaire,depoulmentaire,prss,p,ss,poul,dé,ment_aire,dépoulmentaire,target,p,0.0,1,é,e,depoulmentaire,1
reinsurmaitanteliste,reinsurmaitanteliste,ppprsss,ppp,sss,mait,re_in_sur,ant_el_iste,reinsurmaitanteliste,target,r,,3,t,d,reinsurmaidanteliste,0
ininterdiralité,ininterciralité,pprss,pp,ss,dir,in_inter,al_ité,ininterdiralité,target,r,,0,d,c,ininterciralité,1
reinlans,reirlans,ppr,pp,,lans,re_in,,reinlans,target,p,1.0,1,n,r,reirlans,1
certanteliste,certanteliste,rsss,,sss,cert,,ant_el_iste,certanteliste,target,s,1.0,1,l,n,certanteniste,0
redir,redir,pr,p,,dir,re,,redir,target,r,,2,r,n,redin,0
préinsousreimeux,préensousreimeux,ppprs,ppp,s,reim,pré_in_sous,eux,préinsousreimeux,target,p,1.0,0,i,e,préensousreimeux,1
rujleéti,rujleéti,rss,,ss,ruj,,le_éti,rujleéti,control,r,,1,u,i,rijleéti,0
insanionaire,insanionaire,prss,p,ss,san,in,ion_aire,insanionaire,target,p,0.0,0,i,o,onsanionaire,0
prédésinprévmentaire,prédésinprévmentairo,ppprss,ppp,ss,prév,pré_dés_in,ment_aire,prédésinprévmentaire,target,s,1.0,3,e,o,prédésinprévmentairo,1
ernimelktneleetsi,ernimeldtneleetsi,pprsss,pp,sss,melk,er_ni,tne_le_etsi,ernimelktneleetsi,control,r,,3,k,d,ernimeldtneleetsi,1
reinsurtartiquement,reinsurtamtiquement,ppprss,ppp,ss,tart,re_in_sur,ique_ment,reinsurtartiquement,target,r,,2,r,m,reinsurtamtiquement,1
érpernikaltne,érpernikaltne,ppprs,ppp,s,kal,érp_er_ni,tne,érpernikaltne,control,s,0.0,1,n,r,érpernikaltre,0
reinmaitique,reinmaitique,pprs,pp,s,mait,re_in,ique,reinmaitique,target,s,0.0,0,i,e,reinmaiteque,0
érpsédnitiobtnemeria,érpsédnitiobtnemeria,ppprss,ppp,ss,tiob,érp_séd_ni,tnem_eria,érpsédnitiobtnemeria,control,s,0.0,3,m,n,érpsédnitiobtneneria,0
décrusionelment,décrusionelment,prsss,p,sss,crus,dé,ion_el_ment,décrusionelment,target,s,0.0,0,i,o,décrusoonelment,0
intronanteliste,insronanteliste,prsss,p,sss,tron,in,ant_el_iste,intronanteliste,target,r,,0,t,s,insronanteliste,1
erniédtiob,erniédtiob,pppr,ppp,,tiob,er_ni_éd,,erniédtiob,control,p,0.0,1,r,m,emniédtiob,0
édléutnoiletnem,édléutnoiletnem,prsss,p,sss,léut,éd,noi_le_tnem,édléutnoiletnem,control,p,0.0,1,d,q,éqléutnoiletnem,0
rioftna,lioftna,rs,,s,riof,,tna,rioftna,control,r,,0,r,l,lioftna,1
reboitionel,reboitionel,prss,p,ss,boit,re,ion_el,reboitionel,target,r,,1,o,u,rebuitionel,0
édtoid,édtoid,pr,p,,toid,éd,,édtoid,control,r,,1,o,e,édteid,0
ernirusnaselbatnem,ernirusnaselbatnem,ppprss,ppp,ss,nas,er_ni_rus,elba_tnem,ernirusnaselbatnem,control,s,0.0,3,a,u,ernirusnaselbutnem,0
suosnasxue,suosnasxui,prs,p,s,nas,suos,xue,suosnasxue,control,s,0.0,2,e,i,suosnasxui,1
reindémélionelment,reindémélionilment,ppprsss,ppp,sss,mél,re_in_dé,ion_el_ment,reindémélionelment,target,s,1.0,0,e,i,reindémélionilment,1
prérelak,prérelak,ppr,pp,,lak,pré_re,,prérelak,target,r,,2,k,c,prérelac,0
erniridnoiletnem,elniridnoiletnem,pprsss,pp,sss,rid,er_ni,noi_le_tnem,erniridnoiletnem,control,p,0.0,1,r,l,elniridnoiletnem,1
rebafité,rebafité,prs,p,s,baf,re,ité,rebafité,target,p,0.0,1,e,i,ribafité,0
resanionelment,resanionelment,prsss,p,sss,san,re,ion_el_ment,resanionelment,target,s,0.0,2,n,j,resaniojelment,0
diotelité,diotelité,rss,,ss,diot,,el_ité,diotelité,target,s,0.0,1,l,n,diotenité,0
érpernimocnoiletnem,érpernimocnoilepnem,ppprsss,ppp,sss,moc,érp_er_ni,noi_le_tnem,érpernimocnoiletnem,control,s,2.0,0,t,p,érpernimocnoilepnem,1
nerid,nerod,pr,p,,rid,ne,,nerid,control,r,,1,i,o,nerod,1
erniédrujtneleetsi,erniédrujtneleetsi,ppprsss,ppp,sss,ruj,er_ni_éd,tne_le_etsi,erniédrujtneleetsi,control,r,,1,u,o,erniédrojtneleetsi,0
reintuélionelment,reintuélionelment,pprsss,pp,sss,tuél,re_in,ion_el_ment,reintuélionelment,target,s,2.0,2,n,r,reintuélionelmert,0
enbaf,enbaf,pr,p,,baf,en,,enbaf,target,r,,0,b,s,ensaf,0
erniédtôlbnoileemsi,erniédtôlbjoileemsi,ppprsss,ppp,sss,tôlb,er_ni_éd,noi_le_emsi,erniédtôlbnoileemsi,control,s,0.0,0,n,j,erniédtôlbjoileemsi,1
nortnoiletnem,nortnoiletnem,rsss,,sss,nort,,noi_le_tnem,nortnoiletnem,control,s,1.0,1,e,u,nortnoilutnem,0
ernuajxue,ernuajxuu,prs,p,s,nuaj,er,xue,ernuajxue,control,s,0.0,2,e,u,ernuajxuu,1
préreinblôtent,préreinblôtent,ppprs,ppp,s,blôt,pré_re_in,ent,préreinblôtent,target,s,0.0,1,n,r,préreinblôtert,0
édléutnoi,édléutnoi,prs,p,s,léut,éd,noi,édléutnoi,control,s,0.0,2,i,e,édléutnoe,0
erniruscibnoieria,erniruscibnoieria,ppprss,ppp,ss,cib,er_ni_rus,noi_eria,erniruscibnoieria,control,p,0.0,1,r,n,enniruscibnoieria,0
rereimant,rereimans,prs,p,s,reim,re,ant,rereimant,target,s,0.0,2,t,s,rereimans,1
préreinjaun,préreinjaen,pppr,ppp,,jaun,pré_re_in,,préreinjaun,target,r,,2,u,e,préreinjaen,1
klemment,klemment,rs,,s,klem,,ment,klemment,target,r,,3,m,r,klerment,0
édvérpnoileéti,édvérpnoileéti,prsss,p,sss,vérp,éd,noi_le_éti,édvérpnoileéti,control,s,1.0,0,l,r,édvérpnoireéti,0
ernirusluopeuqitnem,ernirusluopeuqitnem,ppprss,ppp,ss,luop,er_ni_rus,euqi_tnem,ernirusluopeuqitnem,control,s,1.0,1,n,r,ernirusluopeuqitrem,0
ernuajtne,ernuajtne,prs,p,s,nuaj,er,tne,ernuajtne,control,p,0.0,0,e,i,irnuajtne,0
erluopéti,urluopéti,prs,p,s,luop,er,éti,erluopéti,control,p,0.0,0,e,u,urluopéti,1
insurdiot,insurdiot,ppr,pp,,diot,in_sur,,insurdiot,target,p,0.0,1,n,r,irsurdiot,0
inlakionelisme,inlapionelisme,prsss,p,sss,lak,in,ion_el_isme,inlakionelisme,target,r,,2,k,p,inlapionelisme,1
jurique,jurique,rs,,s,jur,,ique,jurique,target,s,0.0,0,i,u,juruque,0
dioteur,diotour,rs,,s,diot,,eur,dioteur,target,s,0.0,0,e,o,diotour,1
décert,sécert,pr,p,,cert,dé,,décert,target,p,0.0,0,d,s,sécert,1
erniédluopnoiletnem,erniédluopnoiletnem,ppprsss,ppp,sss,luop,er_ni_éd,noi_le_tnem,erniédluopnoiletnem,control,p,2.0,1,d,s,erniésluopnoiletnem,0
préreboitable,prereboitable,pprs,pp,s,boit,pré_re,able,préreboitable,target,p,0.0,2,é,e,prereboitable,1
prévalité,prévalité,rss,,ss,prév,,al_ité,prévalité,target,s,1.0,1,t,c,prévalicé,0
indiotment,indiosment,prs,p,s,diot,in,ment,indiotment,target,r,,3,t,s,indiosment,1
nitiam,nitiam,pr,p,,tiam,ni,,nitiam,control,r,,1,i,e,niteam,0
vérple,vérplo,rs,,s,vérp,,le,vérple,control,s,0.0,1,e,o,vérplo,1
niuosruobtnemeria,niuosruobtnemeria,pprss,pp,ss,ruob,ni_uos,tnem_eria,niuosruobtnemeria,control,p,1.0,1,o,é,niuésruobtnemeria,0
diotionelité,dietionelité,rsss,,sss,diot,,ion_el_ité,diotionelité,target,r,,2,o,e,dietionelité,1
prérecortelité,prérecortelité,pprss,pp,ss,cort,pré_re,el_ité,prérecortelité,target,p,0.0,1,r,n,pnérecortelité,0
décrusel,décrusel,prs,p,s,crus,dé,el,décrusel,target,p,0.0,0,d,s,sécrusel,0
erédtrocelbatnem,erédtrocelbatnem,pprss,pp,ss,troc,er_éd,elba_tnem,erédtrocelbatnem,control,r,,0,t,s,erédsrocelbatnem,0
kaltna,kaltni,rs,,s,kal,,tna,kaltna,control,s,0.0,2,a,i,kaltni,1
rusruj,rusnuj,pr,p,,ruj,rus,,rusruj,control,r,,0,r,n,rusnuj,1
reinsurbic,reinsurbic,pppr,ppp,,bic,re_in_sur,,reinsurbic,target,p,0.0,1,e,u,ruinsurbic,0
retninortrue,retninortrue,prs,p,s,nort,retni,rue,retninortrue,control,p,0.0,4,i,e,retnenortrue,0
érpnisuosliftsieuqi,érpnesuosliftsieuqi,ppprss,ppp,ss,lif,érp_ni_suos,tsi_euqi,érpnisuosliftsieuqi,control,p,1.0,1,i,e,érpnesuosliftsieuqi,1
erédtratnoiletnem,erédtratnoiretnem,pprsss,pp,sss,trat,er_éd,noi_le_tnem,erédtratnoiletnem,control,s,1.0,0,l,r,erédtratnoiretnem,1
erniédlémnoieria,erniédlénnoieria,ppprss,ppp,ss,lém,er_ni_éd,noi_eria,erniédlémnoieria,control,r,,2,m,n,erniédlénnoieria,1
ernilémnoiletnem,errilémnoiletnem,pprsss,pp,sss,lém,er_ni,noi_le_tnem,ernilémnoiletnem,control,p,1.0,0,n,r,errilémnoiletnem,1
diotablement,diotabnement,rss,,ss,diot,,able_ment,diotablement,target,s,0.0,2,l,n,diotabnement,1
inintermièr,inintermeèr,ppr,pp,,mièr,in_inter,,inintermièr,target,r,,1,i,e,inintermeèr,1
poursan,poursaj,pr,p,,san,pour,,poursan,target,r,,2,n,j,poursaj,1
préreinbicionelment,préreincicionelment,ppprsss,ppp,sss,bic,pré_re_in,ion_el_ment,préreinbicionelment,target,r,,0,b,c,préreincicionelment,1
reinsurtuélant,reinsurtaélant,ppprs,ppp,s,tuél,re_in_sur,ant,reinsurtuélant,target,r,,1,u,a,reinsurtaélant,1
recrusionelment,rucrusionelment,prsss,p,sss,crus,re,ion_el_ment,recrusionelment,target,p,0.0,1,e,u,rucrusionelment,1
détuél,détuér,pr,p,,tuél,dé,,détuél,target,r,,3,l,r,détuér,1
édluop,édluos,pr,p,,luop,éd,,édluop,control,r,,3,p,s,édluos,1
édlifelbatnem,édlàfelbatnem,prss,p,ss,lif,éd,elba_tnem,édlifelbatnem,control,r,,1,i,à,édlàfelbatnem,1
toidtnemeria,toidtnemeria,rss,,ss,toid,,tnem_eria,toidtnemeria,control,s,0.0,3,m,r,toidtnereria,0
fil,fir,r,,,fil,,,fil,target,r,,2,l,r,fir,1
filique,filique,rs,,s,fil,,ique,filique,target,r,,2,l,n,finique,0
nuajtsieuqi,nuajtsieudi,rss,,ss,nuaj,,tsi_euqi,nuajtsieuqi,control,s,1.0,2,q,d,nuajtsieudi,1
norttna,rorttna,rs,,s,nort,,tna,norttna,control,r,,0,n,r,rorttna,1
reindémièrionelment,reildémièrionelment,ppprsss,ppp,sss,mièr,re_in_dé,ion_el_ment,reindémièrionelment,target,p,1.0,1,n,l,reildémièrionelment,1
préreinjur,préreinjur,pppr,ppp,,jur,pré_re_in,,préreinjur,target,r,,2,r,n,préreinjun,0
bafant,bafant,rs,,s,baf,,ant,bafant,target,r,,0,b,t,tafant,0
erluopeuqi,erluopeuqi,prs,p,s,luop,er,euqi,erluopeuqi,control,p,0.0,0,e,u,urluopeuqi,0
rèimnoileéti,reimnoileéti,rsss,,sss,rèim,,noi_le_éti,rèimnoileéti,control,r,,1,è,e,reimnoileéti,1
sédninorttnem,sédninorttnem,pprs,pp,s,nort,séd_ni,tnem,sédninorttnem,control,s,0.0,3,m,l,sédninorttnel,0
érpnisuoslémtnemeria,érplisuoslémtnemeria,ppprss,ppp,ss,lém,érp_ni_suos,tnem_eria,érpnisuoslémtnemeria,control,p,1.0,0,n,l,érplisuoslémtnemeria,1
rustoidtnemeria,rustoidtnemeria,prss,p,ss,toid,rus,tnem_eria,rustoidtnemeria,control,s,0.0,0,t,s,rustoidsnemeria,0
erniruscibnoileéti,erniruscibnoileeti,ppprsss,ppp,sss,cib,er_ni_rus,noi_le_éti,erniruscibnoileéti,control,s,2.0,0,é,e,erniruscibnoileeti,1
tartablement,tartabnement,rss,,ss,tart,,able_ment,tartablement,target,s,0.0,2,l,n,tartabnement,1
rujelbatnem,rujelbatnem,rss,,ss,ruj,,elba_tnem,rujelbatnem,control,r,,2,j,r,rurelbatnem,0
incortenteliste,incortenteliste,prsss,p,sss,cort,in,ent_el_iste,incortenteliste,target,p,0.0,1,n,l,ilcortenteliste,0
indécertal,indécertar,pprs,pp,s,cert,in_dé,al,indécertal,target,s,0.0,1,l,r,indécertar,1
reindébourel,reindébourul,ppprs,ppp,s,bour,re_in_dé,el,reindébourel,target,s,0.0,0,e,u,reindébourul,1
reindéreimenteliste,reindéreirenteliste,ppprsss,ppp,sss,reim,re_in_dé,ent_el_iste,reindéreimenteliste,target,r,,3,m,r,reindéreirenteliste,1
ernirusluoptnem,ernirusluoptnem,ppprs,ppp,s,luop,er_ni_rus,tnem,ernirusluoptnem,control,p,0.0,0,e,u,urnirusluoptnem,0
érpernisiattna,érpernisiattna,ppprs,ppp,s,siat,érp_er_ni,tna,érpernisiattna,control,s,0.0,1,n,r,érpernisiattra,0
préinsousfoir,préinsousfoil,pppr,ppp,,foir,pré_in_sous,,préinsousfoir,target,r,,3,r,l,préinsousfoil,1
niédsnaltnaleetsi,niédsnaltnaleetsi,pprsss,pp,sss,snal,ni_éd,tna_le_etsi,niédsnaltnaleetsi,control,r,,3,l,m,niédsnamtnaleetsi,0
