first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
klemmentaire,klemmentaire,rss,,ss,klem,,ment_aire,klemmentaire,target,r,,1,l,r,kremmentaire,0
sédnilisla,sédnelisla,pprs,pp,s,lis,séd_ni,la,sédnilisla,control,p,1.0,1,i,e,sédnelisla,1
erédléutxue,erédléutxue,pprs,pp,s,léut,er_éd,xue,erédléutxue,control,r,,0,l,m,erédméutxue,0
ernifabeuqitnem,ernifabeuqitnem,pprss,pp,ss,fab,er_ni,euqi_tnem,ernifabeuqitnem,control,r,,0,f,t,ernitabeuqitnem,0
inboitable,inboitable,prs,p,s,boit,in,able,inboitable,target,r,,3,t,q,inboiqable,0
mièr,mièl,r,,,mièr,,,mièr,target,r,,3,r,l,mièl,1
erédmier,erédmier,ppr,pp,,mier,er_éd,,erédmier,control,p,1.0,0,é,e,eredmier,0
pourméliveité,pourméliveité,prss,p,ss,mél,pour,ive_ité,pourméliveité,target,p,0.0,1,o,u,puurméliveité,0
ernitrectnem,ennitrectnem,pprs,pp,s,trec,er_ni,tnem,ernitrectnem,control,p,0.0,1,r,n,ennitrectnem,1
préinsousjurionelisme,préinsousjurionelisme,ppprsss,ppp,sss,jur,pré_in_sous,ion_el_isme,préinsousjurionelisme,target,s,1.0,0,e,a,préinsousjurionalisme,0
rusnerujtnemeria,rusnerujtnemeria,pprss,pp,ss,ruj,rus_ne,tnem_eria,rusnerujtnemeria,control,s,1.0,1,r,l,rusnerujtnemelia,0
ernitrattne,ernitrattne,pprs,pp,s,trat,er_ni,tne,ernitrattne,control,r,,3,t,s,ernitrastne,0
erédtiamtne,erédtiamtne,pprs,pp,s,tiam,er_éd,tne,erédtiamtne,control,r,,2,a,é,erédtiémtne,0
reinmièriquement,meinmièriquement,pprss,pp,ss,mièr,re_in,ique_ment,reinmièriquement,target,p,0.0,0,r,m,meinmièriquement,1
reindéreiment,reindéràiment,ppprs,ppp,s,reim,re_in_dé,ent,reindéreiment,target,r,,1,e,à,reindéràiment,1
reinsurcortenteliste,reinsurcontenteliste,ppprsss,ppp,sss,cort,re_in_sur,ent_el_iste,reinsurcortenteliste,target,r,,2,r,n,reinsurcontenteliste,1
