first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
érpernisiatnoiletnem,érpernisiatnoiletnem,ppprsss,ppp,sss,siat,érp_er_ni,noi_le_tnem,érpernisiatnoiletnem,control,s,1.0,1,e,é,érpernisiatnoilétnem,0
siattnaleetsi,siattnaleetsi,rsss,,sss,siat,,tna_le_etsi,siattnaleetsi,control,r,,0,s,g,giattnaleetsi,0
retuélant,retuélant,prs,p,s,tuél,re,ant,retuélant,target,p,0.0,1,e,i,rituélant,0
ruobrue,ruubrue,rs,,s,ruob,,rue,ruobrue,control,r,,2,o,u,ruubrue,1
liftnaleetsi,lifsnaleetsi,rsss,,sss,lif,,tna_le_etsi,liftnaleetsi,control,s,0.0,0,t,s,lifsnaleetsi,1
reinlansionelment,reinlantionelment,pprsss,pp,sss,lans,re_in,ion_el_ment,reinlansionelment,target,r,,3,s,t,reinlantionelment,1
édruobtna,édruobtna,prs,p,s,ruob,éd,tna,édruobtna,control,p,0.0,0,é,a,adruobtna,0
reindédiotanteliste,reindédiotenteliste,ppprsss,ppp,sss,diot,re_in_dé,ant_el_iste,reindédiotanteliste,target,s,0.0,0,a,e,reindédiotenteliste,1
niretnimelknoieria,niretnimelknoieria,pprss,pp,ss,melk,ni_retni,noi_eria,niretnimelknoieria,control,p,1.0,2,t,f,nirefnimelknoieria,0
reinsurlansionelité,reinsurlinsionelité,ppprsss,ppp,sss,lans,re_in_sur,ion_el_ité,reinsurlansionelité,target,r,,1,a,i,reinsurlinsionelité,1
érpernimelk,érternimelk,pppr,ppp,,melk,érp_er_ni,,érpernimelk,control,p,0.0,2,p,t,érternimelk,1
sédnisiattneleetsi,sédnisiattneleetsi,pprsss,pp,sss,siat,séd_ni,tne_le_etsi,sédnisiattneleetsi,control,p,0.0,2,d,c,sécnisiattneleetsi,0
trectnemeria,trectnemeria,rss,,ss,trec,,tnem_eria,trectnemeria,control,r,,2,e,a,tractnemeria,0
désan,désan,pr,p,,san,dé,,désan,target,r,,0,s,d,dédan,0
tôlb,tôlt,r,,,tôlb,,,tôlb,control,r,,3,b,t,tôlt,1
erluopnoieria,erluopnoieria,prss,p,ss,luop,er,noi_eria,erluopnoieria,control,r,,1,u,e,erleopnoieria,0
filenteliste,filinteliste,rsss,,sss,fil,,ent_el_iste,filenteliste,target,s,0.0,0,e,i,filinteliste,1
désinlakionelisme,désinlakionelisme,pprsss,pp,sss,lak,dés_in,ion_el_isme,désinlakionelisme,target,p,1.0,0,i,e,désenlakionelisme,0
préreinsilionelment,préreinvilionelment,ppprsss,ppp,sss,sil,pré_re_in,ion_el_ment,préreinsilionelment,target,r,,0,s,v,préreinvilionelment,1
erniruscib,erniriscib,pppr,ppp,,cib,er_ni_rus,,erniruscib,control,p,2.0,1,u,i,erniriscib,1
incrusent,incrusent,prs,p,s,crus,in,ent,incrusent,target,s,0.0,0,e,u,incrusunt,0
ernifabnoiletnem,ernifatnoiletnem,pprsss,pp,sss,fab,er_ni,noi_le_tnem,ernifabnoiletnem,control,r,,2,b,t,ernifatnoiletnem,1
repouliquement,repouliquiment,prss,p,ss,poul,re,ique_ment,repouliquement,target,s,0.0,3,e,i,repouliquiment,1
foir,foir,r,,,foir,,,foir,target,r,,0,f,d,doir,0
reinpoul,reenpoul,ppr,pp,,poul,re_in,,reinpoul,target,p,1.0,0,i,e,reenpoul,1
mocleéti,modleéti,rss,,ss,moc,,le_éti,mocleéti,control,r,,2,c,d,modleéti,1
biciquement,biciquement,rss,,ss,bic,,ique_ment,biciquement,target,r,,2,c,t,bitiquement,0
édmoctneleetsi,édmocvneleetsi,prsss,p,sss,moc,éd,tne_le_etsi,édmoctneleetsi,control,s,0.0,0,t,v,édmocvneleetsi,1
reprévment,reprévment,prs,p,s,prév,re,ment,reprévment,target,s,0.0,1,e,u,reprévmunt,0
reintronant,reintrenant,pprs,pp,s,tron,re_in,ant,reintronant,target,r,,2,o,e,reintrenant,1
repoul,rupoul,pr,p,,poul,re,,repoul,target,p,0.0,1,e,u,rupoul,1
ernilémnoileemsi,ernilémnoileemsi,pprsss,pp,sss,lém,er_ni,noi_le_emsi,ernilémnoileemsi,control,r,,2,m,n,ernilénnoileemsi,0
sédniluopnoileemsi,sédniluopnoileemsi,pprsss,pp,sss,luop,séd_ni,noi_le_emsi,sédniluopnoileemsi,control,r,,3,p,g,sédniluognoileemsi,0
érperninort,érperninort,pppr,ppp,,nort,érp_er_ni,,érperninort,control,r,,1,o,e,érperninert,0
inpoul,inpoul,pr,p,,poul,in,,inpoul,target,p,0.0,1,n,r,irpoul,0
érpnisuostrattnem,érprisuostrattnem,ppprs,ppp,s,trat,érp_ni_suos,tnem,érpnisuostrattnem,control,p,1.0,0,n,r,érprisuostrattnem,1
enbicionelment,enbicionelment,prsss,p,sss,bic,en,ion_el_ment,enbicionelment,target,s,1.0,1,l,m,enbicionemment,0
sédnifabeviéti,sédnifabeviéti,pprss,pp,ss,fab,séd_ni,evi_éti,sédnifabeviéti,control,p,0.0,2,d,t,sétnifabeviéti,0
préreincrus,préneincrus,pppr,ppp,,crus,pré_re_in,,préreincrus,target,p,1.0,0,r,n,préneincrus,1
reméliveité,reméliveite,prss,p,ss,mél,re,ive_ité,reméliveité,target,s,1.0,2,é,e,reméliveite,1
édtiameuqitnem,édtiameuqitnem,prss,p,ss,tiam,éd,euqi_tnem,édtiameuqitnem,control,r,,0,t,h,édhiameuqitnem,0
remaitalisme,remaitanisme,prss,p,ss,mait,re,al_isme,remaitalisme,target,s,0.0,1,l,n,remaitanisme,1
nirusluop,niruslaop,ppr,pp,,luop,ni_rus,,nirusluop,control,r,,1,u,a,niruslaop,1
sédnifabnoiletnem,sédnifabnoiletnem,pprsss,pp,sss,fab,séd_ni,noi_le_tnem,sédnifabnoiletnem,control,r,,1,a,u,sédnifubnoiletnem,0
jurionelité,jurionelité,rsss,,sss,jur,,ion_el_ité,jurionelité,target,r,,1,u,è,jèrionelité,0
érpernimelknoiletnem,érpernimelknoiletnem,ppprsss,ppp,sss,melk,érp_er_ni,noi_le_tnem,érpernimelknoiletnem,control,s,2.0,2,e,u,érpernimelknoiletnum,0
érpertrectneleetsi,érpertrectneleecsi,pprsss,pp,sss,trec,érp_er,tne_le_etsi,érpertrectneleetsi,control,s,2.0,1,t,c,érpertrectneleecsi,1
ernirusrujnoieria,ernirusrujnoieria,ppprss,ppp,ss,ruj,er_ni_rus,noi_eria,ernirusrujnoieria,control,r,,1,u,e,ernirusrejnoieria,0
nivérptnem,nivérptnem,prs,p,s,vérp,ni,tnem,nivérptnem,control,r,,0,v,s,nisérptnem,0
niédlém,niedlém,ppr,pp,,lém,ni_éd,,niédlém,control,p,1.0,0,é,e,niedlém,1
érpernirid,érperninid,pppr,ppp,,rid,érp_er_ni,,érpernirid,control,r,,0,r,n,érperninid,1
nilis,nalis,pr,p,,lis,ni,,nilis,control,p,0.0,1,i,a,nalis,1
nicibtne,nicibtne,prs,p,s,cib,ni,tne,nicibtne,control,s,0.0,2,e,é,nicibtné,0
désinboural,désinbaural,pprs,pp,s,bour,dés_in,al,désinboural,target,r,,1,o,a,désinbaural,1
fabtna,fobtna,rs,,s,fab,,tna,fabtna,control,r,,1,a,o,fobtna,1
ersnallaéti,ersnallaéti,prss,p,ss,snal,er,la_éti,ersnallaéti,control,p,0.0,1,r,m,emsnallaéti,0
ertiob,ertiub,pr,p,,tiob,er,,ertiob,control,r,,2,o,u,ertiub,1
ininterboitant,ininterboitant,pprs,pp,s,boit,in_inter,ant,ininterboitant,target,s,0.0,0,a,u,ininterboitunt,0
reintartionelment,reintardionelment,pprsss,pp,sss,tart,re_in,ion_el_ment,reintartionelment,target,r,,3,t,d,reintardionelment,1
reindéfil,reindafil,pppr,ppp,,fil,re_in_dé,,reindéfil,target,p,2.0,1,é,a,reindafil,1
redécrusiveité,resécrusiveité,pprss,pp,ss,crus,re_dé,ive_ité,redécrusiveité,target,p,1.0,0,d,s,resécrusiveité,1
injurent,injurent,prs,p,s,jur,in,ent,injurent,target,p,0.0,1,n,l,iljurent,0
niliselbatnem,nuliselbatnem,prss,p,ss,lis,ni,elba_tnem,niliselbatnem,control,p,0.0,1,i,u,nuliselbatnem,1
sédnivérpnoi,sédnivérproi,pprs,pp,s,vérp,séd_ni,noi,sédnivérpnoi,control,s,0.0,0,n,r,sédnivérproi,1
kalnoileéti,kalnoileéte,rsss,,sss,kal,,noi_le_éti,kalnoileéti,control,s,2.0,2,i,e,kalnoileéte,1
remièrmentaire,remièrmentaire,prss,p,ss,mièr,re,ment_aire,remièrmentaire,target,s,1.0,0,a,e,remièrmenteire,0
ernitôlbtnem,ernitôlbtnem,pprs,pp,s,tôlb,er_ni,tnem,ernitôlbtnem,control,s,0.0,3,m,n,ernitôlbtnen,0
reinsurtronmentaire,reinsurtronmentaire,ppprss,ppp,ss,tron,re_in_sur,ment_aire,reinsurtronmentaire,target,r,,3,n,l,reinsurtrolmentaire,0
cibtneleetsi,cibtneloetsi,rsss,,sss,cib,,tne_le_etsi,cibtneleetsi,control,s,1.0,1,e,o,cibtneloetsi,1
surcnoileemsi,surcnoileemsi,rsss,,sss,surc,,noi_le_emsi,surcnoileemsi,control,s,1.0,1,e,u,surcnoiluemsi,0
erédtroc,eréptroc,ppr,pp,,troc,er_éd,,erédtroc,control,p,1.0,1,d,p,eréptroc,1
erédridnoileéti,erédridnoileéti,pprsss,pp,sss,rid,er_éd,noi_le_éti,erédridnoileéti,control,s,1.0,1,e,i,erédridnoiliéti,0
ernilémnoieria,ernilémnoieria,pprss,pp,ss,lém,er_ni,noi_eria,ernilémnoieria,control,s,0.0,0,n,l,ernilémloieria,0
nesiatnoiletnem,nosiatnoiletnem,prsss,p,sss,siat,ne,noi_le_tnem,nesiatnoiletnem,control,p,0.0,1,e,o,nosiatnoiletnem,1
retron,retron,pr,p,,tron,re,,retron,target,p,0.0,1,e,u,rutron,0
erniédfabtnem,erniédpabtnem,ppprs,ppp,s,fab,er_ni_éd,tnem,erniédfabtnem,control,r,,0,f,p,erniédpabtnem,1
ertoid,ertoid,pr,p,,toid,er,,ertoid,control,p,0.0,0,e,a,artoid,0
erriofnoiletnem,erriofnoiletnem,prsss,p,sss,riof,er,noi_le_tnem,erriofnoiletnem,control,r,,3,f,c,erriocnoiletnem,0
désinlakal,désinlakal,pprs,pp,s,lak,dés_in,al,désinlakal,target,p,1.0,0,i,e,désenlakal,0
niuossiattnaleetsi,niuossiattnaleetsi,pprsss,pp,sss,siat,ni_uos,tna_le_etsi,niuossiattnaleetsi,control,r,,1,i,e,niuosseattnaleetsi,0
ernisurcnoiletnem,ernesurcnoiletnem,pprsss,pp,sss,surc,er_ni,noi_le_tnem,ernisurcnoiletnem,control,p,1.0,1,i,e,ernesurcnoiletnem,1
érperlis,énperlis,ppr,pp,,lis,érp_er,,érperlis,control,p,0.0,1,r,n,énperlis,1
resil,nesil,pr,p,,sil,re,,resil,target,p,0.0,0,r,n,nesil,1
sédniruob,sédniruob,ppr,pp,,ruob,séd_ni,,sédniruob,control,p,0.0,2,d,t,sétniruob,0
erniruslémtsieuqi,erniruslémtsieudi,ppprss,ppp,ss,lém,er_ni_rus,tsi_euqi,erniruslémtsieuqi,control,s,1.0,2,q,d,erniruslémtsieudi,1
neridnoiletnem,neridnoiletnem,prsss,p,sss,rid,ne,noi_le_tnem,neridnoiletnem,control,r,,2,d,b,neribnoiletnem,0
érpernivérp,érpernicérp,pppr,ppp,,vérp,érp_er_ni,,érpernivérp,control,r,,0,v,c,érpernicérp,1
refilant,refilant,prs,p,s,fil,re,ant,refilant,target,p,0.0,1,e,i,rifilant,0
erniédtrecnoi,erniédtracnoi,ppprs,ppp,s,trec,er_ni_éd,noi,erniédtrecnoi,control,r,,2,e,a,erniédtracnoi,1
incomment,incomment,prs,p,s,com,in,ment,incomment,target,r,,2,m,n,inconment,0
siatlaéti,siatlaéte,rss,,ss,siat,,la_éti,siatlaéti,control,s,1.0,2,i,e,siatlaéte,1
erniédruobtnaleetsi,erniédruobtnaleetsi,ppprsss,ppp,sss,ruob,er_ni_éd,tna_le_etsi,erniédruobtnaleetsi,control,p,1.0,0,n,m,ermiédruobtnaleetsi,0
reindéboitablement,reindéboitablemert,ppprss,ppp,ss,boit,re_in_dé,able_ment,reindéboitablement,target,s,1.0,2,n,r,reindéboitablemert,1
intais,entais,pr,p,,tais,in,,intais,target,p,0.0,0,i,e,entais,1
snaltnemeria,snartnemeria,rss,,ss,snal,,tnem_eria,snaltnemeria,control,r,,3,l,r,snartnemeria,1
érpsédnicible,érpsédnicible,ppprs,ppp,s,cib,érp_séd_ni,le,érpsédnicible,control,s,0.0,0,l,r,érpsédnicibre,0
préresanenteliste,préresamenteliste,pprsss,pp,sss,san,pré_re,ent_el_iste,préresanenteliste,target,r,,2,n,m,préresamenteliste,1
léuttna,léuttna,rs,,s,léut,,tna,léuttna,control,r,,0,l,n,néuttna,0
préreinreimionaire,préreinreinionaire,ppprss,ppp,ss,reim,pré_re_in,ion_aire,préreinreimionaire,target,r,,3,m,n,préreinreinionaire,1
tronalisme,tlonalisme,rss,,ss,tron,,al_isme,tronalisme,target,r,,1,r,l,tlonalisme,1
fabnoileéti,fabnoileéti,rsss,,sss,fab,,noi_le_éti,fabnoileéti,control,r,,1,a,e,febnoileéti,0
snartfabtne,snantfabtne,prs,p,s,fab,snart,tne,snartfabtne,control,p,0.0,3,r,n,snantfabtne,1
érpédtrocxue,érpédtrocxie,pprs,pp,s,troc,érp_éd,xue,érpédtrocxue,control,s,0.0,1,u,i,érpédtrocxie,1
reinsurbafmentaire,reinsurbafmentairo,ppprss,ppp,ss,baf,re_in_sur,ment_aire,reinsurbafmentaire,target,s,1.0,3,e,o,reinsurbafmentairo,1
tuél,tuél,r,,,tuél,,,tuél,target,r,,3,l,r,tuér,0
prérepoulenteliste,prérepoulenfeliste,pprsss,pp,sss,poul,pré_re,ent_el_iste,prérepoulenteliste,target,s,0.0,2,t,f,prérepoulenfeliste,1
ercibeviéti,ercibeviéti,prss,p,ss,cib,er,evi_éti,ercibeviéti,control,s,1.0,1,t,p,ercibeviépi,0
édlif,édlif,pr,p,,lif,éd,,édlif,control,p,0.0,1,d,s,éslif,0
filionelité,filionelité,rsss,,sss,fil,,ion_el_ité,filionelité,target,s,2.0,1,t,s,filionelisé,0
lansment,lansment,rs,,s,lans,,ment,lansment,target,s,0.0,3,t,s,lansmens,0
prérecomiveité,prérecoliveité,pprss,pp,ss,com,pré_re,ive_ité,prérecomiveité,target,r,,2,m,l,prérecoliveité,1
désilment,désulment,prs,p,s,sil,dé,ment,désilment,target,r,,1,i,u,désulment,1
sédninortla,sédninortla,pprs,pp,s,nort,séd_ni,la,sédninortla,control,s,0.0,1,a,e,sédninortle,0
nisurcnoileéti,nisurcnoileéti,prsss,p,sss,surc,ni,noi_le_éti,nisurcnoileéti,control,r,,1,u,i,nisircnoileéti,0
désinfiliveité,désinfiliveité,pprss,pp,ss,fil,dés_in,ive_ité,désinfiliveité,target,s,0.0,0,i,o,désinfiloveité,0
erniédnaslaemsi,erniédnaslaemsi,ppprss,ppp,ss,nas,er_ni_éd,la_emsi,erniédnaslaemsi,control,r,,2,s,d,erniédnadlaemsi,0
trecnoiletnem,trecnoiletnen,rsss,,sss,trec,,noi_le_tnem,trecnoiletnem,control,s,2.0,3,m,n,trecnoiletnen,1
insurklemiquement,insurklemiquement,pprss,pp,ss,klem,in_sur,ique_ment,insurklemiquement,target,p,0.0,1,n,l,ilsurklemiquement,0
démièrment,démièrment,prs,p,s,mièr,dé,ment,démièrment,target,s,0.0,3,t,s,démièrmens,0
trocnoieria,trocnoieria,rss,,ss,troc,,noi_eria,trocnoieria,control,s,0.0,1,o,a,trocnaieria,0
préreinjuralité,préreinjuralihé,ppprss,ppp,ss,jur,pré_re_in,al_ité,préreinjuralité,target,s,1.0,1,t,h,préreinjuralihé,1
sousbourablement,sousboarablement,prss,p,ss,bour,sous,able_ment,sousbourablement,target,r,,2,u,a,sousboarablement,1
remièrelité,renièrelité,prss,p,ss,mièr,re,el_ité,remièrelité,target,r,,0,m,n,renièrelité,1
erniédtôlbtneleetsi,erniédtôlbtneleetsi,ppprsss,ppp,sss,tôlb,er_ni_éd,tne_le_etsi,erniédtôlbtneleetsi,control,r,,2,l,j,erniédtôjbtneleetsi,0
érperrèimelbatnem,érperrèemelbatnem,pprss,pp,ss,rèim,érp_er,elba_tnem,érperrèimelbatnem,control,r,,2,i,e,érperrèemelbatnem,1
tuéleur,tuéleur,rs,,s,tuél,,eur,tuéleur,target,r,,1,u,e,teéleur,0
reindéjurment,reindéjurment,ppprs,ppp,s,jur,re_in_dé,ment,reindéjurment,target,s,0.0,2,n,r,reindéjurmert,0
prédémièriveité,prédémièriveité,pprss,pp,ss,mièr,pré_dé,ive_ité,prédémièriveité,target,p,1.0,1,é,i,prédimièriveité,0
erniédvérp,erniédvarp,pppr,ppp,,vérp,er_ni_éd,,erniédvérp,control,r,,1,é,a,erniédvarp,1
reinprévionelité,reenprévionelité,pprsss,pp,sss,prév,re_in,ion_el_ité,reinprévionelité,target,p,1.0,0,i,e,reenprévionelité,1
nemelknoileéti,nemelknoilaéti,prsss,p,sss,melk,ne,noi_le_éti,nemelknoileéti,control,s,1.0,1,e,a,nemelknoilaéti,1
surctnaleetsi,surctnaleetsi,rsss,,sss,surc,,tna_le_etsi,surctnaleetsi,control,r,,3,c,s,surstnaleetsi,0
tartanteliste,tartanteliste,rsss,,sss,tart,,ant_el_iste,tartanteliste,target,r,,0,t,d,dartanteliste,0
préreinpoulenteliste,préreinpoulenteliste,ppprsss,ppp,sss,poul,pré_re_in,ent_el_iste,préreinpoulenteliste,target,s,0.0,2,t,c,préreinpoulenceliste,0
tiamtne,tiamtne,rs,,s,tiam,,tne,tiamtne,control,s,0.0,1,n,l,tiamtle,0
sanionelment,sanionolment,rsss,,sss,san,,ion_el_ment,sanionelment,target,s,1.0,0,e,o,sanionolment,1
ruobelbatnem,ruobelbatnem,rss,,ss,ruob,,elba_tnem,ruobelbatnem,control,s,1.0,3,m,l,ruobelbatnel,0
rejurmentaire,nejurmentaire,prss,p,ss,jur,re,ment_aire,rejurmentaire,target,p,0.0,0,r,n,nejurmentaire,1
tratnoiletnem,trétnoiletnem,rsss,,sss,trat,,noi_le_tnem,tratnoiletnem,control,r,,2,a,é,trétnoiletnem,1
trat,trat,r,,,trat,,,trat,control,r,,1,r,l,tlat,0
repoulionelisme,repoulionelisme,prsss,p,sss,poul,re,ion_el_isme,repoulionelisme,target,p,0.0,1,e,à,ràpoulionelisme,0
niléut,niléut,pr,p,,léut,ni,,niléut,control,p,0.0,1,i,è,nèléut,0
rediotant,nediotant,prs,p,s,diot,re,ant,rediotant,target,p,0.0,0,r,n,nediotant,1
reinmaitionaire,reinmaitionairo,pprss,pp,ss,mait,re_in,ion_aire,reinmaitionaire,target,s,1.0,3,e,o,reinmaitionairo,1
reindébic,reindebic,pppr,ppp,,bic,re_in_dé,,reindébic,target,p,2.0,1,é,e,reindebic,1
reinsurreimant,reinsurreimant,ppprs,ppp,s,reim,re_in_sur,ant,reinsurreimant,target,s,0.0,2,t,d,reinsurreimand,0
niédtiamnoi,niédtiamnoi,pprs,pp,s,tiam,ni_éd,noi,niédtiamnoi,control,r,,0,t,d,niéddiamnoi,0
ninortrue,ninortrue,prs,p,s,nort,ni,rue,ninortrue,control,s,0.0,2,e,a,ninortrua,0
surctnem,surctnem,rs,,s,surc,,tnem,surctnem,control,r,,3,c,h,surhtnem,0
diotablement,diotablement,rss,,ss,diot,,able_ment,diotablement,target,s,1.0,2,n,l,diotablemelt,0
ertiobnoileemsi,eltiobnoileemsi,prsss,p,sss,tiob,er,noi_le_emsi,ertiobnoileemsi,control,p,0.0,1,r,l,eltiobnoileemsi,1
ersurctna,ersurctna,prs,p,s,surc,er,tna,ersurctna,control,s,0.0,1,n,l,ersurctla,0
nas,jas,r,,,nas,,,nas,control,r,,0,n,j,jas,1
entronant,entrolant,prs,p,s,tron,en,ant,entronant,target,r,,3,n,l,entrolant,1
reinsurlakeux,reinsurlakeux,ppprs,ppp,s,lak,re_in_sur,eux,reinsurlakeux,target,p,2.0,1,u,e,reinserlakeux,0
taision,taisien,rs,,s,tais,,ion,taision,target,s,0.0,1,o,e,taisien,1
siat,tiat,r,,,siat,,,siat,control,r,,0,s,t,tiat,1
désinbourion,désinbiurion,pprs,pp,s,bour,dés_in,ion,désinbourion,target,r,,1,o,i,désinbiurion,1
erniédtioble,erniidtioble,ppprs,ppp,s,tiob,er_ni_éd,le,erniédtioble,control,p,2.0,0,é,i,erniidtioble,1
endirionelment,endurionelment,prsss,p,sss,dir,en,ion_el_ment,endirionelment,target,r,,1,i,u,endurionelment,1
foirité,foiridé,rs,,s,foir,,ité,foirité,target,s,0.0,1,t,d,foiridé,1
reinsurcortionelment,reinsurcortionelrent,ppprsss,ppp,sss,cort,re_in_sur,ion_el_ment,reinsurcortionelment,target,s,2.0,0,m,r,reinsurcortionelrent,1
édnuaj,édnéaj,pr,p,,nuaj,éd,,édnuaj,control,r,,1,u,é,édnéaj,1
erridtnemeria,erridtnemeria,prss,p,ss,rid,er,tnem_eria,erridtnemeria,control,p,0.0,0,e,o,orridtnemeria,0
ervérpelbatnem,ervérpelbatnem,prss,p,ss,vérp,er,elba_tnem,ervérpelbatnem,control,p,0.0,0,e,u,urvérpelbatnem,0
erniédtiam,orniédtiam,pppr,ppp,,tiam,er_ni_éd,,erniédtiam,control,p,0.0,0,e,o,orniédtiam,1
snaleuqi,snaleuqi,rs,,s,snal,,euqi,snaleuqi,control,r,,1,n,l,slaleuqi,0
ernisiatnoileéti,errisiatnoileéti,pprsss,pp,sss,siat,er_ni,noi_le_éti,ernisiatnoileéti,control,p,1.0,0,n,r,errisiatnoileéti,1
poulionaire,poulionaire,rss,,ss,poul,,ion_aire,poulionaire,target,s,1.0,2,r,n,poulionaine,0
érpsédniriof,érpsédniriof,pppr,ppp,,riof,érp_séd_ni,,érpsédniriof,control,r,,1,i,u,érpsédniruof,0
rediot,rediot,pr,p,,diot,re,,rediot,target,r,,1,i,ü,redüot,0
rusnekal,rusnekal,ppr,pp,,kal,rus_ne,,rusnekal,control,r,,0,k,s,rusnesal,0
édrideuqitnem,édriheuqitnem,prss,p,ss,rid,éd,euqi_tnem,édrideuqitnem,control,r,,2,d,h,édriheuqitnem,1
débic,tébic,pr,p,,bic,dé,,débic,target,p,0.0,0,d,t,tébic,1
prédélakeux,prédénakeux,pprs,pp,s,lak,pré_dé,eux,prédélakeux,target,r,,0,l,n,prédénakeux,1
blôtanteliste,blôtanteliste,rsss,,sss,blôt,,ant_el_iste,blôtanteliste,target,r,,2,ô,a,blatanteliste,0
érpédmelkeviéti,érpédmelkeviéti,pprss,pp,ss,melk,érp_éd,evi_éti,érpédmelkeviéti,control,p,0.0,2,p,d,érdédmelkeviéti,0
reindémaiteux,reindémaiteux,ppprs,ppp,s,mait,re_in_dé,eux,reindémaiteux,target,p,2.0,0,d,h,reinhémaiteux,0
nirustiobnoieria,nirustioqnoieria,pprss,pp,ss,tiob,ni_rus,noi_eria,nirustiobnoieria,control,r,,3,b,q,nirustioqnoieria,1
reindésanionelisme,reindésanionelisme,ppprsss,ppp,sss,san,re_in_dé,ion_el_isme,reindésanionelisme,target,p,1.0,1,n,r,reirdésanionelisme,0
reindélak,reindélak,pppr,ppp,,lak,re_in_dé,,reindélak,target,r,,2,k,s,reindélas,0
erniédcib,erniédcib,pppr,ppp,,cib,er_ni_éd,,erniédcib,control,r,,0,c,d,erniéddib,0
préinsousmél,préinsousmil,pppr,ppp,,mél,pré_in_sous,,préinsousmél,target,r,,1,é,i,préinsousmil,1
riofnoiletnem,riofnoiletnem,rsss,,sss,riof,,noi_le_tnem,riofnoiletnem,control,s,0.0,0,n,m,riofmoiletnem,0
cert,cerc,r,,,cert,,,cert,target,r,,3,t,c,cerc,1
désinjauniquement,désinjauniquement,pprss,pp,ss,jaun,dés_in,ique_ment,désinjauniquement,target,r,,1,a,i,désinjiuniquement,0
