first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
désincortistique,désencortistique,pprss,pp,ss,cort,dés_in,ist_ique,désincortistique,target,p,1.0,0,i,e,désencortistique,1
entartenteliste,entartenteliste,prsss,p,sss,tart,en,ent_el_iste,entartenteliste,target,r,,3,t,d,entardenteliste,0
reboitionelment,reboitionelment,prsss,p,sss,boit,re,ion_el_ment,reboitionelment,target,p,0.0,1,e,a,raboitionelment,0
désinreiment,désinreiment,pprs,pp,s,reim,dés_in,ent,désinreiment,target,p,1.0,0,i,u,désunreiment,0
préreprév,pméreprév,ppr,pp,,prév,pré_re,,préreprév,target,p,0.0,1,r,m,pméreprév,1
ridnoile,ridnoime,rss,,ss,rid,,noi_le,ridnoile,control,s,1.0,0,l,m,ridnoime,1
érpsédnivérpelba,érpsédnivérpelca,ppprs,ppp,s,vérp,érp_séd_ni,elba,érpsédnivérpelba,control,s,0.0,2,b,c,érpsédnivérpelca,1
nisnaltnaleetsi,nisnaltnaleetsi,prsss,p,sss,snal,ni,tna_le_etsi,nisnaltnaleetsi,control,s,2.0,3,i,u,nisnaltnaleetsu,0
surenbourment,surinbourment,pprs,pp,s,bour,sur_en,ment,surenbourment,target,p,1.0,0,e,i,surinbourment,1
érpédtiobtnem,érpédtiobtnel,pprs,pp,s,tiob,érp_éd,tnem,érpédtiobtnem,control,s,0.0,3,m,l,érpédtiobtnel,1
désinlansionaire,désinlansionaire,pprss,pp,ss,lans,dés_in,ion_aire,désinlansionaire,target,s,0.0,0,i,o,désinlansoonaire,0
édcib,édcib,pr,p,,cib,éd,,édcib,control,r,,0,c,s,édsib,0
tôlbelbatnem,tôlbelbatnem,rss,,ss,tôlb,,elba_tnem,tôlbelbatnem,control,r,,3,b,s,tôlselbatnem,0
erniluoptne,erniluoptle,pprs,pp,s,luop,er_ni,tne,erniluoptne,control,s,0.0,1,n,l,erniluoptle,1
surenjaunelité,surenjaunelipé,pprss,pp,ss,jaun,sur_en,el_ité,surenjaunelité,target,s,1.0,1,t,p,surenjaunelipé,1
nivérp,nivérp,pr,p,,vérp,ni,,nivérp,control,r,,3,p,t,nivért,0
indéfoir,irdéfoir,ppr,pp,,foir,in_dé,,indéfoir,target,p,0.0,1,n,r,irdéfoir,1
erniruobelbatnem,erniruobelbacnem,pprss,pp,ss,ruob,er_ni,elba_tnem,erniruobelbatnem,control,s,1.0,0,t,c,erniruobelbacnem,1
erlistnem,erlistnen,prs,p,s,lis,er,tnem,erlistnem,control,s,0.0,3,m,n,erlistnen,1
aidruj,aidruj,pr,p,,ruj,aid,,aidruj,control,p,0.0,1,i,a,aadruj,0
melklaéti,melklaéti,rss,,ss,melk,,la_éti,melklaéti,control,s,1.0,1,t,s,melklaési,0
prérelakionelment,prérelakionelment,pprsss,pp,sss,lak,pré_re,ion_el_ment,prérelakionelment,target,p,1.0,0,r,l,prélelakionelment,0
riofnoileéti,riofnoileéti,rsss,,sss,riof,,noi_le_éti,riofnoileéti,control,r,,2,o,i,riifnoileéti,0
prérecertanteliste,prérecertantiliste,pprsss,pp,sss,cert,pré_re,ant_el_iste,prérecertanteliste,target,s,1.0,0,e,i,prérecertantiliste,1
erédmier,erudmier,ppr,pp,,mier,er_éd,,erédmier,control,p,1.0,0,é,u,erudmier,1
nemelk,nemelk,pr,p,,melk,ne,,nemelk,control,p,0.0,0,n,r,remelk,0
moctnem,moctnen,rs,,s,moc,,tnem,moctnem,control,s,0.0,3,m,n,moctnen,1
insurtuélablement,insurtuélablement,pprss,pp,ss,tuél,in_sur,able_ment,insurtuélablement,target,p,0.0,0,i,e,ensurtuélablement,0
érpsédnisiat,érpsépnisiat,pppr,ppp,,siat,érp_séd_ni,,érpsédnisiat,control,p,1.0,2,d,p,érpsépnisiat,1
erniédrèim,erniédrèim,pppr,ppp,,rèim,er_ni_éd,,erniédrèim,control,r,,1,è,a,erniédraim,0
blôtion,blétion,rs,,s,blôt,,ion,blôtion,target,r,,2,ô,é,blétion,1
érpédtiobnoiletnem,érpédtiobnoilesnem,pprsss,pp,sss,tiob,érp_éd,noi_le_tnem,érpédtiobnoiletnem,control,s,2.0,0,t,s,érpédtiobnoilesnem,1
érpersurc,élpersurc,ppr,pp,,surc,érp_er,,érpersurc,control,p,0.0,1,r,l,élpersurc,1
érpédléutnoileemsi,érpécléutnoileemsi,pprsss,pp,sss,léut,érp_éd,noi_le_emsi,érpédléutnoileemsi,control,p,1.0,1,d,c,érpécléutnoileemsi,1
reindécortionelité,reirdécortionelité,ppprsss,ppp,sss,cort,re_in_dé,ion_el_ité,reindécortionelité,target,p,1.0,1,n,r,reirdécortionelité,1
erniédtiobeviéti,erniédtiobevoéti,ppprss,ppp,ss,tiob,er_ni_éd,evi_éti,erniédtiobeviéti,control,s,0.0,2,i,o,erniédtiobevoéti,1
léuttneleetsi,léuttneleetsi,rsss,,sss,léut,,tne_le_etsi,léuttneleetsi,control,r,,1,é,e,leuttneleetsi,0
désinblôt,désunblôt,ppr,pp,,blôt,dés_in,,désinblôt,target,p,1.0,0,i,u,désunblôt,1
errid,errit,pr,p,,rid,er,,errid,control,r,,2,d,t,errit,1
léutnoiletnem,léutnoiletnem,rsss,,sss,léut,,noi_le_tnem,léutnoiletnem,control,r,,2,u,a,léatnoiletnem,0
niuosléuttneleetsi,niuosléuttneleetsi,pprsss,pp,sss,léut,ni_uos,tne_le_etsi,niuosléuttneleetsi,control,s,1.0,1,e,u,niuosléuttneluetsi,0
insoumait,insoumait,ppr,pp,,mait,in_sou,,insoumait,target,p,0.0,0,i,a,ansoumait,0
ridtnemeria,ridtnemerea,rss,,ss,rid,,tnem_eria,ridtnemeria,control,s,1.0,2,i,e,ridtnemerea,1
mélionaire,mélionaire,rss,,ss,mél,,ion_aire,mélionaire,target,r,,2,l,n,ménionaire,0
ernirèimrue,erniriimrue,pprs,pp,s,rèim,er_ni,rue,ernirèimrue,control,r,,1,è,i,erniriimrue,1
érpédmocnoiletnem,érpédmocnoiletnem,pprsss,pp,sss,moc,érp_éd,noi_le_tnem,érpédmocnoiletnem,control,r,,0,m,r,érpédrocnoiletnem,0
erniédmelk,erniédmelk,pppr,ppp,,melk,er_ni_éd,,erniédmelk,control,p,1.0,1,i,u,ernuédmelk,0
mélique,mélique,rs,,s,mél,,ique,mélique,target,s,0.0,2,u,a,méliqae,0
tôlb,telb,r,,,tôlb,,,tôlb,control,r,,1,ô,e,telb,1
prédéprévionelité,prédéprévionelité,pprsss,pp,sss,prév,pré_dé,ion_el_ité,prédéprévionelité,target,p,1.0,0,d,s,préséprévionelité,0
tronionelment,tronionelment,rsss,,sss,tron,,ion_el_ment,tronionelment,target,r,,1,r,l,tlonionelment,0
tôlberia,tôlbelia,rs,,s,tôlb,,eria,tôlberia,control,s,0.0,1,r,l,tôlbelia,1
ernirustiamrue,ernirustiamrue,ppprs,ppp,s,tiam,er_ni_rus,rue,ernirustiamrue,control,s,0.0,0,r,m,ernirustiammue,0
necibelbatnem,necibelbatnem,prss,p,ss,cib,ne,elba_tnem,necibelbatnem,control,r,,1,i,o,necobelbatnem,0
reinsurtaisionelment,reinsurtaisionelment,ppprsss,ppp,sss,tais,re_in_sur,ion_el_ment,reinsurtaisionelment,target,s,0.0,2,n,r,reinsurtaisiorelment,0
entart,entamt,pr,p,,tart,en,,entart,target,r,,2,r,m,entamt,1
klemment,klemmemt,rs,,s,klem,,ment,klemment,target,s,0.0,2,n,m,klemmemt,1
préreinprévité,préreinprévité,ppprs,ppp,s,prév,pré_re_in,ité,préreinprévité,target,s,0.0,1,t,d,préreinprévidé,0
reindéfoiral,reindéfoiram,ppprs,ppp,s,foir,re_in_dé,al,reindéfoiral,target,s,0.0,1,l,m,reindéfoiram,1
ernirustiobéti,erniruvtiobéti,ppprs,ppp,s,tiob,er_ni_rus,éti,ernirustiobéti,control,p,2.0,2,s,v,erniruvtiobéti,1
érperniridtnem,érperniyidtnem,ppprs,ppp,s,rid,érp_er_ni,tnem,érperniridtnem,control,r,,0,r,y,érperniyidtnem,1
nenas,nenas,pr,p,,nas,ne,,nenas,control,r,,0,n,m,nemas,0
préreklemiquement,prérekremiquement,pprss,pp,ss,klem,pré_re,ique_ment,préreklemiquement,target,r,,1,l,r,prérekremiquement,1
érpernikaltne,érpernikeltne,ppprs,ppp,s,kal,érp_er_ni,tne,érpernikaltne,control,r,,1,a,e,érpernikeltne,1
ernitrectnemeria,ernitrectnemeria,pprss,pp,ss,trec,er_ni,tnem_eria,ernitrectnemeria,control,p,0.0,1,r,n,ennitrectnemeria,0
surentartiquement,surentartiquement,pprss,pp,ss,tart,sur_en,ique_ment,surentartiquement,target,p,0.0,0,s,t,turentartiquement,0
repoulalité,repoulalita,prss,p,ss,poul,re,al_ité,repoulalité,target,s,1.0,2,é,a,repoulalita,1
tais,tais,r,,,tais,,,tais,target,r,,0,t,s,sais,0
nikalnoileéti,nikalnoileéti,prsss,p,sss,kal,ni,noi_le_éti,nikalnoileéti,control,r,,0,k,g,nigalnoileéti,0
tiobtneleetsi,tiobtneleetgi,rsss,,sss,tiob,,tne_le_etsi,tiobtneleetsi,control,s,2.0,2,s,g,tiobtneleetgi,1
prérediotionelment,préradiotionelment,pprsss,pp,sss,diot,pré_re,ion_el_ment,prérediotionelment,target,p,1.0,1,e,a,préradiotionelment,1
enjurenteliste,enjurenteliste,prsss,p,sss,jur,en,ent_el_iste,enjurenteliste,target,s,2.0,1,s,c,enjurentelicte,0
reinmièrionelité,reinmaèrionelité,pprsss,pp,sss,mièr,re_in,ion_el_ité,reinmièrionelité,target,r,,1,i,a,reinmaèrionelité,1
bourionelment,bourionelment,rsss,,sss,bour,,ion_el_ment,bourionelment,target,r,,1,o,e,beurionelment,0
netrecleéti,netregleéti,prss,p,ss,trec,ne,le_éti,netrecleéti,control,r,,3,c,g,netregleéti,1
erniruslisnoieria,erniruslisnoieria,ppprss,ppp,ss,lis,er_ni_rus,noi_eria,erniruslisnoieria,control,p,2.0,0,r,l,erniluslisnoieria,0
vérp,vérp,r,,,vérp,,,vérp,control,r,,0,v,s,sérp,0
tronal,trolal,rs,,s,tron,,al,tronal,target,r,,3,n,l,trolal,1
reindécorteux,reimdécorteux,ppprs,ppp,s,cort,re_in_dé,eux,reindécorteux,target,p,1.0,1,n,m,reimdécorteux,1
reindélak,reindélak,pppr,ppp,,lak,re_in_dé,,reindélak,target,r,,2,k,x,reindélax,0
errèimtnemeria,enrèimtnemeria,prss,p,ss,rèim,er,tnem_eria,errèimtnemeria,control,p,0.0,1,r,n,enrèimtnemeria,1
recort,recort,pr,p,,cort,re,,recort,target,r,,2,r,m,recomt,0
neliftneleetsi,neliftneleetsi,prsss,p,sss,lif,ne,tne_le_etsi,neliftneleetsi,control,r,,2,f,s,nelistneleetsi,0
ertiobeviéti,ertiobeviéti,prss,p,ss,tiob,er,evi_éti,ertiobeviéti,control,p,0.0,0,e,a,artiobeviéti,0
reinsurfoir,reinsurfoir,pppr,ppp,,foir,re_in_sur,,reinsurfoir,target,r,,0,f,v,reinsurvoir,0
erniédrèimnoileemsi,erniédrèimnoileemsi,ppprsss,ppp,sss,rèim,er_ni_éd,noi_le_emsi,erniédrèimnoileemsi,control,p,0.0,1,r,l,elniédrèimnoileemsi,0
prérereim,plérereim,ppr,pp,,reim,pré_re,,prérereim,target,p,0.0,1,r,l,plérereim,1
érpersiattna,érpersiattna,pprs,pp,s,siat,érp_er,tna,érpersiattna,control,p,0.0,1,r,l,élpersiattna,0
reindéblôtionelisme,reindéblôtionelipme,ppprsss,ppp,sss,blôt,re_in_dé,ion_el_isme,reindéblôtionelisme,target,s,2.0,1,s,p,reindéblôtionelipme,1
taiselité,taiqelité,rss,,ss,tais,,el_ité,taiselité,target,r,,3,s,q,taiqelité,1
ernitiobeuqitnem,ernifiobeuqitnem,pprss,pp,ss,tiob,er_ni,euqi_tnem,ernitiobeuqitnem,control,r,,0,t,f,ernifiobeuqitnem,1
ertrec,ertrec,pr,p,,trec,er,,ertrec,control,p,0.0,0,e,o,ortrec,0
reindébourionaire,reindébourionaire,ppprss,ppp,ss,bour,re_in_dé,ion_aire,reindébourionaire,target,r,,0,b,q,reindéqourionaire,0
erniédvérpnoileemsi,elniédvérpnoileemsi,ppprsss,ppp,sss,vérp,er_ni_éd,noi_le_emsi,erniédvérpnoileemsi,control,p,0.0,1,r,l,elniédvérpnoileemsi,1
préreinsilanteliste,préreinsilanteliste,ppprsss,ppp,sss,sil,pré_re_in,ant_el_iste,préreinsilanteliste,target,p,2.0,1,n,l,préreilsilanteliste,0
préreblôtablement,préreblôtablememt,pprss,pp,ss,blôt,pré_re,able_ment,préreblôtablement,target,s,1.0,2,n,m,préreblôtablememt,1
bafablement,bafablement,rss,,ss,baf,,able_ment,bafablement,target,s,1.0,2,n,r,bafablemert,0
fabnoiletnem,fabnoilatnem,rsss,,sss,fab,,noi_le_tnem,fabnoiletnem,control,s,1.0,1,e,a,fabnoilatnem,1
netoidtnem,metoidtnem,prs,p,s,toid,ne,tnem,netoidtnem,control,p,0.0,0,n,m,metoidtnem,1
ernirusnas,ernirusnac,pppr,ppp,,nas,er_ni_rus,,ernirusnas,control,r,,2,s,c,ernirusnac,1
reindémaitionelment,reindémaitionelment,ppprsss,ppp,sss,mait,re_in_dé,ion_el_ment,reindémaitionelment,target,s,0.0,1,o,i,reindémaitiinelment,0
préremait,prélemait,ppr,pp,,mait,pré_re,,préremait,target,p,1.0,0,r,l,prélemait,1
kaléti,kaloti,rs,,s,kal,,éti,kaléti,control,s,0.0,0,é,o,kaloti,1
trattsieuqi,trattsieeqi,rss,,ss,trat,,tsi_euqi,trattsieuqi,control,s,1.0,1,u,e,trattsieeqi,1
naseuqitnem,naseuqitnem,rss,,ss,nas,,euqi_tnem,naseuqitnem,control,r,,1,a,e,neseuqitnem,0
entronablement,entroneblement,prss,p,ss,tron,en,able_ment,entronablement,target,s,0.0,0,a,e,entroneblement,1
erniédruj,erniédruj,pppr,ppp,,ruj,er_ni_éd,,erniédruj,control,p,0.0,0,e,é,érniédruj,0
diotionelment,fiotionelment,rsss,,sss,diot,,ion_el_ment,diotionelment,target,r,,0,d,f,fiotionelment,1
ernirusriofnoiletnem,ernirusriofnoiletnem,ppprsss,ppp,sss,riof,er_ni_rus,noi_le_tnem,ernirusriofnoiletnem,control,r,,0,r,y,ernirusyiofnoiletnem,0
erniédridtneleetsi,erniédnidtneleetsi,ppprsss,ppp,sss,rid,er_ni_éd,tne_le_etsi,erniédridtneleetsi,control,r,,0,r,n,erniédnidtneleetsi,1
mocxue,micxue,rs,,s,moc,,xue,mocxue,control,r,,1,o,i,micxue,1
erniédvérpnoiletnem,erniédvérpnoiletnem,ppprsss,ppp,sss,vérp,er_ni_éd,noi_le_tnem,erniédvérpnoiletnem,control,r,,3,p,c,erniédvércnoiletnem,0
rujnoileemsi,runnoileemsi,rsss,,sss,ruj,,noi_le_emsi,rujnoileemsi,control,r,,2,j,n,runnoileemsi,1
préreinfilenteliste,préreinfinenteliste,ppprsss,ppp,sss,fil,pré_re_in,ent_el_iste,préreinfilenteliste,target,r,,2,l,n,préreinfinenteliste,1
juriquement,juriquement,rss,,ss,jur,,ique_ment,juriquement,target,r,,0,j,l,luriquement,0
erniruobxue,erniruobxue,pprs,pp,s,ruob,er_ni,xue,erniruobxue,control,s,0.0,1,u,e,erniruobxee,0
ervérptsieuqi,elvérptsieuqi,prss,p,ss,vérp,er,tsi_euqi,ervérptsieuqi,control,p,0.0,1,r,l,elvérptsieuqi,1
préreinlansionelisme,préreinlansionelisme,ppprsss,ppp,sss,lans,pré_re_in,ion_el_isme,préreinlansionelisme,target,r,,3,s,v,préreinlanvionelisme,0
ernaselba,ernaselba,prs,p,s,nas,er,elba,ernaselba,control,s,0.0,2,b,p,ernaselpa,0
ernimelknoi,ernimelknoi,pprs,pp,s,melk,er_ni,noi,ernimelknoi,control,r,,2,l,r,ernimerknoi,0
redélansmentaire,redélansmentaire,pprss,pp,ss,lans,re_dé,ment_aire,redélansmentaire,target,s,1.0,2,r,l,redélansmentaile,0
erniédvérp,erniédvérp,pppr,ppp,,vérp,er_ni_éd,,erniédvérp,control,p,1.0,1,i,e,erneédvérp,0
reindébouristique,reindébeuristique,ppprss,ppp,ss,bour,re_in_dé,ist_ique,reindébouristique,target,r,,1,o,e,reindébeuristique,1
tôlbnoile,tôlbmoile,rss,,ss,tôlb,,noi_le,tôlbnoile,control,s,0.0,0,n,m,tôlbmoile,1
reincortanteliste,reincortanteliste,pprsss,pp,sss,cort,re_in,ant_el_iste,reincortanteliste,target,p,1.0,1,n,r,reircortanteliste,0
nemelktneleetsi,nemenktneleetsi,prsss,p,sss,melk,ne,tne_le_etsi,nemelktneleetsi,control,r,,2,l,n,nemenktneleetsi,1
ninuajnoiletnem,ninuajroiletnem,prsss,p,sss,nuaj,ni,noi_le_tnem,ninuajnoiletnem,control,s,0.0,0,n,r,ninuajroiletnem,1
sédniliftne,sédniliftne,pprs,pp,s,lif,séd_ni,tne,sédniliftne,control,s,0.0,0,t,g,sédnilifgne,0
inlak,inlak,pr,p,,lak,in,,inlak,target,p,0.0,1,n,l,illak,0
erniédrujnoieria,erniédrulnoieria,ppprss,ppp,ss,ruj,er_ni_éd,noi_eria,erniédrujnoieria,control,r,,2,j,l,erniédrulnoieria,1
neliféti,neliséti,prs,p,s,lif,ne,éti,neliféti,control,r,,2,f,s,neliséti,1
reindéboit,reindéboit,pppr,ppp,,boit,re_in_dé,,reindéboit,target,r,,1,o,e,reindébeit,0
recrus,recrus,pr,p,,crus,re,,recrus,target,r,,0,c,t,retrus,0
injuranteliste,injurenteliste,prsss,p,sss,jur,in,ant_el_iste,injuranteliste,target,s,0.0,0,a,e,injurenteliste,1
lémnoile,lémnoile,rss,,ss,lém,,noi_le,lémnoile,control,r,,0,l,r,rémnoile,0
surenlakionelisme,surenlakionelisre,pprsss,pp,sss,lak,sur_en,ion_el_isme,surenlakionelisme,target,s,2.0,2,m,r,surenlakionelisre,1
ermelkrue,ermelknue,prs,p,s,melk,er,rue,ermelkrue,control,s,0.0,0,r,n,ermelknue,1
érpermier,érpermier,ppr,pp,,mier,érp_er,,érpermier,control,r,,1,i,é,érperméer,0
erkalle,erkalle,prs,p,s,kal,er,le,erkalle,control,s,0.0,1,e,o,erkallo,0
ertiobelbatnem,ertiobelbatnem,prss,p,ss,tiob,er,elba_tnem,ertiobelbatnem,control,r,,0,t,g,ergiobelbatnem,0
niuoskaltsieuqi,niuoskeltsieuqi,pprss,pp,ss,kal,ni_uos,tsi_euqi,niuoskaltsieuqi,control,r,,1,a,e,niuoskeltsieuqi,1
lakité,lacité,rs,,s,lak,,ité,lakité,target,r,,2,k,c,lacité,1
niuosruobnoileéti,niuosruobnoileéti,pprsss,pp,sss,ruob,ni_uos,noi_le_éti,niuosruobnoileéti,control,r,,0,r,l,niuosluobnoileéti,0
lakelité,lakelité,rss,,ss,lak,,el_ité,lakelité,target,s,0.0,0,e,i,lakilité,0
prémièranteliste,prémiiranteliste,prsss,p,sss,mièr,pré,ant_el_iste,prémièranteliste,target,r,,2,è,i,prémiiranteliste,1
édtrectnem,éttrectnem,prs,p,s,trec,éd,tnem,édtrectnem,control,p,0.0,1,d,t,éttrectnem,1
érperniléutéti,érperniléutéti,ppprs,ppp,s,léut,érp_er_ni,éti,érperniléutéti,control,p,2.0,0,n,m,érpermiléutéti,0
érperniluop,érpérniluop,pppr,ppp,,luop,érp_er_ni,,érperniluop,control,p,1.0,0,e,é,érpérniluop,1
préreinblôtionelisme,préreinblôtionelisme,ppprsss,ppp,sss,blôt,pré_re_in,ion_el_isme,préreinblôtionelisme,target,s,2.0,1,s,t,préreinblôtionelitme,0
toidtnaleetsi,toidtnaleetsi,rsss,,sss,toid,,tna_le_etsi,toidtnaleetsi,control,r,,1,o,é,téidtnaleetsi,0
reindétartionel,reindétartionel,ppprss,ppp,ss,tart,re_in_dé,ion_el,reindétartionel,target,r,,3,t,c,reindétarcionel,0
ercibnoileemsi,ercibnoileemsi,prsss,p,sss,cib,er,noi_le_emsi,ercibnoileemsi,control,p,0.0,0,e,é,ércibnoileemsi,0
niédriofrue,niédriofrue,pprs,pp,s,riof,ni_éd,rue,niédriofrue,control,s,0.0,2,e,u,niédriofruu,0
reinsurboitment,reinsurboitmert,ppprs,ppp,s,boit,re_in_sur,ment,reinsurboitment,target,s,0.0,2,n,r,reinsurboitmert,1
insousilistique,insousilèstique,pprss,pp,ss,sil,in_sou,ist_ique,insousilistique,target,s,0.0,0,i,è,insousilèstique,1
erriof,erriof,pr,p,,riof,er,,erriof,control,p,0.0,0,e,o,orriof,0
entroniste,entronaste,prs,p,s,tron,en,iste,entroniste,target,s,0.0,0,i,a,entronaste,1
désinmélalisme,désinmélalisme,pprss,pp,ss,mél,dés_in,al_isme,désinmélalisme,target,s,0.0,0,a,u,désinmélulisme,0
erniédrèimtneleetsi,erniédrèemtneleetsi,ppprsss,ppp,sss,rèim,er_ni_éd,tne_le_etsi,erniédrèimtneleetsi,control,r,,2,i,e,erniédrèemtneleetsi,1
netrectna,netrectna,prs,p,s,trec,ne,tna,netrectna,control,p,0.0,1,e,é,nétrectna,0
niédfab,niédfab,ppr,pp,,fab,ni_éd,,niédfab,control,r,,2,b,s,niédfas,0
kaltneleetsi,kantneleetsi,rsss,,sss,kal,,tne_le_etsi,kaltneleetsi,control,r,,2,l,n,kantneleetsi,1
erlifelbatnem,erlifelbatnem,prss,p,ss,lif,er,elba_tnem,erlifelbatnem,control,s,0.0,0,e,u,erlifulbatnem,0
foirionelisme,foirioneliswe,rsss,,sss,foir,,ion_el_isme,foirionelisme,target,s,2.0,2,m,w,foirioneliswe,1
naseviéti,niseviéti,rss,,ss,nas,,evi_éti,naseviéti,control,r,,1,a,i,niseviéti,1
préreinreimanteliste,préreinreimanteliste,ppprsss,ppp,sss,reim,pré_re_in,ant_el_iste,préreinreimanteliste,target,s,1.0,1,l,r,préreinreimanteriste,0
recortaire,mecortaire,prs,p,s,cort,re,aire,recortaire,target,p,0.0,0,r,m,mecortaire,1
érperninortnoiletnem,érterninortnoiletnem,ppprsss,ppp,sss,nort,érp_er_ni,noi_le_tnem,érperninortnoiletnem,control,p,0.0,2,p,t,érterninortnoiletnem,1
niédsurcnoile,niédsurcnoile,pprss,pp,ss,surc,ni_éd,noi_le,niédsurcnoile,control,r,,3,c,t,niédsurtnoile,0
silant,bilant,rs,,s,sil,,ant,silant,target,r,,0,s,b,bilant,1
cort,colt,r,,,cort,,,cort,target,r,,2,r,l,colt,1
nuajtna,nuajtna,rs,,s,nuaj,,tna,nuajtna,control,s,0.0,1,n,r,nuajtra,0
ernirusrèimxue,ernirusrèimxue,ppprs,ppp,s,rèim,er_ni_rus,xue,ernirusrèimxue,control,p,0.0,1,r,j,ejnirusrèimxue,0
niédlis,neédlis,ppr,pp,,lis,ni_éd,,niédlis,control,p,0.0,1,i,e,neédlis,1
nemiernoiletnem,nemiernoiletnem,prsss,p,sss,mier,ne,noi_le_tnem,nemiernoiletnem,control,r,,0,m,l,neliernoiletnem,0
trecnoiletnem,trecnoiretnem,rsss,,sss,trec,,noi_le_tnem,trecnoiletnem,control,s,1.0,0,l,r,trecnoiretnem,1
erniédriofnoileéti,urniédriofnoileéti,ppprsss,ppp,sss,riof,er_ni_éd,noi_le_éti,erniédriofnoileéti,control,p,0.0,0,e,u,urniédriofnoileéti,1
préreinbicent,préreinbicent,ppprs,ppp,s,bic,pré_re_in,ent,préreinbicent,target,s,0.0,1,n,l,préreinbicelt,0
érperniluoprue,érperniluoprue,ppprs,ppp,s,luop,érp_er_ni,rue,érperniluoprue,control,p,1.0,0,e,a,érparniluoprue,0
crusel,prusel,rs,,s,crus,,el,crusel,target,r,,0,c,p,prusel,1
sanment,senment,rs,,s,san,,ment,sanment,target,r,,1,a,e,senment,1
ernirusliftnem,ernirusliftnem,ppprs,ppp,s,lif,er_ni_rus,tnem,ernirusliftnem,control,p,2.0,0,r,n,erninusliftnem,0
érpédfabnoi,érpédfabnoi,pprs,pp,s,fab,érp_éd,noi,érpédfabnoi,control,p,1.0,1,d,t,érpétfabnoi,0
redésil,redéqil,ppr,pp,,sil,re_dé,,redésil,target,r,,0,s,q,redéqil,1
netratrue,netratjue,prs,p,s,trat,ne,rue,netratrue,control,s,0.0,0,r,j,netratjue,1
reinsurdiot,reinsurdiot,pppr,ppp,,diot,re_in_sur,,reinsurdiot,target,p,0.0,1,e,a,rainsurdiot,0
