first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
reindéklem,raindéklem,pppr,ppp,,klem,re_in_dé,,reindéklem,target,p,0.0,1,e,a,raindéklem,1
miertna,miemtna,rs,,s,mier,,tna,miertna,control,r,,3,r,m,miemtna,1
lakeur,lakeun,rs,,s,lak,,eur,lakeur,target,s,0.0,2,r,n,lakeun,1
ertrattnaleetsi,ertrattnaleetsi,prsss,p,sss,trat,er,tna_le_etsi,ertrattnaleetsi,control,s,1.0,1,e,u,ertrattnaluetsi,0
relak,relat,pr,p,,lak,re,,relak,target,r,,2,k,t,relat,1
désinpoulionelment,désinpoulionellent,pprsss,pp,sss,poul,dés_in,ion_el_ment,désinpoulionelment,target,s,2.0,0,m,l,désinpoulionellent,1
ercibéti,ercibéti,prs,p,s,cib,er,éti,ercibéti,control,s,0.0,1,t,s,ercibési,0
érpernimier,érpernimiel,pppr,ppp,,mier,érp_er_ni,,érpernimier,control,r,,3,r,l,érpernimiel,1
suslif,suslif,pr,p,,lif,sus,,suslif,control,p,0.0,2,s,c,suclif,0
maitalité,maitalité,rss,,ss,mait,,al_ité,maitalité,target,r,,1,a,i,miitalité,0
erédmiertnaleetsi,erédmiertnameetsi,pprsss,pp,sss,mier,er_éd,tna_le_etsi,erédmiertnaleetsi,control,s,1.0,0,l,m,erédmiertnameetsi,1
erniédluopnoiletnem,ernuédluopnoiletnem,ppprsss,ppp,sss,luop,er_ni_éd,noi_le_tnem,erniédluopnoiletnem,control,p,1.0,1,i,u,ernuédluopnoiletnem,1
désanionelité,désanionelité,prsss,p,sss,san,dé,ion_el_ité,désanionelité,target,s,0.0,2,n,r,désaniorelité,0
erédlisnoi,erédlisnoi,pprs,pp,s,lis,er_éd,noi,erédlisnoi,control,s,0.0,1,o,e,erédlisnei,0
démélablement,démélablement,prss,p,ss,mél,dé,able_ment,démélablement,target,p,0.0,0,d,g,gémélablement,0
troctneleetsi,troctneleetsi,rsss,,sss,troc,,tne_le_etsi,troctneleetsi,control,s,1.0,0,l,n,troctneneetsi,0
entartablement,ertartablement,prss,p,ss,tart,en,able_ment,entartablement,target,p,0.0,1,n,r,ertartablement,1
ernirustiamelbatnem,ernérustiamelbatnem,ppprss,ppp,ss,tiam,er_ni_rus,elba_tnem,ernirustiamelbatnem,control,p,1.0,1,i,é,ernérustiamelbatnem,1
érpnisuosluople,érpnisuosluople,ppprs,ppp,s,luop,érp_ni_suos,le,érpnisuosluople,control,r,,1,u,e,érpnisuosleople,0
susmièr,susmièr,pr,p,,mièr,sus,,susmièr,target,r,,0,m,l,suslièr,0
reprévablement,roprévablement,prss,p,ss,prév,re,able_ment,reprévablement,target,p,0.0,1,e,o,roprévablement,1
erédrid,elédrid,ppr,pp,,rid,er_éd,,erédrid,control,p,0.0,1,r,l,elédrid,1
prédécert,prédécerv,ppr,pp,,cert,pré_dé,,prédécert,target,r,,3,t,v,prédécerv,1
insouprévionelité,insouprévionelité,pprsss,pp,sss,prév,in_sou,ion_el_ité,insouprévionelité,target,p,0.0,1,n,m,imsouprévionelité,0
ertrocnoile,ertricnoile,prss,p,ss,troc,er,noi_le,ertrocnoile,control,r,,2,o,i,ertricnoile,1
lans,lans,r,,,lans,,,lans,target,r,,1,a,e,lens,0
ernuajrue,ernuajrue,prs,p,s,nuaj,er,rue,ernuajrue,control,p,0.0,0,e,i,irnuajrue,0
reindétuélmentaire,reindétuélmentéire,ppprss,ppp,ss,tuél,re_in_dé,ment_aire,reindétuélmentaire,target,s,1.0,0,a,é,reindétuélmentéire,1
préreinbour,préreincour,pppr,ppp,,bour,pré_re_in,,préreinbour,target,r,,0,b,c,préreincour,1
taisenteliste,taisunteliste,rsss,,sss,tais,,ent_el_iste,taisenteliste,target,s,0.0,0,e,u,taisunteliste,1
préreinfilionelisme,préreilfilionelisme,ppprsss,ppp,sss,fil,pré_re_in,ion_el_isme,préreinfilionelisme,target,p,2.0,1,n,l,préreilfilionelisme,1
recrusionelment,recrusionelmert,prsss,p,sss,crus,re,ion_el_ment,recrusionelment,target,s,2.0,2,n,r,recrusionelmert,1
ertrattnemeria,ertrattnemeria,prss,p,ss,trat,er,tnem_eria,ertrattnemeria,control,r,,2,a,i,ertrittnemeria,0
reinprévaire,reinprétaire,pprs,pp,s,prév,re_in,aire,reinprévaire,target,r,,3,v,t,reinprétaire,1
riofnoileemsi,niofnoileemsi,rsss,,sss,riof,,noi_le_emsi,riofnoileemsi,control,r,,0,r,n,niofnoileemsi,1
taisionel,taesionel,rss,,ss,tais,,ion_el,taisionel,target,r,,2,i,e,taesionel,1
sanment,samment,rs,,s,san,,ment,sanment,target,r,,2,n,m,samment,1
désincertablement,désincertablement,pprss,pp,ss,cert,dés_in,able_ment,désincertablement,target,p,1.0,0,i,e,désencertablement,0
dirent,dirent,rs,,s,dir,,ent,dirent,target,s,0.0,2,t,v,direnv,0
reindétuélionelment,reindétuélienelment,ppprsss,ppp,sss,tuél,re_in_dé,ion_el_ment,reindétuélionelment,target,s,0.0,1,o,e,reindétuélienelment,1
erédluoptnemeria,erédluoptnemeria,pprss,pp,ss,luop,er_éd,tnem_eria,erédluoptnemeria,control,s,1.0,3,a,i,erédluoptnemerii,0
sédnimier,sédnimier,ppr,pp,,mier,séd_ni,,sédnimier,control,r,,3,r,n,sédnimien,0
ernirusridnoileemsi,ernirusridnoileemsi,ppprsss,ppp,sss,rid,er_ni_rus,noi_le_emsi,ernirusridnoileemsi,control,p,0.0,1,r,m,emnirusridnoileemsi,0
reinsurmièr,reinsurmièr,pppr,ppp,,mièr,re_in_sur,,reinsurmièr,target,p,0.0,0,r,n,neinsurmièr,0
erédcibnoieria,erédcibnoieria,pprss,pp,ss,cib,er_éd,noi_eria,erédcibnoieria,control,r,,1,i,a,erédcabnoieria,0
erniruslémtnem,erriruslémtnem,ppprs,ppp,s,lém,er_ni_rus,tnem,erniruslémtnem,control,p,1.0,0,n,r,erriruslémtnem,1
blôtion,blôtion,rs,,s,blôt,,ion,blôtion,target,r,,1,l,r,brôtion,0
édsurcnoileéti,édsurcnoileéti,prsss,p,sss,surc,éd,noi_le_éti,édsurcnoileéti,control,r,,0,s,t,édturcnoileéti,0
prédémaitique,prédémaitique,pprs,pp,s,mait,pré_dé,ique,prédémaitique,target,s,0.0,1,q,s,prédémaitisue,0
errujnoileemsi,errujniileemsi,prsss,p,sss,ruj,er,noi_le_emsi,errujnoileemsi,control,s,0.0,1,o,i,errujniileemsi,1
nesurctnemeria,nesurctnemeriu,prss,p,ss,surc,ne,tnem_eria,nesurctnemeria,control,s,1.0,3,a,u,nesurctnemeriu,1
érperrèimnoile,érparrèimnoile,pprss,pp,ss,rèim,érp_er,noi_le,érperrèimnoile,control,p,1.0,0,e,a,érparrèimnoile,1
sédnitiobnoileéti,sédnitiobnaileéti,pprsss,pp,sss,tiob,séd_ni,noi_le_éti,sédnitiobnoileéti,control,s,0.0,1,o,a,sédnitiobnaileéti,1
netrat,netrat,pr,p,,trat,ne,,netrat,control,p,0.0,1,e,i,nitrat,0
préreinbicent,préreinbicent,ppprs,ppp,s,bic,pré_re_in,ent,préreinbicent,target,p,0.0,2,é,e,prereinbicent,0
ernirusnuaj,elnirusnuaj,pppr,ppp,,nuaj,er_ni_rus,,ernirusnuaj,control,p,0.0,1,r,l,elnirusnuaj,1
troctnaleetsi,troctnaleetsi,rsss,,sss,troc,,tna_le_etsi,troctnaleetsi,control,s,2.0,3,i,é,troctnaleetsé,0
reklemionel,reklemionel,prss,p,ss,klem,re,ion_el,reklemionel,target,p,0.0,1,e,u,ruklemionel,0
erfab,erfab,pr,p,,fab,er,,erfab,control,p,0.0,0,e,u,urfab,0
ernitiamtnemeria,ernitiamtnemeria,pprss,pp,ss,tiam,er_ni,tnem_eria,ernitiamtnemeria,control,p,1.0,0,n,r,erritiamtnemeria,0
niruobnoiletnem,niruobneiletnem,prsss,p,sss,ruob,ni,noi_le_tnem,niruobnoiletnem,control,s,0.0,1,o,e,niruobneiletnem,1
niretnitôlb,niretnitolb,ppr,pp,,tôlb,ni_retni,,niretnitôlb,control,r,,1,ô,o,niretnitolb,1
erniriof,erniriof,ppr,pp,,riof,er_ni,,erniriof,control,r,,0,r,l,erniliof,0
niédlistnemeria,niédlistnemeria,pprss,pp,ss,lis,ni_éd,tnem_eria,niédlistnemeria,control,r,,1,i,a,niédlastnemeria,0
surctnem,surcqnem,rs,,s,surc,,tnem,surctnem,control,s,0.0,0,t,q,surcqnem,1
enklemion,enklemion,prs,p,s,klem,en,ion,enklemion,target,p,0.0,1,n,r,erklemion,0
niédlistna,nuédlistna,pprs,pp,s,lis,ni_éd,tna,niédlistna,control,p,0.0,1,i,u,nuédlistna,1
rebourmentaire,rebourmentaine,prss,p,ss,bour,re,ment_aire,rebourmentaire,target,s,1.0,2,r,n,rebourmentaine,1
souscertmentaire,souscartmentaire,prss,p,ss,cert,sous,ment_aire,souscertmentaire,target,r,,1,e,a,souscartmentaire,1
juraire,juraire,rs,,s,jur,,aire,juraire,target,r,,2,r,l,julaire,0
prédésinmièrenteliste,prédésinmièrenteliste,ppprsss,ppp,sss,mièr,pré_dés_in,ent_el_iste,prédésinmièrenteliste,target,s,2.0,1,s,t,prédésinmièrentelitte,0
reinsurreiment,reinsurreiment,ppprs,ppp,s,reim,re_in_sur,ent,reinsurreiment,target,s,0.0,2,t,s,reinsurreimens,0
surcnoileemsi,surcnoileemsi,rsss,,sss,surc,,noi_le_emsi,surcnoileemsi,control,s,0.0,2,i,e,surcnoeleemsi,0
nirussiattneleetsi,nirustiattneleetsi,pprsss,pp,sss,siat,ni_rus,tne_le_etsi,nirussiattneleetsi,control,r,,0,s,t,nirustiattneleetsi,1
reinmaitmentaire,reinmaitmentaire,pprss,pp,ss,mait,re_in,ment_aire,reinmaitmentaire,target,s,1.0,2,r,n,reinmaitmentaine,0
rebicique,rebisique,prs,p,s,bic,re,ique,rebicique,target,r,,2,c,s,rebisique,1
désinbourable,désinbourabre,pprs,pp,s,bour,dés_in,able,désinbourable,target,s,0.0,2,l,r,désinbourabre,1
sanionel,sanionel,rss,,ss,san,,ion_el,sanionel,target,s,1.0,0,e,u,sanionul,0
reindirant,reindimant,pprs,pp,s,dir,re_in,ant,reindirant,target,r,,2,r,m,reindimant,1
enmièr,onmièr,pr,p,,mièr,en,,enmièr,target,p,0.0,0,e,o,onmièr,1
préreinjuranteliste,préreinjuranteliste,ppprsss,ppp,sss,jur,pré_re_in,ant_el_iste,préreinjuranteliste,target,s,1.0,1,l,n,préreinjuranteniste,0
certionel,cemtionel,rss,,ss,cert,,ion_el,certionel,target,r,,2,r,m,cemtionel,1
jurionaire,jurionaire,rss,,ss,jur,,ion_aire,jurionaire,target,s,0.0,0,i,a,juraonaire,0
niédtôlbla,niédtôlbli,pprs,pp,s,tôlb,ni_éd,la,niédtôlbla,control,s,0.0,1,a,i,niédtôlbli,1
recortionel,mecortionel,prss,p,ss,cort,re,ion_el,recortionel,target,p,0.0,0,r,m,mecortionel,1
remaitment,relaitment,prs,p,s,mait,re,ment,remaitment,target,r,,0,m,l,relaitment,1
insurjaunel,insurjaunel,pprs,pp,s,jaun,in_sur,el,insurjaunel,target,s,0.0,1,l,n,insurjaunen,0
ertrocrue,urtrocrue,prs,p,s,troc,er,rue,ertrocrue,control,p,0.0,0,e,u,urtrocrue,1
recrus,redrus,pr,p,,crus,re,,recrus,target,r,,0,c,d,redrus,1
ernitôlbnoileemsi,ernitôlbnoileemsi,pprsss,pp,sss,tôlb,er_ni,noi_le_emsi,ernitôlbnoileemsi,control,s,0.0,0,n,l,ernitôlbloileemsi,0
reindébafionelment,reindétafionelment,ppprsss,ppp,sss,baf,re_in_dé,ion_el_ment,reindébafionelment,target,r,,0,b,t,reindétafionelment,1
redéfoir,redéfoir,ppr,pp,,foir,re_dé,,redéfoir,target,p,0.0,0,r,m,medéfoir,0
nuajnoile,neajnoile,rss,,ss,nuaj,,noi_le,nuajnoile,control,r,,1,u,e,neajnoile,1
remièr,remièl,pr,p,,mièr,re,,remièr,target,r,,3,r,l,remièl,1
édrèimnoileéti,édrèirnoileéti,prsss,p,sss,rèim,éd,noi_le_éti,édrèimnoileéti,control,r,,3,m,r,édrèirnoileéti,1
erédrèimla,eréqrèimla,pprs,pp,s,rèim,er_éd,la,erédrèimla,control,p,1.0,1,d,q,eréqrèimla,1
errèim,elrèim,pr,p,,rèim,er,,errèim,control,p,0.0,1,r,l,elrèim,1
erniédriofetsi,erniédriofetvi,ppprs,ppp,s,riof,er_ni_éd,etsi,erniédriofetsi,control,s,0.0,2,s,v,erniédriofetvi,1
déboitenteliste,daboitenteliste,prsss,p,sss,boit,dé,ent_el_iste,déboitenteliste,target,p,0.0,1,é,a,daboitenteliste,1
érpercib,érdercib,ppr,pp,,cib,érp_er,,érpercib,control,p,0.0,2,p,d,érdercib,1
tratrue,tratrue,rs,,s,trat,,rue,tratrue,control,s,0.0,1,u,é,tratrée,0
tuélablement,tuélablement,rss,,ss,tuél,,able_ment,tuélablement,target,r,,3,l,m,tuémablement,0
erniédrid,ermiédrid,pppr,ppp,,rid,er_ni_éd,,erniédrid,control,p,1.0,0,n,m,ermiédrid,1
reindéboit,reindâboit,pppr,ppp,,boit,re_in_dé,,reindéboit,target,p,2.0,1,é,â,reindâboit,1
déboitment,déboitment,prs,p,s,boit,dé,ment,déboitment,target,r,,3,t,g,déboigment,0
erkaleuqitnem,erkaleeqitnem,prss,p,ss,kal,er,euqi_tnem,erkaleuqitnem,control,s,0.0,1,u,e,erkaleeqitnem,1
reinjurionelisme,reimjurionelisme,pprsss,pp,sss,jur,re_in,ion_el_isme,reinjurionelisme,target,p,1.0,1,n,m,reimjurionelisme,1
édliselbatnem,édlibelbatnem,prss,p,ss,lis,éd,elba_tnem,édliselbatnem,control,r,,2,s,b,édlibelbatnem,1
préinsousdiotmentaire,préansousdiotmentaire,ppprss,ppp,ss,diot,pré_in_sous,ment_aire,préinsousdiotmentaire,target,p,1.0,0,i,a,préansousdiotmentaire,1
ertratnoiletnem,ertrasnoiletnem,prsss,p,sss,trat,er,noi_le_tnem,ertratnoiletnem,control,r,,3,t,s,ertrasnoiletnem,1
dédiotionelment,dédiotionelment,prsss,p,sss,diot,dé,ion_el_ment,dédiotionelment,target,s,1.0,0,e,é,dédiotionélment,0
reinsurlansment,reirsurlansment,ppprs,ppp,s,lans,re_in_sur,ment,reinsurlansment,target,p,1.0,1,n,r,reirsurlansment,1
enbaf,enbas,pr,p,,baf,en,,enbaf,target,r,,2,f,s,enbas,1
désindirment,dasindirment,pprs,pp,s,dir,dés_in,ment,désindirment,target,p,0.0,1,é,a,dasindirment,1
reinsurtaisent,reinsurtaitent,ppprs,ppp,s,tais,re_in_sur,ent,reinsurtaisent,target,r,,3,s,t,reinsurtaitent,1
reinsurmél,reinsurmél,pppr,ppp,,mél,re_in_sur,,reinsurmél,target,r,,0,m,r,reinsurrél,0
reindéfilionel,meindéfilionel,ppprss,ppp,ss,fil,re_in_dé,ion_el,reindéfilionel,target,p,0.0,0,r,m,meindéfilionel,1
comionelment,comionerment,rsss,,sss,com,,ion_el_ment,comionelment,target,s,1.0,1,l,r,comionerment,1
ernirustiobleéti,ernirustiobleéti,ppprss,ppp,ss,tiob,er_ni_rus,le_éti,ernirustiobleéti,control,s,0.0,0,l,n,ernirustiobneéti,0
cortion,sortion,rs,,s,cort,,ion,cortion,target,r,,0,c,s,sortion,1
mélionelité,mélionelité,rsss,,sss,mél,,ion_el_ité,mélionelité,target,r,,0,m,r,rélionelité,0
erédlémtnem,erédlémtnem,pprs,pp,s,lém,er_éd,tnem,erédlémtnem,control,s,0.0,0,t,g,erédlémgnem,0
ernilisnoile,ernilisnéile,pprss,pp,ss,lis,er_ni,noi_le,ernilisnoile,control,s,0.0,1,o,é,ernilisnéile,1
reindélans,reindélanb,pppr,ppp,,lans,re_in_dé,,reindélans,target,r,,3,s,b,reindélanb,1
cofoirmentaire,cofoimmentaire,prss,p,ss,foir,co,ment_aire,cofoirmentaire,target,r,,3,r,m,cofoimmentaire,1
ermiertnem,ermaertnem,prs,p,s,mier,er,tnem,ermiertnem,control,r,,1,i,a,ermaertnem,1
reindécomionaire,reendécomionaire,ppprss,ppp,ss,com,re_in_dé,ion_aire,reindécomionaire,target,p,1.0,0,i,e,reendécomionaire,1
nevérpnoi,nevérpnoi,prs,p,s,vérp,ne,noi,nevérpnoi,control,r,,1,é,o,nevorpnoi,0
nirustiobla,nirustiubla,pprs,pp,s,tiob,ni_rus,la,nirustiobla,control,r,,2,o,u,nirustiubla,1
préreinbaf,préleinbaf,pppr,ppp,,baf,pré_re_in,,préreinbaf,target,p,1.0,0,r,l,préleinbaf,1
érpsédnitôlb,érpsédnitôlb,pppr,ppp,,tôlb,érp_séd_ni,,érpsédnitôlb,control,r,,3,b,s,érpsédnitôls,0
reinsurklemionelité,reinsurklemionelité,ppprsss,ppp,sss,klem,re_in_sur,ion_el_ité,reinsurklemionelité,target,p,0.0,0,r,m,meinsurklemionelité,0
reinsurcertelité,leinsurcertelité,ppprss,ppp,ss,cert,re_in_sur,el_ité,reinsurcertelité,target,p,0.0,0,r,l,leinsurcertelité,1
ernitiamnoileemsi,ernitiamnoileemsi,pprsss,pp,sss,tiam,er_ni,noi_le_emsi,ernitiamnoileemsi,control,r,,2,a,e,ernitiemnoileemsi,0
ernirusvérp,ernirusvérp,pppr,ppp,,vérp,er_ni_rus,,ernirusvérp,control,r,,1,é,e,ernirusverp,0
erniruslém,enniruslém,pppr,ppp,,lém,er_ni_rus,,erniruslém,control,p,0.0,1,r,n,enniruslém,1
erniédrujnoile,erniétrujnoile,ppprss,ppp,ss,ruj,er_ni_éd,noi_le,erniédrujnoile,control,p,2.0,1,d,t,erniétrujnoile,1
ersiattnemeria,ersiattnemeria,prss,p,ss,siat,er,tnem_eria,ersiattnemeria,control,p,0.0,1,r,n,ensiattnemeria,0
ermiernoiletnem,ermiernoiletnem,prsss,p,sss,mier,er,noi_le_tnem,ermiernoiletnem,control,p,0.0,1,r,n,enmiernoiletnem,0
toidtnemeria,toidtnameria,rss,,ss,toid,,tnem_eria,toidtnemeria,control,s,0.0,2,e,a,toidtnameria,1
cibnoi,cibnoi,rs,,s,cib,,noi,cibnoi,control,s,0.0,2,i,e,cibnoe,0
rebic,rebec,pr,p,,bic,re,,rebic,target,r,,1,i,e,rebec,1
préreincert,préreinfert,pppr,ppp,,cert,pré_re_in,,préreincert,target,r,,0,c,f,préreinfert,1
com,cam,r,,,com,,,com,target,r,,1,o,a,cam,1
édfabxue,édfabxue,prs,p,s,fab,éd,xue,édfabxue,control,p,0.0,1,d,t,étfabxue,0
bourionaire,boarionaire,rss,,ss,bour,,ion_aire,bourionaire,target,r,,2,u,a,boarionaire,1
surenklem,surelklem,ppr,pp,,klem,sur_en,,surenklem,target,p,1.0,1,n,l,surelklem,1
erniédnort,erniédnont,pppr,ppp,,nort,er_ni_éd,,erniédnort,control,r,,2,r,n,erniédnont,1
rebiceux,robiceux,prs,p,s,bic,re,eux,rebiceux,target,p,0.0,1,e,o,robiceux,1
ertoid,ertoid,pr,p,,toid,er,,ertoid,control,p,0.0,0,e,i,irtoid,0
silionelité,silionelité,rsss,,sss,sil,,ion_el_ité,silionelité,target,r,,2,l,r,sirionelité,0
reintronionelisme,reintronionelisne,pprsss,pp,sss,tron,re_in,ion_el_isme,reintronionelisme,target,s,2.0,2,m,n,reintronionelisne,1
niretnitôlbtnaleetsi,niretnitôlbtnaleetsi,pprsss,pp,sss,tôlb,ni_retni,tna_le_etsi,niretnitôlbtnaleetsi,control,r,,1,ô,u,niretnitulbtnaleetsi,0
reindélakeur,reindélakeur,ppprs,ppp,s,lak,re_in_dé,eur,reindélakeur,target,s,0.0,1,u,o,reindélakeor,0
rusnenuajeuqitnem,rusnenuajeuqitnem,pprss,pp,ss,nuaj,rus_ne,euqi_tnem,rusnenuajeuqitnem,control,s,0.0,2,q,s,rusnenuajeusitnem,0
préreinklemistique,préreinklemistisue,ppprss,ppp,ss,klem,pré_re_in,ist_ique,préreinklemistique,target,s,1.0,1,q,s,préreinklemistisue,1
érpédruob,érpédruob,ppr,pp,,ruob,érp_éd,,érpédruob,control,p,0.0,1,r,l,élpédruob,0
décertablement,décertablement,prss,p,ss,cert,dé,able_ment,décertablement,target,s,1.0,1,e,a,décertablemant,0
insurmaitiquement,insurmaitiquement,pprss,pp,ss,mait,in_sur,ique_ment,insurmaitiquement,target,p,1.0,1,u,é,insérmaitiquement,0
ernuaj,ernuaj,pr,p,,nuaj,er,,ernuaj,control,p,0.0,0,e,u,urnuaj,0
prérebour,prérebour,ppr,pp,,bour,pré_re,,prérebour,target,r,,2,u,e,préreboer,0
reintaisionel,reintaisionel,pprss,pp,ss,tais,re_in,ion_el,reintaisionel,target,p,0.0,0,r,l,leintaisionel,0
relansionelment,relansionelment,prsss,p,sss,lans,re,ion_el_ment,relansionelment,target,p,0.0,0,r,m,melansionelment,0
redétuélion,redétuélaon,pprs,pp,s,tuél,re_dé,ion,redétuélion,target,s,0.0,0,i,a,redétuélaon,1
niretnitroc,noretnitroc,ppr,pp,,troc,ni_retni,,niretnitroc,control,p,0.0,1,i,o,noretnitroc,1
préreindiranteliste,préreindiranteliste,ppprsss,ppp,sss,dir,pré_re_in,ant_el_iste,préreindiranteliste,target,s,0.0,2,t,d,préreindirandeliste,0
ermelklaemsi,ermelklaemsi,prss,p,ss,melk,er,la_emsi,ermelklaemsi,control,r,,0,m,r,errelklaemsi,0
erkal,erkal,pr,p,,kal,er,,erkal,control,r,,0,k,c,ercal,0
reintronmentaire,reiltronmentaire,pprss,pp,ss,tron,re_in,ment_aire,reintronmentaire,target,p,1.0,1,n,l,reiltronmentaire,1
ervérpelba,irvérpelba,prs,p,s,vérp,er,elba,ervérpelba,control,p,0.0,0,e,i,irvérpelba,1
reboitelité,rebiitelité,prss,p,ss,boit,re,el_ité,reboitelité,target,r,,1,o,i,rebiitelité,1
ernilisnoileéti,ernilisnoileiti,pprsss,pp,sss,lis,er_ni,noi_le_éti,ernilisnoileéti,control,s,2.0,0,é,i,ernilisnoileiti,1
refilionelment,refilionelment,prsss,p,sss,fil,re,ion_el_ment,refilionelment,target,s,2.0,2,n,l,refilionelmelt,0
redédiranteliste,redédiranteliste,pprsss,pp,sss,dir,re_dé,ant_el_iste,redédiranteliste,target,r,,0,d,c,redéciranteliste,0
retaiseur,retaiseur,prs,p,s,tais,re,eur,retaiseur,target,p,0.0,1,e,u,rutaiseur,0
errèimxue,enrèimxue,prs,p,s,rèim,er,xue,errèimxue,control,p,0.0,1,r,n,enrèimxue,1
comalisme,comalisme,rss,,ss,com,,al_isme,comalisme,target,s,0.0,0,a,é,comélisme,0
érpernilém,érpernilém,pppr,ppp,,lém,érp_er_ni,,érpernilém,control,p,2.0,0,n,r,érperrilém,0
léutelbatnem,léutelbatnam,rss,,ss,léut,,elba_tnem,léutelbatnem,control,s,1.0,2,e,a,léutelbatnam,1
reindécrus,reindécmus,pppr,ppp,,crus,re_in_dé,,reindécrus,target,r,,1,r,m,reindécmus,1
reinsurcortionelment,reinsurcortionelment,ppprsss,ppp,sss,cort,re_in_sur,ion_el_ment,reinsurcortionelment,target,s,2.0,2,n,l,reinsurcortionelmelt,0
tuélanteliste,tuélanteliste,rsss,,sss,tuél,,ant_el_iste,tuélanteliste,target,s,2.0,3,e,i,tuélantelisti,0
nuaj,nuaj,r,,,nuaj,,,nuaj,control,r,,2,a,e,nuej,0
neluopleéti,neluopleéti,prss,p,ss,luop,ne,le_éti,neluopleéti,control,r,,0,l,m,nemuopleéti,0
tuélmentaire,tuélnentaire,rss,,ss,tuél,,ment_aire,tuélmentaire,target,s,0.0,0,m,n,tuélnentaire,1
surenbafmentaire,surenbafmentaire,pprss,pp,ss,baf,sur_en,ment_aire,surenbafmentaire,target,r,,0,b,c,surencafmentaire,0
préreinsan,vréreinsan,pppr,ppp,,san,pré_re_in,,préreinsan,target,p,0.0,0,p,v,vréreinsan,1
ermelknoiletnem,ermelqnoiletnem,prsss,p,sss,melk,er,noi_le_tnem,ermelknoiletnem,control,r,,3,k,q,ermelqnoiletnem,1
indéboit,indéxoit,ppr,pp,,boit,in_dé,,indéboit,target,r,,0,b,x,indéxoit,1
ininterlans,ininterlans,ppr,pp,,lans,in_inter,,ininterlans,target,r,,2,n,l,ininterlals,0
ernirustiamnoiletnem,elnirustiamnoiletnem,ppprsss,ppp,sss,tiam,er_ni_rus,noi_le_tnem,ernirustiamnoiletnem,control,p,0.0,1,r,l,elnirustiamnoiletnem,1
filalité,filalité,rss,,ss,fil,,al_ité,filalité,target,s,0.0,0,a,i,fililité,0
insoucrus,insoucrus,ppr,pp,,crus,in_sou,,insoucrus,target,p,0.0,0,i,o,onsoucrus,0
reintuélelité,reintuélelité,pprss,pp,ss,tuél,re_in,el_ité,reintuélelité,target,r,,2,é,e,reintuelelité,0
blôtionelment,bnôtionelment,rsss,,sss,blôt,,ion_el_ment,blôtionelment,target,r,,1,l,n,bnôtionelment,1
préinsousfilable,préinsousfilable,ppprs,ppp,s,fil,pré_in_sous,able,préinsousfilable,target,p,1.0,0,i,o,préonsousfilable,0
érpernitrat,érpernitnat,pppr,ppp,,trat,érp_er_ni,,érpernitrat,control,r,,1,r,n,érpernitnat,1
ersnalelba,ersnalerba,prs,p,s,snal,er,elba,ersnalelba,control,s,0.0,1,l,r,ersnalerba,1
préinsouscrusment,préinsouscrusment,ppprs,ppp,s,crus,pré_in_sous,ment,préinsouscrusment,target,r,,1,r,l,préinsousclusment,0
