first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
préreinklemaire,préneinklemaire,ppprs,ppp,s,klem,pré_re_in,aire,préreinklemaire,target,p,1.0,0,r,n,préneinklemaire,1
errujtnemeria,ermujtnemeria,prss,p,ss,ruj,er,tnem_eria,errujtnemeria,control,r,,0,r,m,ermujtnemeria,1
ruobleéti,ruobleéti,rss,,ss,ruob,,le_éti,ruobleéti,control,r,,2,o,a,ruableéti,0
repoulelité,repoulelité,prss,p,ss,poul,re,el_ité,repoulelité,target,s,0.0,1,l,r,repoulerité,0
lanseur,lanseur,rs,,s,lans,,eur,lanseur,target,r,,3,s,c,lanceur,0
décruselité,decruselité,prss,p,ss,crus,dé,el_ité,décruselité,target,p,0.0,1,é,e,decruselité,1
poulionelment,poelionelment,rsss,,sss,poul,,ion_el_ment,poulionelment,target,r,,2,u,e,poelionelment,1
erniédléut,erniédléut,pppr,ppp,,léut,er_ni_éd,,erniédléut,control,r,,0,l,r,erniédréut,0
érpédriof,érpédriof,ppr,pp,,riof,érp_éd,,érpédriof,control,p,0.0,2,p,b,érbédriof,0
léméti,léméta,rs,,s,lém,,éti,léméti,control,s,0.0,2,i,a,léméta,1
pourboitablement,pourboitablement,prss,p,ss,boit,pour,able_ment,pourboitablement,target,s,0.0,3,e,o,pourboitabloment,0
rebafionelment,rebafionelment,prsss,p,sss,baf,re,ion_el_ment,rebafionelment,target,p,0.0,0,r,n,nebafionelment,0
bafionel,bafionel,rss,,ss,baf,,ion_el,bafionel,target,r,,0,b,t,tafionel,0
préreklemionel,préreklemionel,pprss,pp,ss,klem,pré_re,ion_el,préreklemionel,target,p,0.0,1,r,m,pméreklemionel,0
snalnoile,snalroile,rss,,ss,snal,,noi_le,snalnoile,control,s,0.0,0,n,r,snalroile,1
errèimtnem,errèimtlem,prs,p,s,rèim,er,tnem,errèimtnem,control,s,0.0,1,n,l,errèimtlem,1
ertreceuqitnem,értreceuqitnem,prss,p,ss,trec,er,euqi_tnem,ertreceuqitnem,control,p,0.0,0,e,é,értreceuqitnem,1
niuoslis,riuoslis,ppr,pp,,lis,ni_uos,,niuoslis,control,p,0.0,0,n,r,riuoslis,1
préremièrionelité,préremierionelité,pprsss,pp,sss,mièr,pré_re,ion_el_ité,préremièrionelité,target,r,,2,è,e,préremierionelité,1
tronion,tnonion,rs,,s,tron,,ion,tronion,target,r,,1,r,n,tnonion,1
érpermelknoile,érpermelknoime,pprss,pp,ss,melk,érp_er,noi_le,érpermelknoile,control,s,1.0,0,l,m,érpermelknoime,1
désinbic,désinbic,ppr,pp,,bic,dés_in,,désinbic,target,r,,0,b,h,désinhic,0
erluopelba,erluopelba,prs,p,s,luop,er,elba,erluopelba,control,p,0.0,1,r,n,enluopelba,0
érpédliseria,érpédliseria,pprs,pp,s,lis,érp_éd,eria,érpédliseria,control,p,1.0,0,é,e,érpedliseria,0
bicanteliste,bicanteliste,rsss,,sss,bic,,ant_el_iste,bicanteliste,target,s,1.0,1,l,r,bicanteriste,0
erlisrue,emlisrue,prs,p,s,lis,er,rue,erlisrue,control,p,0.0,1,r,m,emlisrue,1
prédésintronique,prédésontronique,ppprs,ppp,s,tron,pré_dés_in,ique,prédésintronique,target,p,2.0,0,i,o,prédésontronique,1
crus,crus,r,,,crus,,,crus,target,r,,2,u,o,cros,0
redétartelité,redétartelité,pprss,pp,ss,tart,re_dé,el_ité,redétartelité,target,s,1.0,1,t,s,redétartelisé,0
désindiotionel,désinsiotionel,pprss,pp,ss,diot,dés_in,ion_el,désindiotionel,target,r,,0,d,s,désinsiotionel,1
cibtnemeria,cibtnemeria,rss,,ss,cib,,tnem_eria,cibtnemeria,control,r,,1,i,a,cabtnemeria,0
rediotment,rediotment,prs,p,s,diot,re,ment,rediotment,target,p,0.0,1,e,a,radiotment,0
retuél,retuér,pr,p,,tuél,re,,retuél,target,r,,3,l,r,retuér,1
maitionaire,maitaonaire,rss,,ss,mait,,ion_aire,maitionaire,target,s,0.0,0,i,a,maitaonaire,1
redédirionaire,redédirionaire,pprss,pp,ss,dir,re_dé,ion_aire,redédirionaire,target,p,1.0,1,é,u,redudirionaire,0
érpernimelk,érpernimelk,pppr,ppp,,melk,érp_er_ni,,érpernimelk,control,r,,3,k,c,érpernimelc,0
ernirusrid,erniresrid,pppr,ppp,,rid,er_ni_rus,,ernirusrid,control,p,2.0,1,u,e,erniresrid,1
erniédkalelbatnem,erniédkajelbatnem,ppprss,ppp,ss,kal,er_ni_éd,elba_tnem,erniédkalelbatnem,control,r,,2,l,j,erniédkajelbatnem,1
erédridleéti,erédlidleéti,pprss,pp,ss,rid,er_éd,le_éti,erédridleéti,control,r,,0,r,l,erédlidleéti,1
surlakionelment,surlakionelment,prsss,p,sss,lak,sur,ion_el_ment,surlakionelment,target,s,0.0,1,o,u,surlakiunelment,0
reindétaisent,reindétaisent,ppprs,ppp,s,tais,re_in_dé,ent,reindétaisent,target,r,,3,s,f,reindétaifent,0
érperkal,érpurkal,ppr,pp,,kal,érp_er,,érperkal,control,p,1.0,0,e,u,érpurkal,1
ersurceuqitnem,arsurceuqitnem,prss,p,ss,surc,er,euqi_tnem,ersurceuqitnem,control,p,0.0,0,e,a,arsurceuqitnem,1
enboitiquement,enboitiquement,prss,p,ss,boit,en,ique_ment,enboitiquement,target,s,0.0,1,q,s,enboitisuement,0
prérepoul,prérepoul,ppr,pp,,poul,pré_re,,prérepoul,target,r,,2,u,e,prérepoel,0
prédésintron,prédésintron,pppr,ppp,,tron,pré_dés_in,,prédésintron,target,p,0.0,2,é,i,pridésintron,0
reimion,reimoon,rs,,s,reim,,ion,reimion,target,s,0.0,0,i,o,reimoon,1
sédninuaj,sédnenuaj,ppr,pp,,nuaj,séd_ni,,sédninuaj,control,p,1.0,1,i,e,sédnenuaj,1
niédkalnoileemsi,niédkalnoileemsi,pprsss,pp,sss,kal,ni_éd,noi_le_emsi,niédkalnoileemsi,control,p,1.0,0,é,a,niadkalnoileemsi,0
érperninasnoileemsi,érperninasnoileemsi,ppprsss,ppp,sss,nas,érp_er_ni,noi_le_emsi,érperninasnoileemsi,control,r,,0,n,l,érpernilasnoileemsi,0
lisnoi,lisnoi,rs,,s,lis,,noi,lisnoi,control,r,,1,i,o,losnoi,0
filionelment,filionelment,rsss,,sss,fil,,ion_el_ment,filionelment,target,s,2.0,2,n,m,filionelmemt,0
snallaemsi,snêllaemsi,rss,,ss,snal,,la_emsi,snallaemsi,control,r,,2,a,ê,snêllaemsi,1
ersiat,ensiat,pr,p,,siat,er,,ersiat,control,p,0.0,1,r,n,ensiat,1
nemelknoieria,nememknoieria,prss,p,ss,melk,ne,noi_eria,nemelknoieria,control,r,,2,l,m,nememknoieria,1
intermait,inturmait,pr,p,,mait,inter,,intermait,target,p,0.0,3,e,u,inturmait,1
erniédléutelbatnem,erniédléutelbatnem,ppprss,ppp,ss,léut,er_ni_éd,elba_tnem,erniédléutelbatnem,control,r,,1,é,i,erniédliutelbatnem,0
ernirusmelktna,ernirusmelktna,ppprs,ppp,s,melk,er_ni_rus,tna,ernirusmelktna,control,s,0.0,1,n,r,ernirusmelktra,0
préresaniquement,préreqaniquement,pprss,pp,ss,san,pré_re,ique_ment,préresaniquement,target,r,,0,s,q,préreqaniquement,1
érperninortleéti,érperninortleéti,ppprss,ppp,ss,nort,érp_er_ni,le_éti,érperninortleéti,control,r,,0,n,l,érpernilortleéti,0
melknoileéti,melknoileéti,rsss,,sss,melk,,noi_le_éti,melknoileéti,control,r,,1,e,i,milknoileéti,0
reindémièrenteliste,reindémièrenteliste,ppprsss,ppp,sss,mièr,re_in_dé,ent_el_iste,reindémièrenteliste,target,r,,0,m,l,reindélièrenteliste,0
redétaisiquement,redétaisiquement,pprss,pp,ss,tais,re_dé,ique_ment,redétaisiquement,target,s,1.0,0,m,n,redétaisiquenent,0
reindémaitionelisme,reindémaitionelisme,ppprsss,ppp,sss,mait,re_in_dé,ion_el_isme,reindémaitionelisme,target,r,,1,a,o,reindémoitionelisme,0
ernorttnem,ernorttnem,prs,p,s,nort,er,tnem,ernorttnem,control,r,,3,t,g,ernorgtnem,0
mièrisme,mièrisme,rs,,s,mièr,,isme,mièrisme,target,s,0.0,3,e,i,mièrismi,0
cib,cib,r,,,cib,,,cib,control,r,,1,i,é,céb,0
érpertroc,érpertroc,ppr,pp,,troc,érp_er,,érpertroc,control,r,,3,c,s,érpertros,0
débourionelment,sébourionelment,prsss,p,sss,bour,dé,ion_el_ment,débourionelment,target,p,0.0,0,d,s,sébourionelment,1
surenboitiquement,surenboetiquement,pprss,pp,ss,boit,sur_en,ique_ment,surenboitiquement,target,r,,2,i,e,surenboetiquement,1
sédnirujtnemeria,sédnirujtnemeria,pprss,pp,ss,ruj,séd_ni,tnem_eria,sédnirujtnemeria,control,p,0.0,1,é,e,sednirujtnemeria,0
insurbourent,insurbourent,pprs,pp,s,bour,in_sur,ent,insurbourent,target,r,,0,b,p,insurpourent,0
prérejaun,prérejaun,ppr,pp,,jaun,pré_re,,prérejaun,target,r,,0,j,m,préremaun,0
erédtrectnem,erédtrectnem,pprs,pp,s,trec,er_éd,tnem,erédtrectnem,control,s,0.0,1,n,r,erédtrectrem,0
juranteliste,juranteliste,rsss,,sss,jur,,ant_el_iste,juranteliste,target,s,0.0,0,a,u,jurunteliste,0
ertiam,ertiam,pr,p,,tiam,er,,ertiam,control,r,,1,i,a,ertaam,0
redéklemionelité,redéklemionelité,pprsss,pp,sss,klem,re_dé,ion_el_ité,redéklemionelité,target,p,1.0,1,é,o,redoklemionelité,0
riofleéti,riofleéto,rss,,ss,riof,,le_éti,riofleéti,control,s,1.0,2,i,o,riofleéto,1
reimenteliste,reimenteliste,rsss,,sss,reim,,ent_el_iste,reimenteliste,target,s,1.0,1,l,r,reimenteriste,0
reindir,reendir,ppr,pp,,dir,re_in,,reindir,target,p,1.0,0,i,e,reendir,1
inintersanalité,inintersanalité,pprss,pp,ss,san,in_inter,al_ité,inintersanalité,target,r,,0,s,q,ininterqanalité,0
reinsurpoulmentaire,neinsurpoulmentaire,ppprss,ppp,ss,poul,re_in_sur,ment_aire,reinsurpoulmentaire,target,p,0.0,0,r,n,neinsurpoulmentaire,1
érperruj,érperruj,ppr,pp,,ruj,érp_er,,érperruj,control,p,1.0,1,r,n,érpenruj,0
niuosmoctnemeria,niuosmoctnemeria,pprss,pp,ss,moc,ni_uos,tnem_eria,niuosmoctnemeria,control,r,,2,c,s,niuosmostnemeria,0
erédvérpnoileéti,erédvérpnoileéta,pprsss,pp,sss,vérp,er_éd,noi_le_éti,erédvérpnoileéti,control,s,2.0,2,i,a,erédvérpnoileéta,1
rusnetôlbtneleetsi,rusnetôlbtneleetsi,pprsss,pp,sss,tôlb,rus_ne,tne_le_etsi,rusnetôlbtneleetsi,control,p,0.0,2,s,d,rudnetôlbtneleetsi,0
désinjaunanteliste,désinjaunanteliste,pprsss,pp,sss,jaun,dés_in,ant_el_iste,désinjaunanteliste,target,p,1.0,0,i,e,désenjaunanteliste,0
insoureim,insoureim,ppr,pp,,reim,in_sou,,insoureim,target,p,0.0,1,n,l,ilsoureim,0
démièriveité,démièmiveité,prss,p,ss,mièr,dé,ive_ité,démièriveité,target,r,,3,r,m,démièmiveité,1
reindémaitmentaire,reindéjaitmentaire,ppprss,ppp,ss,mait,re_in_dé,ment_aire,reindémaitmentaire,target,r,,0,m,j,reindéjaitmentaire,1
erniruslémnoiletnem,erniruslémnoiletlem,ppprsss,ppp,sss,lém,er_ni_rus,noi_le_tnem,erniruslémnoiletnem,control,s,2.0,1,n,l,erniruslémnoiletlem,1
ernisiattnem,ernisiattnem,pprs,pp,s,siat,er_ni,tnem,ernisiattnem,control,p,1.0,1,i,a,ernasiattnem,0
reindéklemionelité,reindékremionelité,ppprsss,ppp,sss,klem,re_in_dé,ion_el_ité,reindéklemionelité,target,r,,1,l,r,reindékremionelité,1
redébicalité,redébicalisé,pprss,pp,ss,bic,re_dé,al_ité,redébicalité,target,s,1.0,1,t,s,redébicalisé,1
ernirusriofelbatnem,ernirusriofelbaqnem,ppprss,ppp,ss,riof,er_ni_rus,elba_tnem,ernirusriofelbatnem,control,s,1.0,0,t,q,ernirusriofelbaqnem,1
reintuélment,reintuélment,pprs,pp,s,tuél,re_in,ment,reintuélment,target,p,1.0,1,n,m,reimtuélment,0
ertrecnoiletnem,ertrecnoiletnem,prsss,p,sss,trec,er,noi_le_tnem,ertrecnoiletnem,control,p,0.0,0,e,i,irtrecnoiletnem,0
reboureur,reboureur,prs,p,s,bour,re,eur,reboureur,target,s,0.0,1,u,é,reboureér,0
inintertuél,inintercuél,ppr,pp,,tuél,in_inter,,inintertuél,target,r,,0,t,c,inintercuél,1
reindéfil,reindéfil,pppr,ppp,,fil,re_in_dé,,reindéfil,target,p,2.0,1,é,i,reindifil,0
reinsurblôtionelment,reinsurblôtionelmert,ppprsss,ppp,sss,blôt,re_in_sur,ion_el_ment,reinsurblôtionelment,target,s,2.0,2,n,r,reinsurblôtionelmert,1
bouristique,beuristique,rss,,ss,bour,,ist_ique,bouristique,target,r,,1,o,e,beuristique,1
érpertroctna,érpertroctna,pprs,pp,s,troc,érp_er,tna,érpertroctna,control,s,0.0,2,a,i,érpertroctni,0
édtiobtnem,édtiobsnem,prs,p,s,tiob,éd,tnem,édtiobtnem,control,s,0.0,0,t,s,édtiobsnem,1
relansanteliste,ralansanteliste,prsss,p,sss,lans,re,ant_el_iste,relansanteliste,target,p,0.0,1,e,a,ralansanteliste,1
redésanionelment,redasanionelment,pprsss,pp,sss,san,re_dé,ion_el_ment,redésanionelment,target,p,1.0,1,é,a,redasanionelment,1
érpédlistneleetsi,érpédlistneleetsi,pprsss,pp,sss,lis,érp_éd,tne_le_etsi,érpédlistneleetsi,control,p,1.0,1,d,s,érpéslistneleetsi,0
inreim,inreim,pr,p,,reim,in,,inreim,target,p,0.0,0,i,e,enreim,0
érpernilifnoileéti,érperninifnoileéti,ppprsss,ppp,sss,lif,érp_er_ni,noi_le_éti,érpernilifnoileéti,control,r,,0,l,n,érperninifnoileéti,1
redédir,redédir,ppr,pp,,dir,re_dé,,redédir,target,r,,2,r,n,redédin,0
erédtiobetsi,erédtiobetsi,pprs,pp,s,tiob,er_éd,etsi,erédtiobetsi,control,s,0.0,2,s,t,erédtiobetti,0
erniédtreceuqitnem,erniédtreceuqitnem,ppprss,ppp,ss,trec,er_ni_éd,euqi_tnem,erniédtreceuqitnem,control,p,2.0,0,é,a,erniadtreceuqitnem,0
préreinblôtanteliste,préreenblôtanteliste,ppprsss,ppp,sss,blôt,pré_re_in,ant_el_iste,préreinblôtanteliste,target,p,2.0,0,i,e,préreenblôtanteliste,1
rebaf,nebaf,pr,p,,baf,re,,rebaf,target,p,0.0,0,r,n,nebaf,1
erniédtroceuqitnem,erniédtroceuqitnem,ppprss,ppp,ss,troc,er_ni_éd,euqi_tnem,erniédtroceuqitnem,control,r,,1,r,l,erniédtloceuqitnem,0
édtiameuqitnem,édhiameuqitnem,prss,p,ss,tiam,éd,euqi_tnem,édtiameuqitnem,control,r,,0,t,h,édhiameuqitnem,1
reinsileux,reinsileux,pprs,pp,s,sil,re_in,eux,reinsileux,target,s,0.0,0,e,a,reinsilaux,0
érpernortnoiletnem,érpernértnoiletnem,pprsss,pp,sss,nort,érp_er,noi_le_tnem,érpernortnoiletnem,control,r,,1,o,é,érpernértnoiletnem,1
dirionaire,dimionaire,rss,,ss,dir,,ion_aire,dirionaire,target,r,,2,r,m,dimionaire,1
inboit,inbois,pr,p,,boit,in,,inboit,target,r,,3,t,s,inbois,1
inpoulable,onpoulable,prs,p,s,poul,in,able,inpoulable,target,p,0.0,0,i,o,onpoulable,1
reinprévablement,reinprévaclement,pprss,pp,ss,prév,re_in,able_ment,reinprévablement,target,s,0.0,1,b,c,reinprévaclement,1
préreinlansmentaire,préreinlansmentaire,ppprss,ppp,ss,lans,pré_re_in,ment_aire,préreinlansmentaire,target,p,1.0,1,e,a,prérainlansmentaire,0
lak,lak,r,,,lak,,,lak,target,r,,1,a,i,lik,0
remièreur,rerièreur,prs,p,s,mièr,re,eur,remièreur,target,r,,0,m,r,rerièreur,1
inintersan,inintersal,ppr,pp,,san,in_inter,,inintersan,target,r,,2,n,l,inintersal,1
tronistique,tronistiqee,rss,,ss,tron,,ist_ique,tronistique,target,s,1.0,2,u,e,tronistiqee,1
silionelisme,silionelisme,rsss,,sss,sil,,ion_el_isme,silionelisme,target,s,2.0,1,s,d,silionelidme,0
snaltna,snaltna,rs,,s,snal,,tna,snaltna,control,r,,2,a,i,sniltna,0
tiamtnem,tialtnem,rs,,s,tiam,,tnem,tiamtnem,control,r,,3,m,l,tialtnem,1
retartable,retartable,prs,p,s,tart,re,able,retartable,target,p,0.0,0,r,n,netartable,0
reindépoulalisme,reindépoulalisme,ppprss,ppp,ss,poul,re_in_dé,al_isme,reindépoulalisme,target,r,,0,p,q,reindéqoulalisme,0
rusnevérpnoiletnem,rusnevémpnoiletnem,pprsss,pp,sss,vérp,rus_ne,noi_le_tnem,rusnevérpnoiletnem,control,r,,2,r,m,rusnevémpnoiletnem,1
injaunité,injaunité,prs,p,s,jaun,in,ité,injaunité,target,p,0.0,0,i,u,unjaunité,0
ernirusnasxue,ernirusnisxue,ppprs,ppp,s,nas,er_ni_rus,xue,ernirusnasxue,control,r,,1,a,i,ernirusnisxue,1
rujtne,rujtne,rs,,s,ruj,,tne,rujtne,control,s,0.0,0,t,d,rujdne,0
nerèimtna,nerèimtna,prs,p,s,rèim,ne,tna,nerèimtna,control,p,0.0,1,e,u,nurèimtna,0
