first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
encylcopedia,encrlcopedia,r,,encylcopedia,,encylcopedia,control,r,,3,y,r,encrlcopedia,1,12
caverpillar,caverpillar,r,,caterpillar,,caterpillar,control,r,,2,t,v,caverpillar,2,11
hollowness,holrowness,rs_long,,hollow,ness,hollowness,target,r,,3,l,r,holrowness,1,10
shonanigan,shonanigan,r,,shenanigan,,shenanigan,control,r,,2,e,o,shonanigan,2,10
nonsente,nonsente,pr,non,sense,,nonsense,target,r,,3,s,t,nonsente,2,8
understate,undarstate,pr_long,under,state,,understate,target,p,0.0,3,e,a,undarstate,1,10
palindrome,palindrome,r,,palindrome,,palindrome,control,r,,5,d,b,palinbrome,0,10
ertillery,ertillery,r,,artillery,,artillery,control,r,,0,a,e,ertillery,2,9
apparatus,apharatus,r,,apparatus,,apparatus,control,r,,2,p,h,apharatus,1,9
sagittarius,sagittarius,r,,sagittarius,,sagittarius,control,r,,3,i,a,sagattarius,0,11
trampoline,trampoline,r,,trampoline,,trampoline,control,r,,7,i,e,trampolene,0,10
hippopotamos,hippopotamos,r,,hippopotamus,,hippopotamus,control,r,,10,u,o,hippopotamos,2,12
catastrophe,catastrophe,r,,catastrophe,,catastrophe,control,r,,0,c,g,gatastrophe,0,11
cellophane,cellaphane,r,,cellophane,,cellophane,control,r,,4,o,a,cellaphane,1,10
disconnett,disconnect,pr_long,dis,connect,,disconnect,target,r,,5,c,t,disconnett,3,10
marshmallow,marphmallow,r,,marshmallow,,marshmallow,control,r,,3,s,p,marphmallow,1,11
delicioes,delicious,rs,,delic,ious,delicious,target,s,0.0,2,u,e,delicioes,3,9
disapprover,tisapprover,prs_long,dis,approv,er,disapprover,target,p,0.0,0,d,t,tisapprover,1,11
discipyine,discipline,r,,discipline,,discipline,control,r,,6,l,y,discipyine,3,10
graphically,craphically,rsss,,graph,ic_al_ly,graphically,target,r,,0,g,c,craphically,1,11
artistically,artistically,rssss,,art,ist_ic_al_ly,artistically,target,r,,0,a,u,urtistically,0,12
desensitize,degensitize,prs_long,de,sens,itize,desensitize,target,r,,0,s,g,degensitize,1,11
fraceful,fraceful,rs,,grace,ful,graceful,target,r,,0,g,f,fraceful,2,8
susperse,suspense,r,,suspense,,suspense,control,r,,5,n,r,susperse,3,8
cantaloufe,cantaloupe,r,,cantaloupe,,cantaloupe,control,r,,8,p,f,cantaloufe,3,10
rektaurant,restaurant,r,,restaurant,,restaurant,control,r,,2,s,k,rektaurant,3,10
flankincense,frankincense,r,,frankincense,,frankincense,control,r,,1,r,l,flankincense,3,12
chemically,chemically,rsss,,chem,ic_al_ly,chemically,target,r,,1,h,g,cgemically,0,10
anarchically,anarchically,prsss,an,arch,ic_al_ly,anarchically,target,p,0.0,0,a,e,enarchically,0,12
injoyment,injoyment,prs,en,joy,ment,enjoyment,target,p,0.0,0,e,i,injoyment,2,9
stringe,strange,r,,strange,,strange,control,r,,3,a,i,stringe,3,7
unrelitable,unrelitable,pprs,un_re,lat,able,unrelatable,target,r,,1,a,i,unrelitable,2,11
ledisagree,ledisagree,ppr,re_dis,agree,,redisagree,target,p,0.0,0,r,l,ledisagree,2,10
ectivational,activational,rssss,,act,iv_at_ion_al,activational,target,r,,0,a,e,ectivational,3,12
tambourine,tambourine,r,,tambourine,,tambourine,control,r,,6,r,m,tamboumine,0,10
rediscover,rediscover,ppr,re_dis,cover,,rediscover,target,r,,2,v,c,rediscocer,0,10
portrait,portrait,r,,portrait,,portrait,control,r,,1,o,e,pertrait,0,8
naturalize,nasuralize,rss,,natur,al_ize,naturalize,target,r,,2,t,s,nasuralize,1,10
absolute,absolute,r,,absolute,,absolute,control,r,,1,b,t,atsolute,0,8
reusable,yeusable,prs,re,us,able,reusable,target,p,0.0,0,r,y,yeusable,1,8
reacpivate,reactivate,prss,re,act,iv_ate,reactivate,target,r,,2,t,p,reacpivate,3,10
westernize,westernize,rss,,west,ern_ize,westernize,target,s,0.0,0,e,o,westornize,0,10
clandeshine,clandeshine,r,,clandestine,,clandestine,control,r,,7,t,h,clandeshine,2,11
irrelikable,irrelikable,pprs,ir_re,lik,able,irrelikable,target,p,1.0,1,e,o,irrolikable,0,11
salyonella,salyonella,r,,salmonella,,salmonella,control,r,,3,m,y,salyonella,2,10
rhododendron,rhododendron,r,,rhododendron,,rhododendron,control,r,,2,o,a,rhadodendron,0,12
virtically,vertically,rs_long,,vertical,ly,vertically,target,r,,1,e,i,virtically,3,10
hallilujah,hallilujah,r,,hallelujah,,hallelujah,control,r,,4,e,i,hallilujah,2,10
inactivase,inactivase,prss,in,act,iv_ate,inactivate,target,s,1.0,1,t,s,inactivase,2,10
quarancine,quarantine,r,,quarantine,,quarantine,control,r,,6,t,c,quarancine,3,10
diactivation,deactivation,prsss,de,act,iv_at_ion,deactivation,target,p,0.0,1,e,i,diactivation,3,12
enclose,enclose,pr,en,close,,enclose,target,p,0.0,0,e,a,anclose,0,7
