first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
clat,clat,r,,,clat,,,clat,target,r,,0,c,f,flat,0
niroyla,niromla,prs,p,s,roy,ni,la,niroyla,control,r,,2,y,m,niromla,1
talclayl,telclayl,rss,,ss,talc,,la_yl,talclayl,control,r,,1,a,e,telclayl,1
intrupalistic,intrupalistic,prsss,p,sss,trup,in,al_ist_ic,intrupalistic,target,p,0.0,1,n,r,irtrupalistic,0
ersidromluf,ersidromlef,pprs,pp,s,rom,er_sid,luf,ersidromluf,control,s,0.0,1,u,e,ersidromlef,1
intrupful,intrupful,prs,p,s,trup,in,ful,intrupful,target,r,,1,r,w,intwupful,0
belsal,beltal,rs,,s,bels,,al,belsal,target,r,,3,s,t,beltal,1
bustekcila,bustekcira,prss,p,ss,tek,bus,ci_la,bustekcila,control,s,1.0,0,l,r,bustekcira,1
remiscarp,remiscarp,ppr,pp,,carp,re_mis,,remiscarp,target,p,1.0,2,s,t,remitcarp,0
reoverheed,reoverheed,ppr,pp,,heed,re_over,,reoverheed,target,p,0.0,1,e,a,raoverheed,0
ream,ream,r,,,ream,,,ream,target,r,,0,r,w,weam,0
ernuazlayl,ernuazlaym,prss,p,ss,nuaz,er,la_yl,ernuazlayl,control,s,1.0,1,l,m,ernuazlaym,1
luorla,luorli,rs,,s,luor,,la,luorla,control,s,0.0,1,a,i,luorli,1
erpsidtecylssen,erpsidtecylssen,pprss,pp,ss,tec,erp_sid,yl_ssen,erpsidtecylssen,control,r,,1,e,o,erpsidtocylssen,0
kealic,kealic,rs,,s,keal,,ic,kealic,target,s,0.0,1,c,d,kealid,0
indiskrewfullyness,indiskrowfullyness,pprsss,pp,sss,krew,in_dis,ful_ly_ness,indiskrewfullyness,target,r,,2,e,o,indiskrowfullyness,1
ernicolgyl,ernicolgyl,pprs,pp,s,colg,er_ni,yl,ernicolgyl,control,s,0.0,0,y,r,ernicolgrl,0
ninucsuoiyl,ninucsuoiml,prss,p,ss,nuc,ni,suoi_yl,ninucsuoiyl,control,s,1.0,0,y,m,ninucsuoiml,1
proketical,prokesical,prss,p,ss,ket,pro,ic_al,proketical,target,r,,2,t,s,prokesical,1
nunimartsiciyl,nunimartsiciyy,pprsss,pp,sss,mar,nu_ni,tsi_ci_yl,nunimartsiciyl,control,s,2.0,1,l,y,nunimartsiciyy,1
erniluortnemlayl,erniluoytnemlayl,pprsss,pp,sss,luor,er_ni,tnem_la_yl,erniluortnemlayl,control,r,,3,r,y,erniluoytnemlayl,1
miroytsiciyl,meroytsiciyl,prsss,p,sss,roy,mi,tsi_ci_yl,miroytsiciyl,control,p,0.0,1,i,e,meroytsiciyl,1
bodational,bodational,rss,,ss,bod,,ation_al,bodational,target,r,,0,b,s,sodational,0
nuriek,numiek,pr,p,,riek,nu,,nuriek,control,r,,0,r,m,numiek,1
rederam,rederom,ppr,pp,,ram,re_de,,rederam,target,r,,1,a,o,rederom,1
nitalc,nitalc,pr,p,,talc,ni,,nitalc,control,r,,0,t,c,nicalc,0
siwnoita,siwnaita,rs,,s,siw,,noita,siwnoita,control,s,0.0,1,o,a,siwnaita,1
infommental,infommental,prss,p,ss,fom,in,ment_al,infommental,target,s,1.0,1,l,n,infommentan,0
ersidriek,ersidriek,ppr,pp,,riek,er_sid,,ersidriek,control,p,1.0,0,s,c,ercidriek,0
reindrunmentally,reinprunmentally,pprsss,pp,sss,drun,re_in,ment_al_ly,reindrunmentally,target,r,,0,d,p,reinprunmentally,1
praceta,praseta,rs,,s,prac,,eta,praceta,control,r,,3,c,s,praseta,1
naet,naet,r,,,naet,,,naet,control,r,,3,t,f,naef,0
cunmentally,cunmentallm,rsss,,sss,cun,,ment_al_ly,cunmentally,target,s,2.0,1,y,m,cunmentallm,1
moflatsici,moflatsici,rsss,,sss,mof,,la_tsi_ci,moflatsici,control,r,,1,o,e,meflatsici,0
carpical,carpical,rss,,ss,carp,,ic_al,carpical,target,r,,1,a,o,corpical,0
dismorable,dismorable,prs,p,s,mor,dis,able,dismorable,target,r,,2,r,m,dismomable,0
purttnemlayl,purtpnemlayl,rsss,,sss,purt,,tnem_la_yl,purttnemlayl,control,s,0.0,0,t,p,purtpnemlayl,1
reoutpookally,reoutpookamly,pprss,pp,ss,pook,re_out,al_ly,reoutpookally,target,s,0.0,1,l,m,reoutpookamly,1
reinkeirly,reinkeirly,pprs,pp,s,keir,re_in,ly,reinkeirly,target,r,,0,k,d,reindeirly,0
reamally,reamally,rss,,ss,ream,,al_ly,reamally,target,r,,0,r,n,neamally,0
nisidneirlufylssen,nisidneirlufylssen,pprsss,pp,sss,neir,ni_sid,luf_yl_ssen,nisidneirlufylssen,control,s,1.0,0,y,r,nisidneirlufrlssen,0
ernitectnemlayl,ernitactnemlayl,pprsss,pp,sss,tec,er_ni,tnem_la_yl,ernitectnemlayl,control,r,,1,e,a,ernitactnemlayl,1
defomfully,defomfully,prss,p,ss,fom,de,ful_ly,defomfully,target,p,0.0,0,d,c,cefomfully,0
ingloclyness,ingloclynehs,prss,p,ss,gloc,in,ly_ness,ingloclyness,target,s,1.0,2,s,h,ingloclynehs,1
regirtfully,regirtfully,prss,p,ss,girt,re,ful_ly,regirtfully,target,r,,2,r,l,regiltfully,0
rederamlyness,rederamlynass,pprss,pp,ss,ram,re_de,ly_ness,rederamlyness,target,s,1.0,1,e,a,rederamlynass,1
nisidsiwlatsici,nisidsiwlatsici,pprsss,pp,sss,siw,ni_sid,la_tsi_ci,nisidsiwlatsici,control,p,1.0,1,i,e,nisedsiwlatsici,0
royci,royci,rs,,s,roy,,ci,royci,control,s,0.0,0,c,h,royhi,0
profom,profem,pr,p,,fom,pro,,profom,target,r,,1,o,e,profem,1
reamistic,reamistic,rss,,ss,ream,,ist_ic,reamistic,target,r,,2,a,e,reemistic,0
trigtsiciyl,trigtsiciyl,rsss,,sss,trig,,tsi_ci_yl,trigtsiciyl,control,s,1.0,1,i,u,trigtsicuyl,0
doblatsici,doblapsici,rsss,,sss,dob,,la_tsi_ci,doblatsici,control,s,1.0,0,t,p,doblapsici,1
colg,coyg,r,,,colg,,,colg,control,r,,2,l,y,coyg,1
nibuskooplufylssen,nibuskooplufnlssen,pprsss,pp,sss,koop,ni_bus,luf_yl_ssen,nibuskooplufylssen,control,s,1.0,0,y,n,nibuskooplufnlssen,1
trigtnemlayl,trigtnemlayl,rsss,,sss,trig,,tnem_la_yl,trigtnemlayl,control,r,,3,g,t,trittnemlayl,0
inkeiral,inkeiral,prs,p,s,keir,in,al,inkeiral,target,p,0.0,0,i,e,enkeiral,0
ernitalclayl,ernitawclayl,pprss,pp,ss,talc,er_ni,la_yl,ernitalclayl,control,r,,2,l,w,ernitawclayl,1
reemcila,yeemcila,rss,,ss,reem,,ci_la,reemcila,control,r,,0,r,y,yeemcila,1
roulmentally,roulmentally,rsss,,sss,roul,,ment_al_ly,roulmentally,target,s,1.0,1,l,r,roulmentarly,0
untaunmental,untaunmental,prss,p,ss,taun,un,ment_al,untaunmental,target,s,1.0,1,l,w,untaunmentaw,0
kealisticly,keamisticly,rsss,,sss,keal,,ist_ic_ly,kealisticly,target,r,,3,l,m,keamisticly,1
dismeer,dismeer,pr,p,,meer,dis,,dismeer,target,r,,1,e,o,dismoer,0
redisreamational,redisreamational,pprss,pp,ss,ream,re_dis,ation_al,redisreamational,target,p,1.0,0,d,k,rekisreamational,0
tuolaeklatsici,tuolaeklatsici,prsss,p,sss,laek,tuo,la_tsi_ci,tuolaeklatsici,control,p,0.0,2,o,e,tuelaeklatsici,0
eredcolg,eredcolg,ppr,pp,,colg,er_ed,,eredcolg,control,r,,3,g,p,eredcolp,0
erniwerk,erniwerk,ppr,pp,,werk,er_ni,,erniwerk,control,r,,3,k,g,erniwerg,0
rekeirally,rekearally,prss,p,ss,keir,re,al_ly,rekeirally,target,r,,2,i,a,rekearally,1
inkrewation,inkrewation,prs,p,s,krew,in,ation,inkrewation,target,s,0.0,4,n,w,inkrewatiow,0
reinketly,reinketmy,pprs,pp,s,ket,re_in,ly,reinketly,target,s,0.0,0,l,m,reinketmy,1
nigej,nagej,pr,p,,gej,ni,,nigej,control,p,0.0,1,i,a,nagej,1
miteceru,miheceru,prs,p,s,tec,mi,eru,miteceru,control,r,,0,t,h,miheceru,1
remiskeirfully,remiskeirfully,pprss,pp,ss,keir,re_mis,ful_ly,remiskeirfully,target,r,,0,k,s,remisseirfully,0
ramiously,ramioosly,rss,,ss,ram,,ious_ly,ramiously,target,s,0.0,2,u,o,ramioosly,1
erdobnoita,erdobnoita,prs,p,s,dob,er,noita,erdobnoita,control,s,0.0,1,o,e,erdobneita,0
reovertrupfully,reovertrupfully,pprss,pp,ss,trup,re_over,ful_ly,reovertrupfully,target,p,0.0,1,e,a,raovertrupfully,0
decetmentally,decetmentally,prsss,p,sss,cet,de,ment_al_ly,decetmentally,target,r,,1,e,a,decatmentally,0
clatally,clatarly,rss,,ss,clat,,al_ly,clatally,target,s,0.0,1,l,r,clatarly,1
redispookful,redispiokful,pprs,pp,s,pook,re_dis,ful,redispookful,target,r,,1,o,i,redispiokful,1
siwla,siwla,rs,,s,siw,,la,siwla,control,r,,2,w,m,simla,0
orpsarpcila,orpsarpcila,prss,p,ss,sarp,orp,ci_la,orpsarpcila,control,r,,0,s,p,orpparpcila,0
interjegically,interjegically,prsss,p,sss,jeg,inter,ic_al_ly,interjegically,target,p,0.0,1,n,l,ilterjegically,0
nunicolg,nulicolg,ppr,pp,,colg,nu_ni,,nunicolg,control,p,1.0,0,n,l,nulicolg,1
reovercetfully,reovertetfully,pprss,pp,ss,cet,re_over,ful_ly,reovercetfully,target,r,,0,c,t,reovertetfully,1
clatically,hlatically,rsss,,sss,clat,,ic_al_ly,clatically,target,r,,0,c,h,hlatically,1
reinmorable,reinmoyable,pprs,pp,s,mor,re_in,able,reinmorable,target,r,,2,r,y,reinmoyable,1
unintaunfully,anintaunfully,pprss,pp,ss,taun,un_in,ful_ly,unintaunfully,target,p,0.0,0,u,a,anintaunfully,1
sleb,sleb,r,,,sleb,,,sleb,control,r,,3,b,h,sleh,0
unintrup,ununtrup,ppr,pp,,trup,un_in,,unintrup,target,p,1.0,0,i,u,ununtrup,1
intertaunation,intertaunation,prs,p,s,taun,inter,ation,intertaunation,target,s,0.0,3,o,i,intertaunatiin,0
ertuopurtnoita,ertuopurtnoita,pprs,pp,s,purt,er_tuo,noita,ertuopurtnoita,control,r,,3,t,p,ertuopurpnoita,0
minuceta,minuceta,prs,p,s,nuc,mi,eta,minuceta,control,p,0.0,0,m,l,linuceta,0
intean,inteal,pr,p,,tean,in,,intean,target,r,,3,n,l,inteal,1
eredreem,eredroem,ppr,pp,,reem,er_ed,,eredreem,control,r,,1,e,o,eredroem,1
ersimdeehlatsici,ersimdeehlatsici,pprsss,pp,sss,deeh,er_sim,la_tsi_ci,ersimdeehlatsici,control,r,,3,h,s,ersimdeeslatsici,0
ramical,ramical,rss,,ss,ram,,ic_al,ramical,target,s,0.0,1,c,s,ramisal,0
mofnoita,mofnuita,rs,,s,mof,,noita,mofnoita,control,s,0.0,1,o,u,mofnuita,1
orpgejlatsici,orpgejlatsici,prsss,p,sss,gej,orp,la_tsi_ci,orpgejlatsici,control,r,,0,g,b,orpbejlatsici,0
remisrien,remisrien,ppr,pp,,rien,re_mis,,remisrien,target,r,,3,n,r,remisrier,0
romla,romla,rs,,s,rom,,la,romla,control,r,,2,m,y,royla,0
reramiously,reramiously,prss,p,ss,ram,re,ious_ly,reramiously,target,p,0.0,1,e,a,raramiously,0
proheed,pyoheed,pr,p,,heed,pro,,proheed,target,p,0.0,1,r,y,pyoheed,1
glocisticly,grocisticly,rsss,,sss,gloc,,ist_ic_ly,glocisticly,target,r,,1,l,r,grocisticly,1
roytnemlayl,roytnemlayl,rsss,,sss,roy,,tnem_la_yl,roytnemlayl,control,s,0.0,1,n,w,roytwemlayl,0
sarpcilayl,sarpcilayl,rsss,,sss,sarp,,ci_la_yl,sarpcilayl,control,r,,0,s,g,garpcilayl,0
tecelba,tedelba,rs,,s,tec,,elba,tecelba,control,r,,2,c,d,tedelba,1
belsistic,belsastic,rss,,ss,bels,,ist_ic,belsistic,target,s,0.0,0,i,a,belsastic,1
inclatalistic,inclatalistic,prsss,p,sss,clat,in,al_ist_ic,inclatalistic,target,r,,3,t,s,inclasalistic,0
erniluorlufyl,erniluorlutyl,pprss,pp,ss,luor,er_ni,luf_yl,erniluorlufyl,control,s,0.0,2,f,t,erniluorlutyl,1
nitnopelba,nitnopelba,prs,p,s,tnop,ni,elba,nitnopelba,control,p,0.0,0,n,w,witnopelba,0
insubkealmentally,insubkealmentally,pprsss,pp,sss,keal,in_sub,ment_al_ly,insubkealmentally,target,s,0.0,2,n,m,insubkealmemtally,0
nucmsi,nucmsi,rs,,s,nuc,,msi,nucmsi,control,r,,2,c,h,nuhmsi,0
inheedically,inheodically,prsss,p,sss,heed,in,ic_al_ly,inheedically,target,r,,2,e,o,inheodically,1
edtecnoita,edtecnoita,prs,p,s,tec,ed,noita,edtecnoita,control,s,0.0,0,n,m,edtecmoita,0
excunisticly,excunisticly,prsss,p,sss,cun,ex,ist_ic_ly,excunisticly,target,r,,0,c,s,exsunisticly,0
nipurtnoita,nipurtnoita,prs,p,s,purt,ni,noita,nipurtnoita,control,s,0.0,3,t,d,nipurtnoida,0
sarpcilayl,sarpcirayl,rsss,,sss,sarp,,ci_la_yl,sarpcilayl,control,s,1.0,0,l,r,sarpcirayl,1
ninurdtnemlayl,niwurdtnemlayl,prsss,p,sss,nurd,ni,tnem_la_yl,ninurdtnemlayl,control,r,,0,n,w,niwurdtnemlayl,1
belsalistic,belsalistic,rsss,,sss,bels,,al_ist_ic,belsalistic,target,s,1.0,1,s,p,belsaliptic,0
insubteanfully,insubteanfullw,pprss,pp,ss,tean,in_sub,ful_ly,insubteanfully,target,s,1.0,1,y,w,insubteanfullw,1
erpedlaek,erpidlaek,ppr,pp,,laek,erp_ed,,erpedlaek,control,p,1.0,0,e,i,erpidlaek,1
erreemcilayl,eyreemcilayl,prsss,p,sss,reem,er,ci_la_yl,erreemcilayl,control,p,0.0,1,r,y,eyreemcilayl,1
nigej,nigej,pr,p,,gej,ni,,nigej,control,p,0.0,1,i,a,nagej,0
indisrien,iwdisrien,ppr,pp,,rien,in_dis,,indisrien,target,p,0.0,1,n,w,iwdisrien,1
inprasal,inprasam,prs,p,s,pras,in,al,inprasal,target,s,0.0,1,l,m,inprasam,1
tekci,tekci,rs,,s,tek,,ci,tekci,control,s,0.0,1,i,e,tekce,0
orptalc,orptalc,pr,p,,talc,orp,,orptalc,control,p,0.0,1,r,n,onptalc,0
erniromlufylssen,erriromlufylssen,pprsss,pp,sss,rom,er_ni,luf_yl_ssen,erniromlufylssen,control,p,1.0,0,n,r,erriromlufylssen,1
reroul,reroul,pr,p,,roul,re,,reroul,target,p,0.0,1,e,o,roroul,0
ingirt,iwgirt,pr,p,,girt,in,,ingirt,target,p,0.0,1,n,w,iwgirt,1
nipraclatsici,mipraclatsici,prsss,p,sss,prac,ni,la_tsi_ci,nipraclatsici,control,p,0.0,0,n,m,mipraclatsici,1
unintrupation,unintmupation,pprs,pp,s,trup,un_in,ation,unintrupation,target,r,,1,r,m,unintmupation,1
ertuotec,ertuotec,ppr,pp,,tec,er_tuo,,ertuotec,control,r,,2,c,t,ertuotet,0
ersimcolgecna,ersimcelgecna,pprs,pp,s,colg,er_sim,ecna,ersimcolgecna,control,r,,1,o,e,ersimcelgecna,1
girt,girt,r,,,girt,,,girt,target,r,,1,i,o,gort,0
inmormentally,inmorrentally,prsss,p,sss,mor,in,ment_al_ly,inmormentally,target,s,0.0,0,m,r,inmorrentally,1
pookation,pookation,rs,,s,pook,,ation,pookation,target,s,0.0,0,a,i,pookition,0
erniluornoita,erniluornoita,pprs,pp,s,luor,er_ni,noita,erniluornoita,control,r,,0,l,w,erniwuornoita,0
ednuazla,ednuazma,prs,p,s,nuaz,ed,la,ednuazla,control,s,0.0,0,l,m,ednuazma,1
buspracecna,bispracecna,prs,p,s,prac,bus,ecna,buspracecna,control,p,0.0,1,u,i,bispracecna,1
xemoftsiciyl,xemoftsicayl,prsss,p,sss,mof,xe,tsi_ci_yl,xemoftsiciyl,control,s,1.0,1,i,a,xemoftsicayl,1
inpookic,inpookic,prs,p,s,pook,in,ic,inpookic,target,p,0.0,0,i,o,onpookic,0
nigejluf,nigejluf,prs,p,s,gej,ni,luf,nigejluf,control,p,0.0,0,n,w,wigejluf,0
ertuonaetlayl,emtuonaetlayl,pprss,pp,ss,naet,er_tuo,la_yl,ertuonaetlayl,control,p,0.0,1,r,m,emtuonaetlayl,1
subket,subket,pr,p,,ket,sub,,subket,target,r,,2,t,b,subkeb,0
uningirt,unengirt,ppr,pp,,girt,un_in,,uningirt,target,p,1.0,0,i,e,unengirt,1
girtfullyness,girtfulmyness,rsss,,sss,girt,,ful_ly_ness,girtfullyness,target,s,1.0,0,l,m,girtfulmyness,1
ninaettnemlayl,ninaettnemlayl,prsss,p,sss,naet,ni,tnem_la_yl,ninaettnemlayl,control,p,0.0,1,i,e,nenaettnemlayl,0
reclatically,neclatically,prsss,p,sss,clat,re,ic_al_ly,reclatically,target,p,0.0,0,r,n,neclatically,1
inpook,iypook,pr,p,,pook,in,,inpook,target,p,0.0,1,n,y,iypook,1
reglocly,reglocly,prs,p,s,gloc,re,ly,reglocly,target,p,0.0,0,r,m,meglocly,0
rebelsically,robelsically,prsss,p,sss,bels,re,ic_al_ly,rebelsically,target,p,0.0,1,e,o,robelsically,1
disclatmentally,disclatmentally,prsss,p,sss,clat,dis,ment_al_ly,disclatmentally,target,s,1.0,1,l,n,disclatmentanly,0
erlaek,erlaek,pr,p,,laek,er,,erlaek,control,r,,1,a,u,erluek,0
bodly,bodlm,rs,,s,bod,,ly,bodly,target,s,0.0,1,y,m,bodlm,1
reinpontmentally,reinpontmentally,pprsss,pp,sss,pont,re_in,ment_al_ly,reinpontmentally,target,r,,0,p,t,reintontmentally,0
ertalcla,ertalcla,prs,p,s,talc,er,la,ertalcla,control,s,0.0,1,a,e,ertalcle,0
eredpurt,eredpurt,ppr,pp,,purt,er_ed,,eredpurt,control,p,0.0,0,e,a,aredpurt,0
carpation,carpation,rs,,s,carp,,ation,carpation,target,r,,2,r,y,caypation,0
jegally,jegalry,rss,,ss,jeg,,al_ly,jegally,target,s,1.0,0,l,r,jegalry,1
erpmaernoita,ersmaernoita,prs,p,s,maer,erp,noita,erpmaernoita,control,p,0.0,2,p,s,ersmaernoita,1
kooptsiciyl,kooptsicoyl,rsss,,sss,koop,,tsi_ci_yl,kooptsiciyl,control,s,1.0,1,i,o,kooptsicoyl,1
dewisically,dowisically,prsss,p,sss,wis,de,ic_al_ly,dewisically,target,p,0.0,1,e,o,dowisically,1
nisidmartnemla,nisidmajtnemla,pprss,pp,ss,mar,ni_sid,tnem_la,nisidmartnemla,control,r,,2,r,j,nisidmajtnemla,1
moflayl,mofloyl,rss,,ss,mof,,la_yl,moflayl,control,s,0.0,1,a,o,mofloyl,1
reinramational,reinramational,pprss,pp,ss,ram,re_in,ation_al,reinramational,target,s,1.0,0,a,i,reinramationil,0
reinram,ruinram,ppr,pp,,ram,re_in,,reinram,target,p,0.0,1,e,u,ruinram,1
nunitalcyl,nunitalcyl,pprs,pp,s,talc,nu_ni,yl,nunitalcyl,control,p,1.0,1,i,o,nunotalcyl,0
recarpmentally,recarpmentally,prsss,p,sss,carp,re,ment_al_ly,recarpmentally,target,p,0.0,1,e,i,ricarpmentally,0
nunireemlufyl,nunireemlufyl,pprss,pp,ss,reem,nu_ni,luf_yl,nunireemlufyl,control,r,,0,r,w,nuniweemlufyl,0
overglocically,overglocically,prsss,p,sss,gloc,over,ic_al_ly,overglocically,target,r,,0,g,t,overtlocically,0
erpeddeehtsiciyl,erpeddeehtsicirl,pprsss,pp,sss,deeh,erp_ed,tsi_ci_yl,erpeddeehtsiciyl,control,s,2.0,0,y,r,erpeddeehtsicirl,1
mofnoita,mofnoita,rs,,s,mof,,noita,mofnoita,control,s,0.0,4,a,u,mofnoitu,0
rediswis,rediswis,ppr,pp,,wis,re_dis,,rediswis,target,r,,0,w,l,redislis,0
ketal,ketam,rs,,s,ket,,al,ketal,target,s,0.0,1,l,m,ketam,1
mofnoita,mofnoita,rs,,s,mof,,noita,mofnoita,control,s,0.0,0,n,m,mofmoita,0
erniwerkla,erniwerkma,pprs,pp,s,werk,er_ni,la,erniwerkla,control,s,0.0,0,l,m,erniwerkma,1
subreamance,sutreamance,prs,p,s,ream,sub,ance,subreamance,target,p,0.0,2,b,t,sutreamance,1
ednuazlufyl,ednuazlufyl,prss,p,ss,nuaz,ed,luf_yl,ednuazlufyl,control,p,0.0,1,d,g,egnuazlufyl,0
erpedwerklufylssen,erpedmerklufylssen,pprsss,pp,sss,werk,erp_ed,luf_yl_ssen,erpedwerklufylssen,control,r,,0,w,m,erpedmerklufylssen,1
retrupation,retrupation,prs,p,s,trup,re,ation,retrupation,target,p,0.0,0,r,y,yetrupation,0
minurdla,minurdla,prs,p,s,nurd,mi,la,minurdla,control,r,,0,n,r,mirurdla,0
talcnoita,galcnoita,rs,,s,talc,,noita,talcnoita,control,r,,0,t,g,galcnoita,1
ernurdcila,ernurdcila,prss,p,ss,nurd,er,ci_la,ernurdcila,control,s,0.0,0,c,d,ernurddila,0
ernineircilayl,ernineircilayl,pprsss,pp,sss,neir,er_ni,ci_la_yl,ernineircilayl,control,p,1.0,1,i,a,ernaneircilayl,0
ernisarplayl,ernisarplawl,pprss,pp,ss,sarp,er_ni,la_yl,ernisarplayl,control,s,1.0,0,y,w,ernisarplawl,1
nibussarptnemlayl,nibussarptnemlayl,pprsss,pp,sss,sarp,ni_bus,tnem_la_yl,nibussarptnemlayl,control,s,0.0,0,t,b,nibussarpbnemlayl,0
