first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
erkoopnoitala,erkoopnoitala,prss,p,ss,koop,er,noita_la,erkoopnoitala,control,r,,0,k,t,ertoopnoitala,0
unrien,urrien,pr,p,,rien,un,,unrien,target,p,0.0,1,n,r,urrien,1
glocfullyness,glocfullynesd,rsss,,sss,gloc,,ful_ly_ness,glocfullyness,target,s,2.0,3,s,d,glocfullynesd,1
nunidobelba,nunidobelba,pprs,pp,s,dob,nu_ni,elba,nunidobelba,control,p,0.0,1,u,a,nanidobelba,0
ramfully,remfully,rss,,ss,ram,,ful_ly,ramfully,target,r,,1,a,e,remfully,1
errevowerk,errevowerf,ppr,pp,,werk,er_revo,,errevowerk,control,r,,3,k,f,errevowerf,1
romtnemlayl,romtnemlayl,rsss,,sss,rom,,tnem_la_yl,romtnemlayl,control,r,,0,r,y,yomtnemlayl,0
pookalistic,pookalistic,rsss,,sss,pook,,al_ist_ic,pookalistic,target,r,,1,o,e,peokalistic,0
taunalistic,tainalistic,rsss,,sss,taun,,al_ist_ic,taunalistic,target,r,,2,u,i,tainalistic,1
incunically,incunically,prsss,p,sss,cun,in,ic_al_ly,incunically,target,s,2.0,1,y,l,incunicalll,0
disfomation,dasfomation,prs,p,s,fom,dis,ation,disfomation,target,p,0.0,1,i,a,dasfomation,1
remismeer,remasmeer,ppr,pp,,meer,re_mis,,remismeer,target,p,1.0,1,i,a,remasmeer,1
nireem,niraem,pr,p,,reem,ni,,nireem,control,r,,1,e,a,niraem,1
ersidluoryl,ersidluorym,pprs,pp,s,luor,er_sid,yl,ersidluoryl,control,s,0.0,1,l,m,ersidluorym,1
ertuoneirtsiciyl,eltuoneirtsiciyl,pprsss,pp,sss,neir,er_tuo,tsi_ci_yl,ertuoneirtsiciyl,control,p,0.0,1,r,l,eltuoneirtsiciyl,1
reemcila,yeemcila,rss,,ss,reem,,ci_la,reemcila,control,r,,0,r,y,yeemcila,1
sleblufyl,hleblufyl,rss,,ss,sleb,,luf_yl,sleblufyl,control,r,,0,s,h,hleblufyl,1
pontical,ponticar,rss,,ss,pont,,ic_al,pontical,target,s,1.0,1,l,r,ponticar,1
neirlufylssen,neiryufylssen,rsss,,sss,neir,,luf_yl_ssen,neirlufylssen,control,s,0.0,0,l,y,neiryufylssen,1
uninram,uninram,ppr,pp,,ram,un_in,,uninram,target,p,0.0,0,u,o,oninram,0
ersimroy,ersimrow,ppr,pp,,roy,er_sim,,ersimroy,control,r,,2,y,w,ersimrow,1
nipractsiciyl,nipractsiciyl,prsss,p,sss,prac,ni,tsi_ci_yl,nipractsiciyl,control,p,0.0,0,n,w,wipractsiciyl,0
inwisically,inwisecally,prsss,p,sss,wis,in,ic_al_ly,inwisically,target,s,0.0,0,i,e,inwisecally,1
pontally,pontally,rss,,ss,pont,,al_ly,pontally,target,s,1.0,1,y,r,pontallr,0
insubyorfullyness,insubyorfullyness,pprsss,pp,sss,yor,in_sub,ful_ly_ness,insubyorfullyness,target,p,0.0,1,n,y,iysubyorfullyness,0
nukoopnoitala,nukoopnoitala,prss,p,ss,koop,nu,noita_la,nukoopnoitala,control,p,0.0,1,u,e,nekoopnoitala,0
ernipurttsiciyl,ernipurttsiciyl,pprsss,pp,sss,purt,er_ni,tsi_ci_yl,ernipurttsiciyl,control,p,1.0,1,i,a,ernapurttsiciyl,0
reoverbodational,reoverbodetional,pprss,pp,ss,bod,re_over,ation_al,reoverbodational,target,s,0.0,0,a,e,reoverbodetional,1
eredlaekylssen,ereslaekylssen,pprss,pp,ss,laek,er_ed,yl_ssen,eredlaekylssen,control,p,1.0,1,d,s,ereslaekylssen,1
eredmoflufyl,enedmoflufyl,pprss,pp,ss,mof,er_ed,luf_yl,eredmoflufyl,control,p,0.0,1,r,n,enedmoflufyl,1
niluortnem,niluortnem,prs,p,s,luor,ni,tnem,niluortnem,control,r,,2,o,i,niluirtnem,0
inreamation,enreamation,prs,p,s,ream,in,ation,inreamation,target,p,0.0,0,i,e,enreamation,1
edmaer,edmaer,pr,p,,maer,ed,,edmaer,control,r,,0,m,y,edyaer,0
nunislebcilayl,nunislubcilayl,pprsss,pp,sss,sleb,nu_ni,ci_la_yl,nunislebcilayl,control,r,,2,e,u,nunislubcilayl,1
mar,mor,r,,,mar,,,mar,control,r,,1,a,o,mor,1
errevonuc,errevonuc,ppr,pp,,nuc,er_revo,,errevonuc,control,p,0.0,1,r,l,elrevonuc,0
uninheedational,uninheedational,pprss,pp,ss,heed,un_in,ation_al,uninheedational,target,p,0.0,0,u,a,aninheedational,0
reinmoristicly,reinmoristicly,pprsss,pp,sss,mor,re_in,ist_ic_ly,reinmoristicly,target,r,,1,o,i,reinmiristicly,0
indisreamally,indisreamally,pprss,pp,ss,ream,in_dis,al_ly,indisreamally,target,p,1.0,0,d,t,intisreamally,0
deehecna,deehecna,rs,,s,deeh,,ecna,deehecna,control,r,,2,e,i,deihecna,0
nibusneir,nibasneir,ppr,pp,,neir,ni_bus,,nibusneir,control,p,1.0,1,u,a,nibasneir,1
trigtsiciyl,tmigtsiciyl,rsss,,sss,trig,,tsi_ci_yl,trigtsiciyl,control,r,,1,r,m,tmigtsiciyl,1
simroylufylssen,simroylufylssen,prsss,p,sss,roy,sim,luf_yl_ssen,simroylufylssen,control,r,,1,o,u,simruylufylssen,0
ketically,keticanly,rsss,,sss,ket,,ic_al_ly,ketically,target,s,1.0,1,l,n,keticanly,1
busnurd,husnurd,pr,p,,nurd,bus,,busnurd,control,p,0.0,0,b,h,husnurd,1
simluorsuoiyl,siyluorsuoiyl,prss,p,ss,luor,sim,suoi_yl,simluorsuoiyl,control,p,0.0,2,m,y,siyluorsuoiyl,1
ernisarpyl,ernisarpyl,pprs,pp,s,sarp,er_ni,yl,ernisarpyl,control,s,0.0,1,l,r,ernisarpyr,0
bodance,bodonce,rs,,s,bod,,ance,bodance,target,s,0.0,0,a,o,bodonce,1
keiration,keiratiom,rs,,s,keir,,ation,keiration,target,s,0.0,4,n,m,keiratiom,1
predecetically,predecetically,pprsss,pp,sss,cet,pre_de,ic_al_ly,predecetically,target,s,0.0,0,i,o,predecetocally,0
uninketalistic,uninketalistic,pprsss,pp,sss,ket,un_in,al_ist_ic,uninketalistic,target,p,1.0,0,i,a,unanketalistic,0
nigejcilayl,nigejcilayl,prsss,p,sss,gej,ni,ci_la_yl,nigejcilayl,control,r,,2,j,n,nigencilayl,0
uniteanation,uniteanation,prs,p,s,tean,uni,ation,uniteanation,target,s,0.0,3,o,e,uniteanatien,0
heedly,heedly,rs,,s,heed,,ly,heedly,target,r,,1,e,o,hoedly,0
erpednuaz,erpednuaz,ppr,pp,,nuaz,erp_ed,,erpednuaz,control,r,,0,n,y,erpedyuaz,0
nibusmarlufylssen,nibusrarlufylssen,pprsss,pp,sss,mar,ni_bus,luf_yl_ssen,nibusmarlufylssen,control,r,,0,m,r,nibusrarlufylssen,1
reoutpontalistic,ruoutpontalistic,pprsss,pp,sss,pont,re_out,al_ist_ic,reoutpontalistic,target,p,0.0,1,e,u,ruoutpontalistic,1
unintean,unintean,ppr,pp,,tean,un_in,,unintean,target,p,0.0,1,n,m,umintean,0
ertuotecnoita,ertuotecnoita,pprs,pp,s,tec,er_tuo,noita,ertuotecnoita,control,p,0.0,0,e,i,irtuotecnoita,0
inglocal,inglocal,prs,p,s,gloc,in,al,inglocal,target,r,,0,g,s,inslocal,0
inteaniously,inteaniously,prss,p,ss,tean,in,ious_ly,inteaniously,target,s,1.0,1,y,w,inteaniouslw,0
reoverream,reoverream,ppr,pp,,ream,re_over,,reoverream,target,r,,1,e,a,reoverraam,0
promormental,promormental,prss,p,ss,mor,pro,ment_al,promormental,target,r,,1,o,e,promermental,0
drunalistic,dranalistic,rsss,,sss,drun,,al_ist_ic,drunalistic,target,r,,2,u,a,dranalistic,1
practsi,practsi,rs,,s,prac,,tsi,practsi,control,r,,1,r,m,pmactsi,0
uninroulically,uninroulically,pprsss,pp,sss,roul,un_in,ic_al_ly,uninroulically,target,p,1.0,0,i,e,unenroulically,0
jegical,yegical,rss,,ss,jeg,,ic_al,jegical,target,r,,0,j,y,yegical,1
nigejsuoiyl,nigejsuoiyl,prss,p,ss,gej,ni,suoi_yl,nigejsuoiyl,control,r,,1,e,i,nigijsuoiyl,0
reamisticly,reamisticly,rsss,,sss,ream,,ist_ic_ly,reamisticly,target,s,2.0,1,y,r,reamisticlr,0
premeerfullyness,premeerfullyress,prsss,p,sss,meer,pre,ful_ly_ness,premeerfullyness,target,s,2.0,0,n,r,premeerfullyress,1
erpedsarptsiciyl,erpedsarptsiciyl,pprsss,pp,sss,sarp,erp_ed,tsi_ci_yl,erpedsarptsiciyl,control,s,2.0,0,y,l,erpedsarptsicill,0
redisheed,redisheed,ppr,pp,,heed,re_dis,,redisheed,target,r,,2,e,o,redisheod,0
intaunisticly,intaunisticly,prsss,p,sss,taun,in,ist_ic_ly,intaunisticly,target,p,0.0,0,i,o,ontaunisticly,0
drunure,drunure,rs,,s,drun,,ure,drunure,target,s,0.0,2,e,u,drunuru,0
eredsarptnem,aredsarptnem,pprs,pp,s,sarp,er_ed,tnem,eredsarptnem,control,p,0.0,0,e,a,aredsarptnem,1
laekcilayl,laekcilayl,rsss,,sss,laek,,ci_la_yl,laekcilayl,control,r,,0,l,w,waekcilayl,0
eredkoop,iredkoop,ppr,pp,,koop,er_ed,,eredkoop,control,p,0.0,0,e,i,iredkoop,1
marnoita,marnoita,rs,,s,mar,,noita,marnoita,control,s,0.0,0,n,m,marmoita,0
redetrupically,redetrupically,pprsss,pp,sss,trup,re_de,ic_al_ly,redetrupically,target,r,,1,r,m,redetmupically,0
reovercunmental,reovercunmentol,pprss,pp,ss,cun,re_over,ment_al,reovercunmental,target,s,1.0,0,a,o,reovercunmentol,1
ninuaz,minuaz,pr,p,,nuaz,ni,,ninuaz,control,p,0.0,0,n,m,minuaz,1
prediscunate,prediscumate,pprs,pp,s,cun,pre_dis,ate,prediscunate,target,r,,2,n,m,prediscumate,1
naetyl,naetyl,rs,,s,naet,,yl,naetyl,control,r,,1,a,i,nietyl,0
nibussiwyl,nibussiwyl,pprs,pp,s,siw,ni_bus,yl,nibussiwyl,control,p,0.0,0,n,m,mibussiwyl,0
kealmentally,tealmentally,rsss,,sss,keal,,ment_al_ly,kealmentally,target,r,,0,k,t,tealmentally,1
keirational,keirational,rss,,ss,keir,,ation_al,keirational,target,r,,3,r,n,keinational,0
predetean,predetean,ppr,pp,,tean,pre_de,,predetean,target,r,,2,a,o,predeteon,0
subcarply,subcarply,prs,p,s,carp,sub,ly,subcarply,target,p,0.0,0,s,t,tubcarply,0
inkeirically,inkeirically,prsss,p,sss,keir,in,ic_al_ly,inkeirically,target,r,,0,k,p,inpeirically,0
reoverbod,reoverbod,ppr,pp,,bod,re_over,,reoverbod,target,r,,0,b,d,reoverdod,0
rereamically,rereamically,prsss,p,sss,ream,re,ic_al_ly,rereamically,target,r,,3,m,r,rerearically,0
nuebslebyl,nuebslebyr,pprs,pp,s,sleb,nu_eb,yl,nuebslebyl,control,s,0.0,1,l,r,nuebslebyr,1
reclatational,reclapational,prss,p,ss,clat,re,ation_al,reclatational,target,r,,3,t,p,reclapational,1
krewally,krewallm,rss,,ss,krew,,al_ly,krewally,target,s,1.0,1,y,m,krewallm,1
nunimaernoitala,nunimaernoitala,pprss,pp,ss,maer,nu_ni,noita_la,nunimaernoitala,control,p,0.0,1,u,a,nanimaernoitala,0
rebodance,rebodance,prs,p,s,bod,re,ance,rebodance,target,r,,2,d,k,rebokance,0
subramational,subrametional,prss,p,ss,ram,sub,ation_al,subramational,target,s,0.0,0,a,e,subrametional,1
truply,fruply,rs,,s,trup,,ly,truply,target,r,,0,t,f,fruply,1
xepurtlufyl,xepurtlufyl,prss,p,ss,purt,xe,luf_yl,xepurtlufyl,control,p,0.0,0,x,s,sepurtlufyl,0
prepook,prepook,pr,p,,pook,pre,,prepook,target,p,0.0,0,p,v,vrepook,0
nutalcnoitala,nutalcnoitala,prss,p,ss,talc,nu,noita_la,nutalcnoitala,control,r,,3,c,g,nutalgnoitala,0
eredsiwci,eredsiwci,pprs,pp,s,siw,er_ed,ci,eredsiwci,control,r,,2,w,y,eredsiyci,0
eredmar,eradmar,ppr,pp,,mar,er_ed,,eredmar,control,p,1.0,0,e,a,eradmar,1
redisketate,redisketate,pprs,pp,s,ket,re_dis,ate,redisketate,target,r,,2,t,d,rediskedate,0
ernicolgnoita,ernicolgnoita,pprs,pp,s,colg,er_ni,noita,ernicolgnoita,control,p,1.0,0,n,l,erlicolgnoita,0
erninurdlatsici,erninurdlatsici,pprsss,pp,sss,nurd,er_ni,la_tsi_ci,erninurdlatsici,control,p,1.0,0,n,w,erwinurdlatsici,0
rewisally,rewisalwy,prss,p,ss,wis,re,al_ly,rewisally,target,s,1.0,0,l,w,rewisalwy,1
laekcila,laekgila,rss,,ss,laek,,ci_la,laekcila,control,s,0.0,0,c,g,laekgila,1
midoblayl,midoblayl,prss,p,ss,dob,mi,la_yl,midoblayl,control,p,0.0,1,i,e,medoblayl,0
predisketfullyness,predisketfullymess,pprsss,pp,sss,ket,pre_dis,ful_ly_ness,predisketfullyness,target,s,2.0,0,n,m,predisketfullymess,1
royci,royci,rs,,s,roy,,ci,royci,control,s,0.0,0,c,p,roypi,0
subclatfully,subcmatfully,prss,p,ss,clat,sub,ful_ly,subclatfully,target,r,,1,l,m,subcmatfully,1
sidwerknoita,sidwerknoita,prs,p,s,werk,sid,noita,sidwerknoita,control,r,,0,w,r,sidrerknoita,0
eredmofsuoiyl,eredmofsuoiyl,pprss,pp,ss,mof,er_ed,suoi_yl,eredmofsuoiyl,control,r,,2,f,t,eredmotsuoiyl,0
girtlyness,girtlyness,rss,,ss,girt,,ly_ness,girtlyness,target,r,,1,i,a,gartlyness,0
uninroul,uninroul,ppr,pp,,roul,un_in,,uninroul,target,p,1.0,1,n,r,unirroul,0
nisidcolg,nisadcolg,ppr,pp,,colg,ni_sid,,nisidcolg,control,p,1.0,1,i,a,nisadcolg,1
rediskealically,rediskeamically,pprsss,pp,sss,keal,re_dis,ic_al_ly,rediskealically,target,r,,3,l,m,rediskeamically,1
kealic,kaalic,rs,,s,keal,,ic,kealic,target,r,,1,e,a,kaalic,1
subbels,subbelt,pr,p,,bels,sub,,subbels,target,r,,3,s,t,subbelt,1
nisiddeehyl,nusiddeehyl,pprs,pp,s,deeh,ni_sid,yl,nisiddeehyl,control,p,0.0,1,i,u,nusiddeehyl,1
deehnoita,deahnoita,rs,,s,deeh,,noita,deehnoita,control,r,,2,e,a,deahnoita,1
nisidsiwlufyl,nisidsiwlofyl,pprss,pp,ss,siw,ni_sid,luf_yl,nisidsiwlufyl,control,s,0.0,1,u,o,nisidsiwlofyl,1
errevopracnoita,emrevopracnoita,pprs,pp,s,prac,er_revo,noita,errevopracnoita,control,p,0.0,1,r,m,emrevopracnoita,1
drunmentally,drunmentally,rsss,,sss,drun,,ment_al_ly,drunmentally,target,s,0.0,2,n,l,drunmeltally,0
nisidromcilayl,nisidromcileyl,pprsss,pp,sss,rom,ni_sid,ci_la_yl,nisidromcilayl,control,s,1.0,1,a,e,nisidromcileyl,1
ersimslebcilayl,ersimslebcilayl,pprsss,pp,sss,sleb,er_sim,ci_la_yl,ersimslebcilayl,control,p,0.0,0,e,i,irsimslebcilayl,0
rededrunic,rededrunic,pprs,pp,s,drun,re_de,ic,rededrunic,target,p,0.0,0,r,n,nededrunic,0
reoverglocate,reoverglocate,pprs,pp,s,gloc,re_over,ate,reoverglocate,target,s,0.0,1,t,s,reoverglocase,0
uninclat,uninclas,ppr,pp,,clat,un_in,,uninclat,target,r,,3,t,s,uninclas,1
heedical,heedical,rss,,ss,heed,,ic_al,heedical,target,s,1.0,1,l,m,heedicam,0
reream,roream,pr,p,,ream,re,,reream,target,p,0.0,1,e,o,roream,1
eredsarpcilayl,eredsarpcilayl,pprsss,pp,sss,sarp,er_ed,ci_la_yl,eredsarpcilayl,control,s,0.0,0,c,s,eredsarpsilayl,0
pookmentally,pookmensally,rsss,,sss,pook,,ment_al_ly,pookmentally,target,s,0.0,3,t,s,pookmensally,1
taunfully,taunfully,rss,,ss,taun,,ful_ly,taunfully,target,s,0.0,1,u,i,taunfilly,0
orpdeehcilayl,orpdeehcelayl,prsss,p,sss,deeh,orp,ci_la_yl,orpdeehcilayl,control,s,0.0,1,i,e,orpdeehcelayl,1
interbelsfully,interbelsfully,prss,p,ss,bels,inter,ful_ly,interbelsfully,target,r,,1,e,o,interbolsfully,0
indistrup,indistrup,ppr,pp,,trup,in_dis,,indistrup,target,p,1.0,1,i,e,indestrup,0
redecunically,ridecunically,pprsss,pp,sss,cun,re_de,ic_al_ly,redecunically,target,p,0.0,1,e,i,ridecunically,1
tnoplatsici,tnoplatsici,rsss,,sss,tnop,,la_tsi_ci,tnoplatsici,control,r,,3,p,g,tnoglatsici,0
reoverpontical,reoverpontical,pprss,pp,ss,pont,re_over,ic_al,reoverpontical,target,s,0.0,1,c,t,reoverpontital,0
inuriekylssen,inuriekylssen,prss,p,ss,riek,inu,yl_ssen,inuriekylssen,control,r,,3,k,h,inuriehylssen,0
indisroul,indisroul,ppr,pp,,roul,in_dis,,indisroul,target,p,1.0,2,s,c,indicroul,0
rerien,rerien,pr,p,,rien,re,,rerien,target,p,0.0,1,e,o,rorien,0
nudeeh,nudeeh,pr,p,,deeh,nu,,nudeeh,control,p,0.0,0,n,m,mudeeh,0
nisidcolgci,nisidcolgca,pprs,pp,s,colg,ni_sid,ci,nisidcolgci,control,s,0.0,1,i,a,nisidcolgca,1
errevonurdtnemla,errevonurdtnemlo,pprss,pp,ss,nurd,er_revo,tnem_la,errevonurdtnemla,control,s,1.0,1,a,o,errevonurdtnemlo,1
siwnoita,siwnoita,rs,,s,siw,,noita,siwnoita,control,s,0.0,4,a,e,siwnoite,0
