first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
werklufylssen,nerklufylssen,rsss,,sss,werk,,luf_yl_ssen,werklufylssen,control,r,,0,w,n,nerklufylssen,1
glocational,glocationan,rss,,ss,gloc,,ation_al,glocational,target,s,1.0,1,l,n,glocationan,1
reket,leket,pr,p,,ket,re,,reket,target,p,0.0,0,r,l,leket,1
reoverteanfullyness,reoverteanfullyness,pprsss,pp,sss,tean,re_over,ful_ly_ness,reoverteanfullyness,target,s,1.0,1,y,m,reoverteanfullmness,0
nisiddoblufyl,nisiddoblufyl,pprss,pp,ss,dob,ni_sid,luf_yl,nisiddoblufyl,control,s,1.0,0,y,m,nisiddoblufml,0
reintrup,reintrup,ppr,pp,,trup,re_in,,reintrup,target,p,0.0,0,r,w,weintrup,0
nibusnucnoita,nibusnucnoita,pprs,pp,s,nuc,ni_bus,noita,nibusnucnoita,control,r,,2,c,s,nibusnusnoita,0
erninurdlufyl,erninundlufyl,pprss,pp,ss,nurd,er_ni,luf_yl,erninurdlufyl,control,r,,2,r,n,erninundlufyl,1
unibels,unibels,pr,p,,bels,uni,,unibels,target,r,,0,b,s,unisels,0
ungloc,ungloc,pr,p,,gloc,un,,ungloc,target,p,0.0,1,n,w,uwgloc,0
eredcolgylssen,eredcilgylssen,pprss,pp,ss,colg,er_ed,yl_ssen,eredcolgylssen,control,r,,1,o,i,eredcilgylssen,1
inheedmentally,inheedmentally,prsss,p,sss,heed,in,ment_al_ly,inheedmentally,target,r,,0,h,s,inseedmentally,0
krewically,kremically,rsss,,sss,krew,,ic_al_ly,krewically,target,r,,3,w,m,kremically,1
reinmeerable,reinmeerable,pprs,pp,s,meer,re_in,able,reinmeerable,target,p,0.0,0,r,w,weinmeerable,0
exteanically,exteanically,prsss,p,sss,tean,ex,ic_al_ly,exteanically,target,p,0.0,0,e,i,ixteanically,0
minaetlufylssen,mimaetlufylssen,prsss,p,sss,naet,mi,luf_yl_ssen,minaetlufylssen,control,r,,0,n,m,mimaetlufylssen,1
predekeir,predekeir,ppr,pp,,keir,pre_de,,predekeir,target,r,,2,i,e,predekeer,0
xedobcilayl,xodobcilayl,prsss,p,sss,dob,xe,ci_la_yl,xedobcilayl,control,p,0.0,1,e,o,xodobcilayl,1
erpedriek,erpedriek,ppr,pp,,riek,erp_ed,,erpedriek,control,r,,1,i,e,erpedreek,0
ernitecylssen,ernitecylssen,pprss,pp,ss,tec,er_ni,yl_ssen,ernitecylssen,control,s,1.0,2,e,i,ernitecylssin,0
tuokoopcila,tuokoopcila,prss,p,ss,koop,tuo,ci_la,tuokoopcila,control,p,0.0,0,t,p,puokoopcila,0
miscetiously,miscetiously,prss,p,ss,cet,mis,ious_ly,miscetiously,target,s,0.0,3,s,h,miscetiouhly,0
redecarpation,redecarpation,pprs,pp,s,carp,re_de,ation,redecarpation,target,p,1.0,0,d,p,repecarpation,0
intrupation,intrupation,prs,p,s,trup,in,ation,intrupation,target,p,0.0,0,i,e,entrupation,0
drun,drur,r,,,drun,,,drun,target,r,,3,n,r,drur,1
yorlyness,yorlynehs,rss,,ss,yor,,ly_ness,yorlyness,target,s,1.0,2,s,h,yorlynehs,1
premiscun,premiscun,ppr,pp,,cun,pre_mis,,premiscun,target,r,,2,n,y,premiscuy,0
erpedreemcila,erpedreencila,pprss,pp,ss,reem,erp_ed,ci_la,erpedreemcila,control,r,,3,m,n,erpedreencila,1
ernilaek,ernilaek,ppr,pp,,laek,er_ni,,ernilaek,control,p,1.0,0,n,l,erlilaek,0
ernitektsiciyl,ernitektsiciyl,pprsss,pp,sss,tek,er_ni,tsi_ci_yl,ernitektsiciyl,control,r,,0,t,p,ernipektsiciyl,0
belsic,belsit,rs,,s,bels,,ic,belsic,target,s,0.0,1,c,t,belsit,1
inmor,inmor,pr,p,,mor,in,,inmor,target,r,,0,m,r,inror,0
exmeerable,exmeerable,prs,p,s,meer,ex,able,exmeerable,target,r,,3,r,l,exmeelable,0
inkeallyness,inkeallynesc,prss,p,ss,keal,in,ly_ness,inkeallyness,target,s,1.0,3,s,c,inkeallynesc,1
moristicly,meristicly,rsss,,sss,mor,,ist_ic_ly,moristicly,target,r,,1,o,e,meristicly,1
deehtsiciyl,deehtsiciyl,rsss,,sss,deeh,,tsi_ci_yl,deehtsiciyl,control,s,1.0,0,c,f,deehtsifiyl,0
numaeryl,numeeryl,prs,p,s,maer,nu,yl,numaeryl,control,r,,1,a,e,numeeryl,1
nibusgejeta,nebusgejeta,pprs,pp,s,gej,ni_bus,eta,nibusgejeta,control,p,0.0,1,i,e,nebusgejeta,1
erpedrom,erpadrom,ppr,pp,,rom,erp_ed,,erpedrom,control,p,1.0,0,e,a,erpadrom,1
proglocisticly,proglocisticly,prsss,p,sss,gloc,pro,ist_ic_ly,proglocisticly,target,r,,3,c,v,proglovisticly,0
reinket,reinkev,ppr,pp,,ket,re_in,,reinket,target,r,,2,t,v,reinkev,1
eredpraclayl,eredpraclayl,pprss,pp,ss,prac,er_ed,la_yl,eredpraclayl,control,s,0.0,1,a,o,eredpracloyl,0
remisclatiously,remisclatiouslm,pprss,pp,ss,clat,re_mis,ious_ly,remisclatiously,target,s,1.0,1,y,m,remisclatiouslm,1
nisiwtnemlayl,misiwtnemlayl,prsss,p,sss,siw,ni,tnem_la_yl,nisiwtnemlayl,control,p,0.0,0,n,m,misiwtnemlayl,1
insubpontically,ingubpontically,pprsss,pp,sss,pont,in_sub,ic_al_ly,insubpontically,target,p,1.0,0,s,g,ingubpontically,1
nuninucla,nuninucla,pprs,pp,s,nuc,nu_ni,la,nuninucla,control,r,,0,n,w,nuniwucla,0
rediscarpmentally,rediscargmentally,pprsss,pp,sss,carp,re_dis,ment_al_ly,rediscarpmentally,target,r,,3,p,g,rediscargmentally,1
erdobsuoiyl,erdobsuoiyl,prss,p,ss,dob,er,suoi_yl,erdobsuoiyl,control,r,,0,d,t,ertobsuoiyl,0
outtaunical,outtaonical,prss,p,ss,taun,out,ic_al,outtaunical,target,r,,2,u,o,outtaonical,1
insubroulate,insubroulate,pprs,pp,s,roul,in_sub,ate,insubroulate,target,s,0.0,0,a,e,insubroulete,0
niwerk,nawerk,pr,p,,werk,ni,,niwerk,control,p,0.0,1,i,a,nawerk,1
fomation,fometion,rs,,s,fom,,ation,fomation,target,s,0.0,0,a,e,fometion,1
uniroul,uniraul,pr,p,,roul,uni,,uniroul,target,r,,1,o,a,uniraul,1
nuaznoitala,nuaznoitali,rss,,ss,nuaz,,noita_la,nuaznoitala,control,s,1.0,1,a,i,nuaznoitali,1
inmeeration,inmeeration,prs,p,s,meer,in,ation,inmeeration,target,p,0.0,0,i,o,onmeeration,0
unglociousness,ungloceousness,prss,p,ss,gloc,un,ious_ness,unglociousness,target,s,0.0,0,i,e,ungloceousness,1
xeslebtnemla,xeslebtnumla,prss,p,ss,sleb,xe,tnem_la,xeslebtnemla,control,s,0.0,2,e,u,xeslebtnumla,1
nuaztnemlayl,nuaztnemlayl,rsss,,sss,nuaz,,tnem_la_yl,nuaztnemlayl,control,s,1.0,0,l,m,nuaztnemmayl,0
glocmentally,glocmentally,rsss,,sss,gloc,,ment_al_ly,glocmentally,target,s,2.0,0,l,y,glocmentalyy,0
redeglocalistic,redeglocalistic,pprsss,pp,sss,gloc,re_de,al_ist_ic,redeglocalistic,target,s,0.0,0,a,u,redegloculistic,0
trigla,trigla,rs,,s,trig,,la,trigla,control,r,,1,r,l,tligla,0
reinheedically,reinheedically,pprsss,pp,sss,heed,re_in,ic_al_ly,reinheedically,target,p,0.0,0,r,m,meinheedically,0
disfomal,dipfomal,prs,p,s,fom,dis,al,disfomal,target,p,0.0,2,s,p,dipfomal,1
intertruply,intertruply,prs,p,s,trup,inter,ly,intertruply,target,p,0.0,2,t,c,incertruply,0
werktnemla,werktnemla,rss,,ss,werk,,tnem_la,werktnemla,control,r,,0,w,m,merktnemla,0
erwerklatsici,erwerklatsici,prsss,p,sss,werk,er,la_tsi_ci,erwerklatsici,control,r,,3,k,t,erwertlatsici,0
keiristicly,keirihticly,rsss,,sss,keir,,ist_ic_ly,keiristicly,target,s,0.0,1,s,h,keirihticly,1
ersidteklayl,ersidtetlayl,pprss,pp,ss,tek,er_sid,la_yl,ersidteklayl,control,r,,2,k,t,ersidtetlayl,1
predetrupalistic,predetrupalistic,pprsss,pp,sss,trup,pre_de,al_ist_ic,predetrupalistic,target,r,,2,u,o,predetropalistic,0
ramlyness,ramlyness,rss,,ss,ram,,ly_ness,ramlyness,target,r,,0,r,w,wamlyness,0
nuniluor,nuniluon,ppr,pp,,luor,nu_ni,,nuniluor,control,r,,3,r,n,nuniluon,1
roul,rour,r,,,roul,,,roul,target,r,,3,l,r,rour,1
orptalc,orpgalc,pr,p,,talc,orp,,orptalc,control,r,,0,t,g,orpgalc,1
triglufyl,triglufyl,rss,,ss,trig,,luf_yl,triglufyl,control,s,1.0,1,l,n,triglufyn,0
marla,marla,rs,,s,mar,,la,marla,control,s,0.0,0,l,m,marma,0
indisrien,andisrien,ppr,pp,,rien,in_dis,,indisrien,target,p,0.0,0,i,a,andisrien,1
nigejcilayl,nigejcilayl,prsss,p,sss,gej,ni,ci_la_yl,nigejcilayl,control,p,0.0,0,n,y,yigejcilayl,0
errom,errom,pr,p,,rom,er,,errom,control,r,,1,o,u,errum,0
erpedcolglayl,erpedcolglayl,pprss,pp,ss,colg,erp_ed,la_yl,erpedcolglayl,control,r,,3,g,b,erpedcolblayl,0
erdobcila,ewdobcila,prss,p,ss,dob,er,ci_la,erdobcila,control,p,0.0,1,r,w,ewdobcila,1
fomate,fomati,rs,,s,fom,,ate,fomate,target,s,0.0,2,e,i,fomati,1
maertnemlayl,maertnemlayl,rsss,,sss,maer,,tnem_la_yl,maertnemlayl,control,s,0.0,0,t,d,maerdnemlayl,0
reglocational,reglocational,prss,p,ss,gloc,re,ation_al,reglocational,target,r,,1,l,r,regrocational,0
proreamically,proroamically,prsss,p,sss,ream,pro,ic_al_ly,proreamically,target,r,,1,e,o,proroamically,1
inyorical,inyoricay,prss,p,ss,yor,in,ic_al,inyorical,target,s,1.0,1,l,y,inyoricay,1
erpsimroy,erpsimroy,ppr,pp,,roy,erp_sim,,erpsimroy,control,r,,1,o,e,erpsimrey,0
indisjegal,indisjegal,pprs,pp,s,jeg,in_dis,al,indisjegal,target,p,0.0,0,i,a,andisjegal,0
tecsuoiyl,tevsuoiyl,rss,,ss,tec,,suoi_yl,tecsuoiyl,control,r,,2,c,v,tevsuoiyl,1
nunikoopnoita,nunikoopnoita,pprs,pp,s,koop,nu_ni,noita,nunikoopnoita,control,r,,3,p,d,nunikoodnoita,0
redisbelsically,redishelsically,pprsss,pp,sss,bels,re_dis,ic_al_ly,redisbelsically,target,r,,0,b,h,redishelsically,1
nisiwylssen,nisiwylssen,prss,p,ss,siw,ni,yl_ssen,nisiwylssen,control,p,0.0,0,n,w,wisiwylssen,0
indrun,infrun,pr,p,,drun,in,,indrun,target,r,,0,d,f,infrun,1
reoutmorment,reoutyorment,pprs,pp,s,mor,re_out,ment,reoutmorment,target,r,,0,m,y,reoutyorment,1
bussarplatsici,bussarplatsici,prsss,p,sss,sarp,bus,la_tsi_ci,bussarplatsici,control,r,,0,s,t,bustarplatsici,0
imtrup,imbrup,pr,p,,trup,im,,imtrup,target,r,,0,t,b,imbrup,1
erdobtnemlayl,erdobtnemlayl,prsss,p,sss,dob,er,tnem_la_yl,erdobtnemlayl,control,p,0.0,0,e,a,ardobtnemlayl,0
ermofnoitala,ermofnoitala,prss,p,ss,mof,er,noita_la,ermofnoitala,control,r,,2,f,t,ermotnoitala,0
redistaunation,redistaunation,pprs,pp,s,taun,re_dis,ation,redistaunation,target,p,0.0,1,e,i,ridistaunation,0
subbelsisticly,subbelsisticly,prsss,p,sss,bels,sub,ist_ic_ly,subbelsisticly,target,r,,3,s,t,subbeltisticly,0
trupable,trupable,rs,,s,trup,,able,trupable,target,s,0.0,3,e,i,trupabli,0
exgirtation,oxgirtation,prs,p,s,girt,ex,ation,exgirtation,target,p,0.0,0,e,o,oxgirtation,1
nuazeta,nuazeta,rs,,s,nuaz,,eta,nuazeta,control,s,0.0,2,a,u,nuazetu,0
clatment,clatment,rs,,s,clat,,ment,clatment,target,r,,2,a,u,clutment,0
remisdrunically,remisdrunivally,pprsss,pp,sss,drun,re_mis,ic_al_ly,remisdrunically,target,s,0.0,1,c,v,remisdrunivally,1
inram,inram,pr,p,,ram,in,,inram,target,r,,1,a,e,inrem,0
ersidsiwcilayl,ersidbiwcilayl,pprsss,pp,sss,siw,er_sid,ci_la_yl,ersidsiwcilayl,control,r,,0,s,b,ersidbiwcilayl,1
inudob,inudob,pr,p,,dob,inu,,inudob,control,p,0.0,0,i,a,anudob,0
pookmentally,pookmentally,rsss,,sss,pook,,ment_al_ly,pookmentally,target,r,,1,o,e,peokmentally,0
remeeralistic,remeeralistic,prsss,p,sss,meer,re,al_ist_ic,remeeralistic,target,p,0.0,0,r,m,memeeralistic,0
jegically,legically,rsss,,sss,jeg,,ic_al_ly,jegically,target,r,,0,j,l,legically,1
orptrigla,ordtrigla,prs,p,s,trig,orp,la,orptrigla,control,p,0.0,2,p,d,ordtrigla,1
reovermeermentally,reovermeelmentally,pprsss,pp,sss,meer,re_over,ment_al_ly,reovermeermentally,target,r,,3,r,l,reovermeelmentally,1
retnimaercilayl,retnimaercilayr,prsss,p,sss,maer,retni,ci_la_yl,retnimaercilayl,control,s,2.0,1,l,r,retnimaercilayr,1
reemlufssen,reemlufssen,rss,,ss,reem,,luf_ssen,reemlufssen,control,s,0.0,1,u,a,reemlafssen,0
busmarla,busmarla,prs,p,s,mar,bus,la,busmarla,control,s,0.0,1,a,u,busmarlu,0
nuazelba,nuazelbu,rs,,s,nuaz,,elba,nuazelba,control,s,0.0,3,a,u,nuazelbu,1
moriously,moriouswy,rss,,ss,mor,,ious_ly,moriously,target,s,1.0,0,l,w,moriouswy,1
disheedally,disheedally,prss,p,ss,heed,dis,al_ly,disheedally,target,r,,1,e,i,dishiedally,0
edneirtnemla,edneirtyemla,prss,p,ss,neir,ed,tnem_la,edneirtnemla,control,s,0.0,1,n,y,edneirtyemla,1
meerate,meerati,rs,,s,meer,,ate,meerate,target,s,0.0,2,e,i,meerati,1
pookalistic,pookalidtic,rsss,,sss,pook,,al_ist_ic,pookalistic,target,s,1.0,1,s,d,pookalidtic,1
exkrewisticly,exkrewisticly,prsss,p,sss,krew,ex,ist_ic_ly,exkrewisticly,target,s,0.0,0,i,e,exkrewesticly,0
simsiwsuoiyl,simsiwsuoiyl,prss,p,ss,siw,sim,suoi_yl,simsiwsuoiyl,control,p,0.0,2,m,r,sirsiwsuoiyl,0
predecunally,predecunally,pprss,pp,ss,cun,pre_de,al_ly,predecunally,target,r,,2,n,l,predeculally,0
ingirtiously,engirtiously,prss,p,ss,girt,in,ious_ly,ingirtiously,target,p,0.0,0,i,e,engirtiously,1
riekcila,riekcina,rss,,ss,riek,,ci_la,riekcila,control,s,1.0,0,l,n,riekcina,1
sidlaeklayl,sidlaeklayl,prss,p,ss,laek,sid,la_yl,sidlaeklayl,control,p,0.0,1,i,a,sadlaeklayl,0
errevogejlufylssen,errevogeylufylssen,pprsss,pp,sss,gej,er_revo,luf_yl_ssen,errevogejlufylssen,control,r,,2,j,y,errevogeylufylssen,1
remistaunment,remistaunmint,pprs,pp,s,taun,re_mis,ment,remistaunment,target,s,0.0,1,e,i,remistaunmint,1
nisleblatsici,yisleblatsici,prsss,p,sss,sleb,ni,la_tsi_ci,nisleblatsici,control,p,0.0,0,n,y,yisleblatsici,1
ernisiwyl,ernisiwyl,pprs,pp,s,siw,er_ni,yl,ernisiwyl,control,s,0.0,1,l,j,ernisiwyj,0
inunurdcilayl,inunurdcilayl,prsss,p,sss,nurd,inu,ci_la_yl,inunurdcilayl,control,r,,3,d,g,inunurgcilayl,0
inbelsistic,inbelsistic,prss,p,ss,bels,in,ist_ic,inbelsistic,target,p,0.0,0,i,o,onbelsistic,0
erniroyci,ernimoyci,pprs,pp,s,roy,er_ni,ci,erniroyci,control,r,,0,r,m,ernimoyci,1
proreamic,proreawic,prs,p,s,ream,pro,ic,proreamic,target,r,,3,m,w,proreawic,1
luorlufyl,liorlufyl,rss,,ss,luor,,luf_yl,luorlufyl,control,r,,1,u,i,liorlufyl,1
reyorically,reyoricalyy,prsss,p,sss,yor,re,ic_al_ly,reyorically,target,s,2.0,0,l,y,reyoricalyy,1
reinkealal,reinkealal,pprs,pp,s,keal,re_in,al,reinkealal,target,p,0.0,1,e,i,riinkealal,0
recetical,recetical,prss,p,ss,cet,re,ic_al,recetical,target,s,0.0,1,c,t,recetital,0
nireem,nireem,pr,p,,reem,ni,,nireem,control,r,,3,m,l,nireel,0
inmeer,enmeer,pr,p,,meer,in,,inmeer,target,p,0.0,0,i,e,enmeer,1
receten,reteten,prs,p,s,cet,re,en,receten,target,r,,0,c,t,reteten,1
gejtnem,gemtnem,rs,,s,gej,,tnem,gejtnem,control,r,,2,j,m,gemtnem,1
discarpure,discarpure,prs,p,s,carp,dis,ure,discarpure,target,r,,3,p,s,discarsure,0
xeneireta,xeneirepa,prs,p,s,neir,xe,eta,xeneireta,control,s,0.0,1,t,p,xeneirepa,1
insubkrew,insubkrem,ppr,pp,,krew,in_sub,,insubkrew,target,r,,3,w,m,insubkrem,1
pontate,pontute,rs,,s,pont,,ate,pontate,target,s,0.0,0,a,u,pontute,1
gloc,gmoc,r,,,gloc,,,gloc,target,r,,1,l,m,gmoc,1
remistean,remistean,ppr,pp,,tean,re_mis,,remistean,target,r,,0,t,g,remisgean,0
impras,irpras,pr,p,,pras,im,,impras,target,p,0.0,1,m,r,irpras,1
nunitnopcilayl,nunitnopcilayl,pprsss,pp,sss,tnop,nu_ni,ci_la_yl,nunitnopcilayl,control,r,,1,n,r,nunitropcilayl,0
unprasly,unprasly,prs,p,s,pras,un,ly,unprasly,target,s,0.0,0,l,w,unpraswy,0
reinpontic,reinpomtic,pprs,pp,s,pont,re_in,ic,reinpontic,target,r,,2,n,m,reinpomtic,1
redisbelsally,radisbelsally,pprss,pp,ss,bels,re_dis,al_ly,redisbelsally,target,p,0.0,1,e,a,radisbelsally,1
ersidmartnemlayl,ersidrartnemlayl,pprsss,pp,sss,mar,er_sid,tnem_la_yl,ersidmartnemlayl,control,r,,0,m,r,ersidrartnemlayl,1
xepurttsiciyl,xepurttsiciyl,prsss,p,sss,purt,xe,tsi_ci_yl,xepurttsiciyl,control,p,0.0,0,x,d,depurttsiciyl,0
belsmental,belsmental,rss,,ss,bels,,ment_al,belsmental,target,s,0.0,0,m,r,belsrental,0
rerouliously,rerouliously,prss,p,ss,roul,re,ious_ly,rerouliously,target,p,0.0,1,e,u,rurouliously,0
ninuc,ninuc,pr,p,,nuc,ni,,ninuc,control,r,,2,c,h,ninuh,0
nibussarpcilayl,nibussarpcilayr,pprsss,pp,sss,sarp,ni_bus,ci_la_yl,nibussarpcilayl,control,s,2.0,1,l,r,nibussarpcilayr,1
trupisticly,trupissicly,rsss,,sss,trup,,ist_ic_ly,trupisticly,target,s,0.0,2,t,s,trupissicly,1
girtmentally,virtmentally,rsss,,sss,girt,,ment_al_ly,girtmentally,target,r,,0,g,v,virtmentally,1
naetnoita,naetnoita,rs,,s,naet,,noita,naetnoita,control,s,0.0,1,o,e,naetneita,0
nibusneir,nibusneir,ppr,pp,,neir,ni_bus,,nibusneir,control,p,1.0,2,s,t,nibutneir,0
xecolgelba,xecorgelba,prs,p,s,colg,xe,elba,xecolgelba,control,r,,2,l,r,xecorgelba,1
erpedtnop,erpedtnop,ppr,pp,,tnop,erp_ed,,erpedtnop,control,r,,2,o,u,erpedtnup,0
indisketlyness,indisketlyness,pprss,pp,ss,ket,in_dis,ly_ness,indisketlyness,target,r,,0,k,t,indistetlyness,0
nunitnop,nunitnop,ppr,pp,,tnop,nu_ni,,nunitnop,control,p,1.0,0,n,w,nuwitnop,0
insubbels,irsubbels,ppr,pp,,bels,in_sub,,insubbels,target,p,0.0,1,n,r,irsubbels,1
unbemeeriously,unbemeeriously,pprss,pp,ss,meer,un_be,ious_ly,unbemeeriously,target,p,1.0,1,e,i,unbimeeriously,0
nuninuazlayl,nuninuazlayl,pprss,pp,ss,nuaz,nu_ni,la_yl,nuninuazlayl,control,s,1.0,0,y,m,nuninuazlaml,0
luorcilayl,yuorcilayl,rsss,,sss,luor,,ci_la_yl,luorcilayl,control,r,,0,l,y,yuorcilayl,1
erluor,erluor,pr,p,,luor,er,,erluor,control,r,,2,o,a,erluar,0
reamal,reamal,rs,,s,ream,,al,reamal,target,r,,0,r,y,yeamal,0
remisgirtational,remisgirtational,pprss,pp,ss,girt,re_mis,ation_al,remisgirtational,target,p,0.0,0,r,y,yemisgirtational,0
slebyl,slebyl,rs,,s,sleb,,yl,slebyl,control,s,0.0,1,l,r,slebyr,0
krewmentally,kmewmentally,rsss,,sss,krew,,ment_al_ly,krewmentally,target,r,,1,r,m,kmewmentally,1
uninwis,uninwis,ppr,pp,,wis,un_in,,uninwis,target,p,1.0,0,i,e,unenwis,0
reingirt,reingirh,ppr,pp,,girt,re_in,,reingirt,target,r,,3,t,h,reingirh,1
ketmentally,ketmentally,rsss,,sss,ket,,ment_al_ly,ketmentally,target,r,,0,k,c,cetmentally,0
erdeehcilayl,erdeehcileyl,prsss,p,sss,deeh,er,ci_la_yl,erdeehcilayl,control,s,1.0,1,a,e,erdeehcileyl,1
retniwerkyl,retniwerkym,prs,p,s,werk,retni,yl,retniwerkyl,control,s,0.0,1,l,m,retniwerkym,1
erkoopssel,erkoopssel,prs,p,s,koop,er,ssel,erkoopssel,control,p,0.0,0,e,o,orkoopssel,0
marlayl,marlayl,rss,,ss,mar,,la_yl,marlayl,control,s,1.0,0,y,l,marlall,0
orpreemyl,orpreemyl,prs,p,s,reem,orp,yl,orpreemyl,control,r,,0,r,m,orpmeemyl,0
xeneirnoita,xeneirneita,prs,p,s,neir,xe,noita,xeneirnoita,control,s,0.0,1,o,e,xeneirneita,1
uninbodically,uninbidically,pprsss,pp,sss,bod,un_in,ic_al_ly,uninbodically,target,r,,1,o,i,uninbidically,1
purttnemlayl,purttnemlayl,rsss,,sss,purt,,tnem_la_yl,purttnemlayl,control,s,1.0,1,a,i,purttnemliyl,0
taunfully,saunfully,rss,,ss,taun,,ful_ly,taunfully,target,r,,0,t,s,saunfully,1
ersimtalclayl,ersimtalclayw,pprss,pp,ss,talc,er_sim,la_yl,ersimtalclayl,control,s,1.0,1,l,w,ersimtalclayw,1
inramation,irramation,prs,p,s,ram,in,ation,inramation,target,p,0.0,1,n,r,irramation,1
rejegically,reregically,prsss,p,sss,jeg,re,ic_al_ly,rejegically,target,r,,0,j,r,reregically,1
predepookical,predepookical,pprss,pp,ss,pook,pre_de,ic_al,predepookical,target,p,1.0,1,e,o,predopookical,0
dobcila,dobcira,rss,,ss,dob,,ci_la,dobcila,control,s,1.0,0,l,r,dobcira,1
nigej,nigej,pr,p,,gej,ni,,nigej,control,p,0.0,1,i,e,negej,0
laekcilayl,laekcinayl,rsss,,sss,laek,,ci_la_yl,laekcilayl,control,s,1.0,0,l,n,laekcinayl,1
ermaerlatsici,ermaerlatsici,prsss,p,sss,maer,er,la_tsi_ci,ermaerlatsici,control,r,,0,m,n,ernaerlatsici,0
siw,tiw,r,,,siw,,,siw,control,r,,0,s,t,tiw,1
