first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
pookfulness,pookfulness,rss,pook,,ful_ness,pookfulness,target,r,,0,p,x,xookfulness,0,11
micolgcilbayit,micolgcilgayit,prsss,colg,mi,ci_lba_yit,micolgcilbayit,control,s,1.0,1,b,g,micolgcilgayit,1,14
flient,flienp,r_long,flient,,,flient,control,r,,5,t,p,flienp,1,6
prasful,pwasful,rs,pras,,ful,prasful,target,r,,1,r,w,pwasful,1,7
reramal,meramal,prs,ram,re,al,reramal,target,p,0.0,0,r,m,meramal,1,7
inteakantly,inteakantly,prss,teak,in,ant_ly,inteakantly,target,r,,1,e,i,intiakantly,0,11
inglociously,inglociously,pprss,gloc,in,ious_ly,inglociously,target,s,0.0,2,u,i,inglocioisly,0,12
premerively,premerevely,prss,mer,pre,ive_ly,premerively,target,s,0.0,0,i,e,premerevely,1,11
sidniteconiray,sidniteconaray,pprss,tec,sid_ni,oni_ray,sidniteconiray,control,s,0.0,2,i,a,sidniteconaray,1,14
reemulf,reemulf,rs,reem,,ulf,reemulf,control,s,0.0,2,f,t,reemult,0,7
simneiloru,simneiloru,prs,neil,sim,oru,simneiloru,control,r,,2,i,o,simneoloru,0,10
imream,imruam,pr,ream,im,,imream,target,r,,1,e,u,imruam,1,6
edlouklazitaoni,edlouklazitaoni,prssss,louk,ed,la_zi_ta_oni,edlouklazitaoni,control,p,0.0,1,d,f,eflouklazitaoni,0,15
sidnitrupouisyl,sidnitrapouisyl,pprss,trup,sid_ni,ouis_yl,sidnitrupouisyl,control,r,,2,u,a,sidnitrapouisyl,1,15
riektaonilasit,riektaonilasit,rssss,riek,,ta_oni_la_sit,riektaonilasit,control,s,2.0,0,l,w,riektaoniwasit,0,14
unramationally,unramationally,prssss,ram,un,at_ion_al_ly,unramationally,target,p,0.0,0,u,e,enramationally,0,14
outkeirishness,outheirishness,prss,keir,out,ish_ness,outkeirishness,target,r,,0,k,h,outheirishness,1,14
redispont,redippont,ppr,pont,re_dis,,redispont,target,p,1.0,2,s,p,redippont,1,9
naut,niut,r,naut,,,naut,control,r,,1,a,i,niut,1,4
miskeirour,miskeirour,prs,keir,mis,our,miskeirour,target,p,0.0,0,m,l,liskeirour,0,10
nunirgovison,nunirgovison,prs_long,nirgov,nu,ison,nunirgovison,control,s,0.0,3,n,y,nunirgovisoy,0,12
unwondelious,unwondelious,prs_long,wondel,un,ious,unwondelious,target,p,0.0,1,n,r,urwondelious,0,12
clatalisticly,clitalisticly,rssss,clat,,al_ist_ic_ly,clatalisticly,target,r,,2,a,i,clitalisticly,1,13
nucouisyl,mucouisyl,rss,nuc,,ouis_yl,nucouisyl,control,r,,0,n,m,mucouisyl,1,9
sidniselbnat,sidniselbnat,pprs,selb,sid_ni,nat,sidniselbnat,control,s,0.0,0,n,w,sidniselbwat,0,12
mearro,mearro,rs,mear,,ro,mearro,control,s,0.0,1,o,i,mearri,0,6
edgenzitaoni,edgenzataoni,prsss,gen,ed,zi_ta_oni,edgenzitaoni,control,s,0.0,1,i,a,edgenzataoni,1,12
remiskoul,remiskoul,ppr,koul,re_mis,,remiskoul,target,r,,2,u,e,remiskoel,0,9
ersimtec,ersimtec,ppr,tec,er_sim,,ersimtec,control,p,1.0,2,m,r,ersirtec,0,8
geefmentally,geefmentallm,rsss,geef,,ment_al_ly,geefmentally,target,s,2.0,1,y,m,geefmentallm,1,12
ingeefiously,imgeefiously,pprss,geef,in,ious_ly,ingeefiously,target,p,0.0,1,n,m,imgeefiously,1,12
talc,tald,r,talc,,,talc,control,r,,3,c,d,tald,1,4
