first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
nusimmooselba,nusimmooselba,pprs,moos,nu_sim,elba,nusimmooselba,control,r,,1,o,e,nusimmeoselba,0,13
intermer,intermer,pr,mer,inter,,intermer,target,r,,2,r,n,intermen,0,8
tec,sec,r,tec,,,tec,control,r,,0,t,s,sec,1,3
wisical,wisical,rss,wis,,ic_al,wisical,target,r,,0,w,m,misical,0,7
nusimbofbaly,nusimbofbalr,pprss,bof,nu_sim,bal_y,nusimbofbaly,control,s,1.0,0,y,r,nusimbofbalr,1,12
disemdrun,disemdrun,ppr,drun,dis_em,,disemdrun,target,r,,0,d,t,disemtrun,0,9
otuziperel,otuzoperel,pr_long,ziperel,otu,,otuziperel,control,r,,1,i,o,otuzoperel,1,10
mitrupcilbayit,mitripcilbayit,prsss,trup,mi,ci_lba_yit,mitrupcilbayit,control,r,,2,u,i,mitripcilbayit,1,14
remonila,remonila,rss,rem,,oni_la,remonila,control,s,0.0,1,n,m,remomila,0,8
mispurtably,misgurtably,pprss,purt,mis,abl_y,mispurtably,target,r,,0,p,g,misgurtably,1,11
tektaonilasit,dektaonilasit,rssss,tek,,ta_oni_la_sit,tektaonilasit,control,r,,0,t,d,dektaonilasit,1,13
ermitalcelba,ermitalcelba,pprs,talc,er_mi,elba,ermitalcelba,control,s,0.0,3,a,i,ermitalcelbi,0,12
soommentally,soimmentally,rsss,soom,,ment_al_ly,soommentally,target,r,,2,o,i,soimmentally,1,12
edmofeta,udmofeta,prs,mof,ed,eta,edmofeta,control,p,0.0,0,e,u,udmofeta,1,8
ersimrem,ersimrem,ppr,rem,er_sim,,ersimrem,control,r,,0,r,l,ersimlem,0,8
rededrunment,resedrunment,pprs,drun,re_de,ment,rededrunment,target,p,1.0,0,d,s,resedrunment,1,12
diskeirer,deskeirer,prs,keir,dis,er,diskeirer,target,p,0.0,1,i,e,deskeirer,1,9
reimgirt,reomgirt,ppr,girt,re_im,,reimgirt,target,p,1.0,0,i,o,reomgirt,1,8
outreamishness,outreamishnesh,prss,ream,out,ish_ness,outreamishness,target,s,1.0,3,s,h,outreamishnesh,1,14
tectaonilayl,tettaonilayl,rssss,tec,,ta_oni_la_yl,tectaonilayl,control,r,,2,c,t,tettaonilayl,1,12
nucouisyl,nucouosyl,rss,nuc,,ouis_yl,nucouisyl,control,s,0.0,2,i,o,nucouosyl,1,9
infobionally,infobianally,prsss,fob,in,ion_al_ly,infobionally,target,s,0.0,1,o,a,infobianally,1,12
nefelgulf,nefelgulf,rs_long,nefelg,,ulf,nefelgulf,control,r,,5,g,s,nefelsulf,0,9
edwerktaonialsim,edjerktaonialsim,prssss,werk,ed,ta_oni_al_sim,edwerktaonialsim,control,r,,0,w,j,edjerktaonialsim,1,16
nusimtekbaly,nosimtekbaly,pprss,tek,nu_sim,bal_y,nusimtekbaly,control,p,0.0,1,u,o,nosimtekbaly,1,12
deprasalization,depmasalization,prssss,pras,de,al_iz_at_ion,deprasalization,target,r,,1,r,m,depmasalization,1,15
reimdrunable,reimdrunable,pprs,drun,re_im,able,reimdrunable,target,p,1.0,1,m,r,reirdrunable,0,12
wisiously,wisiously,rss,wis,,ious_ly,wisiously,target,r,,0,w,y,yisiously,0,9
retincolg,retincolg,pr,colg,retin,,retincolg,control,r,,2,l,w,retincowg,0,9
nicolgonilayl,nocolgonilayl,prsss,colg,ni,oni_la_yl,nicolgonilayl,control,p,0.0,1,i,o,nocolgonilayl,1,13
sidnerfeln,sidnerfeln,pr_long,nerfeln,sid,,sidnerfeln,control,r,,3,f,k,sidnerkeln,0,10
colgsim,calgsim,rs,colg,,sim,colgsim,control,r,,1,o,a,calgsim,1,7
minurdcilbayit,minurdcilbayit,prsss,nurd,mi,ci_lba_yit,minurdcilbayit,control,s,2.0,0,y,m,minurdcilbamit,0,14
noltaonilasit,noltaonilasit,rssss,nol,,ta_oni_la_sit,noltaonilasit,control,s,3.0,2,t,b,noltaonilasib,0,13
otugenhissens,otugenhissons,prss,gen,otu,his_sens,otugenhissens,control,s,1.0,1,e,o,otugenhissons,1,13
deketationalism,deketateonalism,prssss,ket,de,at_ion_al_ism,deketationalism,target,s,1.0,0,i,e,deketateonalism,1,15
wisationalist,wisationalist,rssss,wis,,at_ion_al_ist,wisationalist,target,s,1.0,2,n,m,wisatiomalist,0,13
unmisnegable,unmisnegable,pprs,neg,un_mis,able,unmisnegable,target,p,1.0,0,m,y,unyisnegable,0,12
reamless,reamless,rs,ream,,less,reamless,target,s,0.0,1,e,i,reamliss,0,8
lonationalist,lonationalist,rssss,lon,,at_ion_al_ist,lonationalist,target,s,0.0,0,a,u,lonutionalist,0,13
nifeeg,nefeeg,pr,feeg,ni,,nifeeg,control,p,0.0,1,i,e,nefeeg,1,6
remisram,remisram,ppr,ram,re_mis,,remisram,target,r,,0,r,w,remiswam,0,8
cetism,cetisr,rs,cet,,ism,cetism,target,s,0.0,2,m,r,cetisr,1,6
