first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
colgsitciloyl,colgsitciloyl,rssss,colg,,sit_ci_la_yl,colgsitcilayl,control,s,2.0,1,a,o,colgsitciloyl,2,13
nenocnert,nenocnert,prs,noc,ne,nemt,nenocnemt,control,s,0.0,2,m,r,nenocnert,2,9
otutrun,itutrun,pr,trun,otu,,otutrun,control,p,0.0,0,o,i,itutrun,1,7
reouthrun,reouthrun,ppr,drun,re_out,,reoutdrun,target,r,,0,d,h,reouthrun,2,9
rozirac,rozirac,r_long,rozirac,,,rozirac,control,r,,4,r,w,roziwac,0,7
sidneselknat,sidniselknat,pprs,selk,sid_ni,nat,sidniselknat,control,p,1.0,1,i,e,sidneselknat,3,12
suomist,soomist,rs,soom,,ist,soomist,target,r,,1,o,u,suomist,3,7
soomically,soomically,rsss,soom,,ic_al_ly,soomically,target,r,,1,o,e,seomically,0,10
jentorment,jentormert,rs_long,jentor,,ment,jentorment,target,s,0.0,2,n,r,jentormert,1,10
dedarfevation,dedarfevation,prsss,darf,de,iv_at_ion,dedarfivation,target,s,0.0,0,i,e,dedarfevation,2,13
numottasitciyl,numottasitciyl,prssss,mof,nu,ta_sit_ci_yl,numoftasitciyl,control,r,,2,f,t,numottasitciyl,2,14
uutzicerel,outzicerel,pr_long,zicerel,out,,outzicerel,target,p,0.0,0,o,u,uutzicerel,3,10
nufelgnemt,nufelgnemt,rs_long,nefelg,,nemt,nefelgnemt,control,r,,1,e,u,nufelgnemt,2,10
imteeriveness,inteeriveness,prss,teer,in,ive_ness,inteeriveness,target,p,0.0,1,n,m,imteeriveness,3,13
niremonilayl,niremonilayl,prsss,rem,ni,oni_la_yl,niremonilayl,control,r,,0,r,y,niyemonilayl,0,12
injadolinable,iyjadolinable,prs_long,jadolin,in,able,injadolinable,target,p,0.0,1,n,y,iyjadolinable,1,13
talcsitca,talcsitca,rss,talc,,sit_ci,talcsitci,control,s,1.0,1,i,a,talcsitca,2,9
nisimnucelba,nusimnucelba,pprs,nuc,nu_sim,elba,nusimnucelba,control,p,0.0,1,u,i,nisimnucelba,3,12
iwwisiousness,iwwisiousness,pprss,wis,in,ious_ness,inwisiousness,target,p,0.0,1,n,w,iwwisiousness,2,13
nitekyl,nitedyl,prs,tek,ni,yl,nitekyl,control,r,,2,k,d,nitedyl,1,7
meaksitcilayl,meaksitcilayl,rssss,meak,,sit_ci_la_yl,meaksitcilayl,control,r,,1,e,i,miaksitcilayl,0,13
prefob,prefob,pr,fob,pre,,prefob,target,r,,2,b,c,prefoc,0,6
colable,conable,rs,con,,able,conable,target,r,,2,n,l,colable,3,7
kafrom,kaflom,r_long,kaflom,,,kaflom,control,r,,3,l,r,kafrom,3,6
edtalctaonielsim,edtalctaonialsim,prssss,talc,ed,ta_oni_al_sim,edtalctaonialsim,control,s,2.0,0,a,e,edtalctaonielsim,3,16
keatnemtlayl,geatnemtlayl,rsss,keat,,nemt_la_yl,keatnemtlayl,control,r,,0,k,g,geatnemtlayl,1,12
ernitrun,ernitrun,ppr,trun,er_ni,,ernitrun,control,r,,1,r,m,ernitmun,0,8
soim,soim,r,soom,,,soom,target,r,,2,o,i,soim,2,4
ernigen,ermigen,ppr,gen,er_ni,,ernigen,control,p,1.0,0,n,m,ermigen,1,7
outkelb,outkelb,pr,kels,out,,outkels,target,r,,3,s,b,outkelb,2,7
dlun,drun,r,drun,,,drun,target,r,,1,r,l,dlun,3,4
drunocally,drunically,rsss,drun,,ic_al_ly,drunically,target,s,0.0,0,i,o,drunocally,3,10
edmafvitaeni,edmafvitaeni,prsss,maf,ed,vi_ta_oni,edmafvitaoni,control,s,2.0,0,o,e,edmafvitaeni,2,12
keiristically,keiristically,rssss,keir,,ist_ic_al_ly,keiristically,target,s,2.0,1,l,j,keiristicajly,0,13
nimoparytelba,nimoparntelba,prs_long,moparnt,ni,elba,nimoparntelba,control,r,,5,n,y,nimoparytelba,3,13
tirvin,tirvin,r_long,tirvin,,,tirvin,control,r,,1,i,e,tervin,0,6
reeksim,reeksim,rs,riek,,sim,rieksim,control,r,,1,i,e,reeksim,2,7
disinnurtion,disinnurtien,pprs,nurt,dis_in,ion,disinnurtion,target,s,0.0,1,o,e,disinnurtien,1,12
ewdrunment,ewdrunment,prs,drun,en,ment,endrunment,target,p,0.0,1,n,w,ewdrunment,2,10
sidnetork,sidnetoyk,pr_long,netork,sid,,sidnetork,control,r,,4,r,y,sidnetoyk,1,9
keirliness,keirliniss,rss,keir,,li_ness,keirliness,target,s,1.0,1,e,i,keirliniss,1,10
nearozemca,nearozemca,rs_long,nearoz,,enca,nearozenca,control,s,0.0,1,n,m,nearozemca,2,10
niwerktanyl,niwerktanyl,prss,werk,ni,tan_yl,niwerktanyl,control,p,0.0,1,i,o,nowerktanyl,0,11
sidnitoncouissens,sidnitoncauissens,pprss,tonc,sid_ni,ouis_sens,sidnitoncouissens,control,s,0.0,0,o,a,sidnitoncauissens,1,17
nusawtaonilayl,nusiwtaonilayl,prssss,siw,nu,ta_oni_la_yl,nusiwtaonilayl,control,r,,1,i,a,nusawtaonilayl,3,14
conalist,conarist,rss,con,,al_ist,conalist,target,s,0.0,1,l,r,conarist,1,8
mistrilockoar,mistrilockour,prs_long,trilock,mis,our,mistrilockour,target,s,0.0,1,u,a,mistrilockoar,3,13
innegll,innegll,prs,neg,in,ly,innegly,target,s,0.0,1,y,l,innegll,2,7
rekeamivete,rekeamivete,prss,keam,re,iv_ate,rekeamivate,target,s,1.0,0,a,e,rekeamivete,2,11
colgtaonilasit,colgtaonilasit,rssss,colg,,ta_oni_la_sit,colgtaonilasit,control,s,3.0,0,s,b,colgtaonilabit,0,14
trilendance,trilendince,rs_long,trilend,,ance,trilendance,target,s,0.0,0,a,i,trilendince,1,11
sidnisargoni,sidnisawgoni,pprs,sarg,sid_ni,oni,sidnisargoni,control,r,,2,r,w,sidnisawgoni,1,12
sartsit,sartsit,rs,sarg,,sit,sargsit,control,r,,3,g,t,sartsit,2,7
ungratationally,ungrasationally,prssss,gras,un,at_ion_al_ly,ungrasationally,target,r,,3,s,t,ungratationally,3,15
ungeef,ungeef,pr,geef,un,,ungeef,target,p,0.0,0,u,e,engeef,0,6
ingrasionary,ingrasionary,pprss,gras,in,ion_ary,ingrasionary,target,p,0.0,0,i,o,ongrasionary,0,12
reincet,reincet,ppr,cet,re_in,,reincet,target,r,,0,c,f,reinfet,0,7
pretaunically,pretaunecally,prsss,taun,pre,ic_al_ly,pretaunically,target,s,0.0,0,i,e,pretaunecally,1,13
otutonjey,otutonjer,pr_long,tonjer,otu,,otutonjer,control,r,,5,r,y,otutonjey,3,9
moos,mois,r,moos,,,moos,control,r,,2,o,i,mois,1,4
flomak,flomak,r_long,flomak,,,flomak,target,r,,2,o,u,flumak,0,6
negmentally,regmentally,rsss,neg,,ment_al_ly,negmentally,target,r,,0,n,r,regmentally,1,11
merism,mewism,rs,mer,,ism,merism,target,r,,2,r,w,mewism,1,6
nearozouis,nearozouis,rs_long,nearoz,,ouis,nearozouis,control,r,,2,a,e,neerozouis,0,10
unfamalitticly,unfamalitticly,prssss,fam,un,al_ist_ic_ly,unfamalisticly,target,s,1.0,1,s,t,unfamalitticly,2,14
prowondel,growondel,pr_long,wondel,pro,,prowondel,target,p,0.0,0,p,g,growondel,1,9
simlendoworu,simlendoworu,prs_long,lendow,sim,oru,simlendoworu,control,p,0.0,2,m,r,sirlendoworu,0,12
nerkcilayl,werkcilayl,rsss,werk,,ci_la_yl,werkcilayl,control,r,,0,w,n,nerkcilayl,3,10
keam,keam,r,keam,,,keam,target,r,,2,a,e,keem,0,4
selklesit,selklasit,rss,selk,,la_sit,selklasit,control,s,0.0,1,a,e,selklesit,3,9
cetatiunalist,cetatiunalist,rssss,cet,,at_ion_al_ist,cetationalist,target,s,1.0,1,o,u,cetatiunalist,2,13
disinnetant,disinnetant,pprs,neg,dis_in,ant,disinnegant,target,r,,2,g,t,disinnetant,2,11
reinsoom,reinsoor,ppr,soom,re_in,,reinsoom,target,r,,3,m,r,reinsoor,1,8
krotew,krotew,r_long,kroten,,,kroten,target,r,,5,n,w,krotew,2,6
nenurdnemt,nenuwdnemt,prs,nurd,ne,nemt,nenurdnemt,control,r,,2,r,w,nenuwdnemt,1,10
erpdrun,erptrun,pr,trun,erp,,erptrun,control,r,,0,t,d,erpdrun,3,7
inwisionary,inwisionary,pprss,wis,in,ion_ary,inwisionary,target,r,,0,w,y,inyisionary,0,11
nifradevisent,nifradevisent,prss,frad,ni,evi_sens,nifradevisens,control,s,1.0,3,s,t,nifradevisent,2,13
erpremcilayl,erpremcilayl,prsss,rem,erp,ci_la_yl,erpremcilayl,control,p,0.0,0,e,i,irpremcilayl,0,12
