first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
depras,depras,pr,pras,de,,depras,target,p,0.0,0,d,h,hepras,0,6
edwerktaonialsim,edwerktaonialsim,prssss,werk,ed,ta_oni_al_sim,edwerktaonialsim,control,p,0.0,0,e,a,adwerktaonialsim,0,16
nunuccilayl,nunuccilayl,prsss,nuc,nu,ci_la_yl,nunuccilayl,control,r,,0,n,r,nuruccilayl,0,11
boftaonilasit,bofpaonilasit,rssss,bof,,ta_oni_la_sit,boftaonilasit,control,s,0.0,0,t,p,bofpaonilasit,1,13
outflenit,outflenit,pr_long,flenit,out,,outflenit,target,r,,1,l,r,outfrenit,0,9
trupsens,trupsens,rs,trup,,sens,trupsens,control,s,0.0,2,n,r,trupsers,0,8
sidniremouisyl,sidnilemouisyl,pprss,rem,sid_ni,ouis_yl,sidniremouisyl,control,r,,0,r,l,sidnilemouisyl,1,14
nolnemtlayl,nolnemtlayl,rsss,nol,,nemt_la_yl,nolnemtlayl,control,r,,0,n,r,rolnemtlayl,0,11
onnerkeatviyit,onnerkeatciyit,pprss,keat,onn_er,vi_yit,onnerkeatviyit,control,s,0.0,0,v,c,onnerkeatciyit,1,14
nusiwulfsens,nuhiwulfsens,prss,siw,nu,ulf_sens,nusiwulfsens,control,r,,0,s,h,nuhiwulfsens,1,12
redeglocment,redeglocment,pprs,gloc,re_de,ment,redeglocment,target,s,0.0,2,n,r,redeglocmert,0,12
sidninucnat,sidninacnat,pprs,nuc,sid_ni,nat,sidninucnat,control,r,,1,u,a,sidninacnat,1,11
otunetork,otuwetork,pr_long,netork,otu,,otunetork,control,r,,0,n,w,otuwetork,1,9
misgloc,misgloc,pr,gloc,mis,,misgloc,target,p,0.0,0,m,n,nisgloc,0,7
cunically,cunically,rsss,cun,,ic_al_ly,cunically,target,r,,0,c,f,funically,0,9
outjentor,outjentor,pr_long,jentor,out,,outjentor,target,r,,5,r,y,outjentoy,0,9
inpookiously,inpookiously,pprss,pook,in,ious_ly,inpookiously,target,p,0.0,0,i,e,enpookiously,0,12
mineilcilayl,nineilcilayl,prsss,neil,mi,ci_la_yl,mineilcilayl,control,p,0.0,0,m,n,nineilcilayl,1,12
kouliousness,kouliousness,rss,koul,,ious_ness,kouliousness,target,r,,3,l,m,koumiousness,0,12
clator,clatom,rs,clat,,or,clator,target,s,0.0,1,r,m,clatom,1,6
tek,tek,r,tek,,,tek,control,r,,1,e,a,tak,0,3
unclatal,unclatar,prs,clat,un,al,unclatal,target,s,0.0,1,l,r,unclatar,1,8
ersidneil,ersidneil,ppr,neil,er_sid,,ersidneil,control,p,1.0,1,i,e,ersedneil,0,9
unpookically,unpookically,prsss,pook,un,ic_al_ly,unpookically,target,r,,2,o,u,unpoukically,0,12
ramiousness,ramieusness,rss,ram,,ious_ness,ramiousness,target,s,0.0,1,o,e,ramieusness,1,11
selblayl,selbleyl,rss,selb,,la_yl,selblayl,control,s,0.0,1,a,e,selbleyl,1,8
nukooplasitci,nukioplasitci,prsss,koop,nu,la_sit_ci,nukooplasitci,control,r,,1,o,i,nukioplasitci,1,13
disinkoulant,disinkeulant,pprs,koul,dis_in,ant,disinkoulant,target,r,,1,o,e,disinkeulant,1,12
lonmentally,lonmentally,rsss,lon,,ment_al_ly,lonmentally,target,r,,2,n,m,lommentally,0,11
unslithonious,unslithoniius,prs_long,slithon,un,ious,unslithonious,target,s,0.0,1,o,i,unslithoniius,1,13
