first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
yaf,maf,r,maf,,,maf,control,r,,0,m,y,yaf,3,3
lienicil,lienical,rss,lien,,ic_al,lienical,target,s,1.0,0,a,i,lienicil,3,8
drelintnemt,drelintnemd,rs_long,drelint,,nemt,drelintnemt,control,s,0.0,3,t,d,drelintnemd,1,11
loukouis,leukouis,rs,louk,,ouis,loukouis,control,r,,1,o,e,leukouis,1,8
nautlasitti,nautlasitci,rsss,naut,,la_sit_ci,nautlasitci,control,s,2.0,0,c,t,nautlasitti,3,11
sidnearoznent,sidnearoznemt,prs_long,nearoz,sid,nemt,sidnearoznemt,control,s,0.0,2,m,n,sidnearoznent,3,13
ersimneut,ersimnaut,ppr,naut,er_sim,,ersimnaut,control,r,,1,a,e,ersimneut,3,9
eredmeaknemt,aredmeaknemt,pprs,meak,er_ed,nemt,eredmeaknemt,control,p,0.0,0,e,a,aredmeaknemt,1,12
otuteceviml,otuteceviyl,prss,tec,otu,evi_yl,otuteceviyl,control,s,1.0,0,y,m,otuteceviml,3,11
sidnimafoniray,sidnimafoniray,pprss,maf,sid_ni,oni_ray,sidnimafoniray,control,r,,1,a,o,sidnimofoniray,0,14
famationalist,fumationalist,rssss,fam,,at_ion_al_ist,famationalist,target,r,,1,a,u,fumationalist,1,13
pretrivin,pretrivin,pr_long,trivin,pre,,pretrivin,target,r,,0,t,s,presrivin,0,9
sidcolgulf,sedcolgulf,prs,colg,sid,ulf,sidcolgulf,control,p,0.0,1,i,e,sedcolgulf,1,10
ultaunationally,untaunationally,prssss,taun,un,at_ion_al_ly,untaunationally,target,p,0.0,1,n,l,ultaunationally,3,15
incepically,incepically,prsss,cet,in,ic_al_ly,incetically,target,r,,2,t,p,incepically,2,11
predarf,predarf,pr,darf,pro,,prodarf,target,p,0.0,2,o,e,predarf,2,7
frenner,frenner,r_long,flenner,,,flenner,target,r,,1,l,r,frenner,2,7
outnentel,outnentel,pr_long,jentel,out,,outjentel,target,r,,0,j,n,outnentel,2,9
louknemtlasim,louknemtlasim,rsss,louk,,nemt_la_sim,louknemtlasim,control,s,2.0,0,s,t,louknemtlatim,0,13
erninocnemt,erninocnems,pprs,noc,er_ni,nemt,erninocnemt,control,s,0.0,3,t,s,erninocnems,1,11
mibofcilbayot,mibofcilbayit,prsss,bof,mi,ci_lba_yit,mibofcilbayit,control,s,2.0,1,i,o,mibofcilbayot,3,13
nonteerively,nanteerively,prss,teer,non,ive_ly,nonteerively,target,p,0.0,1,o,a,nanteerively,1,12
soomationalist,soomationalist,rssss,soom,,at_ion_al_ist,soomationalist,target,r,,3,m,r,soorationalist,0,14
prozoreaneon,prozoreanion,prs_long,zorean,pro,ion,prozoreanion,target,s,0.0,0,i,e,prozoreaneon,3,12
edboflasitaoni,edboflazitaoni,prssss,bof,ed,la_zi_ta_oni,edboflazitaoni,control,s,1.0,0,z,s,edboflasitaoni,3,14
geat,keat,r,keat,,,keat,control,r,,0,k,g,geat,3,4
dojianouis,dojianouis,rs_long,dojian,,ouis,dojianouis,control,s,0.0,2,i,e,dojianoues,0,10
kreweon,krewion,rs,krew,,ion,krewion,target,s,0.0,0,i,e,kreweon,3,7
erpmoos,erpmoos,pr,moos,erp,,erpmoos,control,r,,2,o,e,erpmoes,0,7
remiskeiw,remiskeiw,ppr,keir,re_mis,,remiskeir,target,r,,3,r,w,remiskeiw,2,9
paokcila,pookcila,rss,pook,,ci_la,pookcila,control,r,,1,o,a,paokcila,3,8
reketivity,reketivity,pprss,ket,re,iv_ity,reketivity,target,r,,2,t,s,rekesivity,0,10
lojent,lejent,r_long,lejent,,,lejent,control,r,,1,e,o,lojent,3,6
ednocme,ednocme,prs,noc,ed,re,ednocre,control,s,0.0,0,r,m,ednocme,2,7
rooslasit,rooslasit,rss,moos,,la_sit,mooslasit,control,r,,0,m,r,rooslasit,2,9
diszicererment,diszicerelment,prs_long,zicerel,dis,ment,diszicerelment,target,r,,6,l,r,diszicererment,3,14
grasious,grasious,rs,gras,,ious,grasious,target,s,0.0,2,u,i,grasiois,0,8
keum,keam,r,keam,,,keam,target,r,,2,a,u,keum,3,4
carizor,carizor,r_long,carizor,,,carizor,target,r,,0,c,h,harizor,0,7
remnemhlayl,remnemhlayl,rsss,rem,,nemt_la_yl,remnemtlayl,control,s,0.0,3,t,h,remnemhlayl,2,11
miftaonilasit,moftaonilasit,rssss,mof,,ta_oni_la_sit,moftaonilasit,control,r,,1,o,i,miftaonilasit,3,13
ressimreet,ressimreet,ppr,reet,rep_sim,,repsimreet,control,p,0.0,2,p,s,ressimreet,2,10
edtrunlazitaoni,edtrunlapitaoni,prssss,trun,ed,la_zi_ta_oni,edtrunlazitaoni,control,s,1.0,0,z,p,edtrunlapitaoni,1,15
otulosicur,otulosicur,pr_long,losicur,otu,,otulosicur,control,r,,4,c,t,otulositur,0,10
sidnitekani,sidnitekani,pprs,tek,sid_ni,oni,sidnitekoni,control,s,0.0,0,o,a,sidnitekani,2,11
disgyocful,disglocful,prs,gloc,dis,ful,disglocful,target,r,,1,l,y,disgyocful,3,10
drelintsenh,drelintsenh,rs_long,drelint,,sens,drelintsens,control,s,0.0,3,s,h,drelintsenh,2,11
unfamioudness,unfamiousness,prss,fam,un,ious_ness,unfamiousness,target,s,0.0,3,s,d,unfamioudness,3,13
prenurt,prenurt,pr,nurt,pre,,prenurt,target,p,0.0,0,p,d,drenurt,0,7
prekelsocally,prekelsocally,prsss,kels,pre,ic_al_ly,prekelsically,target,s,0.0,0,i,o,prekelsocally,2,13
ingeeciously,ingeeciously,pprss,geef,in,ious_ly,ingeefiously,target,r,,3,f,c,ingeeciously,2,12
leen,leen,r,lien,,,lien,target,r,,1,i,e,leen,2,4
geefieus,geefious,rs,geef,,ious,geefious,target,s,0.0,1,o,e,geefieus,3,8
tranil,trawil,r_long,tranil,,,tranil,control,r,,3,n,w,trawil,1,6
disinfobion,disirfobion,pprs,fob,dis_in,ion,disinfobion,target,p,1.0,1,n,r,disirfobion,1,11
drunmentally,drunmentally,rsss,drun,,ment_al_ly,drunmentally,target,r,,2,u,a,dranmentally,0,12
otutuskrip,otatuskrip,pr_long,tuskrip,otu,,otutuskrip,control,p,0.0,2,u,a,otatuskrip,1,10
infomicablity,infomicablity,prsss,fom,in,ic_abl_ity,infomicablity,target,r,,1,o,a,infamicablity,0,13
coyalist,coyalist,rss,con,,al_ist,conalist,target,r,,2,n,y,coyalist,2,8
inslithonness,inslithonnesd,prs_long,slithon,in,ness,inslithonness,target,s,0.0,3,s,d,inslithonnesd,1,13
simwerknemt,simwerknemt,prs,werk,sim,nemt,simwerknemt,control,r,,3,k,g,simwergnemt,0,11
cetationamist,cetationalist,rssss,cet,,at_ion_al_ist,cetationalist,target,s,2.0,1,l,m,cetationamist,3,13
zicerelious,zicerelious,rs_long,zicerel,,ious,zicerelious,target,r,,5,e,o,zicerolious,0,11
deglocalization,deglocalization,prssss,gloc,de,al_iz_at_ion,deglocalization,target,s,2.0,0,a,i,deglocalizition,0,15
sidnikeatouisyl,sidnikeatouisyl,pprss,keat,sid_ni,ouis_yl,sidnikeatouisyl,control,p,0.0,0,s,t,tidnikeatouisyl,0,15
reovernirt,reovernirt,ppr,nurt,re_over,,reovernurt,target,r,,1,u,i,reovernirt,2,10
siynurd,siynurd,pr,nurd,sim,,simnurd,control,p,0.0,2,m,y,siynurd,2,7
abkeawality,abkeamality,prss,keam,ab,al_ity,abkeamality,target,r,,3,m,w,abkeawality,3,11
