first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
nutalcouisyl,nutalcouityl,prss,talc,nu,ouis_yl,nutalcouisyl,control,s,0.0,3,s,t,nutalcouityl,1,12
sidnicolgoni,sidnicolgoni,pprs,colg,sid_ni,oni,sidnicolgoni,control,p,1.0,1,i,e,sidnecolgoni,0,12
otuwerknesens,otuwerknesens,prss,werk,otu,ne_sens,otuwerknesens,control,p,0.0,0,o,e,etuwerknesens,0,13
detauner,dehauner,prs,taun,de,er,detauner,target,r,,0,t,h,dehauner,1,8
busdojian,busdojian,pr_long,dojian,bus,,busdojian,control,r,,5,n,w,busdojiaw,0,9
deglocalization,deglocalization,prssss,gloc,de,al_iz_at_ion,deglocalization,target,p,0.0,1,e,i,diglocalization,0,15
revotrup,revotrup,pr,trup,revo,,revotrup,control,r,,1,r,l,revotlup,0,8
neiltaonilasim,neiltaonilasim,rssss,neil,,ta_oni_la_sim,neiltaonilasim,control,s,3.0,2,m,l,neiltaonilasil,0,14
ednurdzitaoni,etnurdzitaoni,prsss,nurd,ed,zi_ta_oni,ednurdzitaoni,control,p,0.0,1,d,t,etnurdzitaoni,1,13
krew,kriw,r,krew,,,krew,target,r,,2,e,i,kriw,1,4
unglocationally,unglocationally,prssss,gloc,un,at_ion_al_ly,unglocationally,target,r,,0,g,t,untlocationally,0,15
siwlasit,hiwlasit,rss,siw,,la_sit,siwlasit,control,r,,0,s,h,hiwlasit,1,8
pook,poos,r,pook,,,pook,target,r,,3,k,s,poos,1,4
tranil,tlanil,r_long,tranil,,,tranil,control,r,,1,r,l,tlanil,1,6
drunalism,drunalism,rss,drun,,al_ism,drunalism,target,s,0.0,1,l,m,drunamism,0,9
reimlon,reimlon,ppr,lon,re_im,,reimlon,target,p,1.0,1,m,r,reirlon,0,7
fomist,fomast,rs,fom,,ist,fomist,target,s,0.0,0,i,a,fomast,1,6
reemsit,reemtit,rs,reem,,sit,reemsit,control,s,0.0,0,s,t,reemtit,1,7
teknemtlasim,teknemtlesim,rsss,tek,,nemt_la_sim,teknemtlasim,control,s,1.0,1,a,e,teknemtlesim,1,12
outprasenness,outprasenness,prss,pras,out,en_ness,outprasenness,target,s,1.0,2,s,t,outprasennets,0,13
otumoos,otumoos,pr,moos,otu,,otumoos,control,p,0.0,0,o,e,etumoos,0,7
gencila,gercila,rss,gen,,ci_la,gencila,control,r,,2,n,r,gercila,1,7
ernigenacne,ernigenacna,pprs,gen,er_ni,acne,ernigenacne,control,s,0.0,3,e,a,ernigenacna,1,11
pookable,pookable,rs,pook,,able,pookable,target,r,,3,k,g,poogable,0,8
unimerly,unimerlm,prs,mer,uni,ly,unimerly,target,s,0.0,1,y,m,unimerlm,1,8
keiristically,kiiristically,rssss,keir,,ist_ic_al_ly,keiristically,target,r,,1,e,i,kiiristically,1,13
overdarf,overdarf,pr,darf,over,,overdarf,target,p,0.0,1,v,c,ocerdarf,0,8
abnegality,abnegality,prss,neg,ab,al_ity,abnegality,target,r,,2,g,s,abnesality,0,10
unramistically,unramistically,prssss,ram,un,ist_ic_al_ly,unramistically,target,p,0.0,0,u,a,anramistically,0,14
rereamivity,rereamicity,pprss,ream,re,iv_ity,rereamivity,target,s,0.0,1,v,c,rereamicity,1,11
unpleriezful,unpleriezful,prs_long,pleriez,un,ful,unpleriezful,target,p,0.0,0,u,a,anpleriezful,0,12
subnamptor,subnamptor,pr_long,namptor,sub,,subnamptor,target,r,,4,t,g,subnampgor,0,10
nolnemtlayl,nolnemtlayl,rsss,nol,,nemt_la_yl,nolnemtlayl,control,s,2.0,0,y,r,nolnemtlarl,0,11
moflasim,moslasim,rss,mof,,la_sim,moflasim,control,r,,2,f,s,moslasim,1,8
inunucyl,inunucyl,prs,nuc,inu,yl,inunucyl,control,r,,1,u,a,inunacyl,0,8
unsoomalistic,uysoomalistic,prsss,soom,un,al_ist_ic,unsoomalistic,target,p,0.0,1,n,y,uysoomalistic,1,13
drunmentally,drunmentalyy,rsss,drun,,ment_al_ly,drunmentally,target,s,2.0,0,l,y,drunmentalyy,1,12
nitruponilayl,nitrupomilayl,prsss,trup,ni,oni_la_yl,nitruponilayl,control,s,0.0,1,n,m,nitrupomilayl,1,13
louksitcilayl,louksitcilayl,rssss,louk,,sit_ci_la_yl,louksitcilayl,control,s,3.0,1,l,m,louksitcilaym,0,13
nunautlasitci,nanautlasitci,prsss,naut,nu,la_sit_ci,nunautlasitci,control,p,0.0,1,u,a,nanautlasitci,1,13
lejentnemt,lejentnemt,rs_long,lejent,,nemt,lejentnemt,control,r,,4,n,m,lejemtnemt,0,10
jentor,jantor,r_long,jentor,,,jentor,target,r,,1,e,a,jantor,1,6
erdroziracnemt,erdroziracnemt,prs_long,drozirac,er,nemt,erdroziracnemt,control,s,0.0,2,m,r,erdroziracnert,0,14
cunationalist,cunationalast,rssss,cun,,at_ion_al_ist,cunationalist,target,s,3.0,0,i,a,cunationalast,1,13
inwisionally,anwisionally,prsss,wis,in,ion_al_ly,inwisionally,target,p,0.0,0,i,a,anwisionally,1,12
nugentaonilayl,nusentaonilayl,prssss,gen,nu,ta_oni_la_yl,nugentaonilayl,control,r,,0,g,s,nusentaonilayl,1,14
fommentalism,pommentalism,rsss,fom,,ment_al_ism,fommentalism,target,r,,0,f,p,pommentalism,1,12
disingeefion,disingeefion,pprs,geef,dis_in,ion,disingeefion,target,p,1.0,1,n,m,disimgeefion,0,12
teakationalism,toakationalism,rssss,teak,,at_ion_al_ism,teakationalism,target,r,,1,e,o,toakationalism,1,14
reinpontance,reinpontance,pprs,pont,re_in,ance,reinpontance,target,r,,0,p,s,reinsontance,0,12
renegivity,renegavity,pprss,neg,re,iv_ity,renegivity,target,s,0.0,0,i,a,renegavity,1,10
busnerfeln,busnorfeln,pr_long,nerfeln,bus,,busnerfeln,control,r,,1,e,o,busnorfeln,1,10
disemgloc,disemgloc,ppr,gloc,dis_em,,disemgloc,target,r,,1,l,m,disemgmoc,0,9
nisidnuconi,nisidnuconi,pprs,nuc,ni_sid,oni,nisidnuconi,control,s,0.0,1,n,w,nisidnucowi,0,11
recetivity,recetivitr,pprss,cet,re,iv_ity,recetivity,target,s,1.0,2,y,r,recetivitr,1,10
trilendment,trirendment,rs_long,trilend,,ment,trilendment,target,r,,3,l,r,trirendment,1,11
edwerklazitaoni,edwerkladitaoni,prssss,werk,ed,la_zi_ta_oni,edwerklazitaoni,control,s,1.0,0,z,d,edwerkladitaoni,1,15
cunment,dunment,rs,cun,,ment,cunment,target,r,,0,c,d,dunment,1,7
gen,gun,r,gen,,,gen,control,r,,1,e,u,gun,1,3
erminaut,erminaut,ppr,naut,er_mi,,erminaut,control,r,,3,t,b,erminaub,0,8
outream,outmeam,pr,ream,out,,outream,target,r,,0,r,m,outmeam,1,7
subkroten,subkraten,pr_long,kroten,sub,,subkroten,target,r,,2,o,a,subkraten,1,9
taunalist,taunalist,rss,taun,,al_ist,taunalist,target,r,,3,n,y,tauyalist,0,9
onnernucviyit,onnerrucviyit,pprss,nuc,onn_er,vi_yit,onnernucviyit,control,r,,0,n,r,onnerrucviyit,1,13
nufradsitcilayl,nefradsitcilayl,prssss,frad,nu,sit_ci_la_yl,nufradsitcilayl,control,p,0.0,1,u,e,nefradsitcilayl,1,15
trilend,trilend,r_long,trilend,,,trilend,target,r,,1,r,y,tyilend,0,7
talc,talt,r,talc,,,talc,control,r,,3,c,t,talt,1,4
onnerremviyit,onnerremviyit,pprss,rem,onn_er,vi_yit,onnerremviyit,control,r,,2,m,y,onnerreyviyit,0,13
repleriezment,repreriezment,prs_long,pleriez,re,ment,repleriezment,target,r,,1,l,r,repreriezment,1,13
misramour,misramour,prs,ram,mis,our,misramour,target,p,0.0,0,m,r,risramour,0,9
simtonporu,simtonpomu,prs,tonp,sim,oru,simtonporu,control,s,0.0,1,r,m,simtonpomu,1,10
dojian,dojian,r_long,dojian,,,dojian,control,r,,2,j,r,dorian,0,6
depurtization,depurtization,prsss,purt,de,iz_at_ion,depurtization,target,r,,0,p,h,dehurtization,0,13
onnerneilviyit,onnerneilviyit,pprss,neil,onn_er,vi_yit,onnerneilviyit,control,s,0.0,0,v,h,onnerneilhiyit,0,14
indismerion,indismerion,pprs,mer,in_dis,ion,indismerion,target,r,,2,r,m,indismemion,0,11
reemnemtlasim,reemnemtlasim,rsss,reem,,nemt_la_sim,reemnemtlasim,control,r,,3,m,y,reeynemtlasim,0,13
flenitious,flenitious,rs_long,flenit,,ious,flenitious,target,s,0.0,2,u,i,flenitiois,0,10
numoparntulf,numoparntumf,prs_long,moparnt,nu,ulf,numoparntulf,control,s,0.0,1,l,m,numoparntumf,1,12
reamical,reamical,rss,ream,,ic_al,reamical,target,r,,3,m,r,rearical,0,8
fradelba,sradelba,rs,frad,,elba,fradelba,control,r,,0,f,s,sradelba,1,8
purtmentalism,purtmentolism,rsss,purt,,ment_al_ism,purtmentalism,target,s,1.0,0,a,o,purtmentolism,1,13
neselb,neselb,pr,selb,ne,,neselb,control,p,0.0,1,e,o,noselb,0,6
sidmekeat,sidmekeat,ppr,keat,sid_me,,sidmekeat,control,p,0.0,1,i,a,sadmekeat,0,9
batonplayit,batonplayit,prss,tonp,ba,la_yit,batonplayit,control,r,,1,o,u,batunplayit,0,11
endrun,andrun,pr,drun,en,,endrun,target,p,0.0,0,e,a,andrun,1,6
roltickouis,roltickouis,rs_long,roltick,,ouis,roltickouis,control,r,,1,o,i,riltickouis,0,11
edtecre,edtecre,prs,tec,ed,re,edtecre,control,p,0.0,0,e,i,idtecre,0,7
riektaonilasit,riektaonilasit,rssss,riek,,ta_oni_la_sit,riektaonilasit,control,s,3.0,2,t,d,riektaonilasid,0,14
ermineil,irmineil,ppr,neil,er_mi,,ermineil,control,p,0.0,0,e,i,irmineil,1,8
untauniously,untauniously,prss,taun,un,ious_ly,untauniously,target,s,0.0,2,u,e,untaunioesly,0,12
nolnemt,nalnemt,rs,nol,,nemt,nolnemt,control,r,,1,o,a,nalnemt,1,7
reimfom,reimfom,ppr,fom,re_im,,reimfom,target,p,0.0,1,e,o,roimfom,0,7
