first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
edboflazitaoni,edboflazitaoni,prssss,bof,ed,la_zi_ta_oni,edboflazitaoni,control,p,0.0,0,e,i,idboflazitaoni,0,14
dereamate,dereamato,prs,ream,de,ate,dereamate,target,s,0.0,2,e,o,dereamato,1,9
ketliness,ketliness,rss,ket,,li_ness,ketliness,target,r,,1,e,i,kitliness,0,9
migen,migen,pr,gen,mi,,migen,control,r,,0,g,c,micen,0,5
negmentally,negmentelly,rsss,neg,,ment_al_ly,negmentally,target,s,1.0,0,a,e,negmentelly,1,11
ingirtivation,ingirtivation,prsss,girt,in,iv_at_ion,ingirtivation,target,s,0.0,0,i,a,ingirtavation,0,13
tecla,tecla,rs,tec,,la,tecla,control,s,0.0,1,a,e,tecle,0,5
reimteakable,reimtiakable,pprs,teak,re_im,able,reimteakable,target,r,,1,e,i,reimtiakable,1,12
nemear,nemear,pr,mear,ne,,nemear,control,p,0.0,0,n,r,remear,0,6
lien,rien,r,lien,,,lien,target,r,,0,l,r,rien,1,4
repsidnurd,redsidnurd,ppr,nurd,rep_sid,,repsidnurd,control,p,0.0,2,p,d,redsidnurd,1,10
kaflomsens,kaflomsens,rs_long,kaflom,,sens,kaflomsens,control,r,,5,m,w,kaflowsens,0,10
remilabyit,romilabyit,rss,rem,,ilab_yit,remilabyit,control,r,,1,e,o,romilabyit,1,10
unsoomfulness,umsoomfulness,prss,soom,un,ful_ness,unsoomfulness,target,p,0.0,1,n,m,umsoomfulness,1,13
tirvin,tirvin,r_long,tirvin,,,tirvin,control,r,,1,i,e,tervin,0,6
gennemtlayl,gonnemtlayl,rsss,gen,,nemt_la_yl,gennemtlayl,control,r,,1,e,o,gonnemtlayl,1,11
koulic,koulic,rs,koul,,ic,koulic,target,s,0.0,0,i,e,koulec,0,6
miskrewation,miskrewation,prss,krew,mis,at_ion,miskrewation,target,r,,1,r,m,miskmewation,0,12
niremvitaoni,niremvitaoni,prsss,rem,ni,vi_ta_oni,niremvitaoni,control,p,0.0,0,n,m,miremvitaoni,0,12
sidtranilulf,sidtranilulf,prs_long,tranil,sid,ulf,sidtranilulf,control,r,,4,i,e,sidtranelulf,0,12
pontability,gontability,rss,pont,,abil_ity,pontability,target,r,,0,p,g,gontability,1,11
erpteccilayl,erpteccilayl,prsss,tec,erp,ci_la_yl,erpteccilayl,control,r,,2,c,s,erptescilayl,0,12
tranil,tranin,r_long,tranil,,,tranil,control,r,,5,l,n,tranin,1,6
redemerment,redemorment,pprs,mer,re_de,ment,redemerment,target,r,,1,e,o,redemorment,1,11
inpontionary,inpontionary,pprss,pont,in,ion_ary,inpontionary,target,p,0.0,0,i,e,enpontionary,0,12
selb,selb,r,selb,,,selb,control,r,,2,l,m,semb,0,4
inpleriezable,inpleriezable,prs_long,pleriez,in,able,inpleriezable,target,p,0.0,1,n,y,iypleriezable,0,13
onnerriekviyit,onnurriekviyit,pprss,riek,onn_er,vi_yit,onnerriekviyit,control,p,1.0,0,e,u,onnurriekviyit,1,14
eredkoopnemt,eredsoopnemt,pprs,koop,er_ed,nemt,eredkoopnemt,control,r,,0,k,s,eredsoopnemt,1,12
innegiousness,innegiousness,pprss,neg,in,ious_ness,innegiousness,target,s,1.0,1,e,o,innegiousnoss,0,13
lonationalist,lonationalist,rssss,lon,,at_ion_al_ist,lonationalist,target,s,1.0,1,o,a,lonatianalist,0,13
profomation,profomation,prss,fom,pro,at_ion,profomation,target,r,,0,f,p,propomation,0,11
glocally,glocally,rss,gloc,,al_ly,glocally,target,s,0.0,1,l,n,glocanly,0,8
erverotrig,erveyotrig,ppr,trig,er_vero,,erverotrig,control,p,1.0,2,r,y,erveyotrig,1,10
preteakically,pleteakically,prsss,teak,pre,ic_al_ly,preteakically,target,p,0.0,1,r,l,pleteakically,1,13
sidniwerkouissens,sidwiwerkouissens,pprss,werk,sid_ni,ouis_sens,sidniwerkouissens,control,p,1.0,0,n,w,sidwiwerkouissens,1,17
disflenitful,disflenitvul,prs_long,flenit,dis,ful,disflenitful,target,s,0.0,0,f,v,disflenitvul,1,12
imfomness,imfomnoss,prs,fom,im,ness,imfomness,target,s,0.0,1,e,o,imfomnoss,1,9
reamalistic,reamalistic,rsss,ream,,al_ist_ic,reamalistic,target,s,1.0,2,t,s,reamalissic,0,11
edselblazitaoni,edselbluzitaoni,prssss,selb,ed,la_zi_ta_oni,edselblazitaoni,control,s,0.0,1,a,u,edselbluzitaoni,1,15
sidniloukoniray,sidniloukoniray,pprss,louk,sid_ni,oni_ray,sidniloukoniray,control,r,,2,u,o,sidnilookoniray,0,15
sarplayl,sarplarl,rss,sarp,,la_yl,sarplayl,control,s,1.0,0,y,r,sarplarl,1,8
regirtivity,ragirtivity,pprss,girt,re,iv_ity,regirtivity,target,p,0.0,1,e,a,ragirtivity,1,11
ninucvitaoni,ninucvitaoni,prsss,nuc,ni,vi_ta_oni,ninucvitaoni,control,p,0.0,0,n,r,rinucvitaoni,0,12
werkelba,merkelba,rs,werk,,elba,werkelba,control,r,,0,w,m,merkelba,1,8
nubofulfsens,nubofulfsers,prss,bof,nu,ulf_sens,nubofulfsens,control,s,1.0,2,n,r,nubofulfsers,1,12
discetly,descetly,prs,cet,dis,ly,discetly,target,p,0.0,1,i,e,descetly,1,8
remci,wemci,rs,rem,,ci,remci,control,r,,0,r,w,wemci,1,5
fomal,fomar,rs,fom,,al,fomal,target,s,0.0,1,l,r,fomar,1,5
remisclatment,remisclatmant,pprs,clat,re_mis,ment,remisclatment,target,s,0.0,1,e,a,remisclatmant,1,13
cardizor,fardizor,r_long,cardizor,,,cardizor,target,r,,0,c,f,fardizor,1,8
reimgirt,reimhirt,ppr,girt,re_im,,reimgirt,target,r,,0,g,h,reimhirt,1,8
girtalisticly,girtelisticly,rssss,girt,,al_ist_ic_ly,girtalisticly,target,s,0.0,0,a,e,girtelisticly,1,13
delienalization,deliewalization,prssss,lien,de,al_iz_at_ion,delienalization,target,r,,3,n,w,deliewalization,1,15
glefenate,glefenate,rs_long,glefen,,ate,glefenate,target,r,,0,g,b,blefenate,0,9
simtrigtaoni,simtrigtaoni,prss,trig,sim,ta_oni,simtrigtaoni,control,s,0.0,1,a,e,simtrigteoni,0,12
oturoltick,osuroltick,pr_long,roltick,otu,,oturoltick,control,p,0.0,1,t,s,osuroltick,1,10
koulmentalism,koulmentalism,rsss,koul,,ment_al_ism,koulmentalism,target,s,1.0,0,a,u,koulmentulism,0,13
nauttaonilayl,nauttaonilayr,rssss,naut,,ta_oni_la_yl,nauttaonilayl,control,s,3.0,1,l,r,nauttaonilayr,1,13
selblasitciyl,selblasitceyl,rssss,selb,,la_sit_ci_yl,selblasitciyl,control,s,2.0,1,i,e,selblasitceyl,1,13
ersimreemnemt,ersimreemnemt,pprs,reem,er_sim,nemt,ersimreemnemt,control,r,,2,e,u,ersimreumnemt,0,13
nilendowelba,yilendowelba,prs_long,lendow,ni,elba,nilendowelba,control,p,0.0,0,n,y,yilendowelba,1,12
inukaflom,inukaflon,pr_long,kaflom,inu,,inukaflom,control,r,,5,m,n,inukaflon,1,9
orpkooptaoni,arpkooptaoni,prss,koop,orp,ta_oni,orpkooptaoni,control,p,0.0,0,o,a,arpkooptaoni,1,12
sidwerkyl,sidwerkyl,prs,werk,sid,yl,sidwerkyl,control,r,,0,w,l,sidlerkyl,0,9
dojianeta,dojianeta,rs_long,dojian,,eta,dojianeta,control,r,,2,j,r,dorianeta,0,9
colg,cilg,r,colg,,,colg,control,r,,1,o,i,cilg,1,4
enpont,enpont,pr,pont,en,,enpont,target,p,0.0,0,e,a,anpont,0,6
trilend,trimend,r_long,trilend,,,trilend,target,r,,3,l,m,trimend,1,7
edkoopeta,edkoopeta,prs,koop,ed,eta,edkoopeta,control,p,0.0,0,e,a,adkoopeta,0,9
ermifeeg,ermifeeg,ppr,feeg,er_mi,,ermifeeg,control,p,1.0,1,i,a,ermafeeg,0,8
outglefen,ouvglefen,pr_long,glefen,out,,outglefen,target,p,0.0,2,t,v,ouvglefen,1,9
inuriek,inuriek,pr,riek,inu,,inuriek,control,r,,3,k,h,inurieh,0,7
