first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
cunmentalwy,cunmentalwy,rsss,cun,,ment_al_ly,cunmentally,target,s,2.0,0,l,w,cunmentalwy,2,11
nautro,niutro,rs,naut,,ro,nautro,control,r,,1,a,i,niutro,1,6
indarfiously,indarfiousll,pprss,darf,in,ious_ly,indarfiously,target,s,1.0,1,y,l,indarfiousll,1,12
deliemalization,delienalization,prssss,lien,de,al_iz_at_ion,delienalization,target,r,,3,n,m,deliemalization,3,15
wisationally,wisetionally,rssss,wis,,at_ion_al_ly,wisationally,target,s,0.0,0,a,e,wisetionally,1,12
siscleriezeru,sidcleriezeru,prs_long,cleriez,sid,eru,sidcleriezeru,control,p,0.0,2,d,s,siscleriezeru,3,13
outwisenness,outwisenness,prss,wis,out,en_ness,outwisenness,target,r,,0,w,r,outrisenness,0,12
zorean,zorein,r_long,zorean,,,zorean,target,r,,4,a,i,zorein,1,6
unmerness,anmerness,prs,mer,un,ness,unmerness,target,p,0.0,0,u,a,anmerness,1,9
enbloc,enbloc,pr,gloc,en,,engloc,target,r,,0,g,b,enbloc,2,6
revodrelent,revodrelint,pr_long,drelint,revo,,revodrelint,control,r,,4,i,e,revodrelent,3,11
drelintsens,drelintsenc,rs_long,drelint,,sens,drelintsens,control,s,0.0,3,s,c,drelintsenc,1,11
remiscontmens,remiscontmens,pprs,cont,re_mis,ment,remiscontment,target,s,0.0,3,t,s,remiscontmens,2,13
tongulfsens,tonculfsens,rss,tonc,,ulf_sens,tonculfsens,control,r,,3,c,g,tongulfsens,3,11
erotumoak,erotumeak,ppr,meak,er_otu,,erotumeak,control,r,,1,e,o,erotumoak,3,9
mitoncyti,mitoncyti,prs,tonc,mi,yti,mitoncyti,control,p,0.0,1,i,o,motoncyti,0,9
dojian,dojian,r_long,dojian,,,dojian,control,r,,1,o,e,dejian,0,6
ondarfalisticly,ondarfalisticly,prssss,darf,un,al_ist_ic_ly,undarfalisticly,target,p,0.0,0,u,o,ondarfalisticly,2,15
cetien,cetion,rs,cet,,ion,cetion,target,s,0.0,1,o,e,cetien,3,6
reinfomable,reinfomable,pprs,fom,re_in,able,reinfomable,target,p,1.0,1,n,r,reirfomable,0,11
dmun,drun,r,drun,,,drun,target,r,,1,r,m,dmun,3,4
simtonjer,sirtonjer,pr_long,tonjer,sim,,simtonjer,control,p,0.0,2,m,r,sirtonjer,1,9
nemaf,nelaf,pr,maf,ne,,nemaf,control,r,,0,m,l,nelaf,1,5
engirtiousness,engirtiousness,prss,girt,un,ious_ness,ungirtiousness,target,p,0.0,0,u,e,engirtiousness,2,14
trunnemtlayl,trunnemtlayl,rsss,trun,,nemt_la_yl,trunnemtlayl,control,s,0.0,0,n,l,trunlemtlayl,0,12
iyteakiously,iyteakiously,pprss,teak,in,ious_ly,inteakiously,target,p,0.0,1,n,y,iyteakiously,2,12
keirfulness,keirfulness,rss,keir,,ful_ness,keirfulness,target,s,1.0,2,s,h,keirfulnehs,0,11
glecationally,glecationally,rssss,gloc,,at_ion_al_ly,glocationally,target,r,,2,o,e,glecationally,2,13
tonmernemt,tonmernemt,rs_long,tonjer,,nemt,tonjernemt,control,r,,3,j,m,tonmernemt,2,10
ninurdonilayl,ninurdenilayl,prsss,nurd,ni,oni_la_yl,ninurdonilayl,control,s,0.0,0,o,e,ninurdenilayl,1,13
sidnerfelnnemt,sidnerfelnnemt,prs_long,nerfeln,sid,nemt,sidnerfelnnemt,control,p,0.0,1,i,u,sudnerfelnnemt,0,14
boftaonilayl,softaonilayl,rssss,bof,,ta_oni_la_yl,boftaonilayl,control,r,,0,b,s,softaonilayl,1,12
misculorision,misculorosion,prs_long,culoris,mis,ion,misculorision,target,r,,5,i,o,misculorosion,1,13
idmeakre,edmeakre,prs,meak,ed,re,edmeakre,control,p,0.0,0,e,i,idmeakre,3,8
edtrigvitaini,edtrigvitaini,prsss,trig,ed,vi_ta_oni,edtrigvitaoni,control,s,2.0,0,o,i,edtrigvitaini,2,13
reoutsoom,reoutsiom,ppr,soom,re_out,,reoutsoom,target,r,,1,o,i,reoutsiom,1,9
losicur,losicer,r_long,losicur,,,losicur,control,r,,5,u,e,losicer,1,7
tonc,tonc,r,tonc,,,tonc,control,r,,2,n,l,tolc,0,4
jadolineous,jadolineous,rs_long,jadolin,,ious,jadolinious,target,s,0.0,0,i,e,jadolineous,2,11
trigtan,trihtan,rs,trig,,tan,trigtan,control,r,,3,g,h,trihtan,1,7
sidniloukouityl,sidniloukouityl,pprss,louk,sid_ni,ouis_yl,sidniloukouisyl,control,s,0.0,3,s,t,sidniloukouityl,2,15
misprilock,misprilock,pr_long,trilock,mis,,mistrilock,target,r,,0,t,p,misprilock,2,10
ermibofelba,erribofelba,pprs,bof,er_mi,elba,ermibofelba,control,p,1.0,0,m,r,erribofelba,1,11
dommentally,fommentally,rsss,fom,,ment_al_ly,fommentally,target,r,,0,f,d,dommentally,3,11
otuteknesens,otuteknesens,prss,tek,otu,ne_sens,otuteknesens,control,p,0.0,1,t,s,osuteknesens,0,12
nutekteonilayl,nutektaonilayl,prssss,tek,nu,ta_oni_la_yl,nutektaonilayl,control,s,0.0,1,a,e,nutekteonilayl,3,14
profob,profob,pr,fob,pro,,profob,target,r,,2,b,p,profop,0,6
contally,dontally,rss,cont,,al_ly,contally,target,r,,0,c,d,dontally,1,8
ersimneil,arsimneil,ppr,neil,er_sim,,ersimneil,control,p,0.0,0,e,a,arsimneil,1,9
keammentalism,keammentalism,rsss,keam,,ment_al_ism,keammentalism,target,s,2.0,1,s,f,keammentalifm,0,13
tonjerouis,sonjerouis,rs_long,tonjer,,ouis,tonjerouis,control,r,,0,t,s,sonjerouis,1,10
demerivation,dememivation,prsss,mer,de,iv_at_ion,demerivation,target,r,,2,r,m,dememivation,1,12
rukeat,rukeat,pr,keat,nu,,nukeat,control,p,0.0,0,n,r,rukeat,2,6
misculoris,misculonis,pr_long,culoris,mis,,misculoris,target,r,,4,r,n,misculonis,1,10
tistrilockment,tistrilockment,prs_long,trilock,dis,ment,distrilockment,target,p,0.0,0,d,t,tistrilockment,2,14
jentor,jentor,r_long,jentor,,,jentor,target,r,,0,j,n,nentor,0,6
inkoulety,inkoulity,prs,koul,in,ity,inkoulity,target,s,0.0,0,i,e,inkoulety,3,9
reinnegable,reennegable,pprs,neg,re_in,able,reinnegable,target,p,1.0,0,i,e,reennegable,1,11
feeglaml,feeglaml,rss,feeg,,la_yl,feeglayl,control,s,1.0,0,y,m,feeglaml,2,8
gidniremouisyl,gidniremouisyl,pprss,rem,sid_ni,ouis_yl,sidniremouisyl,control,p,0.0,0,s,g,gidniremouisyl,2,14
kmew,krew,r,krew,,,krew,target,r,,1,r,m,kmew,3,4
negor,nehor,rs,neg,,or,negor,target,r,,2,g,h,nehor,1,5
neiltaonimayl,neiltaonilayl,rssss,neil,,ta_oni_la_yl,neiltaonilayl,control,s,2.0,0,l,m,neiltaonimayl,3,13
nutoncouissens,nitoncouissens,prss,tonc,nu,ouis_sens,nutoncouissens,control,p,0.0,1,u,i,nitoncouissens,1,14
numurdtasitciyl,nunurdtasitciyl,prssss,nurd,nu,ta_sit_ci_yl,nunurdtasitciyl,control,r,,0,n,m,numurdtasitciyl,3,15
rokrewation,rokrewation,prss,krew,re,at_ion,rekrewation,target,p,0.0,1,e,o,rokrewation,2,11
fredtaonilayl,fredtaonilayl,rssss,frad,,ta_oni_la_yl,fradtaonilayl,control,r,,2,a,e,fredtaonilayl,2,13
overskmupit,overskmupit,pr_long,skrupit,over,,overskrupit,target,r,,2,r,m,overskmupit,2,11
umconionally,unconionally,prsss,con,un,ion_al_ly,unconionally,target,p,0.0,1,n,m,umconionally,3,12
disjentomure,disjentorure,prs_long,jentor,dis,ure,disjentorure,target,r,,5,r,m,disjentomure,3,12
trivinmess,trivinness,rs_long,trivin,,ness,trivinness,target,s,0.0,0,n,m,trivinmess,3,10
unkoul,undoul,pr,koul,un,,unkoul,target,r,,0,k,d,undoul,1,6
nureetsenh,nureetsens,prs,reet,nu,sens,nureetsens,control,s,0.0,3,s,h,nureetsenh,3,10
nautnemtlayl,nautnemtlayl,rsss,naut,,nemt_la_yl,nautnemtlayl,control,r,,2,u,e,naetnemtlayl,0,12
ersimcolgneyt,ersimcolgnemt,pprs,colg,er_sim,nemt,ersimcolgnemt,control,s,0.0,2,m,y,ersimcolgneyt,3,13
frad,frad,r,frad,,,frad,control,r,,3,d,k,frak,0,4
sidnitalcouisrl,sidnitalcouisrl,pprss,talc,sid_ni,ouis_yl,sidnitalcouisyl,control,s,1.0,0,y,r,sidnitalcouisrl,2,15
etcolglazitaoni,edcolglazitaoni,prssss,colg,ed,la_zi_ta_oni,edcolglazitaoni,control,p,0.0,1,d,t,etcolglazitaoni,3,15
romistaun,remistaun,ppr,taun,re_mis,,remistaun,target,p,0.0,1,e,o,romistaun,3,9
mafoni,mofoni,rs,maf,,oni,mafoni,control,r,,1,a,o,mofoni,1,6
remsitci,rempitci,rss,rem,,sit_ci,remsitci,control,s,0.0,0,s,p,rempitci,1,8
flieyt,flieyt,r_long,flient,,,flient,control,r,,4,n,y,flieyt,2,6
