first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
nunautonila,nunautonila,prss,naut,nu,oni_la,nunautonila,control,r,,1,a,e,nuneutonila,0,11
sarptaonilasit,samptaonilasit,rssss,sarp,,ta_oni_la_sit,sarptaonilasit,control,r,,2,r,m,samptaonilasit,1,14
sidtuskriperu,fidtuskriperu,prs_long,tuskrip,sid,eru,sidtuskriperu,control,p,0.0,0,s,f,fidtuskriperu,1,13
flientouis,flientouif,rs_long,flient,,ouis,flientouis,control,s,0.0,3,s,f,flientouif,1,10
unpookious,unpookious,prs,pook,un,ious,unpookious,target,s,0.0,0,i,u,unpookuous,0,10
prolien,prolier,pr,lien,pro,,prolien,target,r,,3,n,r,prolier,1,7
inunithols,inonithols,pr_long,nithols,inu,,inunithols,control,p,0.0,2,u,o,inonithols,1,10
pook,vook,r,pook,,,pook,target,r,,0,p,v,vook,1,4
untaunalisticly,ultaunalisticly,prssss,taun,un,al_ist_ic_ly,untaunalisticly,target,p,0.0,1,n,l,ultaunalisticly,1,15
cardizor,cardizir,r_long,cardizor,,,cardizor,target,r,,6,o,i,cardizir,1,8
indisglocion,endisglocion,pprs,gloc,in_dis,ion,indisglocion,target,p,0.0,0,i,e,endisglocion,1,12
inudrelint,anudrelint,pr_long,drelint,inu,,inudrelint,control,p,0.0,0,i,a,anudrelint,1,10
marnemtlasim,marnomtlasim,rsss,mar,,nemt_la_sim,marnemtlasim,control,s,0.0,1,e,o,marnomtlasim,1,12
tonjer,tonjer,r_long,tonjer,,,tonjer,control,r,,2,n,w,towjer,0,6
unipleriez,unipleriez,pr_long,pleriez,uni,,unipleriez,target,p,0.0,2,i,e,unepleriez,0,10
mofcilayl,motcilayl,rsss,mof,,ci_la_yl,mofcilayl,control,r,,2,f,t,motcilayl,1,9
nutonptasitciyl,nutonptasitciyl,prssss,tonp,nu,ta_sit_ci_yl,nutonptasitciyl,control,s,3.0,1,l,m,nutonptasitciym,0,15
simtrup,simtrup,pr,trup,sim,,simtrup,control,r,,2,u,i,simtrip,0,7
inpontiousness,inpontiousness,pprss,pont,in,ious_ness,inpontiousness,target,p,0.0,0,i,e,enpontiousness,0,14
unkoulationally,unkoulationally,prssss,koul,un,at_ion_al_ly,unkoulationally,target,p,0.0,0,u,a,ankoulationally,0,15
sidniloukouissens,sidniloukuuissens,pprss,louk,sid_ni,ouis_sens,sidniloukouissens,control,s,0.0,0,o,u,sidniloukuuissens,1,17
nutectaonilayl,nutectaonilayl,prssss,tec,nu,ta_oni_la_yl,nutectaonilayl,control,p,0.0,0,n,w,wutectaonilayl,0,14
keatouis,keatouis,rs,keat,,ouis,keatouis,control,r,,2,a,e,keetouis,0,8
lienious,lienious,rs,lien,,ious,lienious,target,r,,1,i,o,loenious,0,8
repsidsarp,repsidsawp,ppr,sarp,rep_sid,,repsidsarp,control,r,,2,r,w,repsidsawp,1,10
darfationally,darfationally,rssss,darf,,at_ion_al_ly,darfationally,target,s,3.0,0,l,r,darfationalry,0,13
tekulfyl,tekulfyl,rss,tek,,ulf_yl,tekulfyl,control,s,1.0,1,l,r,tekulfyr,0,8
dekoulalization,dekouralization,prssss,koul,de,al_iz_at_ion,dekoulalization,target,r,,3,l,r,dekouralization,1,15
nisiwvitaoni,nisowvitaoni,prsss,siw,ni,vi_ta_oni,nisiwvitaoni,control,r,,1,i,o,nisowvitaoni,1,12
ernuczie,ernuczie,prs,nuc,er,zie,ernuczie,control,r,,2,c,t,ernutzie,0,8
interlien,interlien,pr,lien,inter,,interlien,target,p,0.0,0,i,e,enterlien,0,9
krewistically,krewistically,rssss,krew,,ist_ic_al_ly,krewistically,target,r,,1,r,w,kwewistically,0,13
namptorious,namptorious,rs_long,namptor,,ious,namptorious,target,s,0.0,2,u,a,namptorioas,0,11
fobmentalism,fobmentalism,rsss,fob,,ment_al_ism,fobmentalism,target,s,1.0,0,a,e,fobmentelism,0,12
discardizorure,discardizorere,prs_long,cardizor,dis,ure,discardizorure,target,s,0.0,0,u,e,discardizorere,1,14
misclat,misclet,pr,clat,mis,,misclat,target,r,,2,a,e,misclet,1,7
krotenious,krotenious,rs_long,kroten,,ious,krotenious,target,r,,4,e,a,krotanious,0,10
cetationalist,cetationelist,rssss,cet,,at_ion_al_ist,cetationalist,target,s,2.0,0,a,e,cetationelist,1,13
sidnikoopouissens,sidnikoopouissens,pprss,koop,sid_ni,ouis_sens,sidnikoopouissens,control,r,,3,p,s,sidnikoosouissens,0,17
louknemt,loukmemt,rs,louk,,nemt,louknemt,control,s,0.0,0,n,m,loukmemt,1,8
unkeirional,unkeiwional,prss,keir,un,ion_al,unkeirional,target,r,,3,r,w,unkeiwional,1,11
nurdci,nurdci,rs,nurd,,ci,nurdci,control,r,,2,r,l,nuldci,0,6
retinlouk,retinlouk,pr,louk,retin,,retinlouk,control,r,,2,u,o,retinlook,0,9
redelienment,redelienment,pprs,lien,re_de,ment,redelienment,target,s,0.0,3,t,h,redelienmenh,0,12
nuc,nuc,r,nuc,,,nuc,control,r,,1,u,o,noc,0,3
riekulfsens,riekumfsens,rss,riek,,ulf_sens,riekulfsens,control,s,0.0,1,l,m,riekumfsens,1,11
inlonivation,inlonivetion,prsss,lon,in,iv_at_ion,inlonivation,target,s,1.0,0,a,e,inlonivetion,1,12
predisgeef,prepisgeef,ppr,geef,pre_dis,,predisgeef,target,p,1.0,0,d,p,prepisgeef,1,10
ednurdlazitaoni,edrurdlazitaoni,prssss,nurd,ed,la_zi_ta_oni,ednurdlazitaoni,control,r,,0,n,r,edrurdlazitaoni,1,15
moostaonilayl,moostaonilayl,rssss,moos,,ta_oni_la_yl,moostaonilayl,control,s,1.0,1,n,r,moostaorilayl,0,13
keirment,keirment,rs,keir,,ment,keirment,target,r,,3,r,m,keimment,0,8
reamfully,reamfully,rss,ream,,ful_ly,reamfully,target,r,,3,m,r,rearfully,0,9
sidnibofoniray,sidnitofoniray,pprss,bof,sid_ni,oni_ray,sidnibofoniray,control,r,,0,b,t,sidnitofoniray,1,14
purt,purt,r,purt,,,purt,target,r,,2,r,y,puyt,0,4
krewfully,krewfully,rss,krew,,ful_ly,krewfully,target,r,,2,e,o,krowfully,0,9
roltick,roltick,r_long,roltick,,,roltick,control,r,,1,o,e,reltick,0,7
belsmentalism,belsmentalism,rsss,bels,,ment_al_ism,belsmentalism,target,s,0.0,2,n,l,belsmeltalism,0,13
outglocishness,outglocashness,prss,gloc,out,ish_ness,outglocishness,target,s,0.0,0,i,a,outglocashness,1,14
unicardizor,onicardizor,pr_long,cardizor,uni,,unicardizor,target,p,0.0,0,u,o,onicardizor,1,11
orpcolg,orpcolg,pr,colg,orp,,orpcolg,control,r,,0,c,s,orpsolg,0,7
repsidlouk,repsidlouk,ppr,louk,rep_sid,,repsidlouk,control,r,,1,o,e,repsidleuk,0,10
disflomakion,disflomakeon,prs_long,flomak,dis,ion,disflomakion,target,s,0.0,0,i,e,disflomakeon,1,12
losipurouis,losipurouis,rs_long,losipur,,ouis,losipurouis,control,s,0.0,1,u,e,losipuroeis,0,11
unmeralistic,unmeralistic,prsss,mer,un,al_ist_ic,unmeralistic,target,r,,0,m,w,unweralistic,0,12
erpmearbalyl,erpmeartalyl,prss,mear,erp,bal_yl,erpmearbalyl,control,s,0.0,0,b,t,erpmeartalyl,1,12
eredkoopnemt,eredkoopnert,pprs,koop,er_ed,nemt,eredkoopnemt,control,s,0.0,2,m,r,eredkoopnert,1,12
ramic,raric,rs,ram,,ic,ramic,target,r,,2,m,r,raric,1,5
sidlendowoni,sidleydowoni,prs_long,lendow,sid,oni,sidlendowoni,control,r,,2,n,y,sidleydowoni,1,12
sidnimarnat,sidnimarnat,pprs,mar,sid_ni,nat,sidnimarnat,control,s,0.0,2,t,s,sidnimarnas,0,11
sidtrigoni,sigtrigoni,prs,trig,sid,oni,sidtrigoni,control,p,0.0,2,d,g,sigtrigoni,1,10
disinwisant,disinwisant,pprs,wis,dis_in,ant,disinwisant,target,r,,0,w,m,disinmisant,0,11
predisdrun,pradisdrun,ppr,drun,pre_dis,,predisdrun,target,p,0.0,2,e,a,pradisdrun,1,10
nunurdison,nunurdison,prs,nurd,nu,ison,nunurdison,control,p,0.0,0,n,y,yunurdison,0,10
inketionary,inkotionary,pprss,ket,in,ion_ary,inketionary,target,r,,1,e,o,inkotionary,1,11
nisidtruponi,nisidtruponi,pprs,trup,ni_sid,oni,nisidtruponi,control,s,0.0,2,i,e,nisidtrupone,0,12
inglociousness,inglociousness,pprss,gloc,in,ious_ness,inglociousness,target,p,0.0,0,i,a,anglociousness,0,14
mar,mer,r,mar,,,mar,control,r,,1,a,e,mer,1,3
numooslasitci,numoaslasitci,prsss,moos,nu,la_sit_ci,numooslasitci,control,r,,2,o,a,numoaslasitci,1,13
prasfulness,prasfulness,rss,pras,,ful_ness,prasfulness,target,r,,1,r,m,pmasfulness,0,11
otucolghissens,otucolghissens,prss,colg,otu,his_sens,otucolghissens,control,s,1.0,3,s,g,otucolghisseng,0,14
prepurtablly,prepirtablly,prss,purt,pre,abl_ly,prepurtablly,target,r,,1,u,i,prepirtablly,1,12
preclatically,preclaticallr,prsss,clat,pre,ic_al_ly,preclatically,target,s,2.0,1,y,r,preclaticallr,1,13
repsimbof,repsimbof,ppr,bof,rep_sim,,repsimbof,control,r,,0,b,t,repsimtof,0,9
remnemtlasim,memnemtlasim,rsss,rem,,nemt_la_sim,remnemtlasim,control,r,,0,r,m,memnemtlasim,1,12
grivon,grivon,r_long,grivon,,,grivon,target,r,,3,v,h,grihon,0,6
resoomize,rasoomize,prs,soom,re,ize,resoomize,target,p,0.0,1,e,a,rasoomize,1,9
cetically,ceticalll,rsss,cet,,ic_al_ly,cetically,target,s,2.0,1,y,l,ceticalll,1,9
erpmooscilayl,erpmooscilayl,prsss,moos,erp,ci_la_yl,erpmooscilayl,control,p,0.0,1,r,w,ewpmooscilayl,0,13
nolsitcilayl,nolsitcirayl,rssss,nol,,sit_ci_la_yl,nolsitcilayl,control,s,2.0,0,l,r,nolsitcirayl,1,12
distaunion,distaunion,prs,taun,dis,ion,distaunion,target,p,0.0,2,s,t,dittaunion,0,10
premislien,plemislien,ppr,lien,pre_mis,,premislien,target,p,0.0,1,r,l,plemislien,1,10
moosulfyl,maosulfyl,rss,moos,,ulf_yl,moosulfyl,control,r,,1,o,a,maosulfyl,1,9
