first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
fobatoonally,fobatoonally,rssss,fob,,at_ion_al_ly,fobationally,target,s,1.0,0,i,o,fobatoonally,2,12
nuwerktaomilayl,nuwerktaonilayl,prssss,werk,nu,ta_oni_la_yl,nuwerktaonilayl,control,s,1.0,1,n,m,nuwerktaomilayl,3,15
migenyti,megenyti,prs,gen,mi,yti,migenyti,control,p,0.0,1,i,e,megenyti,1,8
tlient,tlient,r_long,flient,,,flient,control,r,,0,f,t,tlient,2,6
drelintsent,drelintsent,rs_long,drelint,,sens,drelintsens,control,s,0.0,3,s,t,drelintsent,2,11
ersimnucnemt,ersimnugnemt,pprs,nuc,er_sim,nemt,ersimnucnemt,control,r,,2,c,g,ersimnugnemt,1,12
werk,werk,r,werk,,,werk,control,r,,0,w,r,rerk,0,4
infomicalry,infomically,prsss,fom,in,ic_al_ly,infomically,target,s,2.0,0,l,r,infomicalry,3,11
dererationalism,dererationalism,prssss,mer,de,at_ion_al_ism,demerationalism,target,r,,0,m,r,dererationalism,2,15
keotsit,keatsit,rs,keat,,sit,keatsit,control,r,,2,a,o,keotsit,3,7
nurdlasitti,nurdlasitci,rsss,nurd,,la_sit_ci,nurdlasitci,control,s,2.0,0,c,t,nurdlasitti,3,11
outjenpor,outjenpor,pr_long,jentor,out,,outjentor,target,r,,3,t,p,outjenpor,2,9
wondel,wondel,r_long,wondel,,,wondel,target,r,,0,w,y,yondel,0,6
simneiloru,simneiloru,prs,neil,sim,oru,simneiloru,control,p,0.0,0,s,g,gimneiloru,0,10
redisnurt,redisnurt,ppr,nurt,re_dis,,redisnurt,target,r,,2,r,l,redisnult,0,9
batrunlayl,betrunlayl,prss,trun,ba,la_yl,batrunlayl,control,p,0.0,1,a,e,betrunlayl,1,10
cunisdically,cunistically,rssss,cun,,ist_ic_al_ly,cunistically,target,s,0.0,2,t,d,cunisdically,3,12
sidmof,sidmof,pr,mof,sid,,sidmof,control,r,,1,o,i,sidmif,0,6
toncrazei,toncrazei,rss,tonc,,la_zei,tonclazei,control,s,0.0,0,l,r,toncrazei,2,9
reketivity,meketivity,pprss,ket,re,iv_ity,reketivity,target,p,0.0,0,r,m,meketivity,1,10
veronitholsevi,veroritholsevi,prs_long,nithols,vero,evi,veronitholsevi,control,r,,0,n,r,veroritholsevi,1,14
pregeefically,pregeefically,prsss,geef,pre,ic_al_ly,pregeefically,target,r,,3,f,s,pregeesically,0,13
leconivity,leconivity,pprss,con,re,iv_ity,reconivity,target,p,0.0,0,r,l,leconivity,2,10
selkouicyl,selkouisyl,rss,selk,,ouis_yl,selkouisyl,control,s,0.0,3,s,c,selkouicyl,3,10
misteakour,mesteakour,prs,teak,mis,our,misteakour,target,p,0.0,1,i,e,mesteakour,1,10
rapsimsiw,repsimsiw,ppr,siw,rep_sim,,repsimsiw,control,p,0.0,1,e,a,rapsimsiw,3,9
distrilention,distrilendion,prs_long,trilend,dis,ion,distrilendion,target,r,,6,d,t,distrilention,3,13
interwontel,interwondel,pr_long,wondel,inter,,interwondel,target,r,,3,d,t,interwontel,3,11
reincunment,reintunment,pprs,cun,re_in,ment,reincunment,target,r,,0,c,t,reintunment,1,11
gras,grav,r,gras,,,gras,target,r,,3,s,v,grav,1,4
cetmentally,cetmentally,rsss,cet,,ment_al_ly,cetmentally,target,s,0.0,0,m,j,cetjentally,0,11
siwtaonilayl,siwtaonilayl,rssss,siw,,ta_oni_la_yl,siwtaonilayl,control,s,3.0,1,l,n,siwtaonilayn,0,12
outgrasenly,outtrasenly,prss,gras,out,en_ly,outgrasenly,target,r,,0,g,t,outtrasenly,1,11
romtickouis,roltickouis,rs_long,roltick,,ouis,roltickouis,control,r,,2,l,m,romtickouis,3,11
disteak,disteah,pr,teak,dis,,disteak,target,r,,3,k,h,disteah,1,7
frivin,trivin,r_long,trivin,,,trivin,target,r,,0,t,f,frivin,3,6
fodor,fobor,rs,fob,,or,fobor,target,r,,2,b,d,fodor,3,5
edneiltaonialsim,edneiltaonialsim,prssss,neil,ed,ta_oni_al_sim,edneiltaonialsim,control,r,,0,n,r,edreiltaonialsim,0,16
ninetorkelba,ninatorkelba,prs_long,netork,ni,elba,ninetorkelba,control,r,,1,e,a,ninatorkelba,1,12
taumful,taumful,rs,taun,,ful,taunful,target,r,,3,n,m,taumful,2,7
tmivinable,trivinable,rs_long,trivin,,able,trivinable,target,r,,1,r,m,tmivinable,3,10
unlieniously,unlieniously,prss,lien,un,ious_ly,unlieniously,target,s,1.0,1,y,m,unlieniouslm,0,12
unglocationally,unglocationolly,prssss,gloc,un,at_ion_al_ly,unglocationally,target,s,2.0,0,a,o,unglocationolly,1,15
bof,fof,r,bof,,,bof,control,r,,0,b,f,fof,1,3
undrun,undrin,pr,drun,un,,undrun,target,r,,2,u,i,undrin,1,6
elpmoparnt,elpmoparnt,pr_long,moparnt,erp,,erpmoparnt,control,p,0.0,1,r,l,elpmoparnt,2,10
rozirac,rozirac,r_long,rozirac,,,rozirac,control,r,,4,r,m,rozimac,0,7
koulicalny,koulicalny,rsss,koul,,ic_al_ly,koulically,target,s,2.0,0,l,n,koulicalny,2,10
unketalistic,onketalistic,prsss,ket,un,al_ist_ic,unketalistic,target,p,0.0,0,u,o,onketalistic,1,12
sidnitalconi,sidnatalconi,pprs,talc,sid_ni,oni,sidnitalconi,control,p,1.0,1,i,a,sidnatalconi,1,12
incwatity,inclatity,prs,clat,in,ity,inclatity,target,r,,1,l,w,incwatity,3,9
soomalisticly,soomalifticly,rssss,soom,,al_ist_ic_ly,soomalisticly,target,s,1.0,1,s,f,soomalifticly,1,13
girhional,girhional,rss,girt,,ion_al,girtional,target,r,,3,t,h,girhional,2,9
sidnineilouissens,sidmineilouissens,pprss,neil,sid_ni,ouis_sens,sidnineilouissens,control,p,1.0,0,n,m,sidmineilouissens,1,17
ernimaf,ernimaf,ppr,maf,er_ni,,ernimaf,control,p,0.0,1,r,m,emnimaf,0,7
sidnerfelnoni,sidnertelnoni,prs_long,nerfeln,sid,oni,sidnerfelnoni,control,r,,3,f,t,sidnertelnoni,1,13
radolin,jadolin,r_long,jadolin,,,jadolin,target,r,,0,j,r,radolin,3,7
premisfam,premisfam,ppr,fam,pre_mis,,premisfam,target,r,,2,m,r,premisfar,0,9
rieslasitciyl,rieslasitciyl,rssss,riek,,la_sit_ci_yl,rieklasitciyl,control,r,,3,k,s,rieslasitciyl,2,13
onnernautviyit,onnernautviyot,pprss,naut,onn_er,vi_yit,onnernautviyit,control,s,1.0,1,i,o,onnernautviyot,1,14
mireetdilayl,mireetdilayl,prsss,reet,mi,ci_la_yl,mireetcilayl,control,s,0.0,0,c,d,mireetdilayl,2,12
edreetre,edreetre,prs,reet,ed,re,edreetre,control,r,,1,e,a,edraetre,0,8
tirvenelba,tirvinelba,rs_long,tirvin,,elba,tirvinelba,control,r,,4,i,e,tirvenelba,3,10
koop,keop,r,koop,,,koop,target,r,,1,o,e,keop,1,4
outsoom,eutsoom,pr,soom,out,,outsoom,target,p,0.0,0,o,e,eutsoom,1,7
romnemtlayl,romnemtlayl,rsss,rem,,nemt_la_yl,remnemtlayl,control,r,,1,e,o,romnemtlayl,2,11
ernitrignemt,ernitrignemt,pprs,trig,er_ni,nemt,ernitrignemt,control,r,,1,r,m,ernitmignemt,0,12
nuculf,nuculf,rs,nuc,,ulf,nuculf,control,r,,0,n,w,wuculf,0,6
abkebally,abkebally,prss,ket,ab,al_ly,abketally,target,r,,2,t,b,abkebally,2,9
nugensitcilayl,nogensitcilayl,prssss,gen,nu,sit_ci_la_yl,nugensitcilayl,control,p,0.0,1,u,o,nogensitcilayl,1,14
wisiously,wisiously,rss,wis,,ious_ly,wisiously,target,s,0.0,2,u,i,wisioisly,0,9
otudrelint,otudrelint,pr_long,drelint,otu,,otudrelint,control,p,0.0,1,t,d,odudrelint,0,10
