first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
reream,reream,pr,ream,re,,reream,target,r,,3,m,r,rerear,0,6
nimoosbilayit,nimoosbilayit,prss,moos,ni,bila_yit,nimoosbilayit,control,p,0.0,1,i,a,namoosbilayit,0,13
namptorment,ramptorment,rs_long,namptor,,ment,namptorment,target,r,,0,n,r,ramptorment,1,11
slithon,slithor,r_long,slithon,,,slithon,target,r,,6,n,r,slithor,1,7
inglocability,inglocabiyity,prss,gloc,in,abil_ity,inglocability,target,s,0.0,3,l,y,inglocabiyity,1,13
outgirt,outtirt,pr,girt,out,,outgirt,target,r,,0,g,t,outtirt,1,7
unglocalisticly,unglocalisticly,prssss,gloc,un,al_ist_ic_ly,unglocalisticly,target,r,,3,c,p,unglopalisticly,0,15
nusarpouisyl,musarpouisyl,prss,sarp,nu,ouis_yl,nusarpouisyl,control,p,0.0,0,n,m,musarpouisyl,1,12
disinreamion,disinrealion,pprs,ream,dis_in,ion,disinreamion,target,r,,3,m,l,disinrealion,1,12
unpulorisful,unpulorisful,prs_long,puloris,un,ful,unpulorisful,target,p,0.0,0,u,e,enpulorisful,0,12
impookity,impeokity,prs,pook,im,ity,impookity,target,r,,1,o,e,impeokity,1,9
teakliness,teakliness,rss,teak,,li_ness,teakliness,target,r,,0,t,h,heakliness,0,10
ermimofelba,ermimofelba,pprs,mof,er_mi,elba,ermimofelba,control,p,1.0,1,i,a,ermamofelba,0,11
erniloukacne,erniloukacne,pprs,louk,er_ni,acne,erniloukacne,control,s,0.0,1,c,t,erniloukatne,0,12
edloukvitaoni,edloukvitaoni,prsss,louk,ed,vi_ta_oni,edloukvitaoni,control,p,0.0,1,d,s,esloukvitaoni,0,13
nusiwlayl,nusiwmayl,prss,siw,nu,la_yl,nusiwlayl,control,s,0.0,0,l,m,nusiwmayl,1,9
tranilnemt,tranilnemt,rs_long,tranil,,nemt,tranilnemt,control,s,0.0,3,t,p,tranilnemp,0,10
dedrunivation,dedrunivation,prsss,drun,de,iv_at_ion,dedrunivation,target,p,0.0,1,e,a,dadrunivation,0,13
tek,tek,r,tek,,,tek,control,r,,0,t,c,cek,0,3
lonalist,lonalist,rss,lon,,al_ist,lonalist,target,s,0.0,1,l,r,lonarist,0,8
unprasalisticly,enprasalisticly,prssss,pras,un,al_ist_ic_ly,unprasalisticly,target,p,0.0,0,u,e,enprasalisticly,1,15
nauttaonilayl,nauttaonilayl,rssss,naut,,ta_oni_la_yl,nauttaonilayl,control,s,2.0,0,l,w,nauttaoniwayl,0,13
prasically,prasically,rsss,pras,,ic_al_ly,prasically,target,s,1.0,1,l,r,prasicarly,0,10
darf,harf,r,darf,,,darf,target,r,,0,d,h,harf,1,4
trilend,trimend,r_long,trilend,,,trilend,target,r,,3,l,m,trimend,1,7
demeerization,pemeerization,prsss,meer,de,iz_at_ion,demeerization,target,p,0.0,0,d,p,pemeerization,1,13
martan,martan,rs,mar,,tan,martan,control,r,,0,m,l,lartan,0,6
pook,pook,r,pook,,,pook,target,r,,0,p,s,sook,0,4
untrivinness,untrivinnesg,prs_long,trivin,un,ness,untrivinness,target,s,0.0,3,s,g,untrivinnesg,1,12
unsoomiously,unsiomiously,prss,soom,un,ious_ly,unsoomiously,target,r,,1,o,i,unsiomiously,1,12
inketiousness,inketiousness,pprss,ket,in,ious_ness,inketiousness,target,r,,2,t,c,inkeciousness,0,13
missoom,missoom,pr,soom,mis,,missoom,target,p,0.0,1,i,e,messoom,0,7
redismer,rebismer,ppr,mer,re_dis,,redismer,target,p,1.0,0,d,b,rebismer,1,8
sidmekoop,sihmekoop,ppr,koop,sid_me,,sidmekoop,control,p,0.0,2,d,h,sihmekoop,1,9
nurdlayl,nurdlayl,rss,nurd,,la_yl,nurdlayl,control,s,0.0,0,l,y,nurdyayl,0,8
sidnithols,sidnithoms,pr_long,nithols,sid,,sidnithols,control,r,,5,l,m,sidnithoms,1,10
nuneiltaonilayl,nuneiltaonileyl,prssss,neil,nu,ta_oni_la_yl,nuneiltaonilayl,control,s,2.0,1,a,e,nuneiltaonileyl,1,15
nutirvinulf,nutirvinelf,prs_long,tirvin,nu,ulf,nutirvinulf,control,s,0.0,0,u,e,nutirvinelf,1,11
reinreamable,reiwreamable,pprs,ream,re_in,able,reinreamable,target,p,1.0,1,n,w,reiwreamable,1,12
refobivity,refobivity,pprss,fob,re,iv_ity,refobivity,target,r,,0,f,h,rehobivity,0,10
errem,erwem,pr,rem,er,,errem,control,r,,0,r,w,erwem,1,5
disfomion,disfomion,prs,fom,dis,ion,disfomion,target,s,0.0,1,o,a,disfomian,0,9
sidtruponi,sidpruponi,prs,trup,sid,oni,sidtruponi,control,r,,0,t,p,sidpruponi,1,10
fradnemtlasim,fradnemtlasim,rsss,frad,,nemt_la_sim,fradnemtlasim,control,s,2.0,2,m,r,fradnemtlasir,0,13
rieklasitciyl,riiklasitciyl,rssss,riek,,la_sit_ci_yl,rieklasitciyl,control,r,,2,e,i,riiklasitciyl,1,13
drelint,drelant,r_long,drelint,,,drelint,control,r,,4,i,a,drelant,1,7
jadolinion,yadolinion,rs_long,jadolin,,ion,jadolinion,target,r,,0,j,y,yadolinion,1,10
reingirtance,reingirtance,pprs,girt,re_in,ance,reingirtance,target,r,,0,g,p,reinpirtance,0,12
soommentalism,soommentalism,rsss,soom,,ment_al_ism,soommentalism,target,s,0.0,3,t,b,soommenbalism,0,13
onnertecviyit,onnertecvoyit,pprss,tec,onn_er,vi_yit,onnertecviyit,control,s,0.0,1,i,o,onnertecvoyit,1,13
dispontion,ditpontion,prs,pont,dis,ion,dispontion,target,p,0.0,2,s,t,ditpontion,1,10
nurdlasit,nurdlasik,rss,nurd,,la_sit,nurdlasit,control,s,1.0,2,t,k,nurdlasik,1,9
immericablity,immericablity,prsss,mer,im,ic_abl_ity,immericablity,target,p,0.0,0,i,a,ammericablity,0,13
koulant,koulant,rs,koul,,ant,koulant,target,r,,2,u,i,koilant,0,7
keat,keit,r,keat,,,keat,control,r,,2,a,i,keit,1,4
meermentally,meermemtally,rsss,meer,,ment_al_ly,meermentally,target,s,0.0,2,n,m,meermemtally,1,12
repsimkeat,repsimseat,ppr,keat,rep_sim,,repsimkeat,control,r,,0,k,s,repsimseat,1,10
ersidnol,ersidnol,ppr,nol,er_sid,,ersidnol,control,p,0.0,0,e,a,arsidnol,0,8
edtrupzitaoni,edtrupzitaonu,prsss,trup,ed,zi_ta_oni,edtrupzitaoni,control,s,2.0,2,i,u,edtrupzitaonu,1,13
