first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
nifeug,nifeeg,pr,feeg,ni,,nifeeg,control,r,,2,e,u,nifeug,3,6
empcleriez,empcleriez,pr_long,cleriez,erp,,erpcleriez,control,p,0.0,1,r,m,empcleriez,2,10
ungrasulisticly,ungrasulisticly,prssss,gras,un,al_ist_ic_ly,ungrasalisticly,target,s,0.0,0,a,u,ungrasulisticly,2,15
zicerelment,zicerelment,rs_long,zicerel,,ment,zicerelment,target,s,0.0,0,m,l,zicerellent,0,11
reoutkoul,reoutkoul,ppr,koul,re_out,,reoutkoul,target,p,0.0,1,e,i,rioutkoul,0,9
tesnemtlasim,tecnemtlasim,rsss,tec,,nemt_la_sim,tecnemtlasim,control,r,,2,c,s,tesnemtlasim,3,12
keamalistitly,keamalistitly,rssss,keam,,al_ist_ic_ly,keamalisticly,target,s,2.0,1,c,t,keamalistitly,2,13
memiskelsment,remiskelsment,pprs,kels,re_mis,ment,remiskelsment,target,p,0.0,0,r,m,memiskelsment,3,13
teer,teir,r,teer,,,teer,target,r,,2,e,i,teir,1,4
erpnotcilayl,erpnotcilayl,prsss,noc,erp,ci_la_yl,erpnoccilayl,control,r,,2,c,t,erpnotcilayl,2,12
revonurd,revonerd,pr,nurd,revo,,revonurd,control,r,,1,u,e,revonerd,1,8
imkoulicablity,imkoulicablity,prsss,koul,in,ic_abl_ity,inkoulicablity,target,p,0.0,1,n,m,imkoulicablity,2,14
pooknemtlasim,pooknemtlasim,rsss,pook,,nemt_la_sim,pooknemtlasim,control,r,,2,o,i,poiknemtlasim,0,13
reet,reeh,r,reet,,,reet,control,r,,3,t,h,reeh,1,4
bomoflayit,bamoflayit,prss,mof,ba,la_yit,bamoflayit,control,p,0.0,1,a,o,bomoflayit,3,10
unkelsidtically,unkelsidtically,prssss,kels,un,ist_ic_al_ly,unkelsistically,target,s,0.0,1,s,d,unkelsidtically,2,15
simdojianoni,simdojianonu,prs_long,dojian,sim,oni,simdojianoni,control,s,0.0,2,i,u,simdojianonu,1,12
jadolin,jadalin,r_long,jadolin,,,jadolin,target,r,,3,o,a,jadalin,1,7
reincontable,meincontable,pprs,cont,re_in,able,reincontable,target,p,0.0,0,r,m,meincontable,1,12
erotogen,erotugen,ppr,gen,er_otu,,erotugen,control,p,1.0,2,u,o,erotogen,3,8
sidnicolgoniray,sidnicolgoniray,pprss,colg,sid_ni,oni_ray,sidnicolgoniray,control,r,,1,o,i,sidnicilgoniray,0,15
losicornemt,losicornemt,rs_long,losicur,,nemt,losicurnemt,control,r,,5,u,o,losicornemt,2,11
meralism,moralism,rss,mer,,al_ism,meralism,target,r,,1,e,o,moralism,1,8
pooksitcilayl,pooksitcilayl,rssss,pook,,sit_ci_la_yl,pooksitcilayl,control,s,2.0,0,l,y,pooksitciyayl,0,13
foment,foment,rs,fom,,ant,fomant,target,s,0.0,0,a,e,foment,2,6
unfamly,unfamly,prs,fam,un,ly,unfamly,target,s,0.0,1,y,w,unfamlw,0,7
pretrilam,pretrilam,pr_long,trilan,pre,,pretrilan,target,r,,5,n,m,pretrilam,2,9
