first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
edneillazitaoni,edneillazitaoni,prssss,neil,ed,la_zi_ta_oni,edneillazitaoni,control,r,,2,i,e,edneellazitaoni,0,15
clatalism,clatalism,rss,clat,,al_ism,clatalism,target,s,1.0,2,m,r,clatalisr,0,9
nuneilla,nuneilla,prs,neil,nu,la,nuneilla,control,s,0.0,1,a,u,nuneillu,0,8
drunism,dranism,rs,drun,,ism,drunism,target,r,,2,u,a,dranism,1,7
flenner,flenner,r_long,flenner,,,flenner,target,r,,3,n,m,flemner,0,7
colgnemtla,colgnemtla,rss,colg,,nemt_la,colgnemtla,control,s,0.0,0,n,y,colgyemtla,0,10
preprasively,preprasively,prss,pras,pre,ive_ly,preprasively,target,p,0.0,1,r,n,pneprasively,0,12
kaflom,katlom,r_long,kaflom,,,kaflom,control,r,,2,f,t,katlom,1,6
clatist,glatist,rs,clat,,ist,clatist,target,r,,0,c,g,glatist,1,7
lonmental,lonmencal,rss,lon,,ment_al,lonmental,target,s,0.0,3,t,c,lonmencal,1,9
sidnitrigouisyl,sidnitrigouisyl,pprss,trig,sid_ni,ouis_yl,sidnitrigouisyl,control,p,0.0,0,s,h,hidnitrigouisyl,0,15
edselbtaonialsim,edselbgaonialsim,prssss,selb,ed,ta_oni_al_sim,edselbtaonialsim,control,s,0.0,0,t,g,edselbgaonialsim,1,16
inmeeriously,inmeeriously,pprss,meer,in,ious_ly,inmeeriously,target,s,1.0,1,y,m,inmeeriouslm,0,12
nedroziracnemt,nedroziracnemt,prs_long,drozirac,ne,nemt,nedroziracnemt,control,s,0.0,0,n,m,nedroziracmemt,0,14
subram,dubram,pr,ram,sub,,subram,target,p,0.0,0,s,d,dubram,1,6
miremsens,miremseys,prs,rem,mi,sens,miremsens,control,s,0.0,2,n,y,miremseys,1,9
unglociousness,unblociousness,prss,gloc,un,ious_ness,unglociousness,target,r,,0,g,b,unblociousness,1,14
drelint,drelinh,r_long,drelint,,,drelint,control,r,,6,t,h,drelinh,1,7
edtonpzitaoni,edtonpzitaoni,prsss,tonp,ed,zi_ta_oni,edtonpzitaoni,control,p,0.0,0,e,i,idtonpzitaoni,0,13
overflenit,overflenit,pr_long,flenit,over,,overflenit,target,r,,5,t,h,overflenih,0,10
sidfeegyti,sidfeegyti,prs,feeg,sid,yti,sidfeegyti,control,s,0.0,0,y,l,sidfeeglti,0,10
mimear,limear,pr,mear,mi,,mimear,control,p,0.0,0,m,l,limear,1,6
kouliously,koulioucly,rss,koul,,ious_ly,kouliously,target,s,0.0,3,s,c,koulioucly,1,10
onnernautviyit,onnernautviyih,pprss,naut,onn_er,vi_yit,onnernautviyit,control,s,1.0,2,t,h,onnernautviyih,1,14
reemlasitci,reewlasitci,rsss,reem,,la_sit_ci,reemlasitci,control,r,,3,m,w,reewlasitci,1,11
namptorment,nampporment,rs_long,namptor,,ment,namptorment,target,r,,4,t,p,nampporment,1,11
nefelgnemt,nefelgmemt,rs_long,nefelg,,nemt,nefelgnemt,control,s,0.0,0,n,m,nefelgmemt,1,10
cet,ces,r,cet,,,cet,target,r,,2,t,s,ces,1,3
imfom,imfom,pr,fom,im,,imfom,target,r,,2,m,w,imfow,0,5
