first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
mistrivinion,mistrivinion,prs_long,trivin,mis,ion,mistrivinion,target,r,,5,n,y,mistriviyion,0,12
kesic,kesic,rs,ket,,ic,ketic,target,r,,2,t,s,kesic,2,5
interneg,internef,pr,neg,inter,,interneg,target,r,,2,g,f,internef,1,8
nautlasitci,nautnasitci,rsss,naut,,la_sit_ci,nautlasitci,control,s,0.0,0,l,n,nautnasitci,1,11
trilockment,triluckment,rs_long,trilock,,ment,trilockment,target,r,,4,o,u,triluckment,1,11
ramismerment,ramismerment,pprs,mer,re_mis,ment,remismerment,target,p,0.0,1,e,a,ramismerment,2,12
iykeamionary,iykeamionary,pprss,keam,in,ion_ary,inkeamionary,target,p,0.0,1,n,y,iykeamionary,2,12
sidnicolgouisyl,sidnicolgouisyl,pprss,colg,sid_ni,ouis_yl,sidnicolgouisyl,control,r,,1,o,a,sidnicalgouisyl,0,15
erverofwad,erverofrad,ppr,frad,er_vero,,erverofrad,control,r,,1,r,w,erverofwad,3,10
geefiouslm,geefiously,rss,geef,,ious_ly,geefiously,target,s,1.0,1,y,m,geefiouslm,3,10
keir,keir,r,keir,,,keir,target,r,,0,k,f,feir,0,4
tranilsems,tranilsels,rs_long,tranil,,sels,tranilsels,control,s,0.0,2,l,m,tranilsems,3,10
teksim,tiksim,rs,tek,,sim,teksim,control,r,,1,e,i,tiksim,1,6
preris,prewis,pr,wis,pre,,prewis,target,r,,0,w,r,preris,3,6
sittruneviyl,sidtruneviyl,prss,trun,sid,evi_yl,sidtruneviyl,control,p,0.0,2,d,t,sittruneviyl,3,12
reinkrewance,reinkrowance,pprs,krew,re_in,ance,reinkrewance,target,r,,2,e,o,reinkrowance,1,12
simtuskriponi,simtuskriponi,prs_long,tuskrip,sim,oni,simtuskriponi,control,p,0.0,0,s,t,timtuskriponi,0,13
disgirter,disgirtar,prs,girt,dis,er,disgirter,target,s,0.0,0,e,a,disgirtar,1,9
gennimtlayl,gennemtlayl,rsss,gen,,nemt_la_yl,gennemtlayl,control,s,0.0,1,e,i,gennimtlayl,3,11
zicerel,cicerel,r_long,zicerel,,,zicerel,target,r,,0,z,c,cicerel,1,7
nunautcileyl,nunautcileyl,prsss,naut,nu,ci_la_yl,nunautcilayl,control,s,1.0,1,a,e,nunautcileyl,2,12
overjentoy,overjentoy,pr_long,jentor,over,,overjentor,target,r,,5,r,y,overjentoy,2,10
ulsoomationally,ulsoomationally,prssss,soom,un,at_ion_al_ly,unsoomationally,target,p,0.0,1,n,l,ulsoomationally,2,15
nictaonilasit,nuctaonilasit,rssss,nuc,,ta_oni_la_sit,nuctaonilasit,control,r,,1,u,i,nictaonilasit,3,13
meakouisll,meakouisyl,rss,meak,,ouis_yl,meakouisyl,control,s,1.0,0,y,l,meakouisll,3,10
nugentasitciyl,nugentasitciyr,prssss,gen,nu,ta_sit_ci_yl,nugentasitciyl,control,s,3.0,1,l,r,nugentasitciyr,1,14
taunmentally,taunmenpally,rsss,taun,,ment_al_ly,taunmentally,target,s,0.0,3,t,p,taunmenpally,1,12
unheakically,unteakically,prsss,teak,un,ic_al_ly,unteakically,target,r,,0,t,h,unheakically,3,12
misgwocation,misgwocation,prss,gloc,mis,at_ion,misglocation,target,r,,1,l,w,misgwocation,2,12
sidnipookoniray,sidnipookoniray,pprss,pook,sid_ni,oni_ray,sidnipookoniray,control,p,1.0,0,n,m,sidmipookoniray,0,15
cmat,cmat,r,clat,,,clat,target,r,,1,l,m,cmat,2,4
rentisarg,rentisarg,pr,sarg,renti,,rentisarg,control,p,0.0,3,t,h,renhisarg,0,9
culoris,culoyis,r_long,culoris,,,culoris,target,r,,4,r,y,culoyis,1,7
sidmoparntnemt,sidmeparntnemt,prs_long,moparnt,sid,nemt,sidmoparntnemt,control,r,,1,o,e,sidmeparntnemt,1,14
reovergirp,reovergirt,ppr,girt,re_over,,reovergirt,target,r,,3,t,p,reovergirp,3,10
nurtabla,nurtabla,rs,nurt,,able,nurtable,target,s,0.0,3,e,a,nurtabla,2,8
lelentnemt,lelentnemt,rs_long,lejent,,nemt,lejentnemt,control,r,,2,j,l,lelentnemt,2,10
drunationalist,drunationalist,rssss,drun,,at_ion_al_ist,drunationalist,target,r,,3,n,w,druwationalist,0,14
revidojian,revodojian,pr_long,dojian,revo,,revodojian,control,p,0.0,3,o,i,revidojian,3,10
rererize,rererize,prs,mer,re,ize,remerize,target,r,,0,m,r,rererize,2,8
reintaunafle,reintaunable,pprs,taun,re_in,able,reintaunable,target,s,0.0,1,b,f,reintaunafle,3,12
ernofrad,ernifrad,ppr,frad,er_ni,,ernifrad,control,p,1.0,1,i,o,ernofrad,3,8
ersimgennemt,ersimgennemf,pprs,gen,er_sim,nemt,ersimgennemt,control,s,0.0,3,t,f,ersimgennemf,1,12
overtrivin,overtrivin,pr_long,trivin,over,,overtrivin,target,p,0.0,1,v,b,obertrivin,0,10
koopationalisr,koopationalisr,rssss,koop,,at_ion_al_ism,koopationalism,target,s,3.0,2,m,r,koopationalisr,2,14
koopalistic,koopalistic,rsss,koop,,al_ist_ic,koopalistic,target,r,,0,k,t,toopalistic,0,11
teculfyl,teculfyl,rss,tec,,ulf_yl,teculfyl,control,s,1.0,1,l,r,teculfyr,0,8
simnirgovnemt,simrirgovnemt,prs_long,nirgov,sim,nemt,simnirgovnemt,control,r,,0,n,r,simrirgovnemt,1,13
tranilelba,tranilelba,rs_long,tranil,,elba,tranilelba,control,r,,3,n,w,trawilelba,0,10
erpmof,erpmod,pr,mof,erp,,erpmof,control,r,,2,f,d,erpmod,1,6
keatci,koatci,rs,keat,,ci,keatci,control,r,,1,e,o,koatci,1,6
untoulionally,unkoulionally,prsss,koul,un,ion_al_ly,unkoulionally,target,r,,0,k,t,untoulionally,3,13
lejent,lejent,r_long,lejent,,,lejent,control,r,,1,e,u,lujent,0,6
diskrerively,diskrewively,prss,krew,dis,ive_ly,diskrewively,target,r,,3,w,r,diskrerively,3,12
mitecsens,metecsens,prs,tec,mi,sens,mitecsens,control,p,0.0,1,i,e,metecsens,1,9
fyad,fyad,r,frad,,,frad,control,r,,1,r,y,fyad,2,4
dekoopationalism,dekoopationalism,prssss,koop,de,at_ion_al_ism,dekoopationalism,target,s,2.0,1,l,n,dekoopationanism,0,16
imteeriously,imteeriously,pprss,teer,in,ious_ly,inteeriously,target,p,0.0,1,n,m,imteeriously,2,12
genouissers,genouissers,rss,gen,,ouis_sens,genouissens,control,s,1.0,2,n,r,genouissers,2,11
inmerness,inrerness,prs,mer,in,ness,inmerness,target,r,,0,m,r,inrerness,1,9
work,work,r,werk,,,werk,control,r,,1,e,o,work,2,4
simpooktaoni,simsooktaoni,prss,pook,sim,ta_oni,simpooktaoni,control,r,,0,p,s,simsooktaoni,1,12
notnemtlayl,notnemtlayl,rsss,noc,,nemt_la_yl,nocnemtlayl,control,r,,2,c,t,notnemtlayl,2,11
nugentaonilayl,nugentaonilayl,prssss,gen,nu,ta_oni_la_yl,nugentaonilayl,control,p,0.0,1,u,o,nogentaonilayl,0,14
dubkeam,subkeam,pr,keam,sub,,subkeam,target,p,0.0,0,s,d,dubkeam,3,7
disflenitment,disflewitment,prs_long,flenit,dis,ment,disflenitment,target,r,,3,n,w,disflewitment,1,13
outskrupis,outskrupit,pr_long,skrupit,out,,outskrupit,target,r,,6,t,s,outskrupis,3,10
krobenable,krotenable,rs_long,kroten,,able,krotenable,target,r,,3,t,b,krobenable,3,10
nitriganilayl,nitriganilayl,prsss,trig,ni,oni_la_yl,nitrigonilayl,control,s,0.0,0,o,a,nitriganilayl,2,13
krawism,krewism,rs,krew,,ism,krewism,target,r,,2,e,a,krawism,3,7
nirgov,nirpov,r_long,nirgov,,,nirgov,control,r,,3,g,p,nirpov,1,6
ernisiwacne,ernisiwacle,pprs,siw,er_ni,acne,ernisiwacne,control,s,0.0,2,n,l,ernisiwacle,1,11
sidnimoodoniray,sidnimoosoniray,pprss,moos,sid_ni,oni_ray,sidnimoosoniray,control,r,,3,s,d,sidnimoodoniray,3,15
louksitcilayl,louksitcilayw,rssss,louk,,sit_ci_la_yl,louksitcilayl,control,s,3.0,1,l,w,louksitcilayw,1,13
reinnurt,reinnurt,ppr,nurt,re_in,,reinnurt,target,p,1.0,0,i,e,reennurt,0,8
