first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
outtrivin,outtrivin,pr_long,trivin,out,,outtrivin,target,r,,2,i,a,outtravin,0,9
darfationalism,darfetionalism,rssss,darf,,at_ion_al_ism,darfationalism,target,s,0.0,0,a,e,darfetionalism,1,14
remismer,remismer,ppr,mer,re_mis,,remismer,target,p,1.0,2,s,b,remibmer,0,8
nusarptaonilayl,nusarptaonilayl,prssss,sarp,nu,ta_oni_la_yl,nusarptaonilayl,control,s,3.0,1,l,w,nusarptaonilayw,0,15
cunate,cunate,rs,cun,,ate,cunate,target,s,0.0,2,e,u,cunatu,0,6
undarfationally,unkarfationally,prssss,darf,un,at_ion_al_ly,undarfationally,target,r,,0,d,k,unkarfationally,1,15
boftaonilasim,bodtaonilasim,rssss,bof,,ta_oni_la_sim,boftaonilasim,control,r,,2,f,d,bodtaonilasim,1,13
ersimtalcnemt,ersimtalcnemt,pprs,talc,er_sim,nemt,ersimtalcnemt,control,p,0.0,1,r,w,ewsimtalcnemt,0,13
nukooptaonilayl,nukooptaowilayl,prssss,koop,nu,ta_oni_la_yl,nukooptaonilayl,control,s,1.0,1,n,w,nukooptaowilayl,1,15
ketfulness,ketfulnesc,rss,ket,,ful_ness,ketfulness,target,s,1.0,3,s,c,ketfulnesc,1,10
tonpeta,tonpeta,rs,tonp,,eta,tonpeta,control,r,,2,n,m,tompeta,0,7
mof,mof,r,mof,,,mof,control,r,,0,m,l,lof,0,3
drunalize,drunalize,rss,drun,,al_ize,drunalize,target,r,,3,n,m,drumalize,0,9
sidmoparntulf,sidmopamntulf,prs_long,moparnt,sid,ulf,sidmoparntulf,control,r,,4,r,m,sidmopamntulf,1,13
infobionally,infobionally,prsss,fob,in,ion_al_ly,infobionally,target,p,0.0,0,i,e,enfobionally,0,12
cunationally,cunationally,rssss,cun,,at_ion_al_ly,cunationally,target,s,3.0,0,l,m,cunationalmy,0,12
reteakivity,reteakivity,pprss,teak,re,iv_ity,reteakivity,target,r,,2,a,o,reteokivity,0,11
disgirture,disgirtume,prs,girt,dis,ure,disgirture,target,s,0.0,1,r,m,disgirtume,1,10
disinlonion,disinlomion,pprs,lon,dis_in,ion,disinlonion,target,r,,2,n,m,disinlomion,1,11
tekouisyl,tekouisyl,rss,tek,,ouis_yl,tekouisyl,control,r,,1,e,a,takouisyl,0,9
koul,koul,r,koul,,,koul,target,r,,3,l,m,koum,0,4
edsarp,edsarp,pr,sarp,ed,,edsarp,control,p,0.0,1,d,k,eksarp,0,6
decunalization,dacunalization,prssss,cun,de,al_iz_at_ion,decunalization,target,p,0.0,1,e,a,dacunalization,1,14
negion,negiun,rs,neg,,ion,negion,target,s,0.0,1,o,u,negiun,1,6
prasistically,pmasistically,rssss,pras,,ist_ic_al_ly,prasistically,target,r,,1,r,m,pmasistically,1,13
imramly,imrally,prs,ram,im,ly,imramly,target,r,,2,m,l,imrally,1,7
unkeirationally,unkeirationally,prssss,keir,un,at_ion_al_ly,unkeirationally,target,s,1.0,0,i,e,unkeirateonally,0,15
selbnemtlayl,selbnemslayl,rsss,selb,,nemt_la_yl,selbnemtlayl,control,s,0.0,3,t,s,selbnemslayl,1,12
onnermearviyit,onnermearviyat,pprss,mear,onn_er,vi_yit,onnermearviyit,control,s,1.0,1,i,a,onnermearviyat,1,14
moparnt,yoparnt,r_long,moparnt,,,moparnt,control,r,,0,m,y,yoparnt,1,7
revonaut,revonaut,pr,naut,revo,,revonaut,control,r,,1,a,e,revoneut,0,8
mearoni,mearone,rs,mear,,oni,mearoni,control,s,0.0,2,i,e,mearone,1,7
untrilendable,untrilendabme,prs_long,trilend,un,able,untrilendable,target,s,0.0,2,l,m,untrilendabme,1,13
sidnol,sidnol,pr,nol,sid,,sidnol,control,p,0.0,0,s,t,tidnol,0,6
nigenonilayl,nigenonilayl,prsss,gen,ni,oni_la_yl,nigenonilayl,control,p,0.0,0,n,m,migenonilayl,0,12
sidgeneru,sidgenelu,prs,gen,sid,eru,sidgeneru,control,s,0.0,1,r,l,sidgenelu,1,9
selbcilayl,sembcilayl,rsss,selb,,ci_la_yl,selbcilayl,control,r,,2,l,m,sembcilayl,1,10
ersimlouk,ersimrouk,ppr,louk,er_sim,,ersimlouk,control,r,,0,l,r,ersimrouk,1,9
unnegiousness,unnegiousness,prss,neg,un,ious_ness,unnegiousness,target,r,,1,e,i,unnigiousness,0,13
mineilyl,mineilyl,prs,neil,mi,yl,mineilyl,control,r,,0,n,r,mireilyl,0,8
erpselbcilayl,erpselbcilayl,prsss,selb,erp,ci_la_yl,erpselbcilayl,control,s,1.0,0,l,m,erpselbcimayl,0,13
droziraconi,drotiraconi,rs_long,drozirac,,oni,droziraconi,control,r,,3,z,t,drotiraconi,1,11
otudrelint,otodrelint,pr_long,drelint,otu,,otudrelint,control,p,0.0,2,u,o,otodrelint,1,10
disgirtity,didgirtity,prs,girt,dis,ity,disgirtity,target,p,0.0,2,s,d,didgirtity,1,10
sidnitalconiray,sidnitalconiray,pprss,talc,sid_ni,oni_ray,sidnitalconiray,control,s,1.0,0,r,l,sidnitalconilay,0,15
genulfsens,genulfsens,rss,gen,,ulf_sens,genulfsens,control,r,,0,g,h,henulfsens,0,10
meartaonilayl,meartaonalayl,rssss,mear,,ta_oni_la_yl,meartaonilayl,control,s,1.0,2,i,a,meartaonalayl,1,13
nutalccila,nutalccila,prss,talc,nu,ci_la,nutalccila,control,s,0.0,1,i,e,nutalccela,0,10
inpurtionary,infurtionary,pprss,purt,in,ion_ary,inpurtionary,target,r,,0,p,f,infurtionary,1,12
remisclat,wemisclat,ppr,clat,re_mis,,remisclat,target,p,0.0,0,r,w,wemisclat,1,9
sidremyti,sidrimyti,prs,rem,sid,yti,sidremyti,control,r,,1,e,i,sidrimyti,1,9
drelintouis,drelingouis,rs_long,drelint,,ouis,drelintouis,control,r,,6,t,g,drelingouis,1,11
negically,negically,rsss,neg,,ic_al_ly,negically,target,s,2.0,0,l,w,negicalwy,0,9
outjadolin,outjadolin,pr_long,jadolin,out,,outjadolin,target,r,,6,n,m,outjadolim,0,10
overlien,overlien,pr,lien,over,,overlien,target,p,0.0,2,e,i,ovirlien,0,8
trivinion,drivinion,rs_long,trivin,,ion,trivinion,target,r,,0,t,d,drivinion,1,9
nulendowelba,nulendowelba,prs_long,lendow,nu,elba,nulendowelba,control,s,0.0,2,b,p,nulendowelpa,0,12
purt,purt,r,purt,,,purt,target,r,,3,t,f,purf,0,4
ersimtec,irsimtec,ppr,tec,er_sim,,ersimtec,control,p,0.0,0,e,i,irsimtec,1,8
trupeta,trupeta,rs,trup,,eta,trupeta,control,s,0.0,0,e,o,trupota,0,7
edmarlazitaoni,edmarlazitaoni,prssss,mar,ed,la_zi_ta_oni,edmarlazitaoni,control,r,,2,r,l,edmallazitaoni,0,14
miscetably,miscetably,pprss,cet,mis,abl_y,miscetably,target,r,,1,e,u,miscutably,0,10
nusimnautbaly,nusimnautbaly,pprss,naut,nu_sim,bal_y,nusimnautbaly,control,r,,0,n,l,nusimlautbaly,0,13
louk,luuk,r,louk,,,louk,control,r,,1,o,u,luuk,1,4
