first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
fomion,fomiom,rs,fom,,ion,fomion,target,s,0.0,2,n,m,fomiom,1,6
decetization,desetization,prsss,cet,de,iz_at_ion,decetization,target,r,,0,c,s,desetization,1,12
sidnisarpouissens,sidnisarpouissens,pprss,sarp,sid_ni,ouis_sens,sidnisarpouissens,control,s,0.0,2,i,e,sidnisarpouessens,0,17
moostan,moostan,rs,moos,,tan,moostan,control,s,0.0,1,a,e,moosten,0,7
edreem,edleem,pr,reem,ed,,edreem,control,r,,0,r,l,edleem,1,6
minurdcilayl,minurdcilayl,prsss,nurd,mi,ci_la_yl,minurdcilayl,control,p,0.0,1,i,a,manurdcilayl,0,12
nurd,nuwd,r,nurd,,,nurd,control,r,,2,r,w,nuwd,1,4
wisistically,wisistically,rssss,wis,,ist_ic_al_ly,wisistically,target,r,,2,s,t,witistically,0,12
tonjernemt,tonjernemt,rs_long,tonjer,,nemt,tonjernemt,control,r,,2,n,w,towjernemt,0,10
unglocmental,ungmocmental,prss,gloc,un,ment_al,unglocmental,target,r,,1,l,m,ungmocmental,1,12
fobationalism,fobationalism,rssss,fob,,at_ion_al_ism,fobationalism,target,s,3.0,2,m,y,fobationalisy,0,13
desoomize,deseomize,prs,soom,de,ize,desoomize,target,r,,1,o,e,deseomize,1,9
ungeefalisticly,ungeefalisticly,prssss,geef,un,al_ist_ic_ly,ungeefalisticly,target,p,0.0,1,n,r,urgeefalisticly,0,15
sidnireemnat,sidniraemnat,pprs,reem,sid_ni,nat,sidnireemnat,control,r,,1,e,a,sidniraemnat,1,12
nurieknemtla,murieknemtla,prss,riek,nu,nemt_la,nurieknemtla,control,p,0.0,0,n,m,murieknemtla,1,12
fomiousness,fomiousness,rss,fom,,ious_ness,fomiousness,target,s,1.0,1,e,a,fomiousnass,0,11
fom,dom,r,fom,,,fom,target,r,,0,f,d,dom,1,3
outzorean,outzorean,pr_long,zorean,out,,outzorean,target,r,,1,o,e,outzerean,0,9
nusimtecelba,nusimtedelba,pprs,tec,nu_sim,elba,nusimtecelba,control,r,,2,c,d,nusimtedelba,1,12
edtekezi,ehtekezi,prs,tek,ed,ezi,edtekezi,control,p,0.0,1,d,h,ehtekezi,1,8
desoomalization,tesoomalization,prssss,soom,de,al_iz_at_ion,desoomalization,target,p,0.0,0,d,t,tesoomalization,1,15
sidtranilulf,sidtranilulf,prs_long,tranil,sid,ulf,sidtranilulf,control,p,0.0,0,s,h,hidtranilulf,0,12
onnernautviyit,onnernautviyit,pprss,naut,onn_er,vi_yit,onnernautviyit,control,r,,0,n,r,onnerrautviyit,0,14
otutirvin,otutirven,pr_long,tirvin,otu,,otutirvin,control,r,,4,i,e,otutirven,1,9
reinnegance,reinnegange,pprs,neg,re_in,ance,reinnegance,target,s,0.0,2,c,g,reinnegange,1,11
reemsitcilayl,reemsitcilarl,rssss,reem,,sit_ci_la_yl,reemsitcilayl,control,s,3.0,0,y,r,reemsitcilarl,1,13
edfeeglazitaoni,edfeeglazitaoni,prssss,feeg,ed,la_zi_ta_oni,edfeeglazitaoni,control,r,,0,f,t,edteeglazitaoni,0,15
prasliness,praslinoss,rss,pras,,li_ness,prasliness,target,s,1.0,1,e,o,praslinoss,1,10
loukilsens,lookilsens,rss,louk,,il_sens,loukilsens,control,r,,2,u,o,lookilsens,1,10
miszoreanour,miszoreanour,prs_long,zorean,mis,our,miszoreanour,target,s,0.0,1,u,a,miszoreanoar,0,12
disinmeerant,disinmeerant,pprs,meer,dis_in,ant,disinmeerant,target,s,0.0,1,n,y,disinmeerayt,0,12
erpgenbalyl,erpgenkalyl,prss,gen,erp,bal_yl,erpgenbalyl,control,s,0.0,0,b,k,erpgenkalyl,1,11
enneg,enneg,pr,neg,en,,enneg,target,p,0.0,0,e,o,onneg,0,5
dekeir,dokeir,pr,keir,de,,dekeir,target,p,0.0,1,e,o,dokeir,1,6
ketmentalism,ketmentalism,rsss,ket,,ment_al_ism,ketmentalism,target,s,0.0,3,t,s,ketmensalism,0,12
negennemt,negennems,prs,gen,ne,nemt,negennemt,control,s,0.0,3,t,s,negennems,1,9
noltaonilayl,neltaonilayl,rssss,nol,,ta_oni_la_yl,noltaonilayl,control,r,,1,o,e,neltaonilayl,1,12
disfobion,disfobion,prs,fob,dis,ion,disfobion,target,p,0.0,2,s,d,didfobion,0,9
numoostaonila,numoosteonila,prsss,moos,nu,ta_oni_la,numoostaonila,control,s,0.0,1,a,e,numoosteonila,1,13
edgenzitaoni,edgenzitaoni,prsss,gen,ed,zi_ta_oni,edgenzitaoni,control,s,2.0,0,o,a,edgenzitaani,0,12
edwerktaonialsim,edwerktaonialsim,prssss,werk,ed,ta_oni_al_sim,edwerktaonialsim,control,p,0.0,0,e,i,idwerktaonialsim,0,16
koop,koop,r,koop,,,koop,control,r,,1,o,a,kaop,0,4
sidnurdoni,sidnurdoni,prs,nurd,sid,oni,sidnurdoni,control,r,,0,n,r,sidrurdoni,0,10
trilend,trilens,r_long,trilend,,,trilend,target,r,,6,d,s,trilens,1,7
sidnitrigoniray,sidnitrigoniray,pprss,trig,sid_ni,oni_ray,sidnitrigoniray,control,s,0.0,1,n,m,sidnitrigomiray,0,15
wisalism,wisalism,rss,wis,,al_ism,wisalism,target,s,1.0,0,i,o,wisalosm,0,8
dewisationalism,derisationalism,prssss,wis,de,at_ion_al_ism,dewisationalism,target,r,,0,w,r,derisationalism,1,15
unlienational,unlienotional,prsss,lien,un,at_ion_al,unlienational,target,s,0.0,0,a,o,unlienotional,1,13
truplasim,truplasim,rss,trup,,la_sim,truplasim,control,s,0.0,0,l,m,trupmasim,0,9
erveromar,erveromar,ppr,mar,er_vero,,erveromar,control,r,,2,r,w,erveromaw,0,9
tectaonilasim,testaonilasim,rssss,tec,,ta_oni_la_sim,tectaonilasim,control,r,,2,c,s,testaonilasim,1,13
colglasitci,coltlasitci,rsss,colg,,la_sit_ci,colglasitci,control,r,,3,g,t,coltlasitci,1,11
edneil,esneil,pr,neil,ed,,edneil,control,p,0.0,1,d,s,esneil,1,6
bofnemtlasim,bofnemtlosim,rsss,bof,,nemt_la_sim,bofnemtlasim,control,s,1.0,1,a,o,bofnemtlosim,1,12
reimpook,reempook,ppr,pook,re_im,,reimpook,target,p,1.0,0,i,e,reempook,1,8
tranilulf,tranilulf,rs_long,tranil,,ulf,tranilulf,control,r,,2,a,e,trenilulf,0,9
simnitholsoru,simnetholsoru,prs_long,nithols,sim,oru,simnitholsoru,control,r,,1,i,e,simnetholsoru,1,13
enwisment,enwesment,prs,wis,en,ment,enwisment,target,r,,1,i,e,enwesment,1,9
jentorful,jentorfol,rs_long,jentor,,ful,jentorful,target,s,0.0,1,u,o,jentorfol,1,9
unmiskrewable,unmiskrenable,pprs,krew,un_mis,able,unmiskrewable,target,r,,3,w,n,unmiskrenable,1,13
jentelment,jentelment,rs_long,jentel,,ment,jentelment,target,s,0.0,1,e,i,jentelmint,0,10
rekoulivity,rekoulivity,pprss,koul,re,iv_ity,rekoulivity,target,s,0.0,0,i,e,rekoulevity,0,11
flient,fliend,r_long,flient,,,flient,control,r,,5,t,d,fliend,1,6
krewmentally,kriwmentally,rsss,krew,,ment_al_ly,krewmentally,target,r,,2,e,i,kriwmentally,1,12
lienant,lienant,rs,lien,,ant,lienant,target,s,0.0,2,t,f,lienanf,0,7
darfalistic,darfalistic,rsss,darf,,al_ist_ic,darfalistic,target,r,,1,a,o,dorfalistic,0,11
dedrun,dedren,pr,drun,de,,dedrun,target,r,,2,u,e,dedren,1,6
reemoni,reeroni,rs,reem,,oni,reemoni,control,r,,3,m,r,reeroni,1,7
nautelba,naitelba,rs,naut,,elba,nautelba,control,r,,2,u,i,naitelba,1,8
prelonablly,prelonablly,prss,lon,pre,abl_ly,prelonablly,target,s,0.0,1,b,s,prelonaslly,0,11
pook,pook,r,pook,,,pook,target,r,,3,k,v,poov,0,4
otunefelg,otunefelg,pr_long,nefelg,otu,,otunefelg,control,p,0.0,1,t,d,odunefelg,0,9
reinclat,reinclat,ppr,clat,re_in,,reinclat,target,r,,0,c,d,reindlat,0,8
trivin,triven,r_long,trivin,,,trivin,target,r,,4,i,e,triven,1,6
misnegation,misnegation,prss,neg,mis,at_ion,misnegation,target,s,0.0,0,a,o,misnegotion,0,11
imcetically,imceticallr,prsss,cet,im,ic_al_ly,imcetically,target,s,2.0,1,y,r,imceticallr,1,11
