first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
cotically,cetically,rsss,cet,,ic_al_ly,cetically,target,r,,1,e,o,cotically,3,9
misnegfulness,misnegfulness,prss,neg,mis,ful_ness,misnegfulness,target,p,0.0,0,m,n,nisnegfulness,0,13
krekrew,prekrew,pr,krew,pre,,prekrew,target,p,0.0,0,p,k,krekrew,3,7
micolgcilayl,wicolgcilayl,prsss,colg,mi,ci_la_yl,micolgcilayl,control,p,0.0,0,m,w,wicolgcilayl,1,12
trunnemt,tmunnemt,rs,trun,,nemt,trunnemt,control,r,,1,r,m,tmunnemt,1,8
sidteskripulf,sidtuskripulf,prs_long,tuskrip,sid,ulf,sidtuskripulf,control,r,,1,u,e,sidteskripulf,3,13
siwtaonirasit,siwtaonirasit,rssss,siw,,ta_oni_la_sit,siwtaonilasit,control,s,2.0,0,l,r,siwtaonirasit,2,13
erotunuc,erotunuc,ppr,nuc,er_otu,,erotunuc,control,r,,2,c,s,erotunus,0,8
nididbofoni,nididbofoni,pprs,bof,ni_sid,oni,nisidbofoni,control,p,1.0,0,s,d,nididbofoni,2,11
umdarfationally,umdarfationally,prssss,darf,un,at_ion_al_ly,undarfationally,target,p,0.0,1,n,m,umdarfationally,2,15
roltigk,roltick,r_long,roltick,,,roltick,control,r,,5,c,g,roltigk,3,7
drelinhsens,drelinhsens,rs_long,drelint,,sens,drelintsens,control,r,,6,t,h,drelinhsens,2,11
ewpdojian,ewpdojian,pr_long,dojian,erp,,erpdojian,control,p,0.0,1,r,w,ewpdojian,2,9
dicfobful,disfobful,prs,fob,dis,ful,disfobful,target,p,0.0,2,s,c,dicfobful,3,9
sidninucouisyl,sidninucouisyl,pprss,nuc,sid_ni,ouis_yl,sidninucouisyl,control,p,1.0,0,n,l,sidlinucouisyl,0,14
werk,werk,r,werk,,,werk,control,r,,2,r,l,welk,0,4
lienalism,liinalism,rss,lien,,al_ism,lienalism,target,r,,2,e,i,liinalism,1,9
verotonjereti,verotonjerevi,prs_long,tonjer,vero,evi,verotonjerevi,control,s,0.0,1,v,t,verotonjereti,3,13
skrubit,skrubit,r_long,skrupit,,,skrupit,target,r,,4,p,b,skrubit,2,7
nampporance,nampporance,rs_long,namptor,,ance,namptorance,target,r,,4,t,p,nampporance,2,11
koulry,koully,rs,koul,,ly,koully,target,s,0.0,0,l,r,koulry,3,6
unkeirfulness,unkeirfulyess,prss,keir,un,ful_ness,unkeirfulness,target,s,1.0,0,n,y,unkeirfulyess,1,13
soomability,soimability,rss,soom,,abil_ity,soomability,target,r,,2,o,i,soimability,1,11
errey,errem,pr,rem,er,,errem,control,r,,2,m,y,errey,3,5
diskeirmunt,diskeirmunt,prs,keir,dis,ment,diskeirment,target,s,0.0,1,e,u,diskeirmunt,2,11
unmisfamable,unmosfamable,pprs,fam,un_mis,able,unmisfamable,target,p,1.0,1,i,o,unmosfamable,1,12
emotufrad,erotufrad,ppr,frad,er_otu,,erotufrad,control,p,0.0,1,r,m,emotufrad,3,9
wisistacally,wisistically,rssss,wis,,ist_ic_al_ly,wisistically,target,s,1.0,0,i,a,wisistacally,3,12
edmooslazitaoni,edmooslazitaoni,prssss,moos,ed,la_zi_ta_oni,edmooslazitaoni,control,s,0.0,1,a,u,edmoosluzitaoni,0,15
infomionary,ilfomionary,pprss,fom,in,ion_ary,infomionary,target,p,0.0,1,n,l,ilfomionary,1,11
nuh,nuh,r,nuc,,,nuc,control,r,,2,c,h,nuh,2,3
silnefelg,simnefelg,pr_long,nefelg,sim,,simnefelg,control,p,0.0,2,m,l,silnefelg,3,9
numafcilayl,rumafcilayl,prsss,maf,nu,ci_la_yl,numafcilayl,control,p,0.0,0,n,r,rumafcilayl,1,11
tonccilayl,tonccilawl,rsss,tonc,,ci_la_yl,tonccilayl,control,s,2.0,0,y,w,tonccilawl,1,10
nitholsremt,nitholsnemt,rs_long,nithols,,nemt,nitholsnemt,control,s,0.0,0,n,r,nitholsremt,3,11
nunoculf,nunosulf,prs,noc,nu,ulf,nunoculf,control,r,,2,c,s,nunosulf,1,8
nusiwulfsens,nusiwulfsens,prss,siw,nu,ulf_sens,nusiwulfsens,control,p,0.0,0,n,y,yusiwulfsens,0,12
oitnamptor,outnamptor,pr_long,namptor,out,,outnamptor,target,p,0.0,1,u,i,oitnamptor,3,10
colgnemtlasim,colgnemtlasim,rsss,colg,,nemt_la_sim,colgnemtlasim,control,s,0.0,2,m,y,colgneytlasim,0,13
detiunalization,detaunalization,prssss,taun,de,al_iz_at_ion,detaunalization,target,r,,1,a,i,detiunalization,3,15
ovemflennerive,overflennerive,prs_long,flenner,over,ive,overflennerive,target,p,0.0,3,r,m,ovemflennerive,3,14
moftaonilayl,moftaonilayl,rssss,mof,,ta_oni_la_yl,moftaonilayl,control,r,,0,m,r,roftaonilayl,0,12
trolock,trolock,r_long,trilock,,,trilock,target,r,,2,i,o,trolock,2,7
reoutteir,reoutteir,ppr,keir,re_out,,reoutkeir,target,r,,0,k,t,reoutteir,2,9
moos,moos,r,moos,,,moos,control,r,,3,s,f,moof,0,4
ingrasically,ingrahically,prsss,gras,in,ic_al_ly,ingrasically,target,r,,3,s,h,ingrahically,1,12
neilyl,neilyl,rs,neil,,yl,neilyl,control,s,0.0,0,y,r,neilrl,0,6
keadilabyit,keadilabyit,rss,keat,,ilab_yit,keatilabyit,control,r,,3,t,d,keadilabyit,2,11
redetobment,redetobment,pprs,fob,re_de,ment,redefobment,target,r,,0,f,t,redetobment,2,11
inpoopiously,inkoopiously,pprss,koop,in,ious_ly,inkoopiously,target,r,,0,k,p,inpoopiously,3,12
putlig,putrig,pr,trig,pu,,putrig,control,r,,1,r,l,putlig,3,6
upfom,upfem,pr,fom,up,,upfom,target,r,,1,o,e,upfem,1,5
lienir,lienir,rs,lien,,or,lienor,target,s,0.0,0,o,i,lienir,2,6
lielationalist,lienationalist,rssss,lien,,at_ion_al_ist,lienationalist,target,r,,3,n,l,lielationalist,3,14
intrivinness,intrivinness,prs_long,trivin,in,ness,intrivinness,target,r,,2,i,o,introvinness,0,12
keopically,keopically,rsss,koop,,ic_al_ly,koopically,target,r,,1,o,e,keopically,2,10
roparnt,roparnt,r_long,moparnt,,,moparnt,control,r,,0,m,r,roparnt,2,7
nineilvitaoni,nineilvitaomi,prsss,neil,ni,vi_ta_oni,nineilvitaoni,control,s,2.0,1,n,m,nineilvitaomi,1,13
sidfradulf,sidfradalf,prs,frad,sid,ulf,sidfradulf,control,s,0.0,0,u,a,sidfradalf,1,10
darf,harf,r,darf,,,darf,target,r,,0,d,h,harf,1,4
reoverkrew,reoverkriw,ppr,krew,re_over,,reoverkrew,target,r,,2,e,i,reoverkriw,1,10
prolienively,prolienively,prss,lien,pre,ive_ly,prelienively,target,p,0.0,2,e,o,prolienively,2,12
preflimak,preflimak,pr_long,flomak,pre,,preflomak,target,r,,2,o,i,preflimak,2,9
cenalism,cunalism,rss,cun,,al_ism,cunalism,target,r,,1,u,e,cenalism,3,8
inkouliously,inkouliously,pprss,koul,in,ious_ly,inkouliously,target,s,1.0,1,y,j,inkouliouslj,0,12
eredweilnemt,eredweilnemt,pprs,neil,er_ed,nemt,eredneilnemt,control,r,,0,n,w,eredweilnemt,2,12
numeaktaonilayl,numeaktaonilayl,prssss,meak,nu,ta_oni_la_yl,numeaktaonilayl,control,r,,0,m,r,nureaktaonilayl,0,15
ziceremment,ziceremment,rs_long,zicerel,,ment,zicerelment,target,r,,6,l,m,ziceremment,2,11
