first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
nurdlasim,nundlasim,rss,nurd,,la_sim,nurdlasim,control,r,,2,r,n,nundlasim,1,9
tonjersels,tonjersals,rs_long,tonjer,,sels,tonjersels,control,s,0.0,1,e,a,tonjersals,1,10
promor,promor,pr,mer,pro,,promer,target,r,,1,e,o,promor,2,6
heteakationalism,deteakationalism,prssss,teak,de,at_ion_al_ism,deteakationalism,target,p,0.0,0,d,h,heteakationalism,3,16
sidnimofouissenp,sidnimofouissens,pprss,mof,sid_ni,ouis_sens,sidnimofouissens,control,s,1.0,3,s,p,sidnimofouissenp,3,16
dasglocer,disglocer,prs,gloc,dis,er,disglocer,target,p,0.0,1,i,a,dasglocer,3,9
revodojian,revodojian,pr_long,dojian,revo,,revodojian,control,r,,5,n,y,revodojiay,0,10
roetnemtla,roetnemtla,rss,reet,,nemt_la,reetnemtla,control,r,,1,e,o,roetnemtla,2,10
dof,dof,r,bof,,,bof,control,r,,0,b,d,dof,2,3
disculowision,disculorision,prs_long,culoris,dis,ion,disculorision,target,r,,4,r,w,disculowision,3,13
redisdrun,medisdrun,ppr,drun,re_dis,,redisdrun,target,p,0.0,0,r,m,medisdrun,1,9
incunantly,incunaltly,prss,cun,in,ant_ly,incunantly,target,s,0.0,1,n,l,incunaltly,1,10
fwenit,flenit,r_long,flenit,,,flenit,target,r,,1,l,w,fwenit,3,6
reteer,reteer,pr,teer,re,,reteer,target,p,0.0,0,r,w,weteer,0,6
misiwcilbayit,lisiwcilbayit,prsss,siw,mi,ci_lba_yit,misiwcilbayit,control,p,0.0,0,m,l,lisiwcilbayit,1,13
edcorglazitaoni,edcorglazitaoni,prssss,colg,ed,la_zi_ta_oni,edcolglazitaoni,control,r,,2,l,r,edcorglazitaoni,2,15
nifelgenca,nefelgenca,rs_long,nefelg,,enca,nefelgenca,control,r,,1,e,i,nifelgenca,3,10
soomalistoc,soomalistoc,rsss,soom,,al_ist_ic,soomalistic,target,s,2.0,0,i,o,soomalistoc,2,11
ernicolgnemt,ernicolglemt,pprs,colg,er_ni,nemt,ernicolgnemt,control,s,0.0,0,n,l,ernicolglemt,1,12
clatmenf,clatment,rs,clat,,ment,clatment,target,s,0.0,3,t,f,clatmenf,3,8
clatationalist,clatationalist,rssss,clat,,at_ion_al_ist,clatationalist,target,r,,0,c,p,platationalist,0,14
sidnireetoniray,sidnireetoniray,pprss,reet,sid_ni,oni_ray,sidnireetoniray,control,p,1.0,0,n,m,sidmireetoniray,0,15
unclatalisticly,unclatalistihly,prssss,clat,un,al_ist_ic_ly,unclatalisticly,target,s,2.0,1,c,h,unclatalistihly,1,15
profom,profom,pr,fom,pro,,profom,target,p,0.0,0,p,s,srofom,0,6
grivonamce,grivonamce,rs_long,grivon,,ance,grivonance,target,s,0.0,1,n,m,grivonamce,2,10
wismentalism,wigmentalism,rsss,wis,,ment_al_ism,wismentalism,target,r,,2,s,g,wigmentalism,1,12
nitecvisaoni,nitecvitaoni,prsss,tec,ni,vi_ta_oni,nitecvitaoni,control,s,1.0,0,t,s,nitecvisaoni,3,12
arednautnemt,arednautnemt,pprs,naut,er_ed,nemt,erednautnemt,control,p,0.0,0,e,a,arednautnemt,2,12
otetoncneyl,otutoncneyl,prss,tonc,otu,ne_yl,otutoncneyl,control,p,0.0,2,u,e,otetoncneyl,3,11
ersidrees,ersidreet,ppr,reet,er_sid,,ersidreet,control,r,,3,t,s,ersidrees,3,9
dehoulate,dehoulate,prs,koul,de,ate,dekoulate,target,r,,0,k,h,dehoulate,2,9
sivtuskriponi,sivtuskriponi,prs_long,tuskrip,sid,oni,sidtuskriponi,control,p,0.0,2,d,v,sivtuskriponi,2,13
grasalisn,grasalisn,rss,gras,,al_ism,grasalism,target,s,1.0,2,m,n,grasalisn,2,9
meaktaonilayl,meaktoonilayl,rssss,meak,,ta_oni_la_yl,meaktaonilayl,control,s,0.0,1,a,o,meaktoonilayl,1,13
orpclereez,orpcleriez,pr_long,cleriez,orp,,orpcleriez,control,r,,4,i,e,orpclereez,3,10
inkoulionarm,inkoulionary,pprss,koul,in,ion_ary,inkoulionary,target,s,1.0,2,y,m,inkoulionarm,3,12
glot,glot,r,gloc,,,gloc,target,r,,3,c,t,glot,2,4
selketa,selkete,rs,selk,,eta,selketa,control,s,0.0,2,a,e,selkete,1,7
glehen,glefen,r_long,glefen,,,glefen,target,r,,3,f,h,glehen,3,6
innurdionary,innurdionary,pprss,nurt,in,ion_ary,innurtionary,target,r,,3,t,d,innurdionary,2,12
tranil,tranil,r_long,tranil,,,tranil,control,r,,3,n,r,traril,0,6
loud,louk,r,louk,,,louk,control,r,,3,k,d,loud,3,4
discuworis,discuworis,pr_long,culoris,dis,,disculoris,target,r,,2,l,w,discuworis,2,10
merationally,merationally,rssss,mer,,at_ion_al_ly,merationally,target,r,,0,m,w,werationally,0,12
indrunivation,indrunuvation,prsss,drun,in,iv_at_ion,indrunivation,target,s,0.0,0,i,u,indrunuvation,1,13
inflennerness,inflennerness,prs_long,flenner,in,ness,inflennerness,target,p,0.0,0,i,e,enflennerness,0,13
noclayit,noclayit,rss,noc,,la_yit,noclayit,control,s,1.0,0,y,m,noclamit,0,8
indistaunion,indistaunion,pprs,taun,in_dis,ion,indistaunion,target,r,,1,a,o,indistounion,0,12
slithonleds,slithonleds,rs_long,slithon,,less,slithonless,target,s,0.0,2,s,d,slithonleds,2,11
cunate,cunate,rs,cun,,ate,cunate,target,s,0.0,2,e,o,cunato,0,6
inteakiously,inteakiously,prss,teak,in,ious_ly,inteakiously,target,s,1.0,0,l,m,inteakiousmy,0,12
detonalization,detonalization,prssss,con,de,al_iz_at_ion,deconalization,target,r,,0,c,t,detonalization,2,14
onpfeeg,orpfeeg,pr,feeg,orp,,orpfeeg,control,p,0.0,1,r,n,onpfeeg,3,7
noclasitci,noclasitci,rsss,noc,,la_sit_ci,noclasitci,control,r,,1,o,a,naclasitci,0,10
disemgirt,disemdirt,ppr,girt,dis_em,,disemgirt,target,r,,0,g,d,disemdirt,1,9
misfommont,misfomment,prs,fom,mis,ment,misfomment,target,s,0.0,1,e,o,misfommont,3,10
reoverkoop,reoverkoep,ppr,koop,re_over,,reoverkoop,target,r,,2,o,e,reoverkoep,1,10
torcenca,torcenca,rs,tonc,,enca,toncenca,control,r,,2,n,r,torcenca,2,8
insuniousness,insuniousness,pprss,cun,in,ious_ness,incuniousness,target,r,,0,c,s,insuniousness,2,13
edtectaonialsim,edtectaonialsim,prssss,tec,ed,ta_oni_al_sim,edtectaonialsim,control,p,0.0,0,e,a,adtectaonialsim,0,15
neiltaonilayl,neiltaonilayl,rssss,neil,,ta_oni_la_yl,neiltaonilayl,control,s,3.0,1,l,w,neiltaonilayw,0,13
fradnemtlasim,fradnemtlasim,rsss,frad,,nemt_la_sim,fradnemtlasim,control,r,,0,f,h,hradnemtlasim,0,13
dewisisation,dewisization,prsss,wis,de,iz_at_ion,dewisization,target,s,0.0,1,z,s,dewisisation,3,12
nefelgouis,nefelgouis,rs_long,nefelg,,ouis,nefelgouis,control,r,,2,f,c,necelgouis,0,10
errel,errel,pr,rem,er,,errem,control,r,,2,m,l,errel,2,5
projentoy,projentor,pr_long,jentor,pro,,projentor,target,r,,5,r,y,projentoy,3,9
redesoomment,redesoommenv,pprs,soom,re_de,ment,redesoomment,target,s,0.0,3,t,v,redesoommenv,1,12
glocmental,slocmental,rss,gloc,,ment_al,glocmental,target,r,,0,g,s,slocmental,1,10
milejentsens,milejentsens,prs_long,lejent,mi,sens,milejentsens,control,r,,4,n,m,milejemtsens,0,12
simtrignemt,simtrignemt,prs,trig,sim,nemt,simtrignemt,control,s,0.0,2,m,y,simtrigneyt,0,11
con,con,r,con,,,con,target,r,,1,o,i,cin,0,3
lemdow,lendow,r_long,lendow,,,lendow,control,r,,2,n,m,lemdow,3,6
nimaftanyl,nemaftanyl,prss,maf,ni,tan_yl,nimaftanyl,control,p,0.0,1,i,e,nemaftanyl,1,10
