first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
ninetorkelba,ninetorkelba,prs_long,netork,ni,elba,ninetorkelba,control,s,0.0,2,b,t,ninetorkelta,0,12
ednuclazitaoni,etnuclazitaoni,prssss,nuc,ed,la_zi_ta_oni,ednuclazitaoni,control,p,0.0,1,d,t,etnuclazitaoni,1,14
niremtanyl,niremtanyl,prss,rem,ni,tan_yl,niremtanyl,control,p,0.0,1,i,e,neremtanyl,0,10
girtationalist,girtationalist,rssss,girt,,at_ion_al_ist,girtationalist,target,s,3.0,0,i,e,girtationalest,0,14
inflenitable,unflenitable,prs_long,flenit,in,able,inflenitable,target,p,0.0,0,i,u,unflenitable,1,12
skrupitate,skrupitate,rs_long,skrupit,,ate,skrupitate,target,r,,6,t,k,skrupikate,0,10
louktaonilasim,louktaonilasim,rssss,louk,,ta_oni_la_sim,louktaonilasim,control,r,,0,l,m,mouktaonilasim,0,14
mistrilanment,mistrilanment,prs_long,trilan,mis,ment,mistrilanment,target,r,,0,t,h,mishrilanment,0,13
darfly,karfly,rs,darf,,ly,darfly,target,r,,0,d,k,karfly,1,6
redekeirment,redekeirment,pprs,keir,re_de,ment,redekeirment,target,p,1.0,0,d,h,rehekeirment,0,12
inmeerantly,inmearantly,prss,meer,in,ant_ly,inmeerantly,target,r,,2,e,a,inmearantly,1,11
tonplasitci,tomplasitci,rsss,tonp,,la_sit_ci,tonplasitci,control,r,,2,n,m,tomplasitci,1,11
ertrigtaoni,ertrigtaoni,prss,trig,er,ta_oni,ertrigtaoni,control,r,,3,g,s,ertristaoni,0,11
ketism,ketisy,rs,ket,,ism,ketism,target,s,0.0,2,m,y,ketisy,1,6
repsimcolg,mepsimcolg,ppr,colg,rep_sim,,repsimcolg,control,p,0.0,0,r,m,mepsimcolg,1,10
unbelsationally,unbelsationalmy,prssss,bels,un,at_ion_al_ly,unbelsationally,target,s,3.0,0,l,m,unbelsationalmy,1,15
incetionally,incetionally,prsss,cet,in,ion_al_ly,incetionally,target,r,,0,c,s,insetionally,0,12
upwis,uhwis,pr,wis,up,,upwis,target,p,0.0,1,p,h,uhwis,1,5
nibofonilayl,nebofonilayl,prsss,bof,ni,oni_la_yl,nibofonilayl,control,p,0.0,1,i,e,nebofonilayl,1,12
disfomfully,disforfully,prss,fom,dis,ful_ly,disfomfully,target,r,,2,m,r,disforfully,1,11
reoutram,reoutram,ppr,ram,re_out,,reoutram,target,p,0.0,1,e,a,raoutram,0,8
remeration,remeration,prss,mer,re,at_ion,remeration,target,s,1.0,0,i,o,remeratoon,0,10
edsarpzitaoni,edsampzitaoni,prsss,sarp,ed,zi_ta_oni,edsarpzitaoni,control,r,,2,r,m,edsampzitaoni,1,13
