first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
trigulfsens,trisulfsens,rss,trig,,ulf_sens,trigulfsens,control,r,,3,g,s,trisulfsens,1,11
ednurdlazitaoni,ednurdlazitaoni,prssss,nurd,ed,la_zi_ta_oni,ednurdlazitaoni,control,p,0.0,1,d,h,ehnurdlazitaoni,0,15
taunful,taunful,rs,taun,,ful,taunful,target,r,,1,a,o,tounful,0,7
ermeakevisens,elmeakevisens,prss,meak,er,evi_sens,ermeakevisens,control,p,0.0,1,r,l,elmeakevisens,1,13
riltick,riltick,r_long,roltick,,,roltick,control,r,,1,o,i,riltick,2,7
keil,keil,r,keir,,,keir,target,r,,3,r,l,keil,2,4
sidnocyl,sitnocyl,prs,noc,sid,yl,sidnocyl,control,p,0.0,2,d,t,sitnocyl,1,8
ersidnoc,ersiknoc,ppr,noc,er_sid,,ersidnoc,control,p,1.0,2,d,k,ersiknoc,1,8
girvically,girtically,rsss,girt,,ic_al_ly,girtically,target,r,,3,t,v,girvically,3,10
sidnitekouisyl,sidnitekouisyy,pprss,tek,sid_ni,ouis_yl,sidnitekouisyl,control,s,1.0,1,l,y,sidnitekouisyy,1,14
disinkrewant,disinkrewant,pprs,krew,dis_in,ant,disinkrewant,target,s,0.0,0,a,i,disinkrewint,0,12
reetsitcilayl,reetsitcelayl,rssss,reet,,sit_ci_la_yl,reetsitcilayl,control,s,1.0,1,i,e,reetsitcelayl,1,13
unkeirically,unkeimically,prsss,keir,un,ic_al_ly,unkeirically,target,r,,3,r,m,unkeimically,1,12
erpgen,erpgen,pr,gen,erp,,erpgen,control,p,0.0,0,e,a,arpgen,0,6
nisidmeosoni,nisidmeosoni,pprs,moos,ni_sid,oni,nisidmoosoni,control,r,,1,o,e,nisidmeosoni,2,12
clatmentally,clatmentally,rsss,clat,,ment_al_ly,clatmentally,target,s,2.0,1,y,w,clatmentallw,0,12
unetrivin,unitrivin,pr_long,trivin,uni,,unitrivin,target,p,0.0,2,i,e,unetrivin,3,9
nutekouissens,yutekouissens,prss,tek,nu,ouis_sens,nutekouissens,control,p,0.0,0,n,y,yutekouissens,1,13
degirtizateon,degirtizateon,prsss,girt,de,iz_at_ion,degirtization,target,s,2.0,0,i,e,degirtizateon,2,13
zicerelmenp,zicerelmenp,rs_long,zicerel,,ment,zicerelment,target,s,0.0,3,t,p,zicerelmenp,2,11
nard,nurd,r,nurd,,,nurd,control,r,,1,u,a,nard,3,4
infamiousnets,infamiousnets,pprss,fam,in,ious_ness,infamiousness,target,s,1.0,2,s,t,infamiousnets,2,13
didroziraconi,didroziraconi,prs_long,rozirac,sid,oni,sidroziraconi,control,p,0.0,0,s,d,didroziraconi,2,13
srasationally,srasationally,rssss,gras,,at_ion_al_ly,grasationally,target,r,,0,g,s,srasationally,2,13
sidnecyti,sidnecyti,prs,noc,sid,yti,sidnocyti,control,r,,1,o,e,sidnecyti,2,9
nuriektaonilayl,noriektaonilayl,prssss,riek,nu,ta_oni_la_yl,nuriektaonilayl,control,p,0.0,1,u,o,noriektaonilayl,1,15
geefical,geofical,rss,geef,,ic_al,geefical,target,r,,2,e,o,geofical,1,8
nediskoul,rediskoul,ppr,koul,re_dis,,rediskoul,target,p,0.0,0,r,n,nediskoul,3,9
grivon,grivon,r_long,grivon,,,grivon,target,r,,1,r,y,gyivon,0,6
taunate,taunata,rs,taun,,ate,taunate,target,s,0.0,2,e,a,taunata,1,7
nearez,nearez,r_long,nearoz,,,nearoz,control,r,,4,o,e,nearez,2,6
sidninucnet,sidninucnat,pprs,nuc,sid_ni,nat,sidninucnat,control,s,0.0,1,a,e,sidninucnet,3,11
mafcilayl,mafcilayl,rsss,maf,,ci_la_yl,mafcilayl,control,s,2.0,0,y,m,mafcilaml,0,9
nibeegtaoni,nibeegtaoni,prss,feeg,ni,ta_oni,nifeegtaoni,control,r,,0,f,b,nibeegtaoni,2,11
disslithonfur,disslithonful,prs_long,slithon,dis,ful,disslithonful,target,s,0.0,2,l,r,disslithonfur,3,13
nefelgremt,nefelgnemt,rs_long,nefelg,,nemt,nefelgnemt,control,s,0.0,0,n,r,nefelgremt,3,10
feegulf,feegulf,rs,feeg,,ulf,feegulf,control,s,0.0,2,f,p,feegulp,0,7
deteerization,deteeritation,prsss,teer,de,iz_at_ion,deteerization,target,s,0.0,1,z,t,deteeritation,1,13
interflenner,interflenner,pr_long,flenner,inter,,interflenner,target,p,0.0,0,i,o,onterflenner,0,12
darfatiinalist,darfationalist,rssss,darf,,at_ion_al_ist,darfationalist,target,s,1.0,1,o,i,darfatiinalist,3,14
ciswisly,diswisly,prs,wis,dis,ly,diswisly,target,p,0.0,0,d,c,ciswisly,3,8
coygcila,coygcila,rss,colg,,ci_la,colgcila,control,r,,2,l,y,coygcila,2,8
inkeiriously,ankeiriously,pprss,keir,in,ious_ly,inkeiriously,target,p,0.0,0,i,a,ankeiriously,1,12
meil,meil,r,neil,,,neil,control,r,,0,n,m,meil,2,4
defamationalism,dofamationalism,prssss,fam,de,at_ion_al_ism,defamationalism,target,p,0.0,1,e,o,dofamationalism,1,15
ercolg,emcolg,pr,colg,er,,ercolg,control,p,0.0,1,r,m,emcolg,1,6
ernigen,ernigen,ppr,gen,er_ni,,ernigen,control,p,1.0,1,i,e,ernegen,0,7
glefen,glefen,r_long,glefen,,,glefen,target,r,,4,e,o,glefon,0,6
detaunalization,detaunalization,prssss,taun,de,al_iz_at_ion,detaunalization,target,p,0.0,0,d,t,tetaunalization,0,15
dojiansens,tojiansens,rs_long,dojian,,sens,dojiansens,control,r,,0,d,t,tojiansens,1,10
tectaonileyl,tectaonileyl,rssss,tec,,ta_oni_la_yl,tectaonilayl,control,s,2.0,1,a,e,tectaonileyl,2,12
ednuczitaoni,ednuccitaoni,prsss,nuc,ed,zi_ta_oni,ednuczitaoni,control,s,0.0,0,z,c,ednuccitaoni,1,12
disinketent,disinketent,pprs,ket,dis_in,ant,disinketant,target,s,0.0,0,a,e,disinketent,2,11
feagsitci,feegsitci,rss,feeg,,sit_ci,feegsitci,control,r,,2,e,a,feagsitci,3,9
sidnibofouisyl,sidnibofouisym,pprss,bof,sid_ni,ouis_yl,sidnibofouisyl,control,s,1.0,1,l,m,sidnibofouisym,1,14
revotuskrip,revotuskrip,pr_long,tuskrip,revo,,revotuskrip,control,r,,5,i,e,revotuskrep,0,11
tecnemtliyl,tecnemtlayl,rsss,tec,,nemt_la_yl,tecnemtlayl,control,s,1.0,1,a,i,tecnemtliyl,3,11
ragirtable,regirtable,prs,girt,re,able,regirtable,target,p,0.0,1,e,a,ragirtable,3,10
distrilendoon,distrilendion,prs_long,trilend,dis,ion,distrilendion,target,s,0.0,0,i,o,distrilendoon,3,13
unnumt,unnumt,pr,nurt,un,,unnurt,target,r,,2,r,m,unnumt,2,6
repsidkeot,repsidkeot,ppr,keat,rep_sid,,repsidkeat,control,r,,2,a,o,repsidkeot,2,10
innegiousness,innegiousness,prss,neg,un,ious_ness,unnegiousness,target,p,0.0,0,u,i,innegiousness,2,13
keemist,keamist,rs,keam,,ist,keamist,target,r,,2,a,e,keemist,3,7
louk,louk,r,louk,,,louk,control,r,,1,o,a,lauk,0,4
zoraanment,zoraanment,rs_long,zorean,,ment,zoreanment,target,r,,3,e,a,zoraanment,2,10
nesargcilayl,nusargcilayl,prsss,sarg,nu,ci_la_yl,nusargcilayl,control,p,0.0,1,u,e,nesargcilayl,3,12
reetnemtlayl,reetnemtlayl,rsss,reet,,nemt_la_yl,reetnemtlayl,control,s,0.0,2,m,j,reetnejtlayl,0,12
teak,teak,r,teak,,,teak,target,r,,0,t,h,heak,0,4
rekoop,rekeop,pr,koop,re,,rekoop,target,r,,1,o,e,rekeop,1,6
rentilosicum,rentilosicur,pr_long,losicur,renti,,rentilosicur,control,r,,6,r,m,rentilosicum,3,12
pretisdarf,pretisdarf,ppr,darf,pre_dis,,predisdarf,target,p,1.0,0,d,t,pretisdarf,2,10
ernucelba,ernucelba,prs,nuc,er,elba,ernucelba,control,r,,2,c,f,ernufelba,0,9
unkeamationally,unkeamationally,prssss,keam,un,at_ion_al_ly,unkeamationally,target,p,0.0,0,u,e,enkeamationally,0,15
truntaonilasit,truntaenilasit,rssss,trun,,ta_oni_la_sit,truntaonilasit,control,s,1.0,0,o,e,truntaenilasit,1,14
sidnimoosnot,sidnimoosnat,pprs,moos,sid_ni,nat,sidnimoosnat,control,s,0.0,1,a,o,sidnimoosnot,3,12
inkrewatior,inkrewation,prss,krew,in,at_ion,inkrewation,target,s,1.0,2,n,r,inkrewatior,3,11
inkeamiously,inkeamiouslr,pprss,keam,in,ious_ly,inkeamiously,target,s,1.0,1,y,r,inkeamiouslr,1,12
nuceto,nuceta,rs,nuc,,eta,nuceta,control,s,0.0,2,a,o,nuceto,3,6
koulfulness,koulfulness,rss,koul,,ful_ness,koulfulness,target,s,1.0,3,s,h,koulfulnesh,0,11
mistrilockaur,mistrilockaur,prs_long,trilock,mis,our,mistrilockour,target,s,0.0,0,o,a,mistrilockaur,2,13
skrupit,sklupit,r_long,skrupit,,,skrupit,target,r,,2,r,l,sklupit,1,7
