first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
neilcilayl,neilcilayy,rsss,neil,,ci_la_yl,neilcilayl,control,s,2.0,1,l,y,neilcilayy,1,10
erpmoparnt,erpmoparnt,pr_long,moparnt,erp,,erpmoparnt,control,p,0.0,0,e,a,arpmoparnt,0,10
trilanment,trilanrent,rs_long,trilan,,ment,trilanment,target,s,0.0,0,m,r,trilanrent,1,10
torclasim,tonclasim,rss,tonc,,la_sim,tonclasim,control,r,,2,n,r,torclasim,3,9
premisfam,premisfan,ppr,fam,pre_mis,,premisfam,target,r,,2,m,n,premisfan,1,9
koopih,koopih,rs,koop,,ic,koopic,target,s,0.0,1,c,h,koopih,2,6
nenefelgnemt,nenefelgnemt,prs_long,nefelg,ne,nemt,nenefelgnemt,control,s,0.0,3,t,d,nenefelgnemd,0,12
prew,krew,r,krew,,,krew,target,r,,0,k,p,prew,3,4
grasalisticmy,grasalisticly,rssss,gras,,al_ist_ic_ly,grasalisticly,target,s,3.0,0,l,m,grasalisticmy,3,13
sidnicolgoniray,cidnicolgoniray,pprss,colg,sid_ni,oni_ray,sidnicolgoniray,control,p,0.0,0,s,c,cidnicolgoniray,1,15
prenurtablly,prenurtablly,prss,nurt,pre,abl_ly,prenurtablly,target,r,,1,u,e,prenertablly,0,12
sidnikeatrat,sidnikeatrat,pprs,keat,sid_ni,nat,sidnikeatnat,control,s,0.0,0,n,r,sidnikeatrat,2,12
nimoosrit,nimoosyit,prs,moos,ni,yit,nimoosyit,control,s,0.0,0,y,r,nimoosrit,3,9
roltipk,roltick,r_long,roltick,,,roltick,control,r,,5,c,p,roltipk,3,7
sidtoc,sidtoc,pr,tec,sid,,sidtec,control,r,,1,e,o,sidtoc,2,6
numoftaonila,numoftaonila,prsss,mof,nu,ta_oni_la,numoftaonila,control,p,0.0,1,u,o,nomoftaonila,0,12
nutonctasitciyl,nutonctasitciyl,prssss,tonc,nu,ta_sit_ci_yl,nutonctasitciyl,control,r,,2,n,l,nutolctasitciyl,0,15
toncnemtla,toncnemtla,rss,tonc,,nemt_la,toncnemtla,control,s,1.0,0,l,m,toncnemtma,0,10
colglasitci,colglasitci,rsss,colg,,la_sit_ci,colglasitci,control,s,1.0,0,s,p,colglapitci,0,11
busmoos,besmoos,pr,moos,bus,,busmoos,control,p,0.0,1,u,e,besmoos,1,7
urfobalisticly,unfobalisticly,prssss,fob,un,al_ist_ic_ly,unfobalisticly,target,p,0.0,1,n,r,urfobalisticly,3,14
simwerkone,simwerkoni,prs,werk,sim,oni,simwerkoni,control,s,0.0,2,i,e,simwerkone,3,10
glefenaous,glefenaous,rs_long,glefen,,ious,glefenious,target,s,0.0,0,i,a,glefenaous,2,10
predissun,prediscun,ppr,cun,pre_dis,,prediscun,target,r,,0,c,s,predissun,3,9
erpkalcbalyl,erptalcbalyl,prss,talc,erp,bal_yl,erptalcbalyl,control,r,,0,t,k,erpkalcbalyl,3,12
iwkoulionary,inkoulionary,pprss,koul,in,ion_ary,inkoulionary,target,p,0.0,1,n,w,iwkoulionary,3,12
rentidrelins,rentidrelint,pr_long,drelint,renti,,rentidrelint,control,r,,6,t,s,rentidrelins,3,12
nineilvitaona,nineilvitaona,prsss,neil,ni,vi_ta_oni,nineilvitaoni,control,s,2.0,2,i,a,nineilvitaona,2,13
keat,keat,r,keat,,,keat,control,r,,0,k,t,teat,0,4
cetationally,cetasionally,rssss,cet,,at_ion_al_ly,cetationally,target,s,0.0,1,t,s,cetasionally,1,12
ersamnucnemt,ersamnucnemt,pprs,nuc,er_sim,nemt,ersimnucnemt,control,p,1.0,1,i,a,ersamnucnemt,2,12
incarizorness,incarizorness,prs_long,carizor,un,ness,uncarizorness,target,p,0.0,0,u,i,incarizorness,2,13
meosulf,moosulf,rs,moos,,ulf,moosulf,control,r,,1,o,e,meosulf,3,7
carizor,carizor,r_long,carizor,,,carizor,target,r,,0,c,s,sarizor,0,7
ertlun,ertrun,pr,trun,er,,ertrun,control,r,,1,r,l,ertlun,3,6
unknewalisticly,unkrewalisticly,prssss,krew,un,al_ist_ic_ly,unkrewalisticly,target,r,,1,r,n,unknewalisticly,3,15
urteerational,urteerational,prsss,teer,un,at_ion_al,unteerational,target,p,0.0,1,n,r,urteerational,2,13
wirktaonilasim,werktaonilasim,rssss,werk,,ta_oni_la_sim,werktaonilasim,control,r,,1,e,i,wirktaonilasim,3,14
feegcila,feegcila,rss,feeg,,ci_la,feegcila,control,s,0.0,1,i,a,feegcala,0,8
disemfam,disemsam,ppr,fam,dis_em,,disemfam,target,r,,0,f,s,disemsam,1,8
taunitally,taunitally,rsss,taun,,ic_al_ly,taunically,target,s,0.0,1,c,t,taunitally,2,10
unmisfomable,unmisfomable,pprs,fom,un_mis,able,unmisfomable,target,p,1.0,0,m,n,unnisfomable,0,12
flerner,flerner,r_long,flenner,,,flenner,target,r,,3,n,r,flerner,2,7
pretrilend,pretrilend,pr_long,trilend,pre,,pretrilend,target,p,0.0,0,p,c,cretrilend,0,10
teel,teel,r,teer,,,teer,target,r,,3,r,l,teel,2,4
sidtirhinnemt,sidtirhinnemt,prs_long,tirvin,sid,nemt,sidtirvinnemt,control,r,,3,v,h,sidtirhinnemt,2,13
losicurouis,losicurouih,rs_long,losicur,,ouis,losicurouis,control,s,0.0,3,s,h,losicurouih,1,11
lienfal,lienfal,rs,lien,,ful,lienful,target,s,0.0,1,u,a,lienfal,2,7
sidnimoosouisyl,sidnimoosouisyl,pprss,moos,sid_ni,ouis_yl,sidnimoosouisyl,control,r,,0,m,r,sidniroosouisyl,0,15
nuselkison,nuselkison,prs,selk,nu,ison,nuselkison,control,p,0.0,0,n,y,yuselkison,0,10
sislieniously,dislieniously,prss,lien,dis,ious_ly,dislieniously,target,p,0.0,0,d,s,sislieniously,3,13
rioklasitciyl,rioklasitciyl,rssss,riek,,la_sit_ci_yl,rieklasitciyl,control,r,,2,e,o,rioklasitciyl,2,13
mooc,moos,r,moos,,,moos,control,r,,3,s,c,mooc,3,4
retloc,retloc,pr,gloc,re,,regloc,target,r,,0,g,t,retloc,2,6
enwondenment,enwondenment,prs_long,wondel,en,ment,enwondelment,target,r,,5,l,n,enwondenment,2,12
nenuctasitciyl,nenuctasitciyl,prssss,nuc,nu,ta_sit_ci_yl,nunuctasitciyl,control,p,0.0,1,u,e,nenuctasitciyl,2,14
uncontioup,uncontioup,prs,cont,un,ious,uncontious,target,s,0.0,3,s,p,uncontioup,2,10
subculoris,subculoris,pr_long,culoris,sub,,subculoris,target,p,0.0,2,b,k,sukculoris,0,10
sidmeloek,sidmelouk,ppr,louk,sid_me,,sidmelouk,control,r,,2,u,e,sidmeloek,3,9
ketical,ketical,rss,ket,,ic_al,ketical,target,s,1.0,1,l,m,keticam,0,7
nefeegonilayl,nefeegonilayl,prsss,feeg,ni,oni_la_yl,nifeegonilayl,control,p,0.0,1,i,e,nefeegonilayl,2,13
flennerance,flennerance,rs_long,flenner,,ance,flennerance,target,s,0.0,0,a,e,flennerence,0,11
remiscetment,remiscetlent,pprs,cet,re_mis,ment,remiscetment,target,s,0.0,0,m,l,remiscetlent,1,12
keatci,keutci,rs,keat,,ci,keatci,control,r,,2,a,u,keutci,1,6
rifeegbilayit,rifeegbilayit,prss,feeg,ni,bila_yit,nifeegbilayit,control,p,0.0,0,n,r,rifeegbilayit,2,13
natork,natork,r_long,netork,,,netork,control,r,,1,e,a,natork,2,6
feegnemtlasim,feegnemtlasim,rsss,feeg,,nemt_la_sim,feegnemtlasim,control,s,0.0,2,m,y,feegneytlasim,0,13
inkoopiously,intoopiously,pprss,koop,in,ious_ly,inkoopiously,target,r,,0,k,t,intoopiously,1,12
