first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
nimafouisyl,nimafouisyl,prss,maf,ni,ouis_yl,nimafouisyl,control,r,,1,a,e,nimefouisyl,0,11
unmelionally,unmerionally,prsss,mer,un,ion_al_ly,unmerionally,target,r,,2,r,l,unmelionally,3,12
erlosicurnemt,irlosicurnemt,prs_long,losicur,er,nemt,erlosicurnemt,control,p,0.0,0,e,i,irlosicurnemt,1,13
erverowerk,emverowerk,ppr,werk,er_vero,,erverowerk,control,p,0.0,1,r,m,emverowerk,1,10
nautlasim,naotlasim,rss,naut,,la_sim,nautlasim,control,r,,2,u,o,naotlasim,1,9
oetcun,outcun,pr,cun,out,,outcun,target,p,0.0,1,u,e,oetcun,3,6
budtranil,bustranil,pr_long,tranil,bus,,bustranil,control,p,0.0,2,s,d,budtranil,3,9
piw,siw,r,siw,,,siw,control,r,,0,s,p,piw,3,3
reinkelsarce,reinkelsance,pprs,kels,re_in,ance,reinkelsance,target,s,0.0,1,n,r,reinkelsarce,3,12
teknemtlasim,teknemtlasim,rsss,tek,,nemt_la_sim,teknemtlasim,control,r,,1,e,o,toknemtlasim,0,12
cunious,cunious,rs,cun,,ious,cunious,target,r,,2,n,l,culious,0,7
flenetness,flenitness,rs_long,flenit,,ness,flenitness,target,r,,4,i,e,flenetness,3,10
tarfationally,tarfationally,rssss,darf,,at_ion_al_ly,darfationally,target,r,,0,d,t,tarfationally,2,13
metork,metork,r_long,netork,,,netork,control,r,,0,n,m,metork,2,6
yekrewivity,yekrewivity,pprss,krew,re,iv_ity,rekrewivity,target,p,0.0,0,r,y,yekrewivity,2,11
deglocationalism,dehlocationalism,prssss,gloc,de,at_ion_al_ism,deglocationalism,target,r,,0,g,h,dehlocationalism,1,16
ernineil,ernineil,ppr,neil,er_ni,,ernineil,control,p,0.0,1,r,j,ejnineil,0,8
arremeta,arremeta,prs,rem,er,eta,erremeta,control,p,0.0,0,e,a,arremeta,2,8
taunistic,taunisvic,rss,taun,,ist_ic,taunistic,target,s,0.0,2,t,v,taunisvic,1,9
nirgovnemt,nirgovnejt,rs_long,nirgov,,nemt,nirgovnemt,control,s,0.0,2,m,j,nirgovnejt,1,10
misglefen,misglefen,pr_long,glefen,mis,,misglefen,target,p,0.0,2,s,t,mitglefen,0,9
werktaonilasit,werktaonilasit,rssss,werk,,ta_oni_la_sit,werktaonilasit,control,r,,1,e,o,worktaonilasit,0,14
unkelsistically,unkelsisticamly,prssss,kels,un,ist_ic_al_ly,unkelsistically,target,s,2.0,1,l,m,unkelsisticamly,1,15
otumeakhasyl,otumeakhisyl,prss,meak,otu,his_yl,otumeakhisyl,control,s,0.0,1,i,a,otumeakhasyl,3,12
fras,gras,r,gras,,,gras,target,r,,0,g,f,fras,3,4
miroziracsens,miroziracsens,prs_long,rozirac,mi,sens,miroziracsens,control,r,,1,o,i,miriziracsens,0,13
remisgrasment,remisgrasment,pprs,gras,re_mis,ment,remisgrasment,target,p,1.0,2,s,h,remihgrasment,0,13
culorip,culorip,r_long,culoris,,,culoris,target,r,,6,s,p,culorip,2,7
nisiwonilayl,nasiwonilayl,prsss,siw,ni,oni_la_yl,nisiwonilayl,control,p,0.0,1,i,a,nasiwonilayl,1,12
innerionary,innerionary,pprss,mer,in,ion_ary,inmerionary,target,r,,0,m,n,innerionary,2,11
selknemtlasim,selknemtlasim,rsss,selk,,nemt_la_sim,selknemtlasim,control,s,1.0,0,l,m,selknemtmasim,0,13
talcsens,talcsens,rs,talc,,sens,talcsens,control,r,,0,t,s,salcsens,0,8
edmeak,efmeak,pr,meak,ed,,edmeak,control,p,0.0,1,d,f,efmeak,1,6
inuraf,inumaf,pr,maf,inu,,inumaf,control,r,,0,m,r,inuraf,3,6
subtrilock,suptrilock,pr_long,trilock,sub,,subtrilock,target,p,0.0,2,b,p,suptrilock,1,10
sidnitrunoniray,sidnitrenoniray,pprss,trun,sid_ni,oni_ray,sidnitrunoniray,control,r,,2,u,e,sidnitrenoniray,1,15
miriekcilayl,wiriekcilayl,prsss,riek,mi,ci_la_yl,miriekcilayl,control,p,0.0,0,m,w,wiriekcilayl,1,12
cetiously,cetiouswy,rss,cet,,ious_ly,cetiously,target,s,1.0,0,l,w,cetiouswy,1,9
kaflom,kaflom,r_long,kaflom,,,kaflom,control,r,,3,l,r,kafrom,0,6
fobalisticly,fobalisticly,rssss,fob,,al_ist_ic_ly,fobalisticly,target,s,1.0,1,s,c,fobalicticly,0,12
ingrivonness,inhrivonness,prs_long,grivon,in,ness,ingrivonness,target,r,,0,g,h,inhrivonness,1,12
kaflomnumt,kaflomnemt,rs_long,kaflom,,nemt,kaflomnemt,control,s,0.0,1,e,u,kaflomnumt,3,10
soam,soam,r,soom,,,soom,target,r,,2,o,a,soam,2,4
cumness,cunness,rs,cun,,ness,cunness,target,r,,2,n,m,cumness,3,7
cunmentalism,cunmentalesm,rsss,cun,,ment_al_ism,cunmentalism,target,s,2.0,0,i,e,cunmentalesm,1,12
ouhkeirishly,ouhkeirishly,prss,keir,out,ish_ly,outkeirishly,target,p,0.0,2,t,h,ouhkeirishly,2,12
namaftasitciyl,namaftasitciyl,prssss,maf,nu,ta_sit_ci_yl,numaftasitciyl,control,p,0.0,1,u,a,namaftasitciyl,2,14
ernibofacne,ernabofacne,pprs,bof,er_ni,acne,ernibofacne,control,p,1.0,1,i,a,ernabofacne,1,11
ersimnoc,ersimnos,ppr,noc,er_sim,,ersimnoc,control,r,,2,c,s,ersimnos,1,8
veroriekevi,veroriekevi,prs,riek,vero,evi,veroriekevi,control,r,,2,e,o,veroriokevi,0,11
keamist,keamist,rs,keam,,ist,keamist,target,s,0.0,2,t,h,keamish,0,7
reetlasitci,yeetlasitci,rsss,reet,,la_sit_ci,reetlasitci,control,r,,0,r,y,yeetlasitci,1,11
roovercun,roovercun,ppr,cun,re_over,,reovercun,target,p,0.0,1,e,o,roovercun,2,9
overteeripe,overteerive,prs,teer,over,ive,overteerive,target,s,0.0,1,v,p,overteeripe,3,11
talssitci,talcsitci,rss,talc,,sit_ci,talcsitci,control,r,,3,c,s,talssitci,3,9
ungrasalisticly,ungrasalisticly,prssss,gras,un,al_ist_ic_ly,ungrasalisticly,target,s,1.0,2,t,s,ungrasalissicly,0,15
sinlejent,simlejent,pr_long,lejent,sim,,simlejent,control,p,0.0,2,m,n,sinlejent,3,9
ingirtiously,ingirtioudly,prss,girt,in,ious_ly,ingirtiously,target,s,0.0,3,s,d,ingirtioudly,1,12
unnemptorable,unnamptorable,prs_long,namptor,un,able,unnamptorable,target,r,,1,a,e,unnemptorable,3,13
bobtaonilayl,bobtaonilayl,rssss,bof,,ta_oni_la_yl,boftaonilayl,control,r,,2,f,b,bobtaonilayl,2,12
inwiviously,inwisiously,pprss,wis,in,ious_ly,inwisiously,target,r,,2,s,v,inwiviously,3,11
neg,neg,r,neg,,,neg,target,r,,0,n,y,yeg,0,3
otutek,otutek,pr,tek,otu,,otutek,control,p,0.0,1,t,h,ohutek,0,6
tirvintens,tirvinsens,rs_long,tirvin,,sens,tirvinsens,control,s,0.0,0,s,t,tirvintens,3,10
intaunicablity,intaunicablity,prsss,taun,in,ic_abl_ity,intaunicablity,target,s,1.0,2,l,r,intaunicabrity,0,14
flomad,flomak,r_long,flomak,,,flomak,target,r,,5,k,d,flomad,3,6
ersimnoilnemt,ersimnoilnemt,pprs,neil,er_sim,nemt,ersimneilnemt,control,r,,1,e,o,ersimnoilnemt,2,13
fommentalism,fommentalism,rsss,fom,,ment_al_ism,fommentalism,target,r,,2,m,r,formentalism,0,12
reslocivate,reslocivate,prss,gloc,re,iv_ate,reglocivate,target,r,,0,g,s,reslocivate,2,11
trunuuis,trunuuis,rs,trun,,ouis,trunouis,control,s,0.0,0,o,u,trunuuis,2,8
cunulism,cunulism,rss,cun,,al_ism,cunalism,target,s,0.0,0,a,u,cunulism,2,8
nithols,nithols,r_long,nithols,,,nithols,control,r,,4,o,i,nithils,0,7
nusargsitcirayl,nusargsitcirayl,prssss,sarg,nu,sit_ci_la_yl,nusargsitcilayl,control,s,2.0,0,l,r,nusargsitcirayl,2,15
retrilanment,retriranment,prs_long,trilan,re,ment,retrilanment,target,r,,3,l,r,retriranment,1,12
edneilezi,edneilezi,prs,neil,ed,ezi,edneilezi,control,p,0.0,1,d,h,ehneilezi,0,9
interglefen,interglefen,pr_long,glefen,inter,,interglefen,target,r,,1,l,m,intergmefen,0,11
sedarf,sedarf,pr,darf,de,,dedarf,target,p,0.0,0,d,s,sedarf,2,6
sidninoconi,sidninoconi,pprs,noc,sid_ni,oni,sidninoconi,control,r,,1,o,e,sidnineconi,0,11
remiskont,remiscont,ppr,cont,re_mis,,remiscont,target,r,,0,c,k,remiskont,3,9
sidnikeatouisyl,sidnikeatouisll,pprss,keat,sid_ni,ouis_yl,sidnikeatouisyl,control,s,1.0,0,y,l,sidnikeatouisll,1,15
slidhonment,slidhonment,rs_long,slithon,,ment,slithonment,target,r,,3,t,d,slidhonment,2,11
gen,gen,r,gen,,,gen,control,r,,0,g,p,pen,0,3
miwerbcilbayit,miwerkcilbayit,prsss,werk,mi,ci_lba_yit,miwerkcilbayit,control,r,,3,k,b,miwerbcilbayit,3,14
tontationalist,contationalist,rssss,cont,,at_ion_al_ist,contationalist,target,r,,0,c,t,tontationalist,3,14
