first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
krotenment,krotenment,rs_long,kroten,,ment,krotenment,target,s,0.0,2,n,r,krotenmert,0,10
nucolgtaonila,nucilgtaonila,prsss,colg,nu,ta_oni_la,nucolgtaonila,control,r,,1,o,i,nucilgtaonila,1,13
nucsitcilayl,nacsitcilayl,rssss,nuc,,sit_ci_la_yl,nucsitcilayl,control,r,,1,u,a,nacsitcilayl,1,12
eredmarnemt,eredmarnemt,pprs,mar,er_ed,nemt,eredmarnemt,control,r,,0,m,r,eredrarnemt,0,11
edrieklazitaoni,adrieklazitaoni,prssss,riek,ed,la_zi_ta_oni,edrieklazitaoni,control,p,0.0,0,e,a,adrieklazitaoni,1,15
dedrunalization,dedrenalization,prssss,drun,de,al_iz_at_ion,dedrunalization,target,r,,2,u,e,dedrenalization,1,15
lejentoni,lojentoni,rs_long,lejent,,oni,lejentoni,control,r,,1,e,o,lojentoni,1,9
glefenion,glefeniom,rs_long,glefen,,ion,glefenion,target,s,0.0,2,n,m,glefeniom,1,9
imgrivonion,imgrivonion,prs_long,grivon,im,ion,imgrivonion,target,p,0.0,1,m,l,ilgrivonion,0,11
koul,foul,r,koul,,,koul,target,r,,0,k,f,foul,1,4
ednurdvitaoni,ednurdvitaoni,prsss,nurd,ed,vi_ta_oni,ednurdvitaoni,control,s,1.0,0,t,p,ednurdvipaoni,0,13
uniream,uniream,pr,ream,uni,,uniream,target,r,,3,m,r,unirear,0,7
nutonjersens,nutonjersens,prs_long,tonjer,nu,sens,nutonjersens,control,p,0.0,0,n,m,mutonjersens,0,12
netec,metec,pr,tec,ne,,netec,control,p,0.0,0,n,m,metec,1,5
revoflient,revoflient,pr_long,flient,revo,,revoflient,control,r,,2,i,u,revofluent,0,10
glocationally,glicationally,rssss,gloc,,at_ion_al_ly,glocationally,target,r,,2,o,i,glicationally,1,13
repsidnuc,repsidnuc,ppr,nuc,rep_sid,,repsidnuc,control,p,0.0,2,p,d,redsidnuc,0,9
unmeerful,unmeerful,prs,meer,un,ful,unmeerful,target,s,0.0,2,l,n,unmeerfun,0,9
ermiwerk,ermiwerk,ppr,werk,er_mi,,ermiwerk,control,r,,0,w,r,ermirerk,0,8
predistaun,predisteun,ppr,taun,pre_dis,,predistaun,target,r,,1,a,e,predisteun,1,10
unsoomional,unsoomional,prss,soom,un,ion_al,unsoomional,target,s,1.0,0,a,o,unsoomionol,0,11
soomationalism,soomationalism,rssss,soom,,at_ion_al_ism,soomationalism,target,s,3.0,1,s,h,soomationalihm,0,14
clator,clator,rs,clat,,or,clator,target,s,0.0,0,o,a,clatar,0,6
untrilendness,untrilendness,prs_long,trilend,un,ness,untrilendness,target,r,,5,n,l,untrileldness,0,13
otuwerkhisyl,otuwerkhisyl,prss,werk,otu,his_yl,otuwerkhisyl,control,r,,2,r,m,otuwemkhisyl,0,12
