first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
sidninurdouisyl,sidninurdouisyl,pprss,nurd,sid_ni,ouis_yl,sidninurdouisyl,control,p,0.0,1,i,a,sadninurdouisyl,0,15
dislienlm,dislienlm,prs,lien,dis,ly,dislienly,target,s,0.0,1,y,m,dislienlm,2,9
diskoel,diskoel,pr,koul,dis,,diskoul,target,r,,2,u,e,diskoel,2,7
trilanment,trilanment,rs_long,trilan,,ment,trilanment,target,r,,3,l,y,triyanment,0,10
mimafcilbayit,yimafcilbayit,prsss,maf,mi,ci_lba_yit,mimafcilbayit,control,p,0.0,0,m,y,yimafcilbayit,1,13
kelsittic,kelsistic,rss,kels,,ist_ic,kelsistic,target,s,0.0,1,s,t,kelsittic,3,9
insergirt,intergirt,pr,girt,inter,,intergirt,target,p,0.0,2,t,s,insergirt,3,9
retuskripnemt,retuskripnemt,prs_long,tuskrip,ne,nemt,netuskripnemt,control,p,0.0,0,n,r,retuskripnemt,2,13
ungnasical,ungrasical,prss,gras,un,ic_al,ungrasical,target,r,,1,r,n,ungnasical,3,10
orptojian,orptojian,pr_long,dojian,orp,,orpdojian,control,r,,0,d,t,orptojian,2,9
negajistic,negalistic,rsss,neg,,al_ist_ic,negalistic,target,s,0.0,1,l,j,negajistic,3,10
illieniousness,illieniousness,pprss,lien,in,ious_ness,inlieniousness,target,p,0.0,1,n,l,illieniousness,2,14
losicur,losicur,r_long,losicur,,,losicur,control,r,,0,l,m,mosicur,0,7
nunuctasitciyl,munuctasitciyl,prssss,nuc,nu,ta_sit_ci_yl,nunuctasitciyl,control,p,0.0,0,n,m,munuctasitciyl,1,14
nuneilcilayl,nuneilcilayl,prsss,neil,nu,ci_la_yl,nuneilcilayl,control,s,2.0,0,y,r,nuneilcilarl,0,12
sidconcyl,sidtoncyl,prs,tonc,sid,yl,sidtoncyl,control,r,,0,t,c,sidconcyl,3,9
hookla,hookla,rs,pook,,la,pookla,control,r,,0,p,h,hookla,2,6
dayf,darf,r,darf,,,darf,target,r,,2,r,y,dayf,3,4
nefelgouis,nefelgouis,rs_long,nefelg,,ouis,nefelgouis,control,s,0.0,3,s,f,nefelgouif,0,10
erotupaok,erotupaok,ppr,pook,er_otu,,erotupook,control,r,,1,o,a,erotupaok,2,9
weinkelsable,weinkelsable,pprs,kels,re_in,able,reinkelsable,target,p,0.0,0,r,w,weinkelsable,2,12
krowistically,krewistically,rssss,krew,,ist_ic_al_ly,krewistically,target,r,,2,e,o,krowistically,3,13
