first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
ermiwerkelba,ermiwerkelba,pprs,werk,er_mi,elba,ermiwerkelba,control,p,0.0,1,r,m,emmiwerkelba,0,12
incetity,inbetity,prs,cet,in,ity,incetity,target,r,,0,c,b,inbetity,1,8
reemnemtlasim,reemnemtlasim,rsss,reem,,nemt_la_sim,reemnemtlasim,control,r,,1,e,a,raemnemtlasim,0,13
drunalistic,drunolistic,rsss,drun,,al_ist_ic,drunalistic,target,s,0.0,0,a,o,drunolistic,1,11
trilendate,trilendate,rs_long,trilend,,ate,trilendate,target,s,0.0,0,a,i,trilendite,0,10
decunalization,decunalization,prssss,cun,de,al_iz_at_ion,decunalization,target,s,0.0,1,l,r,decunarization,0,14
retaunivate,retaunivate,prss,taun,re,iv_ate,retaunivate,target,p,0.0,0,r,j,jetaunivate,0,11
ertecevieta,ortecevieta,prss,tec,er,evi_eta,ertecevieta,control,p,0.0,0,e,o,ortecevieta,1,11
inteak,inpeak,pr,teak,in,,inteak,target,r,,0,t,p,inpeak,1,6
uniwisly,unirisly,prs,wis,uni,ly,uniwisly,target,r,,0,w,r,unirisly,1,8
pontmentalism,pontmentalism,rsss,pont,,ment_al_ism,pontmentalism,target,s,1.0,1,l,n,pontmentanism,0,13
nusimnurdbaly,nusimnurhbaly,pprss,nurd,nu_sim,bal_y,nusimnurdbaly,control,r,,3,d,h,nusimnurhbaly,1,13
nikeatyit,nikiatyit,prs,keat,ni,yit,nikeatyit,control,r,,1,e,i,nikiatyit,1,9
disdrun,disdrun,pr,drun,dis,,disdrun,target,p,0.0,1,i,e,desdrun,0,7
fobful,fobful,rs,fob,,ful,fobful,target,r,,0,f,c,cobful,0,6
disclatfully,disclathully,prss,clat,dis,ful_ly,disclatfully,target,s,0.0,0,f,h,disclathully,1,12
tonp,tanp,r,tonp,,,tonp,control,r,,1,o,a,tanp,1,4
sidtonpla,hidtonpla,prs,tonp,sid,la,sidtonpla,control,p,0.0,0,s,h,hidtonpla,1,9
merationalism,merationalism,rssss,mer,,at_ion_al_ism,merationalism,target,s,2.0,1,l,m,merationamism,0,13
nerfeln,nerheln,r_long,nerfeln,,,nerfeln,control,r,,3,f,h,nerheln,1,7
prewisically,premisically,prsss,wis,pre,ic_al_ly,prewisically,target,r,,0,w,m,premisically,1,12
reamationalism,reamatiunalism,rssss,ream,,at_ion_al_ism,reamationalism,target,s,1.0,1,o,u,reamatiunalism,1,14
erninurd,erninurd,ppr,nurd,er_ni,,erninurd,control,r,,2,r,l,erninuld,0,8
inwondelate,inwondelate,prs_long,wondel,in,ate,inwondelate,target,p,0.0,1,n,m,imwondelate,0,11
grivon,grivan,r_long,grivon,,,grivon,target,r,,4,o,a,grivan,1,6
outjentor,outjentor,pr_long,jentor,out,,outjentor,target,r,,5,r,n,outjenton,0,9
sidnifeegouissens,sidnifeegouissens,pprss,feeg,sid_ni,ouis_sens,sidnifeegouissens,control,r,,1,e,a,sidnifaegouissens,0,17
boftaonilasim,boftaonilatim,rssss,bof,,ta_oni_la_sim,boftaonilasim,control,s,3.0,0,s,t,boftaonilatim,1,13
nufeegulfyl,nufeegulfyl,prss,feeg,nu,ulf_yl,nufeegulfyl,control,r,,1,e,a,nufaegulfyl,0,11
reimmer,reimmer,ppr,mer,re_im,,reimmer,target,p,1.0,0,i,o,reommer,0,7
unsoomfully,unsaomfully,prss,soom,un,ful_ly,unsoomfully,target,r,,1,o,a,unsaomfully,1,11
nizipereleta,niziperelata,prs_long,ziperel,ni,eta,nizipereleta,control,s,0.0,0,e,a,niziperelata,1,12
nizipereleta,nizipireleta,prs_long,ziperel,ni,eta,nizipereleta,control,r,,3,e,i,nizipireleta,1,12
erednolnemt,erednolnemt,pprs,nol,er_ed,nemt,erednolnemt,control,p,0.0,1,r,m,emednolnemt,0,11
tecouisyl,tacouisyl,rss,tec,,ouis_yl,tecouisyl,control,r,,1,e,a,tacouisyl,1,9
erpnautcilayl,erpnautcilayl,prsss,naut,erp,ci_la_yl,erpnautcilayl,control,s,0.0,1,i,a,erpnautcalayl,0,13
reimteakable,reimteakable,pprs,teak,re_im,able,reimteakable,target,p,0.0,0,r,m,meimteakable,0,12
injentorate,injentojate,prs_long,jentor,in,ate,injentorate,target,r,,5,r,j,injentojate,1,11
flomakless,flomakless,rs_long,flomak,,less,flomakless,target,r,,4,a,e,flomekless,0,10
edfeeglazitaoni,edfeoglazitaoni,prssss,feeg,ed,la_zi_ta_oni,edfeeglazitaoni,control,r,,2,e,o,edfeoglazitaoni,1,15
remisneg,remisneg,ppr,neg,re_mis,,remisneg,target,r,,2,g,p,remisnep,0,8
skrupit,skrupet,r_long,skrupit,,,skrupit,target,r,,5,i,e,skrupet,1,7
mofoni,mohoni,rs,mof,,oni,mofoni,control,r,,2,f,h,mohoni,1,6
nitalc,nitamc,pr,talc,ni,,nitalc,control,r,,2,l,m,nitamc,1,6
tauniously,taaniously,rss,taun,,ious_ly,tauniously,target,r,,2,u,a,taaniously,1,10
otutonjer,otutonjer,pr_long,tonjer,otu,,otutonjer,control,r,,3,j,m,otutonmer,0,9
lien,lien,r,lien,,,lien,target,r,,2,e,o,lion,0,4
demeeralization,demeeralization,prssss,meer,de,al_iz_at_ion,demeeralization,target,p,0.0,1,e,u,dumeeralization,0,15
girtmentalism,girhmentalism,rsss,girt,,ment_al_ism,girtmentalism,target,r,,3,t,h,girhmentalism,1,13
marulf,marulf,rs,mar,,ulf,marulf,control,s,0.0,1,l,r,marurf,0,6
reemtaonilasim,reemtaonilasim,rssss,reem,,ta_oni_la_sim,reemtaonilasim,control,s,2.0,0,l,m,reemtaonimasim,0,14
nurdouissens,nurdouissens,rss,nurd,,ouis_sens,nurdouissens,control,s,0.0,3,s,d,nurdouidsens,0,12
edmoflazitaoni,edmoflazitaoni,prssss,mof,ed,la_zi_ta_oni,edmoflazitaoni,control,p,0.0,1,d,g,egmoflazitaoni,0,14
interlien,interrien,pr,lien,inter,,interlien,target,r,,0,l,r,interrien,1,9
sidgenulfyl,sidgenulfyl,prss,gen,sid,ulf_yl,sidgenulfyl,control,p,0.0,0,s,t,tidgenulfyl,0,11
nefelgsels,nehelgsels,rs_long,nefelg,,sels,nefelgsels,control,r,,2,f,h,nehelgsels,1,10
