first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
reskrupitable,reskrupitable,prs_long,skrupit,re,able,reskrupitable,target,r,,4,p,s,reskrusitable,0,13
mer,mer,r,mer,,,mer,target,r,,2,r,m,mem,0,3
simgen,simgen,pr,gen,sim,,simgen,control,r,,1,e,u,simgun,0,6
ersimsarp,orsimsarp,ppr,sarp,er_sim,,ersimsarp,control,p,0.0,0,e,o,orsimsarp,1,9
unitrilock,unitrilock,pr_long,trilock,uni,,unitrilock,target,p,0.0,0,u,e,enitrilock,0,10
reimpurtment,reimpurtment,pprs,purt,re_im,ment,reimpurtment,target,p,1.0,1,m,y,reiypurtment,0,12
erwerkelba,eywerkelba,prs,werk,er,elba,erwerkelba,control,p,0.0,1,r,y,eywerkelba,1,10
bels,bels,r,bels,,,bels,target,r,,3,s,t,belt,0,4
rebelsment,rebelsment,prs,bels,re,ment,rebelsment,target,r,,1,e,o,rebolsment,0,10
edneileta,adneileta,prs,neil,ed,eta,edneileta,control,p,0.0,0,e,a,adneileta,1,9
wisism,wasism,rs,wis,,ism,wisism,target,r,,1,i,a,wasism,1,6
misketably,misketably,pprss,ket,mis,abl_y,misketably,target,s,1.0,0,y,l,misketabll,0,10
unfobiously,unfabiously,prss,fob,un,ious_ly,unfobiously,target,r,,1,o,a,unfabiously,1,11
erminautelba,erminautelba,pprs,naut,er_mi,elba,erminautelba,control,s,0.0,2,b,t,erminautelta,0,12
nucilsens,nucimsens,rss,nuc,,il_sens,nucilsens,control,s,0.0,1,l,m,nucimsens,1,9
trilend,trilend,r_long,trilend,,,trilend,target,r,,6,d,p,trilenp,0,7
ermimof,errimof,ppr,mof,er_mi,,ermimof,control,p,1.0,0,m,r,errimof,1,7
nuc,nuc,r,nuc,,,nuc,control,r,,2,c,h,nuh,0,3
niwerkonilayl,niwergonilayl,prsss,werk,ni,oni_la_yl,niwerkonilayl,control,r,,3,k,g,niwergonilayl,1,13
outpontishly,outpontishlm,prss,pont,out,ish_ly,outpontishly,target,s,1.0,1,y,m,outpontishlm,1,12
nautnemtlasim,nautnemtlasim,rsss,naut,,nemt_la_sim,nautnemtlasim,control,s,1.0,1,a,o,nautnemtlosim,0,13
koulistically,koulisticamly,rssss,koul,,ist_ic_al_ly,koulistically,target,s,2.0,1,l,m,koulisticamly,1,13
edmooslazitaoni,edmooslazitaoni,prssss,moos,ed,la_zi_ta_oni,edmooslazitaoni,control,p,0.0,1,d,h,ehmooslazitaoni,0,15
trilanious,trilanious,rs_long,trilan,,ious,trilanious,target,s,0.0,2,u,a,trilanioas,0,10
tuskripouis,tuhkripouis,rs_long,tuskrip,,ouis,tuskripouis,control,r,,2,s,h,tuhkripouis,1,11
otugenhisyl,otugerhisyl,prss,gen,otu,his_yl,otugenhisyl,control,r,,2,n,r,otugerhisyl,1,11
overtrivin,overtrivin,pr_long,trivin,over,,overtrivin,target,r,,4,i,e,overtriven,0,10
unfomically,ulfomically,prsss,fom,un,ic_al_ly,unfomically,target,p,0.0,1,n,l,ulfomically,1,11
glocic,glocic,rs,gloc,,ic,glocic,target,r,,0,g,h,hlocic,0,6
refobivate,refabivate,prss,fob,re,iv_ate,refobivate,target,r,,1,o,a,refabivate,1,10
regeefable,rigeefable,prs,geef,re,able,regeefable,target,p,0.0,1,e,i,rigeefable,1,10
sarpnemtla,sarpnemtla,rss,sarp,,nemt_la,sarpnemtla,control,s,0.0,3,t,p,sarpnempla,0,10
reinteak,reinteat,ppr,teak,re_in,,reinteak,target,r,,3,k,t,reinteat,1,8
ertonjerelba,ertonjerelba,prs_long,tonjer,er,elba,ertonjerelba,control,p,0.0,0,e,u,urtonjerelba,0,12
cunalistic,cunalastic,rsss,cun,,al_ist_ic,cunalistic,target,s,1.0,0,i,a,cunalastic,1,10
cetationally,catationally,rssss,cet,,at_ion_al_ly,cetationally,target,r,,1,e,a,catationally,1,12
inutonjer,inutonjer,pr_long,tonjer,inu,,inutonjer,control,r,,2,n,m,inutomjer,0,9
reimkrewable,reimkmewable,pprs,krew,re_im,able,reimkrewable,target,r,,1,r,m,reimkmewable,1,12
miswis,miswis,pr,wis,mis,,miswis,target,r,,0,w,y,misyis,0,6
nolnemtlayl,nolnemtlayl,rsss,nol,,nemt_la_yl,nolnemtlayl,control,s,2.0,0,y,m,nolnemtlaml,0,11
unlienationally,unlienationally,prssss,lien,un,at_ion_al_ly,unlienationally,target,r,,2,e,i,unliinationally,0,15
edselblazitaoni,edselblazitaoni,prssss,selb,ed,la_zi_ta_oni,edselblazitaoni,control,p,0.0,0,e,o,odselblazitaoni,0,15
tirvin,tiwvin,r_long,tirvin,,,tirvin,control,r,,2,r,w,tiwvin,1,6
siwilabyit,siwilabyit,rss,siw,,ilab_yit,siwilabyit,control,s,0.0,2,a,o,siwilobyit,0,10
ketmentally,ketmentally,rsss,ket,,ment_al_ly,ketmentally,target,s,1.0,0,a,i,ketmentilly,0,11
nunolouisyl,nunolouisyl,prss,nol,nu,ouis_yl,nunolouisyl,control,r,,2,l,m,nunomouisyl,0,11
feeglasitci,faeglasitci,rsss,feeg,,la_sit_ci,feeglasitci,control,r,,1,e,a,faeglasitci,1,11
kaflom,kaflom,r_long,kaflom,,,kaflom,control,r,,4,o,e,kaflem,0,6
nuremcilayl,nurencilayl,prsss,rem,nu,ci_la_yl,nuremcilayl,control,r,,2,m,n,nurencilayl,1,11
erpcolg,orpcolg,pr,colg,erp,,erpcolg,control,p,0.0,0,e,o,orpcolg,1,7
pleriez,dleriez,r_long,pleriez,,,pleriez,target,r,,0,p,d,dleriez,1,7
fobic,fobis,rs,fob,,ic,fobic,target,s,0.0,1,c,s,fobis,1,5
nutonjerelba,mutonjerelba,prs_long,tonjer,nu,elba,nutonjerelba,control,p,0.0,0,n,m,mutonjerelba,1,12
numeartaonilayl,lumeartaonilayl,prssss,mear,nu,ta_oni_la_yl,numeartaonilayl,control,p,0.0,0,n,l,lumeartaonilayl,1,15
inreamionally,inreamionally,prsss,ream,in,ion_al_ly,inreamionally,target,p,0.0,0,i,o,onreamionally,0,13
indisclation,indishlation,pprs,clat,in_dis,ion,indisclation,target,r,,0,c,h,indishlation,1,12
nucci,nucci,rs,nuc,,ci,nucci,control,r,,0,n,m,mucci,0,5
incetiousness,incetiousness,pprss,cet,in,ious_ness,incetiousness,target,p,0.0,1,n,y,iycetiousness,0,13
revomoparnt,revomoparnt,pr_long,moparnt,revo,,revomoparnt,control,r,,1,o,a,revomaparnt,0,11
misramably,misremably,pprss,ram,mis,abl_y,misramably,target,r,,1,a,e,misremably,1,10
