first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
werklasitci,werknasitci,rsss,werk,,la_sit_ci,werklasitci,control,s,0.0,0,l,n,werknasitci,1,11
redeseak,redeseak,ppr,teak,re_de,,redeteak,target,r,,0,t,s,redeseak,2,8
arroziracelba,erroziracelba,prs_long,rozirac,er,elba,erroziracelba,control,p,0.0,0,e,a,arroziracelba,3,13
sargcilayl,sargcilayl,rsss,sarg,,ci_la_yl,sargcilayl,control,r,,3,g,h,sarhcilayl,0,10
remishlocment,remisglocment,pprs,gloc,re_mis,ment,remisglocment,target,r,,0,g,h,remishlocment,3,13
slithon,tlithon,r_long,slithon,,,slithon,target,r,,0,s,t,tlithon,1,7
pwewisively,pwewisively,prss,wis,pre,ive_ly,prewisively,target,p,0.0,1,r,w,pwewisively,2,11
bustirvin,bustirvin,pr_long,tirvin,bus,,bustirvin,control,r,,0,t,b,busbirvin,0,9
seyktaonilayl,seyktaonilayl,rssss,selk,,ta_oni_la_yl,selktaonilayl,control,r,,2,l,y,seyktaonilayl,2,13
firvinenca,tirvinenca,rs_long,tirvin,,enca,tirvinenca,control,r,,0,t,f,firvinenca,3,10
nutruntasitciyl,nutruntasitciyl,prssss,trun,nu,ta_sit_ci_yl,nutruntasitciyl,control,p,0.0,1,u,a,natruntasitciyl,0,15
poopnemtla,poopnemtla,rss,pook,,nemt_la,pooknemtla,control,r,,3,k,p,poopnemtla,2,10
soomlesf,soomless,rs,soom,,less,soomless,target,s,0.0,3,s,f,soomlesf,3,8
rentinaat,rentinaat,pr,naut,renti,,rentinaut,control,r,,2,u,a,rentinaat,2,9
ujkeamalistic,ujkeamalistic,prsss,keam,un,al_ist_ic,unkeamalistic,target,p,0.0,1,n,j,ujkeamalistic,2,13
nefobivity,refobivity,pprss,fob,re,iv_ity,refobivity,target,p,0.0,0,r,n,nefobivity,3,10
saw,saw,r,siw,,,siw,control,r,,1,i,a,saw,2,3
erneilla,erneilma,prs,neil,er,la,erneilla,control,s,0.0,0,l,m,erneilma,1,8
dojiannemt,dojiannert,rs_long,dojian,,nemt,dojiannemt,control,s,0.0,2,m,r,dojiannert,1,10
reiwmerance,reiwmerance,pprs,mer,re_in,ance,reinmerance,target,p,1.0,1,n,w,reiwmerance,2,11
ketmental,ketmental,rss,ket,,ment_al,ketmental,target,r,,1,e,o,kotmental,0,9
nilejentilba,nilejentilba,prs_long,lejent,ni,elba,nilejentelba,control,s,0.0,0,e,i,nilejentilba,2,12
fib,fib,r,fob,,,fob,target,r,,1,o,i,fib,2,3
untaunliness,untaunliness,prss,taun,un,li_ness,untaunliness,target,p,0.0,1,n,l,ultaunliness,0,12
otunuc,otunus,pr,nuc,otu,,otunuc,control,r,,2,c,s,otunus,1,6
eredmeos,eredmeos,ppr,moos,er_ed,,eredmoos,control,r,,1,o,e,eredmeos,2,8
wisationally,wisateonally,rssss,wis,,at_ion_al_ly,wisationally,target,s,1.0,0,i,e,wisateonally,1,12
loukci,laukci,rs,louk,,ci,loukci,control,r,,1,o,a,laukci,1,6
rofamal,rofamal,prs,fam,re,al,refamal,target,p,0.0,1,e,o,rofamal,2,7
oturozimac,oturozirac,pr_long,rozirac,otu,,oturozirac,control,r,,4,r,m,oturozimac,3,10
denurtavation,denurtivation,prsss,nurt,de,iv_at_ion,denurtivation,target,s,0.0,0,i,a,denurtavation,3,13
onnertrunviyit,onnerhrunviyit,pprss,trun,onn_er,vi_yit,onnertrunviyit,control,r,,0,t,h,onnerhrunviyit,1,14
unfamalisticly,unfamalisticly,prssss,fam,un,al_ist_ic_ly,unfamalisticly,target,r,,0,f,t,untamalisticly,0,14
geefalistic,geefalittic,rsss,geef,,al_ist_ic,geefalistic,target,s,1.0,1,s,t,geefalittic,1,11
roltick,reltick,r_long,roltick,,,roltick,control,r,,1,o,e,reltick,1,7
incunity,incunity,prs,con,in,ity,inconity,target,r,,1,o,u,incunity,2,8
sidnikeatouisyl,sidnikeatouisyl,pprss,keat,sid_ni,ouis_yl,sidnikeatouisyl,control,p,0.0,0,s,g,gidnikeatouisyl,0,15
veroroltickevi,veroroltickevi,prs_long,roltick,vero,evi,veroroltickevi,control,p,0.0,0,v,t,teroroltickevi,0,14
nusiw,nusiw,pr,siw,nu,,nusiw,control,r,,0,s,p,nupiw,0,5
unkelsalisticly,unkelfalisticly,prssss,kels,un,al_ist_ic_ly,unkelsalisticly,target,r,,3,s,f,unkelfalisticly,1,15
nautnemtla,mautnemtla,rss,naut,,nemt_la,nautnemtla,control,r,,0,n,m,mautnemtla,1,10
semsiwulfsens,semsiwulfsens,prss,siw,sim,ulf_sens,simsiwulfsens,control,p,0.0,1,i,e,semsiwulfsens,2,13
krewalisticly,krewalosticly,rssss,krew,,al_ist_ic_ly,krewalisticly,target,s,1.0,0,i,o,krewalosticly,1,13
kolsically,kolsically,rsss,kels,,ic_al_ly,kelsically,target,r,,1,e,o,kolsically,2,10
subtrilend,sobtrilend,pr_long,trilend,sub,,subtrilend,target,p,0.0,1,u,o,sobtrilend,1,10
rodegras,rodegras,ppr,gras,re_de,,redegras,target,p,0.0,1,e,o,rodegras,2,8
fmomak,fmomak,r_long,flomak,,,flomak,target,r,,1,l,m,fmomak,2,6
mer,mir,r,mer,,,mer,target,r,,1,e,i,mir,1,3
keiric,keirec,rs,keir,,ic,keiric,target,s,0.0,0,i,e,keirec,1,6
edkeatvitaoli,edkeatvitaoni,prsss,keat,ed,vi_ta_oni,edkeatvitaoni,control,s,2.0,1,n,l,edkeatvitaoli,3,13
kmotenable,kmotenable,rs_long,kroten,,able,krotenable,target,r,,1,r,m,kmotenable,2,10
disinkoopion,disinkeopion,pprs,koop,dis_in,ion,disinkoopion,target,r,,1,o,e,disinkeopion,1,12
