first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
netork,netork,r_long,netork,,,netork,control,r,,1,e,i,nitork,0,6
simnautoru,simrautoru,prs,naut,sim,oru,simnautoru,control,r,,0,n,r,simrautoru,1,10
misfobour,masfobour,prs,fob,mis,our,misfobour,target,p,0.0,1,i,a,masfobour,1,9
nerfelnsens,nerfelnsens,rs_long,nerfeln,,sens,nerfelnsens,control,r,,1,e,u,nurfelnsens,0,11
outflenit,autflenit,pr_long,flenit,out,,outflenit,target,p,0.0,0,o,a,autflenit,1,9
boflasitci,boflasitci,rsss,bof,,la_sit_ci,boflasitci,control,s,2.0,0,c,t,boflasitti,0,10
discunion,discunion,prs,cun,dis,ion,discunion,target,p,0.0,0,d,t,tiscunion,0,9
nubofsitci,nubofsetci,prss,bof,nu,sit_ci,nubofsitci,control,s,0.0,1,i,e,nubofsetci,1,10
siw,sij,r,siw,,,siw,control,r,,2,w,j,sij,1,3
edtriglazitaoni,edtriglahitaoni,prssss,trig,ed,la_zi_ta_oni,edtriglazitaoni,control,s,1.0,0,z,h,edtriglahitaoni,1,15
sidnisiwouisyl,sidnisirouisyl,pprss,siw,sid_ni,ouis_yl,sidnisiwouisyl,control,r,,2,w,r,sidnisirouisyl,1,14
darfism,dawfism,rs,darf,,ism,darfism,target,r,,2,r,w,dawfism,1,7
lienationalist,lienatianalist,rssss,lien,,at_ion_al_ist,lienationalist,target,s,1.0,1,o,a,lienatianalist,1,14
otulendow,otulendow,pr_long,lendow,otu,,otulendow,control,p,0.0,2,u,o,otolendow,0,9
decunationalism,decunationalism,prssss,cun,de,at_ion_al_ism,decunationalism,target,s,3.0,0,i,e,decunationalesm,0,15
niwerkvitaoni,niwerkvitaoni,prsss,werk,ni,vi_ta_oni,niwerkvitaoni,control,r,,0,w,l,nilerkvitaoni,0,13
trupouissens,trupouissens,rss,trup,,ouis_sens,trupouissens,control,s,0.0,0,o,a,trupauissens,0,12
trilend,trilend,r_long,trilend,,,trilend,target,r,,0,t,g,grilend,0,7
nefeeg,nefeeg,pr,feeg,ne,,nefeeg,control,r,,0,f,s,neseeg,0,6
wisationalist,wisationalitt,rssss,wis,,at_ion_al_ist,wisationalist,target,s,3.0,1,s,t,wisationalitt,1,13
minetorkoni,minetorkoni,prs_long,netork,mi,oni,minetorkoni,control,s,0.0,1,n,l,minetorkoli,0,11
ersimlouk,ersimlouk,ppr,louk,er_sim,,ersimlouk,control,r,,2,u,a,ersimloak,0,9
nusiwlayl,nusiwlayl,prss,siw,nu,la_yl,nusiwlayl,control,r,,1,i,e,nusewlayl,0,9
encun,encur,pr,cun,en,,encun,target,r,,2,n,r,encur,1,5
sidmofoni,sidmofoni,prs,mof,sid,oni,sidmofoni,control,s,0.0,0,o,u,sidmofuni,0,9
inclativation,inclativation,prsss,clat,in,iv_at_ion,inclativation,target,p,0.0,1,n,r,irclativation,0,13
