first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
unigrivon,unigrivon,pr_long,grivon,uni,,unigrivon,target,p,0.0,1,n,m,umigrivon,0,9
disflenit,disflenot,pr_long,flenit,dis,,disflenit,target,r,,4,i,o,disflenot,1,9
rebelsate,nebelsate,prs,bels,re,ate,rebelsate,target,p,0.0,0,r,n,nebelsate,1,9
unmiskeirable,unmiskeirable,pprs,keir,un_mis,able,unmiskeirable,target,r,,1,e,i,unmiskiirable,0,13
niriekvitaoni,niriekvitaeni,prsss,riek,ni,vi_ta_oni,niriekvitaoni,control,s,2.0,0,o,e,niriekvitaeni,1,13
misskrupition,mosskrupition,prs_long,skrupit,mis,ion,misskrupition,target,p,0.0,1,i,o,mosskrupition,1,13
drunationally,dyunationally,rssss,drun,,at_ion_al_ly,drunationally,target,r,,1,r,y,dyunationally,1,13
keirmentally,keirmentally,rsss,keir,,ment_al_ly,keirmentally,target,r,,0,k,s,seirmentally,0,12
predisdarf,predisdarf,ppr,darf,pre_dis,,predisdarf,target,r,,1,a,o,predisdorf,0,10
purtically,purticalmy,rsss,purt,,ic_al_ly,purtically,target,s,2.0,0,l,m,purticalmy,1,10
sidnaut,sidneut,pr,naut,sid,,sidnaut,control,r,,1,a,e,sidneut,1,7
erotusarp,eyotusarp,ppr,sarp,er_otu,,erotusarp,control,p,0.0,1,r,y,eyotusarp,1,9
misnamptorion,misnamptorion,prs_long,namptor,mis,ion,misnamptorion,target,p,0.0,1,i,o,mosnamptorion,0,13
pulorisance,pulorisance,rs_long,puloris,,ance,pulorisance,target,s,0.0,0,a,i,pulorisince,0,11
sidtalcelbasens,sidtalcelbasens,prss,talc,sid,elba_sens,sidtalcelbasens,control,r,,1,a,e,sidtelcelbasens,0,15
incetiousness,incetiousness,pprss,cet,in,ious_ness,incetiousness,target,r,,2,t,s,incesiousness,0,13
sidnifeegouissens,sidnifeegouissens,pprss,feeg,sid_ni,ouis_sens,sidnifeegouissens,control,p,1.0,1,i,a,sidnafeegouissens,0,17
talctaonilasit,talctaonilasat,rssss,talc,,ta_oni_la_sit,talctaonilasit,control,s,3.0,1,i,a,talctaonilasat,1,14
grivonness,grivonness,rs_long,grivon,,ness,grivonness,target,r,,4,o,e,grivenness,0,10
nisidwerkoni,nisidwerkoni,pprs,werk,ni_sid,oni,nisidwerkoni,control,p,0.0,1,i,e,nesidwerkoni,0,12
inwisivation,inwidivation,prsss,wis,in,iv_at_ion,inwisivation,target,r,,2,s,d,inwidivation,1,12
moosonila,moosonila,rss,moos,,oni_la,moosonila,control,s,0.0,1,n,l,moosolila,0,9
indisnegion,indisnegion,pprs,neg,in_dis,ion,indisnegion,target,p,1.0,1,i,e,indesnegion,0,11
inlonivation,inlonivation,prsss,lon,in,iv_at_ion,inlonivation,target,r,,1,o,i,inlinivation,0,12
dislienableness,dislienebleness,prss,lien,dis,able_ness,dislienableness,target,s,0.0,0,a,e,dislienebleness,1,15
sidnitrigouisyl,sidnitrigouisyl,pprss,trig,sid_ni,ouis_yl,sidnitrigouisyl,control,r,,1,r,j,sidnitjigouisyl,0,15
refobivity,refobivity,pprss,fob,re,iv_ity,refobivity,target,s,0.0,1,v,p,refobipity,0,10
rem,rem,r,rem,,,rem,control,r,,0,r,m,mem,0,3
lonional,lonionol,rss,lon,,ion_al,lonional,target,s,1.0,0,a,o,lonionol,1,8
cun,con,r,cun,,,cun,target,r,,1,u,o,con,1,3
lendow,lendow,r_long,lendow,,,lendow,control,r,,2,n,m,lemdow,0,6
glocion,glocioy,rs,gloc,,ion,glocion,target,s,0.0,2,n,y,glocioy,1,7
reinlienable,reinlienable,pprs,lien,re_in,able,reinlienable,target,r,,0,l,m,reinmienable,0,12
tranilenca,tranilenca,rs_long,tranil,,enca,tranilenca,control,r,,4,i,e,tranelenca,0,10
reoutream,leoutream,ppr,ream,re_out,,reoutream,target,p,0.0,0,r,l,leoutream,1,9
inudrozirac,irudrozirac,pr_long,drozirac,inu,,inudrozirac,control,p,0.0,1,n,r,irudrozirac,1,11
simdrelintoni,simdrelinteni,prs_long,drelint,sim,oni,simdrelintoni,control,s,0.0,0,o,e,simdrelinteni,1,13
darfationalist,darfationilist,rssss,darf,,at_ion_al_ist,darfationalist,target,s,2.0,0,a,i,darfationilist,1,14
selblazei,sulblazei,rss,selb,,la_zei,selblazei,control,r,,1,e,u,sulblazei,1,9
