first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
redemerment,redeyerment,pprs,mer,re_de,ment,redemerment,target,r,,0,m,y,redeyerment,1,11
nuremcilayl,nuremcilayl,prsss,rem,nu,ci_la_yl,nuremcilayl,control,p,0.0,1,u,a,naremcilayl,0,11
genlasit,genwasit,rss,gen,,la_sit,genlasit,control,s,0.0,0,l,w,genwasit,1,8
unlonational,unlonational,prsss,lon,un,at_ion_al,unlonational,target,p,0.0,0,u,e,enlonational,0,12
overtaun,ovirtaun,pr,taun,over,,overtaun,target,p,0.0,2,e,i,ovirtaun,1,8
otutrig,otutrig,pr,trig,otu,,otutrig,control,p,0.0,0,o,i,itutrig,0,7
tuskrip,tuskrip,r_long,tuskrip,,,tuskrip,control,r,,1,u,a,taskrip,0,7
inclativation,imclativation,prsss,clat,in,iv_at_ion,inclativation,target,p,0.0,1,n,m,imclativation,1,13
eredtalc,ejedtalc,ppr,talc,er_ed,,eredtalc,control,p,0.0,1,r,j,ejedtalc,1,8
pookic,pookic,rs,pook,,ic,pookic,target,s,0.0,1,c,f,pookif,0,6
unmerful,unmerpul,prs,mer,un,ful,unmerful,target,s,0.0,0,f,p,unmerpul,1,8
girtalistic,girtalistic,rsss,girt,,al_ist_ic,girtalistic,target,r,,1,i,a,gartalistic,0,11
outmeer,autmeer,pr,meer,out,,outmeer,target,p,0.0,0,o,a,autmeer,1,7
cetful,cetful,rs,cet,,ful,cetful,target,s,0.0,2,l,m,cetfum,0,6
darfationalist,darfationalist,rssss,darf,,at_ion_al_ist,darfationalist,target,s,2.0,1,l,r,darfationarist,0,14
edfeegtaonialsim,edfeegtaoniarsim,prssss,feeg,ed,ta_oni_al_sim,edfeegtaonialsim,control,s,2.0,1,l,r,edfeegtaoniarsim,1,16
pook,pook,r,pook,,,pook,target,r,,0,p,s,sook,0,4
sidtekla,sidtesla,prs,tek,sid,la,sidtekla,control,r,,2,k,s,sidtesla,1,8
sidnimarnat,sidnimalnat,pprs,mar,sid_ni,nat,sidnimarnat,control,r,,2,r,l,sidnimalnat,1,11
neg,neg,r,neg,,,neg,target,r,,1,e,u,nug,0,3
drelint,drelent,r_long,drelint,,,drelint,control,r,,4,i,e,drelent,1,7
revoziperel,revoziterel,pr_long,ziperel,revo,,revoziperel,control,r,,2,p,t,revoziterel,1,11
disinprasant,disenprasant,pprs,pras,dis_in,ant,disinprasant,target,p,1.0,0,i,e,disenprasant,1,12
rentinearoz,rentinearoz,pr_long,nearoz,renti,,rentinearoz,control,r,,5,z,p,rentinearop,0,11
netorkouis,netorkouif,rs_long,netork,,ouis,netorkouis,control,s,0.0,3,s,f,netorkouif,1,10
overflomak,ovemflomak,pr_long,flomak,over,,overflomak,target,p,0.0,3,r,m,ovemflomak,1,10
neilci,neilci,rs,neil,,ci,neilci,control,r,,3,l,y,neiyci,0,6
orptuskriponi,orptuskritoni,prs_long,tuskrip,orp,oni,orptuskriponi,control,r,,6,p,t,orptuskritoni,1,13
selbtaonilasit,solbtaonilasit,rssss,selb,,ta_oni_la_sit,selbtaonilasit,control,r,,1,e,o,solbtaonilasit,1,14
erselbnemt,ertelbnemt,prs,selb,er,nemt,erselbnemt,control,r,,0,s,t,ertelbnemt,1,10
naut,naus,r,naut,,,naut,control,r,,3,t,s,naus,1,4
nitrigvitaoni,netrigvitaoni,prsss,trig,ni,vi_ta_oni,nitrigvitaoni,control,p,0.0,1,i,e,netrigvitaoni,1,13
unlienationally,umlienationally,prssss,lien,un,at_ion_al_ly,unlienationally,target,p,0.0,1,n,m,umlienationally,1,15
lienationally,liemationally,rssss,lien,,at_ion_al_ly,lienationally,target,r,,3,n,m,liemationally,1,13
disinpurtion,disinpurteon,pprs,purt,dis_in,ion,disinpurtion,target,s,0.0,0,i,e,disinpurteon,1,12
indarfiousness,indarfiousness,pprss,darf,in,ious_ness,indarfiousness,target,s,1.0,1,e,o,indarfiousnoss,0,14
numofsitci,nomofsitci,prss,mof,nu,sit_ci,numofsitci,control,p,0.0,1,u,o,nomofsitci,1,10
sidnisiwouissens,sodnisiwouissens,pprss,siw,sid_ni,ouis_sens,sidnisiwouissens,control,p,0.0,1,i,o,sodnisiwouissens,1,16
lienalist,liemalist,rss,lien,,al_ist,lienalist,target,r,,3,n,m,liemalist,1,9
nubofulf,nubofulf,prs,bof,nu,ulf,nubofulf,control,p,0.0,1,u,o,nobofulf,0,8
cunion,cunion,rs,cun,,ion,cunion,target,r,,0,c,g,gunion,0,6
nuc,wuc,r,nuc,,,nuc,control,r,,0,n,w,wuc,1,3
