first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
merationalism,merationelism,rssss,mer,,at_ion_al_ism,merationalism,target,s,2.0,0,a,e,merationelism,1,13
unipuloris,unipuloris,pr_long,puloris,uni,,unipuloris,target,p,0.0,2,i,o,unopuloris,0,10
eredrem,eredrem,ppr,rem,er_ed,,eredrem,control,p,0.0,0,e,o,oredrem,0,7
nusimreembaly,nusimreembaly,pprss,reem,nu_sim,bal_y,nusimreembaly,control,s,1.0,0,y,r,nusimreembalr,0,13
subtaun,dubtaun,pr,taun,sub,,subtaun,target,p,0.0,0,s,d,dubtaun,1,7
preramically,preramically,prsss,ram,pre,ic_al_ly,preramically,target,s,2.0,1,y,r,preramicallr,0,12
drunmentally,dlunmentally,rsss,drun,,ment_al_ly,drunmentally,target,r,,1,r,l,dlunmentally,1,12
unkeirful,inkeirful,prs,keir,un,ful,unkeirful,target,p,0.0,0,u,i,inkeirful,1,9
reimcet,reimcet,ppr,cet,re_im,,reimcet,target,p,0.0,0,r,m,meimcet,0,7
nearozulf,nearozurf,rs_long,nearoz,,ulf,nearozulf,control,s,0.0,1,l,r,nearozurf,1,9
inloniousness,inloniousness,pprss,lon,in,ious_ness,inloniousness,target,p,0.0,0,i,e,enloniousness,0,13
inteakionally,onteakionally,prsss,teak,in,ion_al_ly,inteakionally,target,p,0.0,0,i,o,onteakionally,1,13
tonpnemtlasim,tonpnemtlasim,rsss,tonp,,nemt_la_sim,tonpnemtlasim,control,s,2.0,2,m,w,tonpnemtlasiw,0,13
ednoltaonialsim,ednoltaonialsim,prssss,nol,ed,ta_oni_al_sim,ednoltaonialsim,control,p,0.0,0,e,o,odnoltaonialsim,0,15
nautnemtlayl,nautnamtlayl,rsss,naut,,nemt_la_yl,nautnemtlayl,control,s,0.0,1,e,a,nautnamtlayl,1,12
numartasitciyl,numartasitciyl,prssss,mar,nu,ta_sit_ci_yl,numartasitciyl,control,r,,2,r,n,numantasitciyl,0,14
rammentalism,remmentalism,rsss,ram,,ment_al_ism,rammentalism,target,r,,1,a,e,remmentalism,1,12
nusimrembaly,nusimremtaly,pprss,rem,nu_sim,bal_y,nusimrembaly,control,s,0.0,0,b,t,nusimremtaly,1,12
misfomour,misfomour,prs,fom,mis,our,misfomour,target,p,0.0,0,m,r,risfomour,0,9
indistaunion,inpistaunion,pprs,taun,in_dis,ion,indistaunion,target,p,1.0,0,d,p,inpistaunion,1,12
tecouisyl,decouisyl,rss,tec,,ouis_yl,tecouisyl,control,r,,0,t,d,decouisyl,1,9
erpfradcilayl,orpfradcilayl,prsss,frad,erp,ci_la_yl,erpfradcilayl,control,p,0.0,0,e,o,orpfradcilayl,1,13
meeriously,meerieusly,rss,meer,,ious_ly,meeriously,target,s,0.0,1,o,e,meerieusly,1,10
indiskoulion,imdiskoulion,pprs,koul,in_dis,ion,indiskoulion,target,p,0.0,1,n,m,imdiskoulion,1,12
kooptaonilasim,kooptaonilasim,rssss,koop,,ta_oni_la_sim,kooptaonilasim,control,r,,1,o,e,keoptaonilasim,0,14
inuziperel,inutiperel,pr_long,ziperel,inu,,inuziperel,control,r,,0,z,t,inutiperel,1,10
bof,sof,r,bof,,,bof,control,r,,0,b,s,sof,1,3
misiw,musiw,pr,siw,mi,,misiw,control,p,0.0,1,i,u,musiw,1,5
ertonphisnemt,ertonphisnemt,prss,tonp,er,his_nemt,ertonphisnemt,control,r,,2,n,m,ertomphisnemt,0,13
jadolin,jadolin,r_long,jadolin,,,jadolin,target,r,,6,n,m,jadolim,0,7
sidnireemouissens,sidniroemouissens,pprss,reem,sid_ni,ouis_sens,sidnireemouissens,control,r,,1,e,o,sidniroemouissens,1,17
trilanion,tlilanion,rs_long,trilan,,ion,trilanion,target,r,,1,r,l,tlilanion,1,9
netork,netork,r_long,netork,,,netork,control,r,,2,t,d,nedork,0,6
dereamalization,dereamalizatiom,prssss,ream,de,al_iz_at_ion,dereamalization,target,s,3.0,2,n,m,dereamalizatiom,1,15
skrupit,skrupit,r_long,skrupit,,,skrupit,target,r,,4,p,s,skrusit,0,7
unitrivin,unitrivin,pr_long,trivin,uni,,unitrivin,target,p,0.0,2,i,o,unotrivin,0,9
unketalisticly,unketalisticly,prssss,ket,un,al_ist_ic_ly,unketalisticly,target,r,,1,e,a,unkatalisticly,0,14
wisalistic,wisalistic,rsss,wis,,al_ist_ic,wisalistic,target,s,0.0,1,l,m,wisamistic,0,10
mer,mem,r,mer,,,mer,target,r,,2,r,m,mem,1,3
tonptaonilasim,tonptaonilosim,rssss,tonp,,ta_oni_la_sim,tonptaonilasim,control,s,2.0,1,a,o,tonptaonilosim,1,14
sidmegen,fidmegen,ppr,gen,sid_me,,sidmegen,control,p,0.0,0,s,f,fidmegen,1,8
inunithols,inunithols,pr_long,nithols,inu,,inunithols,control,p,0.0,1,n,m,imunithols,0,10
