first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
ninurdonilayl,ninurdonilayl,prsss,nurd,ni,oni_la_yl,ninurdonilayl,control,r,,1,u,a,ninardonilayl,0,13
moflasim,moflasim,rss,mof,,la_sim,moflasim,control,s,0.0,1,a,e,moflesim,0,8
nutrogison,nutrigison,prs,trig,nu,ison,nutrigison,control,r,,2,i,o,nutrogison,3,10
meskeamfulness,miskeamfulness,prss,keam,mis,ful_ness,miskeamfulness,target,p,0.0,1,i,e,meskeamfulness,3,14
indisteakion,indisteakion,pprs,teak,in_dis,ion,indisteakion,target,r,,3,k,s,indisteasion,0,12
subgint,subgirt,pr,girt,sub,,subgirt,target,r,,2,r,n,subgint,3,7
unislithon,unislithon,pr_long,slithon,uni,,unislithon,target,r,,1,l,r,unisrithon,0,10
reingirt,reingirt,ppr,girt,re_in,,reingirt,target,r,,0,g,d,reindirt,0,8
inconionery,inconionary,pprss,con,in,ion_ary,inconionary,target,s,1.0,0,a,e,inconionery,3,11
geefist,geefisv,rs,geef,,ist,geefist,target,s,0.0,2,t,v,geefisv,1,7
contationalln,contationally,rssss,cont,,at_ion_al_ly,contationally,target,s,3.0,1,y,n,contationalln,3,13
glefenanca,glefenanca,rs_long,glefen,,ance,glefenance,target,s,0.0,3,e,a,glefenanca,2,10
simfradeni,simfradoni,prs,frad,sim,oni,simfradoni,control,s,0.0,0,o,e,simfradeni,3,10
unsoomationelly,unsoomationally,prssss,soom,un,at_ion_al_ly,unsoomationally,target,s,2.0,0,a,e,unsoomationelly,3,15
dasfam,disfam,pr,fam,dis,,disfam,target,p,0.0,1,i,a,dasfam,3,6
koulfulness,koulfulness,rss,koul,,ful_ness,koulfulness,target,s,0.0,1,u,o,koulfolness,0,11
disfogively,disfogively,prss,fob,dis,ive_ly,disfobively,target,r,,2,b,g,disfogively,2,11
ornireet,ornireet,ppr,reet,er_ni,,ernireet,control,p,0.0,0,e,o,ornireet,2,8
warktaonilasim,warktaonilasim,rssss,werk,,ta_oni_la_sim,werktaonilasim,control,r,,1,e,a,warktaonilasim,2,14
tektilayl,tekcilayl,rsss,tek,,ci_la_yl,tekcilayl,control,s,0.0,0,c,t,tektilayl,3,9
nearozsels,nearozhels,rs_long,nearoz,,sels,nearozsels,control,s,0.0,0,s,h,nearozhels,1,10
orpclereez,orpclereez,pr_long,cleriez,orp,,orpcleriez,control,r,,4,i,e,orpclereez,2,10
anteerionary,anteerionary,pprss,teer,in,ion_ary,inteerionary,target,p,0.0,0,i,a,anteerionary,2,12
nitork,netork,r_long,netork,,,netork,control,r,,1,e,i,nitork,3,6
inslithonness,imslithonness,prs_long,slithon,in,ness,inslithonness,target,p,0.0,1,n,m,imslithonness,1,13
balc,balc,r,talc,,,talc,control,r,,0,t,b,balc,2,4
nisidmofoni,nisidmofoni,pprs,mof,ni_sid,oni,nisidmofoni,control,p,0.0,1,i,e,nesidmofoni,0,11
teegsit,feegsit,rs,feeg,,sit,feegsit,control,r,,0,f,t,teegsit,3,7
miteccilayl,miteccilayy,prsss,tec,mi,ci_la_yl,miteccilayl,control,s,2.0,1,l,y,miteccilayy,1,11
grivin,grivin,r_long,grivon,,,grivon,target,r,,4,o,i,grivin,2,6
sidnimofoniray,sidnimifoniray,pprss,mof,sid_ni,oni_ray,sidnimofoniray,control,r,,1,o,i,sidnimifoniray,1,14
soomalism,soomalism,rss,soom,,al_ism,soomalism,target,s,1.0,1,s,h,soomalihm,0,9
dronically,dronically,rsss,drun,,ic_al_ly,drunically,target,r,,2,u,o,dronically,2,10
mitkoopion,miskoopion,prs,koop,mis,ion,miskoopion,target,p,0.0,2,s,t,mitkoopion,3,10
nirieklayl,nurieklayl,prss,riek,nu,la_yl,nurieklayl,control,p,0.0,1,u,i,nirieklayl,3,10
reoverdrun,reoverdlun,ppr,drun,re_over,,reoverdrun,target,r,,1,r,l,reoverdlun,1,10
ununearoz,inunearoz,pr_long,nearoz,inu,,inunearoz,control,p,0.0,0,i,u,ununearoz,3,9
trelendless,trelendless,rs_long,trilend,,less,trilendless,target,r,,2,i,e,trelendless,2,11
meok,meok,r,meak,,,meak,control,r,,2,a,o,meok,2,4
fobaous,fobious,rs,fob,,ious,fobious,target,s,0.0,0,i,a,fobaous,3,7
ankrew,ankrew,pr,krew,in,,inkrew,target,p,0.0,0,i,a,ankrew,2,6
numoostasitciyl,numoostasitciyl,prssss,moos,nu,ta_sit_ci_yl,numoostasitciyl,control,r,,3,s,h,numoohtasitciyl,0,15
crasationalism,crasationalism,rssss,gras,,at_ion_al_ism,grasationalism,target,r,,0,g,c,crasationalism,2,14
prenurtically,prenurtocally,prsss,nurt,pre,ic_al_ly,prenurtically,target,s,0.0,0,i,o,prenurtocally,1,13
disglefenwent,disglefenment,prs_long,glefen,dis,ment,disglefenment,target,s,0.0,0,m,w,disglefenwent,3,13
redekelsnent,redekelsnent,pprs,kels,re_de,ment,redekelsment,target,s,0.0,0,m,n,redekelsnent,2,12
