first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
erniremacne,erniremacne,pprs,rem,er_ni,acne,erniremacne,control,p,0.0,1,r,m,emniremacne,0,11
dojianouis,dojianouis,rs_long,dojian,,ouis,dojianouis,control,s,0.0,2,i,a,dojianouas,0,10
unkrewalisticly,unkrewalisticly,prssss,krew,un,al_ist_ic_ly,unkrewalisticly,target,r,,0,k,p,unprewalisticly,0,15
tek,tek,r,tek,,,tek,control,r,,0,t,d,dek,0,3
orplouk,irplouk,pr,louk,orp,,orplouk,control,p,0.0,0,o,i,irplouk,1,7
disskrupit,disskrupit,pr_long,skrupit,dis,,disskrupit,target,p,0.0,2,s,t,ditskrupit,0,10
sidniwerkoniray,sidniwerkeniray,pprss,werk,sid_ni,oni_ray,sidniwerkoniray,control,s,0.0,0,o,e,sidniwerkeniray,1,15
untaunalistic,untaunalistec,prsss,taun,un,al_ist_ic,untaunalistic,target,s,2.0,0,i,e,untaunalistec,1,13
inpurtionary,inpurtiunary,pprss,purt,in,ion_ary,inpurtionary,target,s,0.0,1,o,u,inpurtiunary,1,12
talctaonilayl,talctaonilayl,rssss,talc,,ta_oni_la_yl,talctaonilayl,control,r,,2,l,r,tarctaonilayl,0,13
grivon,grivon,r_long,grivon,,,grivon,target,r,,5,n,r,grivor,0,6
rededarf,rededarf,ppr,darf,re_de,,rededarf,target,r,,1,a,i,rededirf,0,8
sidninucouisyl,sidninucouisyl,pprss,nuc,sid_ni,ouis_yl,sidninucouisyl,control,s,0.0,2,i,a,sidninucouasyl,0,14
edrieklazitaoni,edrieklazitaoni,prssss,riek,ed,la_zi_ta_oni,edrieklazitaoni,control,p,0.0,1,d,b,ebrieklazitaoni,0,15
inpookable,inpookable,prs,pook,in,able,inpookable,target,s,0.0,2,l,r,inpookabre,0,10
rentitirvin,rentitirvim,pr_long,tirvin,renti,,rentitirvin,control,r,,5,n,m,rentitirvim,1,11
diskoulment,diskoulment,prs,koul,dis,ment,diskoulment,target,r,,2,u,o,diskoolment,0,11
preramically,prerayically,prsss,ram,pre,ic_al_ly,preramically,target,r,,2,m,y,prerayically,1,12
negional,negional,rss,neg,,ion_al,negional,target,r,,1,e,a,nagional,0,8
repsimfrad,repsimfrad,ppr,frad,rep_sim,,repsimfrad,control,r,,2,a,o,repsimfrod,0,10
merfulness,merfulness,rss,mer,,ful_ness,merfulness,target,r,,1,e,i,mirfulness,0,10
sidboflussens,sidfoflussens,prss,bof,sid,lus_sens,sidboflussens,control,r,,0,b,f,sidfoflussens,1,13
glefenious,glefenuous,rs_long,glefen,,ious,glefenious,target,s,0.0,0,i,u,glefenuous,1,10
nolro,nolno,rs,nol,,ro,nolro,control,s,0.0,0,r,n,nolno,1,5
erpwerkcilayl,ewpwerkcilayl,prsss,werk,erp,ci_la_yl,erpwerkcilayl,control,p,0.0,1,r,w,ewpwerkcilayl,1,13
prasationally,pyasationally,rssss,pras,,at_ion_al_ly,prasationally,target,r,,1,r,y,pyasationally,1,13
tecnemt,tecnemt,rs,tec,,nemt,tecnemt,control,r,,1,e,a,tacnemt,0,7
nurdtaonilayl,nirdtaonilayl,rssss,nurd,,ta_oni_la_yl,nurdtaonilayl,control,r,,1,u,i,nirdtaonilayl,1,13
unlonional,unlorional,prss,lon,un,ion_al,unlonional,target,r,,2,n,r,unlorional,1,10
eredbof,erudbof,ppr,bof,er_ed,,eredbof,control,p,1.0,0,e,u,erudbof,1,7
clatationally,clitationally,rssss,clat,,at_ion_al_ly,clatationally,target,r,,2,a,i,clitationally,1,13
misfobfulness,misfobfulness,prss,fob,mis,ful_ness,misfobfulness,target,r,,1,o,e,misfebfulness,0,13
interbels,interbels,pr,bels,inter,,interbels,target,p,0.0,3,e,i,intirbels,0,9
dekeiralization,dekeiralization,prssss,keir,de,al_iz_at_ion,dekeiralization,target,r,,1,e,a,dekairalization,0,15
discunfulness,dihcunfulness,prss,cun,dis,ful_ness,discunfulness,target,p,0.0,2,s,h,dihcunfulness,1,13
premisdrun,premisdrin,ppr,drun,pre_mis,,premisdrun,target,r,,2,u,i,premisdrin,1,10
clatment,clatrent,rs,clat,,ment,clatment,target,s,0.0,0,m,r,clatrent,1,8
nautnemtlayl,nautnemtlayl,rsss,naut,,nemt_la_yl,nautnemtlayl,control,s,2.0,0,y,r,nautnemtlarl,0,12
keatnemt,keatnemt,rs,keat,,nemt,keatnemt,control,r,,1,e,o,koatnemt,0,8
reimketment,reimketment,pprs,ket,re_im,ment,reimketment,target,p,0.0,0,r,m,meimketment,0,11
unbelsistically,unbelcistically,prssss,bels,un,ist_ic_al_ly,unbelsistically,target,r,,3,s,c,unbelcistically,1,15
fomalistic,famalistic,rsss,fom,,al_ist_ic,fomalistic,target,r,,1,o,a,famalistic,1,10
retintek,retintek,pr,tek,retin,,retintek,control,r,,2,k,h,retinteh,0,8
soomiously,soomiously,rss,soom,,ious_ly,soomiously,target,s,1.0,0,l,w,soomiouswy,0,10
glefen,glefen,r_long,glefen,,,glefen,target,r,,0,g,t,tlefen,0,6
inteakly,inteakly,prs,teak,in,ly,inteakly,target,p,0.0,0,i,e,enteakly,0,8
ernearozelba,emnearozelba,prs_long,nearoz,er,elba,ernearozelba,control,p,0.0,1,r,m,emnearozelba,1,12
neiltaonilayl,neiltaonirayl,rssss,neil,,ta_oni_la_yl,neiltaonilayl,control,s,2.0,0,l,r,neiltaonirayl,1,13
inreamionary,inreamiomary,pprss,ream,in,ion_ary,inreamionary,target,s,0.0,2,n,m,inreamiomary,1,12
redewis,redewis,ppr,wis,re_de,,redewis,target,r,,0,w,m,redemis,0,7
inmeeriously,inmeeriously,pprss,meer,in,ious_ly,inmeeriously,target,s,1.0,0,l,r,inmeeriousry,0,12
prasment,praswent,rs,pras,,ment,prasment,target,s,0.0,0,m,w,praswent,1,8
sidnimofoniray,sidnilofoniray,pprss,mof,sid_ni,oni_ray,sidnimofoniray,control,r,,0,m,l,sidnilofoniray,1,14
inlonionally,inlonionally,prsss,lon,in,ion_al_ly,inlonionally,target,r,,1,o,e,inlenionally,0,12
teakmentally,teakmemtally,rsss,teak,,ment_al_ly,teakmentally,target,s,0.0,2,n,m,teakmemtally,1,12
nubofsitcilayl,nubofsitcilayl,prssss,bof,nu,sit_ci_la_yl,nubofsitcilayl,control,p,0.0,0,n,r,rubofsitcilayl,0,14
interflenner,interflenner,pr_long,flenner,inter,,interflenner,target,r,,4,n,l,interflenler,0,12
ermitonpelba,ermitunpelba,pprs,tonp,er_mi,elba,ermitonpelba,control,r,,1,o,u,ermitunpelba,1,12
flient,flient,r_long,flient,,,flient,control,r,,0,f,p,plient,0,6
werklasitci,werklasitvi,rsss,werk,,la_sit_ci,werklasitci,control,s,2.0,0,c,v,werklasitvi,1,11
nearoz,nearoz,r_long,nearoz,,,nearoz,control,r,,0,n,r,rearoz,0,6
talconila,talcorila,rss,talc,,oni_la,talconila,control,s,0.0,1,n,r,talcorila,1,9
trigouisyl,trigouisyl,rss,trig,,ouis_yl,trigouisyl,control,r,,1,r,m,tmigouisyl,0,10
rekrotenable,mekrotenable,prs_long,kroten,re,able,rekrotenable,target,p,0.0,0,r,m,mekrotenable,1,12
soomor,soomom,rs,soom,,or,soomor,target,s,0.0,1,r,m,soomom,1,6
pontically,pontically,rsss,pont,,ic_al_ly,pontically,target,s,1.0,1,l,n,ponticanly,0,10
niloukelba,niloukelba,prs,louk,ni,elba,niloukelba,control,s,0.0,3,a,e,niloukelbe,0,10
