first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
ungeefiously,ungeediously,prss,geef,un,ious_ly,ungeefiously,target,r,,3,f,d,ungeediously,1,12
genlasitci,genlasitci,rsss,gen,,la_sit_ci,genlasitci,control,s,1.0,1,i,a,genlasatci,0,10
fom,som,r,fom,,,fom,target,r,,0,f,s,som,1,3
overfobive,overfobeve,prs,fob,over,ive,overfobive,target,s,0.0,0,i,e,overfobeve,1,10
intertrilock,intertrinock,pr_long,trilock,inter,,intertrilock,target,r,,3,l,n,intertrinock,1,12
sarplasitciyl,sarpjasitciyl,rssss,sarp,,la_sit_ci_yl,sarplasitciyl,control,s,0.0,0,l,j,sarpjasitciyl,1,13
glocalistic,glocalistic,rsss,gloc,,al_ist_ic,glocalistic,target,s,0.0,0,a,e,glocelistic,0,11
edtrigre,edtrigre,prs,trig,ed,re,edtrigre,control,r,,2,i,u,edtrugre,0,8
soomic,coomic,rs,soom,,ic,soomic,target,r,,0,s,c,coomic,1,6
reem,leem,r,reem,,,reem,control,r,,0,r,l,leem,1,4
numearulf,numeerulf,prs,mear,nu,ulf,numearulf,control,r,,2,a,e,numeerulf,1,9
subkroten,suskroten,pr_long,kroten,sub,,subkroten,target,p,0.0,2,b,s,suskroten,1,9
nutalcsitcilayl,nutaltsitcilayl,prssss,talc,nu,sit_ci_la_yl,nutalcsitcilayl,control,r,,3,c,t,nutaltsitcilayl,1,15
retinsarp,rutinsarp,pr,sarp,retin,,retinsarp,control,p,0.0,1,e,u,rutinsarp,1,9
busbof,busbof,pr,bof,bus,,busbof,control,r,,0,b,t,bustof,0,6
reimfob,reirfob,ppr,fob,re_im,,reimfob,target,p,1.0,1,m,r,reirfob,1,7
mismerfully,mismarfully,prss,mer,mis,ful_ly,mismerfully,target,r,,1,e,a,mismarfully,1,11
misgeefably,misgeofably,pprss,geef,mis,abl_y,misgeefably,target,r,,2,e,o,misgeofably,1,11
unprasistically,unprasastically,prssss,pras,un,ist_ic_al_ly,unprasistically,target,s,0.0,0,i,a,unprasastically,1,15
busfeeg,busfeed,pr,feeg,bus,,busfeeg,control,r,,3,g,d,busfeed,1,7
reimclat,reomclat,ppr,clat,re_im,,reimclat,target,p,1.0,0,i,o,reomclat,1,8
keat,keat,r,keat,,,keat,control,r,,0,k,t,teat,0,4
verotekevi,verotekavi,prs,tek,vero,evi,verotekevi,control,s,0.0,0,e,a,verotekavi,1,10
reinkrewance,reinkrewance,pprs,krew,re_in,ance,reinkrewance,target,s,0.0,0,a,o,reinkrewonce,0,12
reimfobable,reimfobable,pprs,fob,re_im,able,reimfobable,target,r,,0,f,c,reimcobable,0,11
unfobistically,unfobistically,prssss,fob,un,ist_ic_al_ly,unfobistically,target,r,,0,f,h,unhobistically,0,14
drunical,prunical,rss,drun,,ic_al,drunical,target,r,,0,d,p,prunical,1,8
nusimfradbaly,nusimfradbaly,pprss,frad,nu_sim,bal_y,nusimfradbaly,control,s,0.0,0,b,c,nusimfradcaly,0,13
ketationalism,kehationalism,rssss,ket,,at_ion_al_ism,ketationalism,target,r,,2,t,h,kehationalism,1,13
inlonionally,inlonionelly,prsss,lon,in,ion_al_ly,inlonionally,target,s,1.0,0,a,e,inlonionelly,1,12
belsiously,belsiously,rss,bels,,ious_ly,belsiously,target,r,,0,b,g,gelsiously,0,10
ednoltaonialsim,ednoltaonialsim,prssss,nol,ed,ta_oni_al_sim,ednoltaonialsim,control,r,,1,o,a,ednaltaonialsim,0,15
soomalisticly,soomalisticly,rssss,soom,,al_ist_ic_ly,soomalisticly,target,s,1.0,1,s,h,soomalihticly,0,13
misarpcilbayit,misarpcilbayit,prsss,sarp,mi,ci_lba_yit,misarpcilbayit,control,p,0.0,1,i,e,mesarpcilbayit,0,14
trigci,prigci,rs,trig,,ci,trigci,control,r,,0,t,p,prigci,1,6
decuner,cecuner,prs,cun,de,er,decuner,target,p,0.0,0,d,c,cecuner,1,7
reimmer,reimmir,ppr,mer,re_im,,reimmer,target,r,,1,e,i,reimmir,1,7
remouisyl,remouisym,rss,rem,,ouis_yl,remouisyl,control,s,1.0,1,l,m,remouisym,1,9
pulorisless,pulomisless,rs_long,puloris,,less,pulorisless,target,r,,4,r,m,pulomisless,1,11
untaunful,untaunful,prs,taun,un,ful,untaunful,target,s,0.0,2,l,n,untaunfun,0,9
koulmentalism,koullentalism,rsss,koul,,ment_al_ism,koulmentalism,target,s,0.0,0,m,l,koullentalism,1,13
uncetational,uncetational,prsss,cet,un,at_ion_al,uncetational,target,s,2.0,1,l,n,uncetationan,0,12
nutruptaonila,nutruptaonila,prsss,trup,nu,ta_oni_la,nutruptaonila,control,p,0.0,0,n,l,lutruptaonila,0,13
tektaonilasim,xektaonilasim,rssss,tek,,ta_oni_la_sim,tektaonilasim,control,r,,0,t,x,xektaonilasim,1,13
proflenition,proflenition,prs_long,flenit,pro,ion,proflenition,target,s,0.0,2,n,y,proflenitioy,0,12
nurdnemtlasim,nurdnemtlesim,rsss,nurd,,nemt_la_sim,nurdnemtlasim,control,s,1.0,1,a,e,nurdnemtlesim,1,13
indismeerion,indismierion,pprs,meer,in_dis,ion,indismeerion,target,r,,1,e,i,indismierion,1,12
declatationalism,declatationalism,prssss,clat,de,at_ion_al_ism,declatationalism,target,s,1.0,2,n,r,declatatioralism,0,16
nearozsels,nearozsels,rs_long,nearoz,,sels,nearozsels,control,s,0.0,2,l,r,nearozsers,0,10
trigcilayl,trigcilaml,rsss,trig,,ci_la_yl,trigcilayl,control,s,2.0,0,y,m,trigcilaml,1,10
trigelba,trigelba,rs,trig,,elba,trigelba,control,r,,2,i,a,tragelba,0,8
bustranil,buftranil,pr_long,tranil,bus,,bustranil,control,p,0.0,2,s,f,buftranil,1,9
ermitek,ermitek,ppr,tek,er_mi,,ermitek,control,r,,0,t,f,ermifek,0,7
ermitek,ermitec,ppr,tek,er_mi,,ermitek,control,r,,2,k,c,ermitec,1,7
nitranilelba,nitranilelba,prs_long,tranil,ni,elba,nitranilelba,control,s,0.0,0,e,a,nitranilalba,0,12
pontalisticly,qontalisticly,rssss,pont,,al_ist_ic_ly,pontalisticly,target,r,,0,p,q,qontalisticly,1,13
ermiselb,ermisulb,ppr,selb,er_mi,,ermiselb,control,r,,1,e,u,ermisulb,1,8
nisidkeatoni,nisidkeatoni,pprs,keat,ni_sid,oni,nisidkeatoni,control,r,,0,k,g,nisidgeatoni,0,12
intergeef,intergeef,pr,geef,inter,,intergeef,target,p,0.0,4,r,m,intemgeef,0,9
onnernucviyit,onnernucviyit,pprss,nuc,onn_er,vi_yit,onnernucviyit,control,s,1.0,0,y,r,onnernucvirit,0,13
