first,second,morphemes,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
prefotically,prefobically,prsss,fob,pre,ic_al_ly,prefobically,target,r,,2,b,t,prefotically,3,12
hammentalism,fammentalism,rsss,fam,,ment_al_ism,fammentalism,target,r,,0,f,h,hammentalism,3,12
dekeirationalism,dekeirationalism,prssss,keir,de,at_ion_al_ism,dekeirationalism,target,p,0.0,0,d,h,hekeirationalism,0,16
cec,cet,r,cet,,,cet,target,r,,2,t,c,cec,3,3
otutancneyl,otutoncneyl,prss,tonc,otu,ne_yl,otutoncneyl,control,r,,1,o,a,otutancneyl,3,11
erprozirac,erproziraz,pr_long,rozirac,erp,,erprozirac,control,r,,6,c,z,erproziraz,1,10
misidsargoni,nisidsargoni,pprs,sarg,ni_sid,oni,nisidsargoni,control,p,0.0,0,n,m,misidsargoni,3,12
erveronaup,erveronaup,ppr,naut,er_vero,,erveronaut,control,r,,3,t,p,erveronaup,2,10
dejian,dejian,r_long,dojian,,,dojian,control,r,,1,o,e,dejian,2,6
revomaf,revomaf,pr,maf,revo,,revomaf,control,r,,2,f,b,revomab,0,7
nunuclasitci,nunuclasitci,prsss,nuc,nu,la_sit_ci,nunuclasitci,control,r,,2,c,t,nunutlasitci,0,12
detaunalization,detaunalizasion,prssss,taun,de,al_iz_at_ion,detaunalization,target,s,2.0,1,t,s,detaunalizasion,1,15
simnearoznemt,simnearoznemt,prs_long,nearoz,sim,nemt,simnearoznemt,control,p,0.0,2,m,w,siwnearoznemt,0,13
dasdrunly,disdrunly,prs,drun,dis,ly,disdrunly,target,p,0.0,1,i,a,dasdrunly,3,9
trunnemtla,trunnemtla,rss,trun,,nemt_la,trunnemtla,control,r,,0,t,k,krunnemtla,0,10
nusoni,nuconi,rs,nuc,,oni,nuconi,control,r,,2,c,s,nusoni,3,6
inlieniously,inliiniously,pprss,lien,in,ious_ly,inlieniously,target,r,,2,e,i,inliiniously,1,12
louk,liuk,r,louk,,,louk,control,r,,1,o,i,liuk,1,4
pookcilayl,poakcilayl,rsss,pook,,ci_la_yl,pookcilayl,control,r,,2,o,a,poakcilayl,1,10
nitholhenca,nitholhenca,rs_long,nithols,,enca,nitholsenca,control,r,,6,s,h,nitholhenca,2,11
conistically,conisticallm,rssss,con,,ist_ic_al_ly,conistically,target,s,3.0,1,y,m,conisticallm,1,12
culoris,cumoris,r_long,culoris,,,culoris,target,r,,2,l,m,cumoris,1,7
infom,irfom,pr,fom,in,,infom,target,p,0.0,1,n,r,irfom,1,5
sidriekulf,sidriekulf,prs,riek,sid,ulf,sidriekulf,control,s,0.0,2,f,p,sidriekulp,0,10
uldrunationally,uldrunationally,prssss,drun,un,at_ion_al_ly,undrunationally,target,p,0.0,1,n,l,uldrunationally,2,15
fob,fob,r,fob,,,fob,target,r,,2,b,c,foc,0,3
geifmentally,geefmentally,rsss,geef,,ment_al_ly,geefmentally,target,r,,2,e,i,geifmentally,3,12
inunerfeln,inunemfeln,pr_long,nerfeln,inu,,inunerfeln,control,r,,2,r,m,inunemfeln,1,10
lienistically,lienistically,rssss,lien,,ist_ic_al_ly,lienistically,target,s,0.0,2,t,s,lienissically,0,13
drunant,drinant,rs,drun,,ant,drunant,target,r,,2,u,i,drinant,1,7
meoverteer,meoverteer,ppr,teer,re_over,,reoverteer,target,p,0.0,0,r,m,meoverteer,2,10
nerfelnsews,nerfelnsens,rs_long,nerfeln,,sens,nerfelnsens,control,s,0.0,2,n,w,nerfelnsews,3,11
rusimtekelba,rusimtekelba,pprs,tek,nu_sim,elba,nusimtekelba,control,p,0.0,0,n,r,rusimtekelba,2,12
kelsallr,kelsally,rss,kels,,al_ly,kelsally,target,s,1.0,1,y,r,kelsallr,3,8
misnamptormenp,misnamptorment,prs_long,namptor,mis,ment,misnamptorment,target,s,0.0,3,t,p,misnamptormenp,3,14
innurtiousness,innurtiousness,pprss,nurt,in,ious_ness,innurtiousness,target,p,0.0,1,n,w,iwnurtiousness,0,14
iutcetishness,outcetishness,prss,cet,out,ish_ness,outcetishness,target,p,0.0,0,o,i,iutcetishness,3,13
misiwonilayl,misiwonilayl,prsss,siw,ni,oni_la_yl,nisiwonilayl,control,p,0.0,0,n,m,misiwonilayl,2,12
jeltel,jeltel,r_long,jentel,,,jentel,target,r,,2,n,l,jeltel,2,6
negically,negically,rsss,neg,,ic_al_ly,negically,target,s,2.0,0,l,w,negicalwy,0,9
ersergevieta,ersergevieta,prss,sarg,er,evi_eta,ersargevieta,control,r,,1,a,e,ersergevieta,2,12
sidnipookouissens,sidnipookouissens,pprss,pook,sid_ni,ouis_sens,sidnipookouissens,control,s,0.0,1,u,a,sidnipookoaissens,0,17
fobiom,fobion,rs,fob,,ion,fobion,target,s,0.0,2,n,m,fobiom,3,6
ernitruy,ernitruy,ppr,trun,er_ni,,ernitrun,control,r,,3,n,y,ernitruy,2,8
indiskoosion,indiskoosion,pprs,koop,in_dis,ion,indiskoopion,target,r,,3,p,s,indiskoosion,2,12
epteklazitaoni,edteklazitaoni,prssss,tek,ed,la_zi_ta_oni,edteklazitaoni,control,p,0.0,1,d,p,epteklazitaoni,3,14
orptonccilayl,erptonccilayl,prsss,tonc,erp,ci_la_yl,erptonccilayl,control,p,0.0,0,e,o,orptonccilayl,3,13
reculorisment,reculorismenp,prs_long,culoris,re,ment,reculorisment,target,s,0.0,3,t,p,reculorismenp,1,13
frab,frab,r,frad,,,frad,control,r,,3,d,b,frab,2,4
sargsittilayl,sargsitcilayl,rssss,sarg,,sit_ci_la_yl,sargsitcilayl,control,s,1.0,0,c,t,sargsittilayl,3,13
unicarifor,unicarizor,pr_long,carizor,uni,,unicarizor,target,r,,4,z,f,unicarifor,3,10
nitrun,niprun,pr,trun,ni,,nitrun,control,r,,0,t,p,niprun,1,6
sidsiwyl,sidsiwwl,prs,siw,sid,yl,sidsiwyl,control,s,0.0,0,y,w,sidsiwwl,1,8
flomakness,flomekness,rs_long,flomak,,ness,flomakness,target,r,,4,a,e,flomekness,1,10
maflayl,maflayl,rss,maf,,la_yl,maflayl,control,r,,0,m,l,laflayl,0,7
overlurt,overlurt,pr,nurt,over,,overnurt,target,r,,0,n,l,overlurt,2,8
rozorac,rozirac,r_long,rozirac,,,rozirac,control,r,,3,i,o,rozorac,3,7
ednauttaonialsim,edniuttaonialsim,prssss,naut,ed,ta_oni_al_sim,ednauttaonialsim,control,r,,1,a,i,edniuttaonialsim,1,16
woostan,woostan,rs,moos,,tan,moostan,control,r,,0,m,w,woostan,2,7
miremsens,miremsens,prs,rem,mi,sens,miremsens,control,p,0.0,0,m,r,riremsens,0,9
trilendness,trilendness,rs_long,trilend,,ness,trilendness,target,s,0.0,3,s,c,trilendnesc,0,11
louknemtlasim,loudnemtlasim,rsss,louk,,nemt_la_sim,louknemtlasim,control,r,,3,k,d,loudnemtlasim,1,13
ersidroc,ersidnoc,ppr,noc,er_sid,,ersidnoc,control,r,,0,n,r,ersidroc,3,8
reet,reet,r,reet,,,reet,control,r,,3,t,d,reed,0,4
unnegionally,unnogionally,prsss,neg,un,ion_al_ly,unnegionally,target,r,,1,e,o,unnogionally,1,12
fradsitcilayl,fradsitcimayl,rssss,frad,,sit_ci_la_yl,fradsitcilayl,control,s,2.0,0,l,m,fradsitcimayl,1,13
inpeirionary,inpeirionary,pprss,keir,in,ion_ary,inkeirionary,target,r,,0,k,p,inpeirionary,2,12
sidneterkulf,sidneterkulf,prs_long,netork,sid,ulf,sidnetorkulf,control,r,,3,o,e,sidneterkulf,2,12
outteerenly,outteerenly,prss,teer,out,en_ly,outteerenly,target,s,1.0,1,y,m,outteerenlm,0,11
moascila,moascila,rss,moos,,ci_la,mooscila,control,r,,2,o,a,moascila,2,8
unmiscetable,unmiscatable,pprs,cet,un_mis,able,unmiscetable,target,r,,1,e,a,unmiscatable,1,12
suctrilend,subtrilend,pr_long,trilend,sub,,subtrilend,target,p,0.0,2,b,c,suctrilend,3,10
