first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
niremvitaoni,niremvitooni,prsss,rem,ni,vi_ta_oni,niremvitaoni,control,s,1.0,1,a,o,niremvitooni,1,12
unram,unmam,pr,ram,un,,unram,target,r,,0,r,m,unmam,1,5
nitruptanyl,nitruptanyl,prss,trup,ni,tan_yl,nitruptanyl,control,p,0.0,0,n,m,mitruptanyl,0,11
redefobment,redefobment,pprs,fob,re_de,ment,redefobment,target,r,,2,b,s,redefosment,0,11
veronefelgevi,veronedelgevi,prs_long,nefelg,vero,evi,veronefelgevi,control,r,,2,f,d,veronedelgevi,1,13
kooptaonilasit,koeptaonilasit,rssss,koop,,ta_oni_la_sit,kooptaonilasit,control,r,,2,o,e,koeptaonilasit,1,14
niselbonilayl,niselbonilayl,prsss,selb,ni,oni_la_yl,niselbonilayl,control,s,1.0,0,l,m,niselbonimayl,0,13
riekulfsens,wiekulfsens,rss,riek,,ulf_sens,riekulfsens,control,r,,0,r,w,wiekulfsens,1,11
ersimneil,ersimniil,ppr,neil,er_sim,,ersimneil,control,r,,1,e,i,ersimniil,1,9
edboftaonialsim,edboftaonialsim,prssss,bof,ed,ta_oni_al_sim,edboftaonialsim,control,p,0.0,0,e,a,adboftaonialsim,0,15
unmiskoulable,unmiskoulable,pprs,koul,un_mis,able,unmiskoulable,target,r,,0,k,t,unmistoulable,0,13
inreamionary,inreimionary,pprss,ream,in,ion_ary,inreamionary,target,r,,2,a,i,inreimionary,1,12
imramly,irramly,prs,ram,im,ly,imramly,target,p,0.0,1,m,r,irramly,1,7
ziperel,zipeyel,r_long,ziperel,,,ziperel,control,r,,4,r,y,zipeyel,1,7
dekeirationalism,dekeerationalism,prssss,keir,de,at_ion_al_ism,dekeirationalism,target,r,,2,i,e,dekeerationalism,1,16
noleta,nolete,rs,nol,,eta,noleta,control,s,0.0,2,a,e,nolete,1,6
abgeefally,abgeofally,prss,geef,ab,al_ly,abgeefally,target,r,,2,e,o,abgeofally,1,10
tonptaonilasim,tonttaonilasim,rssss,tonp,,ta_oni_la_sim,tonptaonilasim,control,r,,3,p,t,tonttaonilasim,1,14
jentelance,jentelance,rs_long,jentel,,ance,jentelance,target,r,,4,e,o,jentolance,0,10
nusimtrupelba,nusimtrupelba,pprs,trup,nu_sim,elba,nusimtrupelba,control,s,0.0,0,e,i,nusimtrupilba,0,13
cunless,cunless,rs,cun,,less,cunless,target,s,0.0,2,s,d,cunleds,0,7
nutekyl,nuhekyl,prs,tek,nu,yl,nutekyl,control,r,,0,t,h,nuhekyl,1,7
girtless,dirtless,rs,girt,,less,girtless,target,r,,0,g,d,dirtless,1,8
trilan,crilan,r_long,trilan,,,trilan,target,r,,0,t,c,crilan,1,6
degeefationalism,degeefationalism,prssss,geef,de,at_ion_al_ism,degeefationalism,target,p,0.0,0,d,t,tegeefationalism,0,16
trupsels,tripsels,rs,trup,,sels,trupsels,control,r,,2,u,i,tripsels,1,8
lonfulness,lonfulness,rss,lon,,ful_ness,lonfulness,target,s,0.0,1,u,e,lonfelness,0,10
inmerantly,inmeyantly,prss,mer,in,ant_ly,inmerantly,target,r,,2,r,y,inmeyantly,1,10
sidnitruponiray,sidnitruponiray,pprss,trup,sid_ni,oni_ray,sidnitruponiray,control,p,0.0,0,s,h,hidnitruponiray,0,15
girtalist,girtalist,rss,girt,,al_ist,girtalist,target,s,0.0,0,a,e,girtelist,0,9
geefationalism,geefationalism,rssss,geef,,at_ion_al_ism,geefationalism,target,s,1.0,1,o,i,geefatiinalism,0,14
geefalistic,geetalistic,rsss,geef,,al_ist_ic,geefalistic,target,r,,3,f,t,geetalistic,1,11
unitrivin,unitrivin,pr_long,trivin,uni,,unitrivin,target,r,,3,v,t,unitritin,0,9
decun,dicun,pr,cun,de,,decun,target,p,0.0,1,e,i,dicun,1,5
rem,rem,r,rem,,,rem,control,r,,1,e,o,rom,0,3
incunionally,incunioyally,prsss,cun,in,ion_al_ly,incunionally,target,s,0.0,2,n,y,incunioyally,1,12
nitrupyl,nitrupml,prs,trup,ni,yl,nitrupyl,control,s,0.0,0,y,m,nitrupml,1,8
ednurd,ednurt,pr,nurd,ed,,ednurd,control,r,,3,d,t,ednurt,1,6
fobmentally,fobmentally,rsss,fob,,ment_al_ly,fobmentally,target,r,,0,f,t,tobmentally,0,11
flomakness,flomaknets,rs_long,flomak,,ness,flomakness,target,s,0.0,2,s,t,flomaknets,1,10
siddroziraconi,siddroziraconi,prs_long,drozirac,sid,oni,siddroziraconi,control,s,0.0,1,n,r,siddroziracori,0,14
degeefalization,degeefalization,prssss,geef,de,al_iz_at_ion,degeefalization,target,p,0.0,1,e,a,dageefalization,0,15
nutrig,nutrig,pr,trig,nu,,nutrig,control,r,,1,r,n,nutnig,0,6
nucsels,nucsels,rs,nuc,,sels,nucsels,control,s,0.0,2,l,r,nucsers,0,7
banuclayl,bamuclayl,prss,nuc,ba,la_yl,banuclayl,control,r,,0,n,m,bamuclayl,1,9
sidniteconiray,sidniheconiray,pprss,tec,sid_ni,oni_ray,sidniteconiray,control,r,,0,t,h,sidniheconiray,1,14
mimoosyl,mimoosyl,prs,moos,mi,yl,mimoosyl,control,s,0.0,0,y,r,mimoosrl,0,8
druniousness,druniousness,rss,drun,,ious_ness,druniousness,target,r,,0,d,h,hruniousness,0,12
feeglasitci,feeglasitci,rsss,feeg,,la_sit_ci,feeglasitci,control,r,,0,f,h,heeglasitci,0,11
intergrivon,intergrevon,pr_long,grivon,inter,,intergrivon,target,r,,2,i,e,intergrevon,1,11
rentituskrip,rentituskrip,pr_long,tuskrip,renti,,rentituskrip,control,p,0.0,4,i,o,rentotuskrip,0,12
unmisteakable,unmisteakabla,pprs,teak,un_mis,able,unmisteakable,target,s,0.0,3,e,a,unmisteakabla,1,13
overtrivinive,overtrivinive,prs_long,trivin,over,ive,overtrivinive,target,r,,1,r,m,overtmivinive,0,13
neil,neil,r,neil,,,neil,control,r,,2,i,u,neul,0,4
ernitec,ernitic,ppr,tec,er_ni,,ernitec,control,r,,1,e,i,ernitic,1,7
