first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
pontmentally,pontmentilly,rsss,pont,,ment_al_ly,pontmentally,target,s,1.0,0,a,i,pontmentilly,1,12
unmislonable,unmislonoble,pprs,lon,un_mis,able,unmislonable,target,s,0.0,0,a,o,unmislonoble,1,12
outclat,outclat,pr,clat,out,,outclat,target,r,,3,t,c,outclac,0,7
bustonjer,bustonjer,pr_long,tonjer,bus,,bustonjer,control,p,0.0,0,b,t,tustonjer,0,9
geneta,geneta,rs,gen,,eta,geneta,control,r,,2,n,w,geweta,0,6
nunucouisyl,nunucouisyl,prss,nuc,nu,ouis_yl,nunucouisyl,control,p,0.0,0,n,r,runucouisyl,0,11
unmisfobable,unmisfobable,pprs,fob,un_mis,able,unmisfobable,target,p,0.0,0,u,e,enmisfobable,0,12
reemtaonilayl,reemtaonilayr,rssss,reem,,ta_oni_la_yl,reemtaonilayl,control,s,3.0,1,l,r,reemtaonilayr,1,13
dewisationalism,derisationalism,prssss,wis,de,at_ion_al_ism,dewisationalism,target,r,,0,w,r,derisationalism,1,15
selbtaonilasim,selbtaorilasim,rssss,selb,,ta_oni_la_sim,selbtaonilasim,control,s,1.0,1,n,r,selbtaorilasim,1,14
uncetness,incetness,prs,cet,un,ness,uncetness,target,p,0.0,0,u,i,incetness,1,9
fobfulness,fobfulnesf,rss,fob,,ful_ness,fobfulness,target,s,1.0,3,s,f,fobfulnesf,1,10
reoutcun,rioutcun,ppr,cun,re_out,,reoutcun,target,p,0.0,1,e,i,rioutcun,1,8
selbsitcilayl,belbsitcilayl,rssss,selb,,sit_ci_la_yl,selbsitcilayl,control,r,,0,s,b,belbsitcilayl,1,13
lendoweta,lendoweta,rs_long,lendow,,eta,lendoweta,control,s,0.0,2,a,e,lendowete,0,9
skrupitate,skrupitate,rs_long,skrupit,,ate,skrupitate,target,r,,0,s,t,tkrupitate,0,10
recunivity,recunivity,pprss,cun,re,iv_ity,recunivity,target,r,,0,c,p,repunivity,0,10
nusimmarelba,nusimmaralba,pprs,mar,nu_sim,elba,nusimmarelba,control,s,0.0,0,e,a,nusimmaralba,1,12
sidnerfelnulf,sidnerfelnulf,prs_long,nerfeln,sid,ulf,sidnerfelnulf,control,r,,3,f,p,sidnerpelnulf,0,13
untaunious,untaunious,prs,taun,un,ious,untaunious,target,s,0.0,3,s,g,untaunioug,0,10
rebelsivity,rebewsivity,pprss,bels,re,iv_ity,rebelsivity,target,r,,2,l,w,rebewsivity,1,11
drelint,drelint,r_long,drelint,,,drelint,control,r,,6,t,s,drelins,0,7
nugenlasitci,nugenlasitci,prsss,gen,nu,la_sit_ci,nugenlasitci,control,p,0.0,0,n,m,mugenlasitci,0,12
ersidmoos,ersidmoos,ppr,moos,er_sid,,ersidmoos,control,p,1.0,1,i,a,ersadmoos,0,9
dekeiralization,dekeiralization,prssss,keir,de,al_iz_at_ion,dekeiralization,target,p,0.0,0,d,k,kekeiralization,0,15
gen,gan,r,gen,,,gen,control,r,,1,e,a,gan,1,3
cuniously,cuniously,rss,cun,,ious_ly,cuniously,target,r,,1,u,o,coniously,0,9
eroturiek,emoturiek,ppr,riek,er_otu,,eroturiek,control,p,0.0,1,r,m,emoturiek,1,9
nimooseviyl,nimooseviyl,prss,moos,ni,evi_yl,nimooseviyl,control,s,0.0,1,v,g,nimoosegiyl,0,11
riek,riek,r,riek,,,riek,control,r,,2,e,o,riok,0,4
imgirtically,imgirtically,prsss,girt,im,ic_al_ly,imgirtically,target,s,1.0,1,l,m,imgirticamly,0,12
tekelba,tekelbe,rs,tek,,elba,tekelba,control,s,0.0,3,a,e,tekelbe,1,7
namptorate,namptorata,rs_long,namptor,,ate,namptorate,target,s,0.0,2,e,a,namptorata,1,10
lienment,luenment,rs,lien,,ment,lienment,target,r,,1,i,u,luenment,1,8
veromoosevi,veromoosevi,prs,moos,vero,evi,veromoosevi,control,s,0.0,2,i,a,veromooseva,0,11
distrilan,distrilan,pr_long,trilan,dis,,distrilan,target,r,,2,i,u,distrulan,0,9
redisdarf,redisdarf,ppr,darf,re_dis,,redisdarf,target,p,0.0,1,e,a,radisdarf,0,9
darfically,damfically,rsss,darf,,ic_al_ly,darfically,target,r,,2,r,m,damfically,1,10
