first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
lendoweta,lendowefa,rs_long,lendow,,eta,lendoweta,control,s,0.0,1,t,f,lendowefa,1,9
jentel,jentel,r_long,jentel,,,jentel,target,r,,1,e,a,jantel,0,6
nunurdulfyl,nunursulfyl,prss,nurd,nu,ulf_yl,nunurdulfyl,control,r,,3,d,s,nunursulfyl,1,11
unmerational,unmerational,prsss,mer,un,at_ion_al,unmerational,target,r,,0,m,w,unwerational,0,12
deteakalization,deveakalization,prssss,teak,de,al_iz_at_ion,deteakalization,target,r,,0,t,v,deveakalization,1,15
redepontment,redepontment,pprs,pont,re_de,ment,redepontment,target,s,0.0,1,e,a,redepontmant,0,12
sidselbouisyl,sidselbouisyl,prss,selb,sid,ouis_yl,sidselbouisyl,control,s,0.0,2,i,a,sidselbouasyl,0,13
loukulfsens,loubulfsens,rss,louk,,ulf_sens,loukulfsens,control,r,,3,k,b,loubulfsens,1,11
uncetistically,uncecistically,prssss,cet,un,ist_ic_al_ly,uncetistically,target,r,,2,t,c,uncecistically,1,14
koulically,koulically,rsss,koul,,ic_al_ly,koulically,target,r,,1,o,e,keulically,0,10
skrupitate,skrupitato,rs_long,skrupit,,ate,skrupitate,target,s,0.0,2,e,o,skrupitato,1,10
talcouisyl,taltouisyl,rss,talc,,ouis_yl,talcouisyl,control,r,,3,c,t,taltouisyl,1,10
werkonila,werkonila,rss,werk,,oni_la,werkonila,control,s,0.0,2,i,e,werkonela,0,9
lon,ron,r,lon,,,lon,target,r,,0,l,r,ron,1,3
nunuctaonila,nunuctaonila,prsss,nuc,nu,ta_oni_la,nunuctaonila,control,p,0.0,0,n,y,yunuctaonila,0,12
negor,negor,rs,neg,,or,negor,target,s,0.0,0,o,a,negar,0,5
prasal,prasal,rs,pras,,al,prasal,target,r,,1,r,m,pmasal,0,6
dispontiously,dispontuously,prss,pont,dis,ious_ly,dispontiously,target,s,0.0,0,i,u,dispontuously,1,13
drelint,drelint,r_long,drelint,,,drelint,control,r,,4,i,e,drelent,0,7
mof,mof,r,mof,,,mof,control,r,,2,f,h,moh,0,3
inmer,anmer,pr,mer,in,,inmer,target,p,0.0,0,i,a,anmer,1,5
reimgeef,reilgeef,ppr,geef,re_im,,reimgeef,target,p,1.0,1,m,l,reilgeef,1,8
colglasitciyl,celglasitciyl,rssss,colg,,la_sit_ci_yl,colglasitciyl,control,r,,1,o,e,celglasitciyl,1,13
rentituskrip,rentitusknip,pr_long,tuskrip,renti,,rentituskrip,control,r,,4,r,n,rentitusknip,1,12
ednuczitaoni,ednuczitaoni,prsss,nuc,ed,zi_ta_oni,ednuczitaoni,control,p,0.0,0,e,u,udnuczitaoni,0,12
reinkoulment,reinkoulment,pprs,koul,re_in,ment,reinkoulment,target,s,0.0,2,n,y,reinkoulmeyt,0,12
interwondel,interwordel,pr_long,wondel,inter,,interwondel,target,r,,2,n,r,interwordel,1,11
ernifeegnemt,ernifeegnemt,pprs,feeg,er_ni,nemt,ernifeegnemt,control,s,0.0,1,e,a,ernifeegnamt,0,12
erlejentelba,errejentelba,prs_long,lejent,er,elba,erlejentelba,control,r,,0,l,r,errejentelba,1,12
keatcilayl,keatcilayl,rsss,keat,,ci_la_yl,keatcilayl,control,r,,2,a,u,keutcilayl,0,10
krewion,krewaon,rs,krew,,ion,krewion,target,s,0.0,0,i,a,krewaon,1,7
misramably,misyamably,pprss,ram,mis,abl_y,misramably,target,r,,0,r,y,misyamably,1,10
premisclat,premisclat,ppr,clat,pre_mis,,premisclat,target,r,,1,l,m,premiscmat,0,10
outflenner,outflenner,pr_long,flenner,out,,outflenner,target,r,,4,n,l,outflenler,0,10
nusimneilbaly,nusimneilbaly,pprss,neil,nu_sim,bal_y,nusimneilbaly,control,s,0.0,0,b,t,nusimneiltaly,0,13
koulmentally,koummentally,rsss,koul,,ment_al_ly,koulmentally,target,r,,3,l,m,koummentally,1,12
reamalisticly,reamalisticly,rssss,ream,,al_ist_ic_ly,reamalisticly,target,s,2.0,0,i,a,reamalistacly,0,13
flenit,flenit,r_long,flenit,,,flenit,target,r,,0,f,s,slenit,0,6
wisationally,wisationally,rssss,wis,,at_ion_al_ly,wisationally,target,r,,1,i,e,wesationally,0,12
sidfeegyl,sidfeegnl,prs,feeg,sid,yl,sidfeegyl,control,s,0.0,0,y,n,sidfeegnl,1,9
nelejentnemt,nelejentnemt,prs_long,lejent,ne,nemt,nelejentnemt,control,s,0.0,1,e,u,nelejentnumt,0,12
unpurtfully,unpurtfully,prss,purt,un,ful_ly,unpurtfully,target,s,0.0,1,u,a,unpurtfally,0,11
mifradcilayl,mifratcilayl,prsss,frad,mi,ci_la_yl,mifradcilayl,control,r,,3,d,t,mifratcilayl,1,12
ermiremelba,ermiremelbi,pprs,rem,er_mi,elba,ermiremelba,control,s,0.0,3,a,i,ermiremelbi,1,11
uncunmental,uncenmental,prss,cun,un,ment_al,uncunmental,target,r,,1,u,e,uncenmental,1,11
loukoni,loukoni,rs,louk,,oni,loukoni,control,r,,3,k,g,lougoni,0,7
reinlonable,reinlonable,pprs,lon,re_in,able,reinlonable,target,p,1.0,0,i,o,reonlonable,0,11
repulorisable,repulomisable,prs_long,puloris,re,able,repulorisable,target,r,,4,r,m,repulomisable,1,13
eredtek,eredtok,ppr,tek,er_ed,,eredtek,control,r,,1,e,o,eredtok,1,7
belsfulness,bersfulness,rss,bels,,ful_ness,belsfulness,target,r,,2,l,r,bersfulness,1,11
dislienly,disliewly,prs,lien,dis,ly,dislienly,target,r,,3,n,w,disliewly,1,9
ermiriek,ermiriek,ppr,riek,er_mi,,ermiriek,control,r,,2,e,i,ermiriik,0,8
otutranil,otutranil,pr_long,tranil,otu,,otutranil,control,r,,3,n,m,otutramil,0,9
colgnemtlayl,colgnertlayl,rsss,colg,,nemt_la_yl,colgnemtlayl,control,s,0.0,2,m,r,colgnertlayl,1,12
kaflom,kaflom,r_long,kaflom,,,kaflom,control,r,,4,o,e,kaflem,0,6
prasationalism,prasatiowalism,rssss,pras,,at_ion_al_ism,prasationalism,target,s,1.0,2,n,w,prasatiowalism,1,14
sidtrup,sadtrup,pr,trup,sid,,sidtrup,control,p,0.0,1,i,a,sadtrup,1,7
repsimlouk,reptimlouk,ppr,louk,rep_sim,,repsimlouk,control,p,1.0,0,s,t,reptimlouk,1,10
dedarfalization,dedarfalization,prssss,darf,de,al_iz_at_ion,dedarfalization,target,p,0.0,0,d,h,hedarfalization,0,15
nunautnemtla,nunautnemtla,prss,naut,nu,nemt_la,nunautnemtla,control,p,0.0,0,n,y,yunautnemtla,0,12
verosarpevi,verosarpevi,prs,sarp,vero,evi,verosarpevi,control,s,0.0,1,v,s,verosarpesi,0,11
loniously,loliously,rss,lon,,ious_ly,loniously,target,r,,2,n,l,loliously,1,9
feegro,fuegro,rs,feeg,,ro,feegro,control,r,,1,e,u,fuegro,1,6
siwtaonilayl,piwtaonilayl,rssss,siw,,ta_oni_la_yl,siwtaonilayl,control,r,,0,s,p,piwtaonilayl,1,12
trivinable,tmivinable,rs_long,trivin,,able,trivinable,target,r,,1,r,m,tmivinable,1,10
subsoom,subsoem,pr,soom,sub,,subsoom,target,r,,2,o,e,subsoem,1,7
inramiousness,inramiousness,pprss,ram,in,ious_ness,inramiousness,target,r,,0,r,l,inlamiousness,0,13
eredmofnemt,eredmofnemv,pprs,mof,er_ed,nemt,eredmofnemt,control,s,0.0,3,t,v,eredmofnemv,1,11
diskrew,diskrew,pr,krew,dis,,diskrew,target,r,,1,r,l,disklew,0,7
impontically,impontically,prsss,pont,im,ic_al_ly,impontically,target,r,,0,p,h,imhontically,0,12
disramure,visramure,prs,ram,dis,ure,disramure,target,p,0.0,0,d,v,visramure,1,9
depookization,depookization,prsss,pook,de,iz_at_ion,depookization,target,s,1.0,0,a,e,depookizetion,0,13
overtaunive,overtaunife,prs,taun,over,ive,overtaunive,target,s,0.0,1,v,f,overtaunife,1,11
nutonpsitcilayl,nutowpsitcilayl,prssss,tonp,nu,sit_ci_la_yl,nutonpsitcilayl,control,r,,2,n,w,nutowpsitcilayl,1,15
nirgovelba,nirgovelba,rs_long,nirgov,,elba,nirgovelba,control,r,,1,i,o,norgovelba,0,10
sidmareru,sidmareru,prs,mar,sid,eru,sidmareru,control,s,0.0,0,e,i,sidmariru,0,9
