first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
erbail,erbail,r_long,erbail,,,erbail,target,r,,5,l,m,erbaim,0,6
tretinnole,tnetinnole,rss,tret,,inno_le,tretinnole,control,r,,1,r,n,tnetinnole,1,10
nimulsitequinemt,nimélsitequinemt,prsss,mél,ni,sit_equi_nemt,nimélsitequinemt,control,r,,1,é,u,nimulsitequinemt,3,16
déchameudafle,déchameudafle,prs_long,chameud,dé,able,déchameudable,target,s,0.0,1,b,f,déchameudafle,2,13
dédicationalisme,dédicationalisme,prssss,dic,dé,at_ion_al_isme,dédicationalisme,target,r,,0,d,g,dégicationalisme,0,16
sam,sal,r,sal,,,sal,target,r,,2,l,m,sam,3,3
pelmtaoinraisem,pelmtaoinraisem,rssss,pelm,,ta_oin_la_isem,pelmtaoinlaisem,control,s,2.0,0,l,r,pelmtaoinraisem,2,15
résgauntir,répgauntir,pr_long,gauntir,rép,,répgauntir,control,p,0.0,2,p,s,résgauntir,3,10
incortrévable,incortrévable,pprs,trév,in_com,able,incomtrévable,target,p,1.0,2,m,r,incortrévable,2,13
curjuration,curjuration,prss,jur,sur,at_ion,surjuration,target,p,0.0,0,s,c,curjuration,2,11
niroqutan,niroqutan,prs,roqu,ni,tan,niroqutan,control,r,,3,u,é,niroqétan,0,9
lauvécheist,mauvécheist,rs_long,lauvéch,,eist,lauvécheist,control,r,,0,l,m,mauvécheist,1,11
geeraire,gieraire,rs,gier,,aire,gieraire,target,r,,1,i,e,geeraire,3,8
surendof,sumendof,ppr,dof,sur_en,,surendof,target,p,0.0,2,r,m,sumendof,1,8
mirépnaujcaoin,mirépnaujtaoin,pprss,nauj,mi_rép,ta_oin,mirépnaujtaoin,control,s,0.0,0,t,c,mirépnaujcaoin,3,14
roitrasitequi,roitrasitequi,rsss,roif,,ra_sit_equi,roifrasitequi,control,r,,3,f,t,roitrasitequi,2,13
