first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
miérpnujoin,miérprujoin,pprs,ruj,mi_érp,oin,miérprujoin,control,r,,0,r,n,miérpnujoin,3,11
intrévitésimal,indrévitésimal,prsss,trév,in,ité_sim_al,intrévitésimal,target,r,,0,t,d,indrévitésimal,1,14
incoitièrement,insoitièrement,prss,coit,in,ière_ment,incoitièrement,target,r,,0,c,s,insoitièrement,1,14
gauntir,gauntar,r_long,gauntir,,,gauntir,control,r,,5,i,a,gauntar,1,7
nirujle,nirujle,prs,ruj,ni,le,nirujle,control,p,0.0,1,i,e,nerujle,0,7
liflemtlatié,lifnemtlatié,rsss,lif,,nemt_la_tié,lifnemtlatié,control,s,0.0,0,n,l,liflemtlatié,3,12
préretuél,pméretuél,ppr,tuél,pré_re,,préretuél,target,p,0.0,1,r,m,pméretuél,1,9
trec,srec,r,trec,,,trec,control,r,,0,t,s,srec,1,4
léuttaoinliisem,léuttaoinliisem,rssss,léut,,ta_oin_la_isem,léuttaoinlaisem,control,s,2.0,1,a,i,léuttaoinliisem,2,15
touligalbi,touligalbe,rs_long,toulig,,albe,touligalbe,control,s,0.0,3,e,i,touligalbi,3,10
ésletizusalbe,édletizusalbe,prs_long,letizus,éd,albe,édletizusalbe,control,p,0.0,1,d,s,ésletizusalbe,3,13
loudequinemt,roudequinemt,rss,loud,,equi_nemt,loudequinemt,control,r,,0,l,r,roudequinemt,1,12
impréjaunation,impréjaunatior,pprss,jaun,im_pré,at_ion,impréjaunation,target,s,1.0,2,n,r,impréjaunatior,1,14
dicité,gicité,rs,dic,,ité,dicité,target,r,,0,d,g,gicité,1,6
ruslourrét,ruslournét,pr_long,lourrét,rus,,ruslourrét,control,r,,4,r,n,ruslournét,1,10
osufad,osufad,pr,fod,osu,,osufod,control,r,,1,o,a,osufad,2,6
déclôtationalisme,déclôtationalisme,prssss,clôt,dé,at_ion_al_isme,déclôtationalisme,target,p,0.0,1,é,e,declôtationalisme,0,17
soufil,siufil,pr,fil,sou,,soufil,target,p,0.0,1,o,i,siufil,1,6
nirenticid,nilenticid,ppr,cid,ni_renti,,nirenticid,control,p,1.0,0,r,l,nilenticid,1,10
cécenoutisme,cécenoutisme,prs_long,cenout,dé,isme,décenoutisme,target,p,0.0,0,d,c,cécenoutisme,2,12
dour,dour,r,doul,,,doul,target,r,,3,l,r,dour,2,4
terteur,terteur,rs,tert,,eur,terteur,target,s,0.0,2,r,l,terteul,0,7
toernos,tournos,r_long,tournos,,,tournos,target,r,,2,u,e,toernos,3,7
doquoralisation,déquoralisation,prssss,quor,dé,al_is_at_ion,déquoralisation,target,p,0.0,1,é,o,doquoralisation,3,15
imprétronation,imprétronation,pprss,tron,im_pré,at_ion,imprétronation,target,r,,3,n,r,imprétroration,0,14
noutroseist,noitroseist,rs_long,noutros,,eist,noutroseist,control,r,,2,u,i,noitroseist,1,11
ertaijsisnat,ertaijsisnat,prss,saij,er,sis_nat,ersaijsisnat,control,r,,0,s,t,ertaijsisnat,2,12
dirmentalité,dirmentalité,rsss,dir,,ment_al_ité,dirmentalité,target,s,1.0,0,a,e,dirmentelité,0,12
foirationalisme,foirateonalisme,rssss,foir,,at_ion_al_isme,foirationalisme,target,s,1.0,0,i,e,foirateonalisme,1,15
imprédiotion,imprédiution,pprs,diot,im_pré,ion,imprédiotion,target,r,,2,o,u,imprédiution,1,12
nireigtiémisla,nireigtiémigla,prsss,reig,ni,tié_mis_la,nireigtiémisla,control,s,1.0,2,s,g,nireigtiémigla,1,14
nevérttan,nevérttan,prs,vért,ne,tan,nevérttan,control,p,0.0,0,n,r,revérttan,0,9
syskaudin,dyskaudin,pr_long,kaudin,dys,,dyskaudin,target,p,0.0,0,d,s,syskaudin,3,9
foiriunnel,foiriunnel,rss,foir,,ionn_el,foirionnel,target,s,0.0,1,o,u,foiriunnel,2,10
nimtulèrcomle,nimtulèrcomle,prs_long,lèrcom,limtu,le,limtulèrcomle,control,p,0.0,0,l,n,nimtulèrcomle,2,13
dédiotalisation,déduotalisation,prssss,diot,dé,al_is_at_ion,dédiotalisation,target,r,,1,i,u,déduotalisation,1,15
dofablement,tofablement,rss,dof,,able_ment,dofablement,target,r,,0,d,t,tofablement,1,11
inintercrup,inintercrus,ppr,crus,in_inter,,inintercrus,target,r,,3,s,p,inintercrup,3,11
tuélationalisme,tuéletionalisme,rssss,tuél,,at_ion_al_isme,tuélationalisme,target,s,0.0,0,a,e,tuéletionalisme,1,15
mirépnastaoin,mirépnastaoin,pprss,nas,mi_rép,ta_oin,mirépnastaoin,control,p,0.0,1,i,e,merépnastaoin,0,13
riertôlpalbe,riertôlpalbe,pprs,tôlc,ri_er,albe,riertôlcalbe,control,r,,3,c,p,riertôlpalbe,2,12
édtoideag,édtoideag,prs,toid,éd,eag,édtoideag,control,p,0.0,1,d,s,éstoideag,0,9
pnem,pnem,r,plem,,,plem,target,r,,1,l,n,pnem,2,4
lalstié,lalstié,rs,lans,,tié,lanstié,control,r,,2,n,l,lalstié,2,7
pranièr,pronièr,pr,nièr,pro,,pronièr,target,p,0.0,2,o,a,pranièr,3,7
tienoub,tienoeb,r_long,tienoub,,,tienoub,control,r,,5,u,e,tienoeb,1,7
tournosabre,tournosabre,rs_long,tournos,,able,tournosable,target,s,0.0,2,l,r,tournosabre,2,11
trenconoutros,trenconoutrov,pr_long,noutros,trenco,,trenconoutros,control,r,,6,s,v,trenconoutrov,1,13
ertoidtitaoin,ertoidtitaoin,prsss,toid,er,ti_ta_oin,ertoidtitaoin,control,p,0.0,1,r,n,entoidtitaoin,0,13
insalelité,insalelité,prss,sal,in,el_ité,insalelité,target,r,,0,s,b,inbalelité,0,10
nasroilaeist,lasroilaeist,rsss,nas,,ro_ila_eist,nasroilaeist,control,r,,0,n,l,lasroilaeist,1,12
san,san,r,san,,,san,target,r,,0,s,c,can,0,3
diotifiquemenq,diotifiquement,rsss,diot,,if_ique_ment,diotifiquement,target,s,2.0,3,t,q,diotifiquemenq,3,14
rentilas,rentilës,pr,las,renti,,rentilas,control,r,,1,a,ë,rentilës,1,8
multucenoutel,multicenoutel,prs_long,cenout,multi,el,multicenoutel,target,p,0.0,4,i,u,multucenoutel,3,13
lauvéch,lauvécp,r_long,lauvéch,,,lauvéch,control,r,,6,h,p,lauvécp,1,7
miréproqutaoin,miréproqutaoin,pprss,roqu,mi_rép,ta_oin,miréproqutaoin,control,p,1.0,2,p,g,mirégroqutaoin,0,14
miérpmél,miérpmél,ppr,mél,mi_érp,,miérpmél,control,p,1.0,0,é,o,miorpmél,0,8
irresanable,inresanable,pprs,san,ir_re,able,irresanable,target,p,0.0,1,r,n,inresanable,1,11
saijalbenemt,saijalbenemt,rss,saij,,albe_nemt,saijalbenemt,control,r,,0,s,c,caijalbenemt,0,12
ennièrant,ennièranc,prs,nièr,en,ant,ennièrant,target,s,0.0,2,t,c,ennièranc,1,9
ciduro,ciduro,rs,cid,,ure,cidure,control,s,0.0,2,e,o,ciduro,2,6
retertitation,jetertitation,prsss,tert,re,it_at_ion,retertitation,target,p,0.0,0,r,j,jetertitation,1,13
ritoéderiènemt,ritoideriènemt,prss,toid,ri,eriè_nemt,ritoideriènemt,control,r,,2,i,é,ritoéderiènemt,3,14
quorèlisation,quorèlisation,rssss,quor,,al_is_at_ion,quoralisation,target,s,0.0,0,a,è,quorèlisation,2,13
édroqulasitaoin,édroqulasigaoin,prssss,roqu,éd,la_si_ta_oin,édroqulasitaoin,control,s,2.0,0,t,g,édroqulasigaoin,1,15
cairouniste,caimouniste,rs_long,cairoun,,iste,cairouniste,target,r,,3,r,m,caimouniste,1,11
sydspodél,sydspodél,pr_long,spocél,syd,,sydspocél,control,r,,3,c,d,sydspodél,2,9
imprétron,imprétron,ppr,tron,im_pré,,imprétron,target,r,,3,n,r,imprétror,0,9
