first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
riplemissement,riplemissement,prss,plem,re,isse_ment,replemissement,target,p,0.0,1,e,i,riplemissement,2,14
retuélasation,retuélasation,prsss,tuél,re,is_at_ion,retuélisation,target,s,0.0,0,i,a,retuélasation,2,13
appoir,appour,r_long,appour,,,appour,target,r,,4,u,i,appoir,3,6
laslatié,laslataé,rss,las,,la_tié,laslatié,control,s,1.0,1,i,a,laslataé,1,8
dédiotationalisme,dédiotationanisme,prssss,diot,dé,at_ion_al_isme,dédiotationalisme,target,s,2.0,1,l,n,dédiotationanisme,1,17
déjaunage,déjaurage,prs,jaun,dé,age,déjaunage,target,r,,3,n,r,déjaurage,1,9
nonkieutel,nonkieutel,pr_long,kieutel,non,,nonkieutel,target,r,,3,u,e,nonkieetel,0,10
lattaoinlaisem,lastaoinlaisem,rssss,las,,ta_oin_la_isem,lastaoinlaisem,control,r,,2,s,t,lattaoinlaisem,3,14
sral,snal,r,snal,,,snal,target,r,,1,n,r,sral,3,4
imprédécation,imprédécation,pprss,dic,im_pré,at_ion,imprédication,target,r,,1,i,é,imprédécation,2,13
saijinnolaisem,saijinnolaisem,rsss,saij,,inno_la_isem,saijinnolaisem,control,s,1.0,0,l,n,saijinnonaisem,0,14
trécrolèmique,trécrolèmique,prs_long,crolèm,pré,ique,précrolèmique,target,p,0.0,0,p,t,trécrolèmique,2,13
calin,calin,rs,sal,,in,salin,target,r,,0,s,c,calin,2,5
incomtuélable,uncomtuélable,pprs,tuél,in_com,able,incomtuélable,target,p,0.0,0,i,u,uncomtuélable,1,13
paurodeseu,pauropeseu,rs_long,paurop,,eseu,pauropeseu,control,r,,5,p,d,paurodeseu,3,10
prédésnal,prédesnal,ppr,snal,pré_dé,,prédésnal,target,p,1.0,1,é,e,prédesnal,1,9
orntrec,onntrec,pr,trec,onn,,onntrec,control,p,0.0,1,n,r,orntrec,3,7
prochévaul,prochévaul,pr_long,chévaul,pré,,préchévaul,target,p,0.0,2,é,o,prochévaul,2,10
ertrecsitaoin,eltrecsitaoin,prsss,trec,er,si_ta_oin,ertrecsitaoin,control,p,0.0,1,r,l,eltrecsitaoin,1,13
redéjaisage,redéjiisage,pprs,jais,re_dé,age,redéjaisage,target,r,,1,a,i,redéjiisage,1,11
imprénoér,imprénour,ppr,nour,im_pré,,imprénour,target,r,,2,u,é,imprénoér,3,9
miréhridtaoin,mirépridtaoin,pprss,rid,mi_rép,ta_oin,mirépridtaoin,control,p,1.0,2,p,h,miréhridtaoin,3,13
tronalisotion,tronalisotion,rssss,tron,,al_is_at_ion,tronalisation,target,s,2.0,0,a,o,tronalisotion,2,13
zelmnemt,zelmnemt,rs,pelm,,nemt,pelmnemt,control,r,,0,p,z,zelmnemt,2,8
inuluboinlu,inuluboinlu,prss,lub,inu,oin_le,inuluboinle,control,s,1.0,1,e,u,inuluboinlu,2,11
nifinnole,lifinnole,rss,lif,,inno_le,lifinnole,control,r,,0,l,n,nifinnole,3,9
nitrevausnemt,nitrevausnemt,prs_long,trevaus,ni,nemt,nitrevausnemt,control,s,0.0,0,n,l,nitrevauslemt,0,13
surc,sirc,r,surc,,,surc,control,r,,1,u,i,sirc,1,4
letecheist,lotecheist,rs_long,letech,,eist,letecheist,control,r,,1,e,o,lotecheist,1,10
tôlcfiequinemt,tôlcfiequinamt,rsss,tôlc,,fi_equi_nemt,tôlcfiequinemt,control,s,2.0,1,e,a,tôlcfiequinamt,1,14
édloudlasitaoin,édloudlapitaoin,prssss,loud,éd,la_si_ta_oin,édloudlasitaoin,control,s,1.0,0,s,p,édloudlapitaoin,1,15
édsurceru,égsurceru,prs,surc,éd,eru,édsurceru,control,p,0.0,1,d,g,égsurceru,1,9
letizus,letizus,r_long,letizus,,,letizus,control,r,,6,s,h,letizuh,0,7
roplud,roplub,pr,lub,rop,,roplub,control,r,,2,b,d,roplud,3,6
nimocsurcable,nimocsurcable,pprs,surc,ni_moc,able,nimocsurcable,control,s,0.0,2,l,r,nimocsurcabre,0,13
dofionnarisme,dofionnalisme,rsss,dof,,ionn_al_isme,dofionnalisme,target,s,1.0,1,l,r,dofionnarisme,3,13
innourance,innourance,prs,nour,in,ance,innourance,target,s,0.0,3,e,u,innourancu,0,10
réptienoub,réqtienoub,pr_long,tienoub,rép,,réptienoub,control,p,0.0,2,p,q,réqtienoub,1,10
foir,toir,r,foir,,,foir,target,r,,0,f,t,toir,1,4
préappouraire,préappooraire,prs_long,appour,pré,aire,préappouraire,target,r,,4,u,o,préappooraire,1,13
imprésnal,emprésnal,ppr,snal,im_pré,,imprésnal,target,p,0.0,0,i,e,emprésnal,1,9
insanitésimar,insanitésimar,prsss,san,in,ité_sim_al,insanitésimal,target,s,2.0,1,l,r,insanitésimar,2,13
chameud,chameud,r_long,chameud,,,chameud,target,r,,6,d,s,chameus,0,7
canouteuse,canouteuse,rs_long,cenout,,euse,cenouteuse,target,r,,1,e,a,canouteuse,2,10
rinatalbetié,rinatalbetié,prss,nas,ri,albe_tié,rinasalbetié,control,r,,2,s,t,rinatalbetié,2,12
trévment,xrévment,rs,trév,,ment,trévment,target,r,,0,t,x,xrévment,1,8
dédiotalisation,dédiotalisation,prssss,diot,dé,al_is_at_ion,dédiotalisation,target,s,0.0,0,a,i,dédiotilisation,0,15
lémièremunt,lémièrement,rss,lém,,ière_ment,lémièrement,target,s,1.0,1,e,u,lémièremunt,3,11
miréptoidtaoin,miréptoodtaoin,pprss,toid,mi_rép,ta_oin,miréptoidtaoin,control,r,,2,i,o,miréptoodtaoin,1,14
sicationalisme,sicationalisme,rssss,dic,,at_ion_al_isme,dicationalisme,target,r,,0,d,s,sicationalisme,2,14
onnlif,onnlif,pr,lif,onn,,onnlif,control,p,0.0,0,o,a,annlif,0,6
édrooftaoinlaisem,édroiftaoinlaisem,prssss,roif,éd,ta_oin_la_isem,édroiftaoinlaisem,control,r,,2,i,o,édrooftaoinlaisem,3,17
prospécol,prospécol,pr_long,spécol,pro,,prospécol,target,p,0.0,2,o,e,prespécol,0,9
édrujeog,édrujeag,prs,ruj,éd,eag,édrujeag,control,s,0.0,1,a,o,édrujeog,3,8
sédneroisre,sédneroifre,pprs,roif,séd_ne,re,sédneroifre,control,r,,3,f,s,sédneroisre,3,11
réptokunarequi,réptokunarequi,prs_long,tokunir,rép,equi,réptokunirequi,control,r,,5,i,a,réptokunarequi,2,14
nonjur,nonjur,pr,jur,non,,nonjur,target,p,0.0,2,n,y,noyjur,0,6
redeist,rideist,rs,rid,,eist,rideist,control,r,,1,i,e,redeist,3,7
ercidsitaoin,ercidsitaoin,prsss,cid,er,si_ta_oin,ercidsitaoin,control,p,0.0,1,r,n,encidsitaoin,0,12
ridlasitaoin,nidlasitaoin,rssss,rid,,la_si_ta_oin,ridlasitaoin,control,r,,0,r,n,nidlasitaoin,1,12
imprédoration,imprédiration,pprss,dir,im_pré,at_ion,imprédiration,target,r,,1,i,o,imprédoration,3,13
umitronionel,unitronionel,prss,tron,uni,ion_el,unitronionel,target,p,0.0,1,n,m,umitronionel,3,12
quoralité,quoramité,rss,quor,,al_ité,quoralité,target,s,0.0,1,l,m,quoramité,1,9
