first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
édtrevausisem,édtrevausisem,prs_long,trevaus,éd,isem,édtrevausisem,control,p,0.0,0,é,e,edtrevausisem,0,13
porusarc,porusarc,pr,surc,poru,,porusurc,control,r,,1,u,a,porusarc,2,8
térroulisme,térroolisme,rs_long,térroul,,isme,térroulisme,target,r,,5,u,o,térroolisme,1,11
saijnemtarie,saijnemtariu,rss,saij,,nemt_arie,saijnemtarie,control,s,1.0,3,e,u,saijnemtariu,1,12
filatienalisme,filatienalisme,rssss,fil,,at_ion_al_isme,filationalisme,target,s,1.0,1,o,e,filatienalisme,2,14
rirentimac,rirentimac,ppr,mac,ni_renti,,nirentimac,control,p,0.0,0,n,r,rirentimac,2,10
séplemationalisme,déplemationalisme,prssss,plem,dé,at_ion_al_isme,déplemationalisme,target,p,0.0,0,d,s,séplemationalisme,3,17
reiglasiasoin,reiglatiasoin,rsss,reig,,la_tias_oin,reiglatiasoin,control,s,1.0,0,t,s,reiglasiasoin,3,13
naimour,naimàur,r_long,naimour,,,naimour,control,r,,4,o,à,naimàur,1,7
désinsnaler,désinslaler,pprs,snal,dés_in,er,désinsnaler,target,r,,1,n,l,désinslaler,1,11
pnoquorment,pnoquorment,prs,quor,pro,ment,proquorment,target,p,0.0,1,r,n,pnoquorment,2,11
basvértnitaoin,busvértnitaoin,prsss,vért,bus,ni_ta_oin,busvértnitaoin,control,p,0.0,1,u,a,basvértnitaoin,3,14
cidfi,cidfo,rs,cid,,fi,cidfi,control,s,0.0,1,i,o,cidfo,1,5
incoitairement,incoitairement,prss,coit,in,aire_ment,incoitairement,target,r,,2,i,e,incoetairement,0,14
dlschévaul,dlschévaul,pr_long,chévaul,dys,,dyschévaul,target,p,0.0,1,y,l,dlschévaul,2,10
imprécertapion,imprécertapion,pprss,cert,im_pré,at_ion,imprécertation,target,s,0.0,1,t,p,imprécertapion,2,14
fil,fél,r,fil,,,fil,target,r,,1,i,é,fél,1,3
ropmacmemt,ropmacnemt,prs,mac,rop,nemt,ropmacnemt,control,s,0.0,0,n,m,ropmacmemt,3,10
noudtaoinlaisem,loudtaoinlaisem,rssss,loud,,ta_oin_la_isem,loudtaoinlaisem,control,r,,0,l,n,noudtaoinlaisem,3,15
lubda,lubta,rs,lub,,ta,lubta,control,s,0.0,0,t,d,lubda,3,5
tournosisme,tournosisle,rs_long,tournos,,isme,tournosisme,target,s,0.0,2,m,l,tournosisle,1,11
van,van,r,san,,,san,target,r,,0,s,v,van,2,3
dékieutelicme,dékieutelicme,prs_long,kieutel,dé,isme,dékieutelisme,target,s,0.0,1,s,c,dékieutelicme,2,13
mirépléuttaoin,mirépléuttaoin,pprss,léut,mi_rép,ta_oin,mirépléuttaoin,control,s,0.0,0,t,c,mirépléutcaoin,0,14
lonspécol,lonspécol,pr_long,spécol,non,,nonspécol,target,p,0.0,0,n,l,lonspécol,2,9
cenoet,cenoet,r_long,cenout,,,cenout,target,r,,4,u,e,cenoet,2,6
odlastaoinlaisem,odlastaoinlaisem,prssss,las,éd,ta_oin_la_isem,édlastaoinlaisem,control,p,0.0,0,é,o,odlastaoinlaisem,2,16
nirountiémisla,nirountiémisra,prsss,roun,ni,tié_mis_la,nirountiémisla,control,s,2.0,0,l,r,nirountiémisra,1,14
gieralasation,gieralasation,rsss,gier,,al_isat_ion,gieralisation,target,s,1.0,0,i,a,gieralasation,2,13
rouninnole,roaninnole,rss,roun,,inno_le,rouninnole,control,r,,2,u,a,roaninnole,1,10
niousléutalbe,niousléutalbe,pprs,léut,ni_ous,albe,niousléutalbe,control,r,,2,u,e,niousléetalbe,0,13
peurjais,peurjais,pr,jais,pour,,pourjais,target,p,0.0,1,o,e,peurjais,2,8
répédlub,rétédlub,ppr,lub,rép_éd,,répédlub,control,p,0.0,2,p,t,rétédlub,1,8
nisaijarienemt,lisaijarienemt,prss,saij,ni,arie_nemt,nisaijarienemt,control,p,0.0,0,n,l,lisaijarienemt,1,14
bulmenhalité,bulmenhalité,rsss,bul,,ment_al_ité,bulmentalité,target,s,0.0,3,t,h,bulmenhalité,2,12
édletizuseist,édletizuseist,prs_long,letizus,éd,eist,édletizuseist,control,p,0.0,0,é,a,adletizuseist,0,13
subdoalination,subdoalination,prsss,doul,sub,in_at_ion,subdoulination,target,r,,2,u,a,subdoalination,2,14
édméllasitaoin,edméllasitaoin,prssss,mél,éd,la_si_ta_oin,édméllasitaoin,control,p,0.0,0,é,e,edméllasitaoin,1,14
nitret,nitret,pr,tret,ni,,nitret,control,p,0.0,1,i,o,notret,0,6
tilc,tôlc,r,tôlc,,,tôlc,control,r,,1,ô,i,tilc,3,4
inlémment,inmémment,prs,lém,in,ment,inlémment,target,r,,0,l,m,inmémment,1,9
sédnenasre,sédnenasre,pprs,nas,séd_ne,re,sédnenasre,control,p,0.0,0,s,t,tédnenasre,0,10
miréptretsaoin,miréptretsaoin,pprss,tret,mi_rép,ta_oin,miréptrettaoin,control,s,0.0,0,t,s,miréptretsaoin,2,14
deufham,deucham,r_long,deucham,,,deucham,control,r,,3,c,f,deufham,3,7
plemationolisme,plemationolisme,rssss,plem,,at_ion_al_isme,plemationalisme,target,s,2.0,0,a,o,plemationolisme,2,15
recronissement,retronissement,prss,tron,re,isse_ment,retronissement,target,r,,0,t,c,recronissement,3,14
ropnaimour,mopnaimour,pr_long,naimour,rop,,ropnaimour,control,p,0.0,0,r,m,mopnaimour,1,10
lourrétisem,lourrétisem,rs_long,lourrét,,isem,lourrétisem,control,s,0.0,0,i,e,lourrétesem,0,11
tuélap,tuélap,rs,tuél,,at,tuélat,target,s,0.0,1,t,p,tuélap,2,6
miérpruj,miérpruj,ppr,ruj,mi_érp,,miérpruj,control,p,0.0,0,m,r,riérpruj,0,8
jaisièrement,jaesièrement,rss,jais,,ière_ment,jaisièrement,target,r,,2,i,e,jaesièrement,1,12
spécal,spécol,r_long,spécol,,,spécol,target,r,,4,o,a,spécal,3,6
dédiotationalisme,tédiotationalisme,prssss,diot,dé,at_ion_al_isme,dédiotationalisme,target,p,0.0,0,d,t,tédiotationalisme,1,17
doulalàsation,doulalàsation,rssss,doul,,al_is_at_ion,doulalisation,target,s,1.0,0,i,à,doulalàsation,2,13
redoulation,rudoulation,prss,doul,re,at_ion,redoulation,target,p,0.0,1,e,u,rudoulation,1,11
ras,las,r,las,,,las,control,r,,0,l,r,ras,3,3
progaurtin,progaurtin,pr_long,gaurtin,pro,,progaurtin,target,p,0.0,1,r,n,pnogaurtin,0,10
grenconauj,trenconauj,pr,nauj,trenco,,trenconauj,control,p,0.0,0,t,g,grenconauj,3,10
gielmentaire,gielmentaire,rss,gier,,ment_aire,giermentaire,target,r,,3,r,l,gielmentaire,2,12
sultuélment,sultuélment,prs,tuél,sur,ment,surtuélment,target,p,0.0,2,r,l,sultuélment,2,11
ininterpuél,ininterpuél,ppr,tuél,in_inter,,inintertuél,target,r,,0,t,p,ininterpuél,2,11
nirujsitequinemt,ninujsitequinemt,prsss,ruj,ni,sit_equi_nemt,nirujsitequinemt,control,r,,0,r,n,ninujsitequinemt,1,16
miréprujtaoin,miréprujsaoin,pprss,ruj,mi_rép,ta_oin,miréprujtaoin,control,s,0.0,0,t,s,miréprujsaoin,1,13
laprotiasoin,lasrotiasoin,rsss,las,,ro_tias_oin,lasrotiasoin,control,r,,2,s,p,laprotiasoin,3,12
deuchamnemt,deuchamnamt,rs_long,deucham,,nemt,deuchamnemt,control,s,0.0,1,e,a,deuchamnamt,1,11
surtournosment,surtourlosment,prs_long,tournos,sur,ment,surtournosment,target,r,,4,n,l,surtourlosment,1,14
sédnilubre,sédnilubre,pprs,lub,séd_ni,re,sédnilubre,control,r,,2,b,s,sédnilusre,0,10
gicif,gicif,rs,dic,,if,dicif,target,r,,0,d,g,gicif,2,5
dicionnel,dicionnal,rss,dic,,ionn_el,dicionnel,target,s,1.0,0,e,a,dicionnal,1,9
ensousanable,ensousanable,pprs,san,in_sou,able,insousanable,target,p,0.0,0,i,e,ensousanable,2,12
imprétrusation,imprétrusation,pprss,crus,im_pré,at_ion,imprécrusation,target,r,,0,c,t,imprétrusation,2,14
impnédof,imprédof,ppr,dof,im_pré,,imprédof,target,p,1.0,1,r,n,impnédof,3,8
jureur,jureur,rs,jur,,eur,jureur,target,r,,0,j,r,rureur,0,6
sypdaukin,syddaukin,pr_long,daukin,syd,,syddaukin,control,p,0.0,2,d,p,sypdaukin,3,9
reigtaoinlaisem,reigtaoinlausem,rssss,reig,,ta_oin_la_isem,reigtaoinlaisem,control,s,3.0,0,i,u,reigtaoinlausem,1,15
uncrusitésimal,incrusitésimal,prsss,crus,in,ité_sim_al,incrusitésimal,target,p,0.0,0,i,u,uncrusitésimal,3,14
ertoidessinamt,ertoidessinamt,prss,toid,er,essi_nemt,ertoidessinemt,control,s,1.0,1,e,a,ertoidessinamt,2,14
paurop,paurop,r_long,paurop,,,paurop,control,r,,4,o,e,paurep,0,6
napnemtlatié,nasnemtlatié,rsss,nas,,nemt_la_tié,nasnemtlatié,control,r,,2,s,p,napnemtlatié,3,12
ruif,roif,r,roif,,,roif,control,r,,1,o,u,ruif,3,4
déquoralisation,diquoralisation,prssss,quor,dé,al_is_at_ion,déquoralisation,target,p,0.0,1,é,i,diquoralisation,1,15
conprecam,conprecam,pr,cam,contre,,contrecam,target,p,0.0,3,t,p,conprecam,2,9
erbailmenc,erbailment,rs_long,erbail,,ment,erbailment,target,s,0.0,3,t,c,erbailmenc,3,10
nimélnamt,nimélnamt,prs,mél,ni,nemt,nimélnemt,control,s,0.0,1,e,a,nimélnamt,2,9
rusletedhnemt,rusletechnemt,prs_long,letech,rus,nemt,rusletechnemt,control,r,,4,c,d,rusletedhnemt,3,13
tôlcure,tôrcure,rs,tôlc,,ure,tôlcure,control,r,,2,l,r,tôrcure,1,7
crolèm,crolèm,r_long,crolèm,,,crolèm,target,r,,4,è,i,crolim,0,6
