first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
cersationalisme,certationalisme,rssss,cert,,at_ion_al_isme,certationalisme,target,r,,3,t,s,cersationalisme,3,15
débuladlement,débulablement,prss,bul,dé,able_ment,débulablement,target,s,0.0,1,b,d,débuladlement,3,13
cotort,cotort,pr,cort,co,,cocort,target,r,,0,c,t,cotort,2,6
rusgeuntir,rusgeuntir,pr_long,gauntir,rus,,rusgauntir,control,r,,1,a,e,rusgeuntir,2,10
miréproqutaoin,niréproqutaoin,pprss,roqu,mi_rép,ta_oin,miréproqutaoin,control,p,0.0,0,m,n,niréproqutaoin,1,14
sédnereunre,sédnerounre,pprs,roun,séd_ne,re,sédnerounre,control,r,,1,o,e,sédnereunre,3,11
crusalisaxion,crusalisaxion,rsss,crus,,al_isat_ion,crusalisation,target,s,1.0,3,t,x,crusalisaxion,2,13
ninaimouralce,ninaimouralbe,prs_long,naimour,ni,albe,ninaimouralbe,control,s,0.0,2,b,c,ninaimouralce,3,13
encoitans,encoitant,prs,coit,en,ant,encoitant,target,s,0.0,2,t,s,encoitans,3,9
bulenf,bulenf,rs,bul,,ent,bulent,target,s,0.0,2,t,f,bulenf,2,6
erédmél,erédmél,ppr,mél,er_éd,,erédmél,control,r,,0,m,r,erédrél,0,7
juun,juun,r,jaun,,,jaun,target,r,,1,a,u,juun,2,4
décrusalisation,décrosalisation,prssss,crus,dé,al_is_at_ion,décrusalisation,target,r,,2,u,o,décrosalisation,1,15
busrasnitaoin,busnasnitaoin,prsss,nas,bus,ni_ta_oin,busnasnitaoin,control,r,,0,n,r,busrasnitaoin,3,13
chévaul,chévail,r_long,chévaul,,,chévaul,target,r,,5,u,i,chévail,1,7
reeglatié,reeglatié,rss,reig,,la_tié,reiglatié,control,r,,2,i,e,reeglatié,2,9
crolemiste,crolèmiste,rs_long,crolèm,,iste,crolèmiste,target,r,,4,è,e,crolemiste,3,10
telclatiasoin,telclatiasoin,rsss,tôlc,,la_tias_oin,tôlclatiasoin,control,r,,1,ô,e,telclatiasoin,2,13
tronalité,trinalité,rss,tron,,al_ité,tronalité,target,r,,2,o,i,trinalité,1,9
neroqutan,nenoqutan,prs,roqu,ne,tan,neroqutan,control,r,,0,r,n,nenoqutan,1,9
coit,ceit,r,coit,,,coit,target,r,,1,o,e,ceit,1,4
édrujalbenemt,édrujalbenemt,prss,ruj,éd,albe_nemt,édrujalbenemt,control,p,0.0,1,d,s,ésrujalbenemt,0,13
lofautariu,lofautarie,rs_long,lofaut,,arie,lofautarie,control,s,0.0,3,e,u,lofautariu,3,10
édnaslasitaoin,édnaslasitaoin,prssss,nas,éd,la_si_ta_oin,édnaslasitaoin,control,r,,1,a,e,édneslasitaoin,0,14
miréprountaoin,miréprountaoin,pprss,roun,mi_rép,ta_oin,miréprountaoin,control,p,1.0,2,p,d,mirédrountaoin,0,14
tôlctaoinlaisem,tôlctaoinlaisem,rssss,tôlc,,ta_oin_la_isem,tôlctaoinlaisem,control,r,,1,ô,a,talctaoinlaisem,0,15
rusmauvéch,ruslauvéch,pr_long,lauvéch,rus,,ruslauvéch,control,r,,0,l,m,rusmauvéch,3,10
erédcideag,erédcideag,pprs,cid,er_éd,eag,erédcideag,control,p,0.0,0,e,o,orédcideag,0,10
imprédof,imprédof,ppr,dof,im_pré,,imprédof,target,r,,1,o,u,impréduf,0,8
répletizusarie,répletizusarie,prs_long,letizus,rép,arie,répletizusarie,control,s,0.0,0,a,u,répletizusurie,0,14
tromat,tromat,rs,tron,,at,tronat,target,r,,3,n,m,tromat,2,6
subtuélinetion,subtuélination,prsss,tuél,sub,in_at_ion,subtuélination,target,s,1.0,0,a,e,subtuélinetion,3,14
errièn,errièn,pr,rièn,er,,errièn,control,p,0.0,1,r,l,elrièn,0,6
cenout,cenoot,r_long,cenout,,,cenout,target,r,,4,u,o,cenoot,1,6
nebul,rebul,pr,bul,re,,rebul,target,p,0.0,0,r,n,nebul,3,5
lourréteist,lourréteist,rs_long,lourrét,,eist,lourréteist,control,r,,4,r,l,lourléteist,0,11
préerboilaire,préerboilaire,prs_long,erbail,pré,aire,préerbailaire,target,r,,3,a,o,préerboilaire,2,13
défuoralisation,déquoralisation,prssss,quor,dé,al_is_at_ion,déquoralisation,target,r,,0,q,f,défuoralisation,3,15
désensalen,désensalen,pprs,sal,dés_en,er,désensaler,target,s,0.0,1,r,n,désensalen,2,10
ruif,ruif,r,roif,,,roif,control,r,,1,o,u,ruif,2,4
nirujle,nirujlé,prs,ruj,ni,le,nirujle,control,s,0.0,1,e,é,nirujlé,1,7
quororialiste,quororialiste,rsss,quor,,or_ial_iste,quororialiste,target,r,,0,q,t,tuororialiste,0,13
subclôtinatien,subclôtinatien,prsss,clôt,sub,in_at_ion,subclôtination,target,s,2.0,1,o,e,subclôtinatien,2,14
nirentinort,rirentinort,ppr,nort,ni_renti,,nirentinort,control,p,0.0,0,n,r,rirentinort,1,11
refoiritéion,jefoiritéion,prss,foir,re,ité_ion,refoiritéion,target,p,0.0,0,r,j,jefoiritéion,1,12
nièrival,nièrivil,rss,nièr,,iv_al,nièrival,target,s,1.0,0,a,i,nièrivil,1,8
spocil,spocil,r_long,spocél,,,spocél,control,r,,4,é,i,spocil,2,6
imprébulatien,imprébulation,pprss,bul,im_pré,at_ion,imprébulation,target,s,1.0,1,o,e,imprébulatien,3,13
pelmta,pelmta,rs,pelm,,ta,pelmta,control,r,,1,e,i,pilmta,0,6
