first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
surc,sarc,r,surc,,,surc,control,r,,1,u,a,sarc,1,4
éprounlasitaoin,édrounlasitaoin,prssss,roun,éd,la_si_ta_oin,édrounlasitaoin,control,p,0.0,1,d,p,éprounlasitaoin,3,15
letech,letech,r_long,letech,,,letech,control,r,,1,e,u,lutech,0,6
réplubesui,réplubesui,prs,lub,rép,equi,réplubequi,control,s,0.0,1,q,s,réplubesui,2,10
émprétuélation,imprétuélation,pprss,tuél,im_pré,at_ion,imprétuélation,target,p,0.0,0,i,é,émprétuélation,3,14
kaedin,kaudin,r_long,kaudin,,,kaudin,target,r,,2,u,e,kaedin,3,6
kirneutisme,kirnoutisme,rs_long,kirnout,,isme,kirnoutisme,target,r,,4,o,e,kirneutisme,3,11
camionnalisme,gamionnalisme,rsss,cam,,ionn_al_isme,camionnalisme,target,r,,0,c,g,gamionnalisme,1,13
rentideucham,rentideucham,pr_long,deucham,renti,,rentideucham,control,p,0.0,2,n,r,rertideucham,0,12
trencolat,trencolat,pr,las,trenco,,trencolas,control,r,,2,s,t,trencolat,2,9
negierage,negierage,prs,gier,re,age,regierage,target,p,0.0,0,r,n,negierage,2,9
quorable,quorable,rs,quor,,able,quorable,target,r,,1,u,e,qeorable,0,8
palmelanemt,palmelanemt,rss,pelm,,ela_nemt,pelmelanemt,control,r,,1,e,a,palmelanemt,2,11
rierrounalbe,rierroanalbe,pprs,roun,ri_er,albe,rierrounalbe,control,r,,2,u,a,rierroanalbe,1,12
dédoqalisation,dédofalisation,prssss,dof,dé,al_is_at_ion,dédofalisation,target,r,,2,f,q,dédoqalisation,3,14
surgaurtinment,sungaurtinment,prs_long,gaurtin,sur,ment,surgaurtinment,target,p,0.0,2,r,n,sungaurtinment,1,14
dov,dof,r,dof,,,dof,target,r,,2,f,v,dov,3,3
surclasetaoin,surclasitaoin,rssss,surc,,la_si_ta_oin,surclasitaoin,control,s,1.0,1,i,e,surclasetaoin,3,13
prenouriquement,prénouriquement,prss,nour,pré,ique_ment,prénouriquement,target,p,0.0,2,é,e,prenouriquement,3,15
sublénination,sublémination,prsss,lém,sub,in_at_ion,sublémination,target,r,,2,m,n,sublénination,3,13
prérediot,prérediot,ppr,diot,pré_re,,prérediot,target,p,0.0,1,r,n,pnérediot,0,9
diotalisation,diotalisotion,rssss,diot,,al_is_at_ion,diotalisation,target,s,2.0,0,a,o,diotalisotion,1,13
coitifiquement,coitifiquement,rsss,coit,,if_ique_ment,coitifiquement,target,r,,1,o,e,ceitifiquement,0,14
dhetel,dhetel,r_long,chetel,,,chetel,target,r,,0,c,d,dhetel,2,6
norture,norture,rs,nort,,ure,norture,control,r,,0,n,r,rorture,0,7
contricert,contricert,pr,cert,contre,,contrecert,target,p,0.0,5,e,i,contricert,2,10
nirentunort,nirentunort,ppr,nort,ni_renti,,nirentinort,control,p,1.0,4,i,u,nirentunort,2,11
réptrecequinemt,réptnecequinemt,prss,trec,rép,equi_nemt,réptrecequinemt,control,r,,1,r,n,réptnecequinemt,1,15
miméptrettaoin,miméptrettaoin,pprss,tret,mi_rép,ta_oin,miréptrettaoin,control,p,1.0,0,r,m,miméptrettaoin,2,14
intercairoun,intercairoun,pr_long,cairoun,inter,,intercairoun,target,p,0.0,2,t,b,inbercairoun,0,12
nustrevausnemt,rustrevausnemt,prs_long,trevaus,rus,nemt,rustrevausnemt,control,p,0.0,0,r,n,nustrevausnemt,3,14
niroiftiémislo,niroiftiémislo,prsss,roif,ni,tié_mis_la,niroiftiémisla,control,s,2.0,1,a,o,niroiftiémislo,2,14
daukinequi,dàukinequi,rs_long,daukin,,equi,daukinequi,control,r,,1,a,à,dàukinequi,1,10
rusneroifnemt,rusneroifnemt,pprs,roif,rus_ne,nemt,rusneroifnemt,control,s,0.0,0,n,r,rusneroifremt,0,13
neroqueda,noroqueda,prs,roqu,ne,eda,neroqueda,control,p,0.0,1,e,o,noroqueda,1,9
défilalisation,défilalisation,prssss,fil,dé,al_is_at_ion,défilalisation,target,p,0.0,1,é,u,dufilalisation,0,14
dofionnel,dofionnel,rss,dof,,ionn_el,dofionnel,target,r,,0,d,t,tofionnel,0,9
tmec,trec,r,trec,,,trec,control,r,,1,r,m,tmec,3,4
ocnél,ocmél,pr,mél,oc,,ocmél,control,r,,0,m,n,ocnél,3,5
intaubienable,intoubienable,prs_long,toubien,in,able,intoubienable,target,r,,1,o,a,intaubienable,3,13
nour,noum,r,nour,,,nour,target,r,,3,r,m,noum,1,4
salationalisme,sarationalisme,rssss,sal,,at_ion_al_isme,salationalisme,target,r,,2,l,r,sarationalisme,1,14
irredoulable,irredeulable,pprs,doul,ir_re,able,irredoulable,target,r,,1,o,e,irredeulable,1,12
erroifaag,erroifaag,prs,roif,er,eag,erroifeag,control,s,0.0,0,e,a,erroifaag,2,9
débulalisation,débalalisation,prssss,bul,dé,al_is_at_ion,débulalisation,target,r,,1,u,a,débalalisation,1,14
érpertoit,érpertoid,ppr,toid,érp_er,,érpertoid,control,r,,3,d,t,érpertoit,3,9
dirun,dirin,rs,dir,,in,dirin,target,s,0.0,0,i,u,dirun,3,5
sidinnole,cidinnole,rss,cid,,inno_le,cidinnole,control,r,,0,c,s,sidinnole,3,9
lèrcolisem,lèrcolisem,rs_long,lèrcom,,isem,lèrcomisem,control,r,,5,m,l,lèrcolisem,2,10
spocel,spocel,r_long,spocél,,,spocél,control,r,,4,é,e,spocel,2,6
surtinnolaisem,surtinnolaisem,rsss,surc,,inno_la_isem,surcinnolaisem,control,r,,3,c,t,surtinnolaisem,2,14
busmacnitaoin,busmacniteoin,prsss,mac,bus,ni_ta_oin,busmacnitaoin,control,s,1.0,1,a,e,busmacniteoin,1,13
impréfoiration,impréfoàration,pprss,foir,im_pré,at_ion,impréfoiration,target,r,,2,i,à,impréfoàration,1,14
anntounec,anntounec,pr_long,tounec,onn,,onntounec,control,p,0.0,0,o,a,anntounec,2,9
ménaujletié,ménaujletié,prss,nauj,mi,le_tié,minaujletié,control,p,0.0,1,i,é,ménaujletié,2,11
gauntin,gaurtin,r_long,gaurtin,,,gaurtin,target,r,,3,r,n,gauntin,3,7
drécertique,drécertique,prs,cert,pré,ique,précertique,target,p,0.0,0,p,d,drécertique,2,11
letizuselbe,letizuselbe,rs_long,letizus,,albe,letizusalbe,control,s,0.0,0,a,e,letizuselbe,2,11
niridtiémisla,nirivtiémisla,prsss,rid,ni,tié_mis_la,niridtiémisla,control,r,,2,d,v,nirivtiémisla,1,13
redécrus,redécrus,ppr,crus,re_dé,,redécrus,target,r,,1,r,n,redécnus,0,8
snar,snal,r,snal,,,snal,target,r,,3,l,r,snar,3,4
nigokuniralbe,nitokuniralbe,prs_long,tokunir,ni,albe,nitokuniralbe,control,r,,0,t,g,nigokuniralbe,3,13
toidni,toidni,rs,toid,,ni,toidni,control,r,,2,i,a,toadni,0,6
intuénelité,intuélelité,prss,tuél,in,el_ité,intuélelité,target,r,,3,l,n,intuénelité,3,11
édvértlasicaoin,édvértlasicaoin,prssss,vért,éd,la_si_ta_oin,édvértlasitaoin,control,s,2.0,0,t,c,édvértlasicaoin,2,15
nièlalisation,nièlalisation,rssss,nièr,,al_is_at_ion,nièralisation,target,r,,3,r,l,nièlalisation,2,13
mirépnaujtaoin,marépnaujtaoin,pprss,nauj,mi_rép,ta_oin,mirépnaujtaoin,control,p,0.0,1,i,a,marépnaujtaoin,1,14
trenconoutnos,trenconoutros,pr_long,noutros,trenco,,trenconoutros,control,r,,4,r,n,trenconoutnos,3,13
roofrotiasoin,roifrotiasoin,rsss,roif,,ro_tias_oin,roifrotiasoin,control,r,,2,i,o,roofrotiasoin,3,13
nimocraquable,nimocraquable,pprs,roqu,ni_moc,able,nimocroquable,control,r,,1,o,a,nimocraquable,2,13
cotrév,cotrév,pr,trév,co,,cotrév,target,r,,1,r,n,cotnév,0,6
diotionner,diotionner,rss,diot,,ionn_el,diotionnel,target,s,1.0,1,l,r,diotionner,2,10
