first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
lirièn,lirièn,pr,rièn,ni,,nirièn,control,p,0.0,0,n,l,lirièn,2,6
rujtenilaeist,rujtenilaeist,rsss,ruj,,ten_ila_eist,rujtenilaeist,control,s,1.0,0,i,e,rujtenelaeist,0,13
méleriènemt,méleriènemt,rss,mél,,eriè_nemt,méleriènemt,control,s,1.0,1,e,a,méleriènamt,0,11
impnésnal,imprésnal,ppr,snal,im_pré,,imprésnal,target,p,1.0,1,r,n,impnésnal,3,9
gaurtin,gaurtin,r_long,gaurtin,,,gaurtin,target,r,,3,r,n,gauntin,0,7
kiiuteliste,kiiuteliste,rs_long,kieutel,,iste,kieuteliste,target,r,,2,e,i,kiiuteliste,2,11
édtioclasàtaoin,édtioclasàtaoin,prssss,tioc,éd,la_si_ta_oin,édtioclasitaoin,control,s,1.0,1,i,à,édtioclasàtaoin,2,15
dénièriste,pénièriste,prs,nièr,dé,iste,dénièriste,target,p,0.0,0,d,p,pénièriste,1,10
doul,doul,r,doul,,,doul,target,r,,2,u,a,doal,0,4
filifiquement,finifiquement,rsss,fil,,if_ique_ment,filifiquement,target,r,,2,l,n,finifiquement,1,13
surkirnout,surkirnout,pr_long,kirnout,sur,,surkirnout,target,r,,0,k,q,surqirnout,0,10
déjurationalisme,déjurationalisme,prssss,jur,dé,at_ion_al_isme,déjurationalisme,target,s,2.0,0,a,o,déjurationolisme,0,16
sulites,zulites,r_long,zulites,,,zulites,target,r,,0,z,s,sulites,3,7
édfodeest,édfodeest,prs,fod,éd,eist,édfodeist,control,s,0.0,1,i,e,édfodeest,2,9
milaslitié,milasletié,prss,las,mi,le_tié,milasletié,control,s,0.0,1,e,i,milaslitié,3,10
insousanable,insousanable,pprs,san,in_sou,able,insousanable,target,s,0.0,3,e,u,insousanablu,0,12
prémediot,prérediot,ppr,diot,pré_re,,prérediot,target,p,1.0,0,r,m,prémediot,3,9
proappourmint,proappourment,prs_long,appour,pro,ment,proappourment,target,s,0.0,1,e,i,proappourmint,3,13
mel,mél,r,mél,,,mél,control,r,,1,é,e,mel,3,3
lubtié,lubtié,rs,lub,,tié,lubtié,control,r,,2,b,g,lugtié,0,6
plemivement,plemivement,rss,plem,,ive_ment,plemivement,target,s,1.0,3,t,v,plemivemenv,0,11
ninaujtiémisla,ninaujtiémisla,prsss,nauj,ni,tié_mis_la,ninaujtiémisla,control,r,,3,j,l,ninaultiémisla,0,14
gauntireust,gauntireust,rs_long,gauntir,,eist,gauntireist,control,s,0.0,1,i,u,gauntireust,2,11
folalisation,filalisation,rssss,fil,,al_is_at_ion,filalisation,target,r,,1,i,o,folalisation,3,12
mirépmacsaoin,mirépmactaoin,pprss,mac,mi_rép,ta_oin,mirépmactaoin,control,s,0.0,0,t,s,mirépmacsaoin,3,13
incam,incam,pr,cam,in,,incam,target,r,,0,c,d,indam,0,5
irrebulable,ilrebulable,pprs,bul,ir_re,able,irrebulable,target,p,0.0,1,r,l,ilrebulable,1,11
spécoleusa,spécoleusa,rs_long,spécol,,euse,spécoleuse,target,s,0.0,3,e,a,spécoleusa,2,10
tmonationalisme,tronationalisme,rssss,tron,,at_ion_al_isme,tronationalisme,target,r,,1,r,m,tmonationalisme,3,15
daukil,daukin,r_long,daukin,,,daukin,control,r,,5,n,l,daukil,3,6
quor,quor,r,quor,,,quor,target,r,,2,o,e,quer,0,4
nipeln,nipelm,pr,pelm,ni,,nipelm,control,r,,3,m,n,nipeln,3,6
erfoireur,erfoireur,prs,foir,en,eur,enfoireur,target,p,0.0,1,n,r,erfoireur,2,9
imprévnalation,imprévnalation,pprss,snal,im_pré,at_ion,imprésnalation,target,r,,0,s,v,imprévnalation,2,14
léutfiequinemt,léutfiequinemt,rsss,léut,,fi_equi_nemt,léutfiequinemt,control,s,2.0,0,n,l,léutfiequilemt,0,14
réplèrcom,répnèrcom,pr_long,lèrcom,rép,,réplèrcom,control,r,,0,l,n,répnèrcom,1,9
lasevinemt,lasevinemt,rss,las,,evi_nemt,lasevinemt,control,s,1.0,3,t,c,lasevinemc,0,10
intrévitésimal,intrévitésimal,prsss,trév,in,ité_sim_al,intrévitésimal,target,p,0.0,0,i,ê,êntrévitésimal,0,14
rideqii,ridequi,rs,rid,,equi,ridequi,control,s,0.0,2,u,i,rideqii,3,7
irpermac,érpermac,ppr,mac,érp_er,,érpermac,control,p,0.0,0,é,i,irpermac,3,8
édpelmtaoinlaisem,édpelltaoinlaisem,prssss,pelm,éd,ta_oin_la_isem,édpelmtaoinlaisem,control,r,,3,m,l,édpelltaoinlaisem,1,17
ernaimournemt,ernaimournemt,prs_long,naimour,er,nemt,ernaimournemt,control,s,0.0,3,t,s,ernaimournems,0,13
édnortalbenemt,édnortalbenemt,prss,nort,éd,albe_nemt,édnortalbenemt,control,r,,2,r,l,édnoltalbenemt,0,14
