first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
roqule,roqale,rs,roqu,,le,roqule,control,r,,3,u,a,roqale,1,6
réptounec,réptounec,pr_long,tounec,rép,,réptounec,control,p,0.0,1,é,i,riptounec,0,9
praregier,préregier,ppr,gier,pré_re,,préregier,target,p,0.0,2,é,a,praregier,3,9
redonièrage,redonièrage,pprs,nièr,re_dé,age,redénièrage,target,p,1.0,1,é,o,redonièrage,2,11
préfoir,préfoir,pr,foir,pré,,préfoir,target,p,0.0,1,r,n,pnéfoir,0,7
naseriènemt,naseriunemt,rss,nas,,eriè_nemt,naseriènemt,control,s,0.0,3,è,u,naseriunemt,1,11
ontronistiquement,ontronistiquement,prsss,tron,in,ist_ique_ment,intronistiquement,target,p,0.0,0,i,o,ontronistiquement,2,17
inappourence,inappourerce,prs_long,appour,in,ence,inappourence,target,s,0.0,1,n,r,inappourerce,1,12
spétol,spécol,r_long,spécol,,,spécol,target,r,,3,c,t,spétol,3,6
naimeureist,naimeureist,rs_long,naimour,,eist,naimoureist,control,r,,4,o,e,naimeureist,2,11
inuriènoanle,inuriènoanle,prss,rièn,inu,oin_le,inuriènoinle,control,s,0.0,1,i,a,inuriènoanle,2,12
édmactaoinlaisen,édmactaoinlaisen,prssss,mac,éd,ta_oin_la_isem,édmactaoinlaisem,control,s,3.0,3,m,n,édmactaoinlaisen,2,16
taijnemtlatié,taijnemtlatié,rsss,saij,,nemt_la_tié,saijnemtlatié,control,r,,0,s,t,taijnemtlatié,2,13
requorure,requorure,prs,quor,re,ure,requorure,target,p,0.0,1,e,i,riquorure,0,9
rurationalisme,rurationalisme,rssss,jur,,at_ion_al_isme,jurationalisme,target,r,,0,j,r,rurationalisme,2,14
trec,tres,r,trec,,,trec,control,r,,3,c,s,tres,1,4
emprédication,imprédication,pprss,dic,im_pré,at_ion,imprédication,target,p,0.0,0,i,e,emprédication,3,13
léutlasitaoin,léatlasitaoin,rssss,léut,,la_si_ta_oin,léutlasitaoin,control,r,,2,u,a,léatlasitaoin,1,13
sursalation,sursalation,prss,sal,sur,at_ion,sursalation,target,r,,1,a,e,surselation,0,11
édrejlasitaoin,édrujlasitaoin,prssss,ruj,éd,la_si_ta_oin,édrujlasitaoin,control,r,,1,u,e,édrejlasitaoin,3,14
miréptioctuoin,miréptioctaoin,pprss,tioc,mi_rép,ta_oin,miréptioctaoin,control,s,0.0,1,a,u,miréptioctuoin,3,14
rusnetoidnemt,rusnetoidnemt,pprs,toid,rus_ne,nemt,rusnetoidnemt,control,r,,2,i,a,rusnetoadnemt,0,13
trécionellement,trévionellement,rsss,trév,,ion_elle_ment,trévionellement,target,r,,3,v,c,trécionellement,3,15
erédsaij,elédsaij,ppr,saij,er_éd,,erédsaij,control,p,0.0,1,r,l,elédsaij,1,8
