first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
camatiomalisme,camationalisme,rssss,cam,,at_ion_al_isme,camationalisme,target,s,1.0,2,n,m,camatiomalisme,3,14
nauj,nauj,r,nauj,,,nauj,control,r,,2,u,i,naij,0,4
redégier,redégier,ppr,gier,re_dé,,redégier,target,r,,1,i,e,redégeer,0,8
imprénièration,impménièration,pprss,nièr,im_pré,at_ion,imprénièration,target,p,1.0,1,r,m,impménièration,1,14
lèrcom,lèrcom,r_long,lèrcom,,,lèrcom,control,r,,4,o,a,lèrcam,0,6
ced,ced,r,cid,,,cid,control,r,,1,i,e,ced,2,3
erédloud,elédloud,ppr,loud,er_éd,,erédloud,control,p,0.0,1,r,l,elédloud,1,8
nioustiocalbe,niouctiocalbe,pprs,tioc,ni_ous,albe,nioustiocalbe,control,p,1.0,2,s,c,niouctiocalbe,1,13
dérémablement,dérémablement,prss,lém,dé,able_ment,délémablement,target,r,,0,l,r,dérémablement,2,13
indiot,indiot,pr,diot,in,,indiot,target,p,0.0,1,n,r,irdiot,0,6
ninortéti,nunortéti,prs,nort,ni,éti,ninortéti,control,p,0.0,1,i,u,nunortéti,1,9
loodisem,loodisem,rs,loud,,isem,loudisem,control,r,,2,u,o,loodisem,2,8
édrujtaoinlaisem,édrujtaoinlaisem,prssss,ruj,éd,ta_oin_la_isem,édrujtaoinlaisem,control,p,0.0,0,é,e,edrujtaoinlaisem,0,16
ninacsitequinemt,ninacsitequinemt,prsss,mac,ni,sit_equi_nemt,nimacsitequinemt,control,r,,0,m,n,ninacsitequinemt,2,16
lansinnele,lansinnole,rss,lans,,inno_le,lansinnole,control,s,0.0,3,o,e,lansinnele,3,10
nourisiquement,nourifiquement,rsss,nour,,if_ique_ment,nourifiquement,target,s,0.0,1,f,s,nourisiquement,3,14
lorttaoinlaisem,lorttaoinlaisem,rssss,nort,,ta_oin_la_isem,norttaoinlaisem,control,r,,0,n,l,lorttaoinlaisem,2,15
porugauntir,porugauntir,pr_long,gauntir,poru,,porugauntir,control,p,0.0,3,u,e,poregauntir,0,11
préchévaulaire,préchévaulaire,prs_long,chévaul,pré,aire,préchévaulaire,target,p,0.0,0,p,f,fréchévaulaire,0,14
tournoseuse,tournoseuse,rs_long,tournos,,euse,tournoseuse,target,r,,3,r,l,toulnoseuse,0,11
saucert,sauvert,r_long,sauvert,,,sauvert,target,r,,3,v,c,saucert,3,7
édsaijlësitaoin,édsaijlësitaoin,prssss,saij,éd,la_si_ta_oin,édsaijlasitaoin,control,s,0.0,1,a,ë,édsaijlësitaoin,2,15
miréptroctaoin,niréptroctaoin,pprss,troc,mi_rép,ta_oin,miréptroctaoin,control,p,0.0,0,m,n,niréptroctaoin,1,14
micid,mecid,pr,cid,mi,,micid,control,p,0.0,1,i,e,mecid,1,5
retronitation,retronitation,prsss,tron,re,it_at_ion,retronitation,target,p,0.0,0,r,m,metronitation,0,13
laavéchnemt,laavéchnemt,rs_long,lauvéch,,nemt,lauvéchnemt,control,r,,2,u,a,laavéchnemt,2,11
laseseunemt,laseseunemt,rss,las,,eseu_nemt,laseseunemt,control,r,,1,a,u,luseseunemt,0,11
replemage,ruplemage,prs,plem,re,age,replemage,target,p,0.0,1,e,u,ruplemage,1,9
quorisme,quorisme,rs,quor,,isme,quorisme,target,r,,1,u,e,qeorisme,0,8
miérpcib,miérpcid,ppr,cid,mi_érp,,miérpcid,control,r,,2,d,b,miérpcib,3,8
foirarisation,foirarisation,rsss,foir,,al_isat_ion,foiralisation,target,s,0.0,1,l,r,foirarisation,2,13
énfoirabilité,énfoirabilité,prss,foir,in,abil_ité,infoirabilité,target,p,0.0,0,i,é,énfoirabilité,2,13
léutlasitaoin,léutlasitaoin,rssss,léut,,la_si_ta_oin,léutlasitaoin,control,s,1.0,1,i,u,léutlasutaoin,0,13
dévinsaler,désinsaler,pprs,sal,dés_in,er,désinsaler,target,p,0.0,2,s,v,dévinsaler,3,10
taniletech,taneletech,pr_long,letech,tani,,taniletech,control,p,0.0,3,i,e,taneletech,1,10
inchetelment,inhhetelment,prs_long,chetel,in,ment,inchetelment,target,r,,0,c,h,inhhetelment,1,12
nièr,neèr,r,nièr,,,nièr,target,r,,1,i,e,neèr,1,4
kirnoutment,kirnoutmint,rs_long,kirnout,,ment,kirnoutment,target,s,0.0,1,e,i,kirnoutmint,1,11
clôtalement,clitalement,rss,clôt,,ale_ment,clôtalement,target,r,,2,ô,i,clitalement,1,11
décrusationalisme,décrusationalisme,prssss,crus,dé,at_ion_al_isme,décrusationalisme,target,r,,0,c,s,désrusationalisme,0,17
sydlofaut,sydlofaut,pr_long,lofaut,syd,,sydlofaut,control,p,0.0,1,y,l,sldlofaut,0,9
surdirance,surdirance,prs,dir,sur,ance,surdirance,target,s,0.0,0,a,e,surdirence,0,10
nas,nas,r,nas,,,nas,control,r,,2,s,h,nah,0,3
erfodsisnat,erfodsisnas,prss,fod,er,sis_nat,erfodsisnat,control,s,1.0,2,t,s,erfodsisnas,1,11
nilifsitequinamt,nilifsitequinemt,prsss,lif,ni,sit_equi_nemt,nilifsitequinemt,control,s,2.0,1,e,a,nilifsitequinamt,3,16
letizud,letizus,r_long,letizus,,,letizus,control,r,,6,s,d,letizud,3,7
érpervért,érpurvért,ppr,vért,érp_er,,érpervért,control,p,1.0,0,e,u,érpurvért,1,9
digationalisme,digationalisme,rssss,dic,,at_ion_al_isme,dicationalisme,target,r,,2,c,g,digationalisme,2,14
soudof,soidof,pr,dof,sou,,soudof,target,p,0.0,2,u,i,soidof,1,6
miréptrettaoen,miréptrettaoen,pprss,tret,mi_rép,ta_oin,miréptrettaoin,control,s,1.0,1,i,e,miréptrettaoen,2,14
nilebairnimt,nilebairnemt,prs_long,lebair,ni,nemt,nilebairnemt,control,s,0.0,1,e,i,nilebairnimt,3,12
fodoin,fotoin,rs,fod,,oin,fodoin,control,r,,2,d,t,fotoin,1,6
cortentialiste,cortentialiste,rsss,cort,,ent_ial_iste,cortentialiste,target,s,2.0,1,s,t,cortentialitte,0,14
miérptrocein,miérptrocoin,pprs,troc,mi_érp,oin,miérptrocoin,control,s,0.0,0,o,e,miérptrocein,3,12
miréprujtaain,miréprujtaain,pprss,ruj,mi_rép,ta_oin,miréprujtaoin,control,s,1.0,0,o,a,miréprujtaain,2,13
recrolèmmunt,recrolèmmunt,prs_long,crolèm,re,ment,recrolèmment,target,s,0.0,1,e,u,recrolèmmunt,2,12
sédniroifri,sédniroifre,pprs,roif,séd_ni,re,sédniroifre,control,s,0.0,1,e,i,sédniroifri,3,11
tretlatiatoin,tretlatiatoin,rsss,tret,,la_tias_oin,tretlatiasoin,control,s,1.0,3,s,t,tretlatiatoin,2,13
insalistiquement,imsalistiquement,prsss,sal,in,ist_ique_ment,insalistiquement,target,p,0.0,1,n,m,imsalistiquement,1,16
ruspelmacne,ruspelmadne,prs,pelm,rus,acne,ruspelmacne,control,s,0.0,1,c,d,ruspelmadne,1,11
touneceseu,touneceseu,rs_long,tounec,,eseu,touneceseu,control,s,0.0,1,s,g,tounecegeu,0,10
neimour,naimour,r_long,naimour,,,naimour,control,r,,1,a,e,neimour,3,7
tertat,tertat,rs,tert,,at,tertat,target,r,,2,r,n,tentat,0,6
trectaoinmaisem,trectaoinmaisem,rssss,trec,,ta_oin_la_isem,trectaoinlaisem,control,s,2.0,0,l,m,trectaoinmaisem,2,15
dédiralisation,dédilalisation,prssss,dir,dé,al_is_at_ion,dédiralisation,target,r,,2,r,l,dédilalisation,1,14
quor,quor,r,quor,,,quor,target,r,,2,o,a,quar,0,4
rediotissant,rediotissant,prss,diot,re,iss_ant,rediotissant,target,p,0.0,1,e,i,ridiotissant,0,12
dystérroul,pystérroul,pr_long,térroul,dys,,dystérroul,target,p,0.0,0,d,p,pystérroul,1,10
tretelanemt,trecelanemt,rss,trec,,ela_nemt,trecelanemt,control,r,,3,c,t,tretelanemt,3,11
impréjiis,impréjais,ppr,jais,im_pré,,impréjais,target,r,,1,a,i,impréjiis,3,9
nilas,ninas,pr,nas,ni,,ninas,control,r,,0,n,l,nilas,3,5
