first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
prokirnoutmert,prokirnoutmert,prs_long,kirnout,pro,ment,prokirnoutment,target,s,0.0,2,n,r,prokirnoutmert,2,14
éqtreclasitaoin,édtreclasitaoin,prssss,trec,éd,la_si_ta_oin,édtreclasitaoin,control,p,0.0,1,d,q,éqtreclasitaoin,3,15
impréhiot,imprédiot,ppr,diot,im_pré,,imprédiot,target,r,,0,d,h,impréhiot,3,9
pelmnatiasoin,pelmnatiasoin,rsss,pelm,,na_tias_oin,pelmnatiasoin,control,s,0.0,1,a,u,pelmnutiasoin,0,13
paurop,paulop,r_long,paurop,,,paurop,control,r,,3,r,l,paulop,1,6
nopelméti,nipelméti,prs,pelm,ni,éti,nipelméti,control,p,0.0,1,i,o,nopelméti,3,9
chévaalaire,chévaalaire,rs_long,chévaul,,aire,chévaulaire,target,r,,5,u,a,chévaalaire,2,11
imprécoitation,imsrécoitation,pprss,coit,im_pré,at_ion,imprécoitation,target,p,1.0,0,p,s,imsrécoitation,1,14
indicableeté,indicableité,prss,dic,in,able_ité,indicableité,target,s,1.0,0,i,e,indicableeté,3,12
didlaeist,cidlaeist,rss,cid,,la_eist,cidlaeist,control,r,,0,c,d,didlaeist,3,9
nouralisation,nouralisation,rssss,nour,,al_is_at_ion,nouralisation,target,s,2.0,1,t,b,nouralisabion,0,13
giereur,giereur,rs,gier,,eur,giereur,target,r,,1,i,e,geereur,0,7
préjais,bréjais,pr,jais,pré,,préjais,target,p,0.0,0,p,b,bréjais,1,7
erreigtitaoin,erreistitaoin,prsss,reig,er,ti_ta_oin,erreigtitaoin,control,r,,3,g,s,erreistitaoin,1,13
rusdeécham,rusdeécham,pr_long,deucham,rus,,rusdeucham,control,r,,2,u,é,rusdeécham,2,10
mirapvértalbe,mirépvértalbe,pprs,vért,mi_rép,albe,mirépvértalbe,control,p,1.0,1,é,a,mirapvértalbe,3,13
tert,tert,r,tert,,,tert,target,r,,2,r,l,telt,0,4
recortataon,recortation,prss,cort,re,at_ion,recortation,target,s,1.0,0,i,a,recortataon,3,11
naslasitaein,naslasitaein,rssss,nas,,la_si_ta_oin,naslasitaoin,control,s,3.0,0,o,e,naslasitaein,2,12
ducanisation,ducanisation,rsss,dic,,an_isat_ion,dicanisation,target,r,,1,i,u,ducanisation,2,12
mac,lac,r,mac,,,mac,control,r,,0,m,l,lac,1,3
sauverv,sauvert,r_long,sauvert,,,sauvert,target,r,,6,t,v,sauverv,3,7
érpemroqu,érpemroqu,ppr,roqu,érp_er,,érperroqu,control,p,1.0,1,r,m,érpemroqu,2,9
sétnilasre,sétnilasre,pprs,las,séd_ni,re,sédnilasre,control,p,0.0,2,d,t,sétnilasre,2,10
roulalbenemt,rounalbenemt,rss,roun,,albe_nemt,rounalbenemt,control,r,,3,n,l,roulalbenemt,3,12
tuélas,tuélat,rs,tuél,,at,tuélat,target,s,0.0,1,t,s,tuélas,3,6
miléprièntaoin,miléprièntaoin,pprss,rièn,mi_rép,ta_oin,miréprièntaoin,control,p,1.0,0,r,l,miléprièntaoin,2,14
gaurtineuse,gaurtineuse,rs_long,gaurtin,,euse,gaurtineuse,target,s,0.0,0,e,i,gaurtiniuse,0,11
nitoidtiémibla,nitoidtiémisla,prsss,toid,ni,tié_mis_la,nitoidtiémisla,control,s,1.0,2,s,b,nitoidtiémibla,3,14
osutrevaus,osutrevaus,pr_long,trevaus,osu,,osutrevaus,control,p,0.0,0,o,u,usutrevaus,0,10
décairouniste,décaimouniste,prs_long,cairoun,dé,iste,décairouniste,target,r,,3,r,m,décaimouniste,1,13
edmactaoinlaisem,edmactaoinlaisem,prssss,mac,éd,ta_oin_la_isem,édmactaoinlaisem,control,p,0.0,0,é,e,edmactaoinlaisem,2,16
daroun,daroun,pr,roun,da,,daroun,control,p,0.0,1,a,e,deroun,0,6
niridedu,niridedu,prs,rid,ni,edu,niridedu,control,s,0.0,1,d,c,niridecu,0,8
toidelanemt,toidelanemt,rss,toid,,ela_nemt,toidelanemt,control,s,1.0,2,m,n,toidelanent,0,11
zierté,zierté,rs,gier,,té,gierté,target,r,,0,g,z,zierté,2,6
sureldicment,sureldicment,pprs,dic,sur_en,ment,surendicment,target,p,1.0,1,n,l,sureldicment,2,12
ririd,nirid,pr,rid,ni,,nirid,control,p,0.0,0,n,r,ririd,3,5
indicude,endicude,prs,dic,in,ude,indicude,target,p,0.0,0,i,e,endicude,1,8
miérplid,miérprid,ppr,rid,mi_érp,,miérprid,control,r,,0,r,l,miérplid,3,8
laujroilaeist,naujroilaeist,rsss,nauj,,ro_ila_eist,naujroilaeist,control,r,,0,n,l,laujroilaeist,3,13
édletizuseist,édletizuseist,prs_long,letizus,éd,eist,édletizuseist,control,p,0.0,1,d,t,étletizuseist,0,13
innièritésimal,innièritésimal,prsss,nièr,in,ité_sim_al,innièritésimal,target,s,0.0,2,é,i,innièritisimal,0,14
pauropélbe,pauropélbe,rs_long,paurop,,albe,pauropalbe,control,s,0.0,0,a,é,pauropélbe,2,10
