first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
udléutlasitaoin,udléutlasitaoin,prssss,léut,éd,la_si_ta_oin,édléutlasitaoin,control,p,0.0,0,é,u,udléutlasitaoin,2,15
impréclôtation,impréclôtatoon,pprss,clôt,im_pré,at_ion,impréclôtation,target,s,1.0,0,i,o,impréclôtatoon,1,14
nelercomnemt,nelercomnemt,prs_long,lèrcom,ne,nemt,nelèrcomnemt,control,r,,1,è,e,nelercomnemt,2,12
roplas,roplaq,pr,las,rop,,roplas,control,r,,2,s,q,roplaq,1,6
faijlasitaoin,saijlasitaoin,rssss,saij,,la_si_ta_oin,saijlasitaoin,control,r,,0,s,f,faijlasitaoin,3,13
iltrévistiquement,intrévistiquement,prsss,trév,in,ist_ique_ment,intrévistiquement,target,p,0.0,1,n,l,iltrévistiquement,3,17
riènlaisem,riènlaisem,rss,rièn,,la_isem,riènlaisem,control,s,1.0,0,i,u,riènlausem,0,10
lauvécharée,lauvécharie,rs_long,lauvéch,,arie,lauvécharie,control,s,0.0,2,i,é,lauvécharée,3,11
saijtenilaeist,saijtenilaeist,rsss,saij,,ten_ila_eist,saijtenilaeist,control,r,,2,i,a,saajtenilaeist,0,14
incemsalable,incemsalable,pprs,sal,in_com,able,incomsalable,target,p,1.0,1,o,e,incemsalable,2,12
rediditation,rediditation,prsss,dic,re,it_at_ion,redicitation,target,r,,2,c,d,rediditation,2,12
sédoulalisation,dédoulalisation,prssss,doul,dé,al_is_at_ion,dédoulalisation,target,p,0.0,0,d,s,sédoulalisation,3,15
taniroul,taniroul,pr,roun,tani,,taniroun,control,r,,3,n,l,taniroul,2,8
naujsaoinlaisem,naujtaoinlaisem,rssss,nauj,,ta_oin_la_isem,naujtaoinlaisem,control,s,0.0,0,t,s,naujsaoinlaisem,3,15
osutounec,osutounec,pr_long,tounec,osu,,osutounec,control,r,,1,o,i,osutiunec,0,9
entaufolmend,entaufolmend,prs_long,taufol,en,ment,entaufolment,target,s,0.0,3,t,d,entaufolmend,2,12
gilouteuse,gilouteuse,rs_long,gilout,,euse,gilouteuse,target,r,,0,g,b,bilouteuse,0,10
plem,plem,r,plem,,,plem,target,r,,3,m,r,pler,0,4
deulanisation,deulanisation,rsss,doul,,an_isat_ion,doulanisation,target,r,,1,o,e,deulanisation,2,13
ritôlceriènemt,rutôlceriènemt,prss,tôlc,ri,eriè_nemt,ritôlceriènemt,control,p,0.0,1,i,u,rutôlceriènemt,1,14
nitrocarie,nitrocarie,prs,troc,ni,arie,nitrocarie,control,p,0.0,0,n,l,litrocarie,0,10
noutros,noutros,r_long,noutros,,,noutros,control,r,,6,s,d,noutrod,0,7
difion,dofion,rs,dof,,ion,dofion,target,r,,1,o,i,difion,3,6
imprétertation,imprétertation,pprss,tert,im_pré,at_ion,imprétertation,target,p,0.0,1,m,r,irprétertation,0,14
nièrulisme,nièrulisme,rss,nièr,,al_isme,nièralisme,target,s,0.0,0,a,u,nièrulisme,2,10
surenvam,surencam,ppr,cam,sur_en,,surencam,target,r,,0,c,v,surenvam,3,8
meréptrettaoin,meréptrettaoin,pprss,tret,mi_rép,ta_oin,miréptrettaoin,control,p,0.0,1,i,e,meréptrettaoin,2,14
nireigpiémisla,nireigpiémisla,prsss,reig,ni,tié_mis_la,nireigtiémisla,control,s,0.0,0,t,p,nireigpiémisla,2,14
déspécoliste,déspécoliste,prs_long,spécol,dé,iste,déspécoliste,target,s,0.0,1,s,q,déspécoliqte,0,12
maldauvert,maldauvert,pr_long,sauvert,mal,,malsauvert,target,r,,0,s,d,maldauvert,2,10
surctié,surctié,rs,surc,,tié,surctié,control,s,0.0,2,é,û,surctiû,0,7
rid,red,r,rid,,,rid,control,r,,1,i,e,red,1,3
tracoinarie,tracoinarie,rss,trec,,oin_arie,trecoinarie,control,r,,2,e,a,tracoinarie,2,11
apsourique,apsourique,rs_long,appour,,ique,appourique,target,r,,2,p,s,apsourique,2,10
inusurcoinle,inusurcoinle,prss,surc,inu,oin_le,inusurcoinle,control,p,0.0,1,n,r,irusurcoinle,0,12
surentrénment,surentronment,pprs,tron,sur_en,ment,surentronment,target,r,,2,o,é,surentrénment,3,13
insalisme,inselisme,prs,sal,in,isme,insalisme,target,r,,1,a,e,inselisme,1,9
ropsurs,ropsurc,pr,surc,rop,,ropsurc,control,r,,3,c,s,ropsurs,3,7
doulentialiste,doulentaaliste,rsss,doul,,ent_ial_iste,doulentialiste,target,s,1.0,0,i,a,doulentaaliste,1,14
détmévationalisme,détmévationalisme,prssss,trév,dé,at_ion_al_isme,détrévationalisme,target,r,,1,r,m,détmévationalisme,2,17
sauvert,sauvert,r_long,sauvert,,,sauvert,target,r,,6,t,h,sauverh,0,7
nirentisurc,nirentisurc,ppr,surc,ni_renti,,nirentisurc,control,r,,2,r,n,nirentisunc,0,11
nastaoinyaisem,nastaoinlaisem,rssss,nas,,ta_oin_la_isem,nastaoinlaisem,control,s,2.0,0,l,y,nastaoinyaisem,3,14
enintersnal,enintersnal,ppr,snal,in_inter,,inintersnal,target,p,0.0,0,i,e,enintersnal,2,11
diotationalisme,diosationalisme,rssss,diot,,at_ion_al_isme,diotationalisme,target,r,,3,t,s,diosationalisme,1,15
erlebtitaoin,erlubtitaoin,prsss,lub,er,ti_ta_oin,erlubtitaoin,control,r,,1,u,e,erlebtitaoin,3,12
fodnadiasoin,fodnatiasoin,rsss,fod,,na_tias_oin,fodnatiasoin,control,s,1.0,0,t,d,fodnadiasoin,3,12
mirépnaujtaoin,mirépnaujtaoin,pprss,nauj,mi_rép,ta_oin,mirépnaujtaoin,control,s,1.0,1,i,e,mirépnaujtaoen,0,14
dicique,diciquà,rs,dic,,ique,dicique,target,s,0.0,3,e,à,diciquà,1,7
soucheqel,soucheqel,pr_long,chetel,sou,,souchetel,target,r,,3,t,q,soucheqel,2,9
désentrener,désentrener,pprs,tron,dés_en,er,désentroner,target,r,,2,o,e,désentrener,2,11
édnorttaoinlaisem,édnorttaoinlaisem,prssss,nort,éd,ta_oin_la_isem,édnorttaoinlaisem,control,p,0.0,0,é,e,ednorttaoinlaisem,0,17
intronelité,intronelité,prss,tron,in,el_ité,intronelité,target,p,0.0,1,n,r,irtronelité,0,11
nifodisem,nifodisem,prs,fod,ni,isem,nifodisem,control,r,,1,o,e,nifedisem,0,9
gilout,gileut,r_long,gilout,,,gilout,target,r,,3,o,e,gileut,1,6
noar,nour,r,nour,,,nour,target,r,,2,u,a,noar,3,4
gûloutaire,gûloutaire,rs_long,gilout,,aire,giloutaire,target,r,,1,i,û,gûloutaire,2,10
léuteseunemt,léeteseunemt,rss,léut,,eseu_nemt,léuteseunemt,control,r,,2,u,e,léeteseunemt,1,12
ansilém,antilém,pr,lém,anti,,antilém,target,p,0.0,2,t,s,ansilém,3,7
déchévaulable,déchévaulable,prs_long,chévaul,dé,able,déchévaulable,target,p,0.0,0,d,s,séchévaulable,0,13
rusnerid,resnerid,ppr,rid,rus_ne,,rusnerid,control,p,0.0,1,u,e,resnerid,1,8
rusnemélnemt,rusnemélnemt,pprs,mél,rus_ne,nemt,rusnemélnemt,control,s,0.0,2,m,r,rusnemélnert,0,12
gauntareseu,gauntireseu,rs_long,gauntir,,eseu,gauntireseu,control,r,,5,i,a,gauntareseu,3,11
nesaijeda,nesaijeda,prs,saij,ne,eda,nesaijeda,control,s,0.0,2,a,e,nesaijede,0,9
débelalisation,débelalisation,prssss,bul,dé,al_is_at_ion,débulalisation,target,r,,1,u,e,débelalisation,2,14
incrusièrement,incrusièrement,prss,crus,in,ière_ment,incrusièrement,target,r,,3,s,c,incrucièrement,0,14
dicité,dicité,rs,dic,,ité,dicité,target,s,0.0,1,t,d,dicidé,0,6
lamlourrit,lamlourrét,pr_long,lourrét,lam,,lamlourrét,control,r,,5,é,i,lamlourrit,3,10
fil,fil,r,fil,,,fil,target,r,,1,i,o,fol,0,3
peurop,paurop,r_long,paurop,,,paurop,control,r,,1,a,e,peurop,3,6
nouratiunalisme,nourationalisme,rssss,nour,,at_ion_al_isme,nourationalisme,target,s,1.0,1,o,u,nouratiunalisme,3,15
édletizucalbe,édletizusalbe,prs_long,letizus,éd,albe,édletizusalbe,control,r,,6,s,c,édletizucalbe,3,13
infilitésiral,infilitésiral,prsss,fil,in,ité_sim_al,infilitésimal,target,s,1.0,2,m,r,infilitésiral,2,13
difionaire,dofionaire,rss,dof,,ion_aire,dofionaire,target,r,,1,o,i,difionaire,3,10
crusanisation,crusanisation,rsss,crus,,an_isat_ion,crusanisation,target,s,1.0,3,t,s,crusanisasion,0,13
imprédoulation,imprédoulatiun,pprss,doul,im_pré,at_ion,imprédoulation,target,s,1.0,1,o,u,imprédoulatiun,1,14
procert,xrocert,pr,cert,pro,,procert,target,p,0.0,0,p,x,xrocert,1,7
