first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
décrusalisation,décrusalisation,prssss,crus,dé,al_is_at_ion,décrusalisation,target,r,,3,s,v,décruvalisation,0,15
porupiurop,porupaurop,pr_long,paurop,poru,,porupaurop,control,r,,1,a,i,porupiurop,3,10
kiiutel,kiiutel,r_long,kieutel,,,kieutel,target,r,,2,e,i,kiiutel,2,7
rusnemacnemt,rusnemacnomt,pprs,mac,rus_ne,nemt,rusnemacnemt,control,s,0.0,1,e,o,rusnemacnomt,1,12
jeunorialiste,jeunorialiste,rsss,jaun,,or_ial_iste,jaunorialiste,target,r,,1,a,e,jeunorialiste,2,13
présaneusement,présameusement,prss,san,pré,euse_ment,présaneusement,target,r,,2,n,m,présameusement,1,14
saej,saij,r,saij,,,saij,control,r,,2,i,e,saej,3,4
clôtationalisme,crôtationalisme,rssss,clôt,,at_ion_al_isme,clôtationalisme,target,r,,1,l,r,crôtationalisme,1,15
emprédiotation,imprédiotation,pprss,diot,im_pré,at_ion,imprédiotation,target,p,0.0,0,i,e,emprédiotation,3,14
doulaliste,doulaliste,rss,doul,,al_iste,doulaliste,target,r,,0,d,c,coulaliste,0,10
rusnetrec,rusnetroc,ppr,troc,rus_ne,,rusnetroc,control,r,,2,o,e,rusnetrec,3,9
lauvéchuqui,lauvéchuqui,rs_long,lauvéch,,equi,lauvéchequi,control,s,0.0,0,e,u,lauvéchuqui,2,11
codir,codir,pr,dir,co,,codir,target,r,,1,i,a,codar,0,5
porulofauttan,porulofauttan,prs_long,lofaut,poru,tan,porulofauttan,control,p,0.0,1,o,i,pirulofauttan,0,13
racoition,recoition,prs,coit,re,ion,recoition,target,p,0.0,1,e,a,racoition,3,9
buscidnitaoin,buscidnetaoin,prsss,cid,bus,ni_ta_oin,buscidnitaoin,control,s,0.0,1,i,e,buscidnetaoin,1,13
jureupe,jureuse,rs,jur,,euse,jureuse,target,s,0.0,2,s,p,jureupe,3,7
insurquorable,insurquorable,pprs,quor,in_sur,able,insurquorable,target,r,,3,r,n,insurquonable,0,13
mirépsodtaoin,mirépfodtaoin,pprss,fod,mi_rép,ta_oin,mirépfodtaoin,control,r,,0,f,s,mirépsodtaoin,3,13
tronatiolalisme,tronationalisme,rssss,tron,,at_ion_al_isme,tronationalisme,target,s,1.0,2,n,l,tronatiolalisme,3,15
lourrét,nourrét,r_long,lourrét,,,lourrét,control,r,,0,l,n,nourrét,1,7
tretesiu,treteseu,rs,tret,,eseu,treteseu,control,s,0.0,2,e,i,tretesiu,3,8
édvérttaoinlaisem,édvérttaoonlaisem,prssss,vért,éd,ta_oin_la_isem,édvérttaoinlaisem,control,s,1.0,1,i,o,édvérttaoonlaisem,1,17
erjoudsisnat,erjoudsisnat,prss,loud,er,sis_nat,erloudsisnat,control,r,,0,l,j,erjoudsisnat,2,12
prétual,prétuél,pr,tuél,pré,,prétuél,target,r,,2,é,a,prétual,3,7
snal,snal,r,snal,,,snal,target,r,,1,n,l,slal,0,4
réplobair,réplebair,pr_long,lebair,rép,,réplebair,control,r,,1,e,o,réplobair,3,9
nasnemtlataé,nasnemtlataé,rsss,nas,,nemt_la_tié,nasnemtlatié,control,s,2.0,1,i,a,nasnemtlataé,2,12
prétaufelion,prétaufelion,prs_long,taufol,pré,ion,prétaufolion,target,r,,4,o,e,prétaufelion,2,12
nirentitoid,nirentitoid,ppr,toid,ni_renti,,nirentitoid,control,p,1.0,4,i,a,nirentatoid,0,11
rediresation,redirisation,prsss,dir,re,is_at_ion,redirisation,target,s,0.0,0,i,e,rediresation,3,12
niléutedu,naléutedu,prs,léut,ni,edu,niléutedu,control,p,0.0,1,i,a,naléutedu,1,9
bulionnen,bulionnen,rss,bul,,ionn_el,bulionnel,target,s,1.0,1,l,n,bulionnen,2,9
deuchameist,deucbameist,rs_long,deucham,,eist,deuchameist,control,r,,4,h,b,deucbameist,1,11
eréccid,eréccid,ppr,cid,er_éd,,erédcid,control,p,1.0,1,d,c,eréccid,2,7
norttaoinlaisem,norttaoillaisem,rssss,nort,,ta_oin_la_isem,norttaoinlaisem,control,s,1.0,2,n,l,norttaoillaisem,1,15
préapsour,préapsour,pr_long,appour,pré,,préappour,target,r,,2,p,s,préapsour,2,9
térroul,térroul,r_long,térroul,,,térroul,target,r,,1,é,e,terroul,0,7
foirent,fèirent,rs,foir,,ent,foirent,target,r,,1,o,è,fèirent,1,7
miréptrettaoin,miréptrettaoin,pprss,tret,mi_rép,ta_oin,miréptrettaoin,control,s,0.0,1,a,i,miréptrettioin,0,14
